,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,1,23.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,29.88,,,,,,,1,29.88,,,,,,,,,,,,,,,,1,29.88,,,,,3,89.63,,,,,,,1,29.88,,,1,29.88,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,43.10,,,,,,,,,,,,,,,,1,43.10,,,,,,,,,,,,,1,43.10,1,43.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.20,,,1,51.20,,,1,51.20,,,,,,,,,,,,,,,,,,
,,,,55~59,1,51.12,,,,,,,3,153.37,,,,,,,,,3,,153.37,2,102.25,,,1,51.12,,,1,51.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,175.03,,,,,,,,,,,,,,,,1,58.34,,,3,175.03,,,1,58.34,1,58.34,,,1,58.34,,,,,,,1,58.34,,,,,,,,,,,,,,
,,,,65~69,1,55.52,,,,,,,2,111.05,,,,,,,,,2,,111.05,3,166.57,,,,,,,,,,,,,1,55.52,,,,,1,55.52,1,55.52,1,55.52,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,82.44,,,,,,,,1,,82.44,2,,164.88,,,,,3,247.32,1,82.44,1,82.44,,,1,82.44,2,164.88,,,,,,,,,,,1,82.44,,,,,,,,,,,,,,
,,,,75~79,1,141.44,,,,,,,1,141.44,,,,,,,,,,,,3,424.33,,,1,141.44,,,,,,,,,1,141.44,,,,,1,141.44,,,,,1,141.44,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,287.36,,,1,287.36,,,2,574.71,,,2,574.71,,,,,,,,,,,2,574.71,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,30.35,,,,,,,,,,,,,,,,,,,,,,,,1,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,24.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.47,,,,,,1,,23.47,,,,,,,,,,,,,,,,,,1,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.20,,,,,,,,,,,,,1,25.20,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,53.85,,,,,,,,,,,1,,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.93,,,,,,,,,,
,,,,35~39,1,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.47,1,28.47,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,2,,79.11,,,1,39.56,,,1,39.56,,,,,,,,,,,,,1,39.56,1,39.56,,,,,1,39.56,,,,,,,,,,,,
,,,,50~54,1,52.44,,,,,,,,,1,,,,52.44,,,,1,,52.44,,,,,,,,,,,1,52.44,,,,,,,,,,,,,,,,,,,1,52.44,,,,,,,,,,
,,,,55~59,2,100.15,,,,,,,1,50.08,,,,,,,,,,,,,,,,1,50.08,,,,,2,100.15,,,,,1,50.08,1,50.08,,,2,100.15,,,1,50.08,,,,,,,,,,,,,,
,,,,60~64,1,61.96,,,1,61.96,,,1,61.96,,,,,,,,,2,,123.92,,,1,61.96,1,61.96,,,,,,,1,61.96,,,,,,,1,61.96,1,61.96,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,55.46,1,55.46,,,1,55.46,1,,,,55.46,,,,4,,221.85,,,3,166.39,2,110.93,1,55.46,2,110.93,,,,,,,,,,,,,,,,,2,110.93,1,55.46,2,110.93,,,1,55.46,,,,,,
,,,,70~74,2,155.04,1,77.52,,,,,,,,,,,,,,,6,,465.12,1,77.52,3,232.56,2,155.04,,,4,310.08,2,155.04,,,,,,,,,,,1,77.52,,,,,,,,,1,77.52,3,232.56,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,132.98,,,,1,,132.98,,,,,1,132.98,,,,,,,,,,,,,,,1,132.98,1,132.98,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,262.47,,,,,3,787.40,,,,,,,,,1,262.47,,,1,262.47,1,262.47,,,1,262.47,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.94,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.06,,,,,,,,,1,,,,27.06,1,,27.06,,,,,,,,,,,,,,,,,,1,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,28.78,,,,,,,1,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.78,,,,,,,1,28.78,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,2,72.78,,,1,36.39,,,,,,,,,,,,,,,,,,,,,2,72.78,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,207.79,,,,,,,,,,,,1,51.95,1,51.95,,,1,51.95,,,,,,,,,,,,,,,,,,,1,51.95,,,,,,,,,,,,,,
,,,,55~59,1,50.18,,,,,,,,,,,,,,,,,,,,,,2,100.35,1,50.18,,,,,,,,,,,,,1,50.18,,,,,1,50.18,,,,,,,,,,,,,,,,
,,,,60~64,,,2,118.34,1,59.17,,,4,236.69,,,,,,,,,,,,,,1,59.17,,,,,1,59.17,,,,,,,,,1,59.17,,,1,59.17,,,,,1,59.17,,,,,,,,,,,,
,,,,65~69,1,58.14,,,,,1,58.14,4,232.56,,,,,,,,,,,,1,58.14,6,348.84,,,1,58.14,,,,,,,,,1,58.14,,,,,,,,,1,58.14,2,116.28,,,,,,,,,,,,
,,,,70~74,,,,,1,71.43,1,71.43,3,214.29,,,,,,,,,1,,71.43,,,3,214.29,,,,,1,71.43,1,71.43,,,,,,,,,,,,,,,1,71.43,1,71.43,2,142.86,,,,,,,,,,
,,,,75~79,,,,,,,,,3,380.23,,,,,,,,,1,,126.74,,,2,253.49,,,3,380.23,,,,,,,,,1,126.74,,,,,,,,,1,126.74,,,,,,,,,,,,,,
,,,,80~84,,,,,1,245.10,1,245.10,,,,,,,,,,,,,,1,245.10,1,245.10,,,1,245.10,,,,,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,1,26.06,,,,,,,1,26.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,27.47,2,54.95,,,1,27.47,,,,,,,,,,,,1,27.47,,,,,,,,,,,,,,,,,,,1,27.47,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.14,1,28.14,1,28.14,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,34.57,,,,,,,,,,,,,,,,1,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.63,,,,,,,3,151.90,1,,,,50.63,,,,2,,101.27,,,,,1,50.63,,,,,,,,,1,50.63,,,,,1,50.63,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,51.23,,,,,1,51.23,,,,,,1,,51.23,2,,102.46,1,51.23,,,,,1,51.23,,,1,51.23,,,2,102.46,,,1,51.23,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,172.22,,,1,57.41,,,2,114.81,,,,,,1,,57.41,2,,114.81,,,,,1,57.41,,,,,,,,,,,1,57.41,,,1,57.41,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,182.48,,,,,1,60.83,4,243.31,,,,,,3,,182.48,,,,,,1,60.83,,,,,,,,,,,3,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,67.70,1,67.70,1,67.70,,,4,270.82,,,,,,3,,203.11,3,,203.11,1,67.70,2,135.41,,,,,,,,,,,2,135.41,,,2,135.41,,,4,270.82,,,,,,,,,,,,,,,,,,
,,,,75~79,1,121.51,,,,,,,3,364.52,,,,,,1,,121.51,4,,486.03,,,,,,,1,121.51,1,121.51,,,1,121.51,,,,,,,,,1,121.51,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,231.48,,,,,,,,,,,,,,,,1,231.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,526.32,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,3,,80.17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,27.90,,,,,,,,,,,,,,,,,,,,,,,1,27.90,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,27.77,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.77,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,27.79,,,,,,,,,,,,,,,,,,,,1,27.79,,,,,,,,,2,55.59,,,,,,,,,,,,,,
,,,,45~49,1,32.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64.77,,,,,,,1,32.38,,,,,,,,,,,,,,
,,,,50~54,3,144.30,,,,,,,1,48.10,,,,,,,,,2,,96.20,,,,,2,96.20,1,48.10,1,48.10,1,48.10,,,,,,,3,144.30,,,,,,,1,48.10,,,,,,,,,,,,,,
,,,,55~59,1,51.81,,,,,,,,,,,,,,,,,,,,,,1,51.81,1,51.81,1,51.81,,,,,,,,,,,1,51.81,,,,,,,3,155.44,,,,,,,,,,,,,,
,,,,60~64,2,111.23,,,1,55.62,,,,,,,,,,1,,55.62,6,,333.70,,,,,2,111.23,1,55.62,,,,,,,1,55.62,,,2,111.23,1,55.62,,,1,55.62,,,2,111.23,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,61.84,,,,1,,61.84,,,,,,,2,123.69,2,123.69,1,61.84,1,61.84,,,,,2,123.69,,,1,61.84,1,61.84,,,3,185.53,,,,,,,,,,,,
,,,,70~74,1,66.18,,,1,66.18,,,,,,,,,,,,,3,,198.54,,,1,66.18,,,5,330.91,,,,,,,1,66.18,,,3,198.54,,,,,,,,,2,132.36,,,,,,,,,,,,
,,,,75~79,,,,,,,1,116.82,1,116.82,,,,,,,,,1,,116.82,,,,,1,116.82,1,116.82,,,1,116.82,,,,,,,1,116.82,1,116.82,,,,,,,1,116.82,,,,,,,,,,,,
,,,,80~84,,,1,211.86,,,,,,,,,,,,,,,1,,211.86,1,211.86,,,,,,,1,211.86,,,,,,,,,,,,,,,1,211.86,,,1,211.86,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,450.45,,,,,,,2,900.90,1,450.45,,,,,,,,,2,900.90,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,23.80,,,,,,,,,,,,,,,,,,1,23.80,,,,,,,,,,,,,,,,,,,1,23.80,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.94,,,,,,,1,27.94,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,27.58,,,,,,,,,,,,,,,,,,,,1,27.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.76,,,,,,,,,3,,,,83.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,30.68,,,2,61.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.68,,,,,,,,,,,,,,
,,,,50~54,1,44.64,,,,,1,44.64,,,1,,,,44.64,1,,44.64,1,,44.64,,,1,44.64,1,44.64,,,,,,,1,44.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,107.07,,,,,,,,,4,,,,214.13,,,,1,,53.53,,,,,,,,,,,,,1,53.53,,,,,,,,,,,1,53.53,1,53.53,1,53.53,,,,,,,,,,,,
,,,,60~64,,,,,,,2,108.11,1,54.05,4,,,,216.22,,,,2,,108.11,,,2,108.11,,,,,,,,,1,54.05,,,2,108.11,,,,,,,2,108.11,1,54.05,,,2,108.11,,,,,,,,,,
,,,,65~69,3,192.06,1,64.02,,,,,1,64.02,2,,,,128.04,1,,64.02,3,,192.06,,,2,128.04,2,128.04,,,1,64.02,,,4,256.08,,,1,64.02,,,,,,,1,64.02,1,64.02,,,3,192.06,,,,,,,,,,
,,,,70~74,,,1,64.81,,,1,64.81,1,64.81,1,,,,64.81,2,,129.62,,,,1,64.81,2,129.62,,,,,,,,,4,259.24,,,,,1,64.81,,,,,1,64.81,,,,,4,259.24,,,,,,,,,,
,,,,75~79,,,,,1,107.18,,,,,1,,,,107.18,1,,107.18,2,,214.36,,,,,,,,,1,107.18,1,107.18,,,,,,,,,,,,,1,107.18,,,,,1,107.18,,,,,,,,,,
,,,,80~84,,,1,202.43,,,,,1,202.43,,,,,,,,,4,,809.72,,,1,202.43,,,1,202.43,,,,,,,,,,,,,,,,,2,404.86,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,425.53,,,,,,1,,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,,1,425.53,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.25,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,23.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.82,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,28.25,,,1,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.50,,,,,,,1,28.50,,,,,,,,,,,,,,1,28.50,,,,,,,,,,,,,,,,,,,,,1,28.50,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,56.09,,,,,,1,28.04,,,1,28.04,,,,,,,,,,,,,,,,,1,28.04,1,28.04,,,,,1,28.04,1,28.04,,,,,,
,,,,45~49,2,58.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.36,,,,,,,,,,,1,29.36,,,,,,,,,1,29.36,1,29.36,,,,,,,,
,,,,50~54,,,1,40.78,,,,,,,,,,,,2,,81.57,,,,,,1,40.78,1,40.78,,,,,,,,,,,,,,,3,122.35,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,54.88,2,109.77,,,,,,,1,54.88,,,,,,,,,2,109.77,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,105.71,,,,,,,,,,,,,,3,,158.56,,,,2,105.71,1,52.85,,,,,,,,,,,,,,,,,1,52.85,,,,,,,,,,,1,52.85,,,1,52.85,,,,
