,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,1,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.26,,,,,,,,,,,,,,,,,,,,,1,,38.26,,,,,,,,,,,,,,,,,1,38.26,,,,,1,38.26,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.93,,,,,,
,,,,40~44,1,47.26,,,,,,,1,47.26,1,,,,47.26,,,,,,1,47.26,,,,,,1,47.26,1,47.26,,,,,1,47.26,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.63,1,59.63,,,,,,,,,,,,,,,,,1,59.63,,,,,,,,,,,,,,,,,,,,1,59.63,,,,,1,59.63,,,,,,
,,,,50~54,2,196.27,,,,,,,,,1,,,,98.14,,,,,,1,98.14,1,,98.14,,,,,,,,,,,,,,,1,98.14,,,,,,,,,,,,,,
,,,,55~59,,,,,1,96.81,,,,,2,,,,193.61,,,,,,,,1,,96.81,,,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.84,1,103.84,,,,,,,2,,,,207.68,1,103.84,,,,,,3,,311.53,1,103.84,2,207.68,1,103.84,,,,,,,,,,,,,1,103.84,1,103.84,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,211.86,,,,,,,,1,,105.93,,,1,105.93,,,,,,,,,,,,,3,317.80,,,,,,,1,105.93,1,105.93,,
,,,,70~74,,,1,116.14,1,116.14,,,1,116.14,1,,,,116.14,,,1,,116.14,1,116.14,1,,116.14,,,1,116.14,1,116.14,,,,,,,2,232.29,,,1,116.14,,,,,,,,,2,232.29,,
,,,,75~79,1,201.61,1,201.61,,,,,,,1,,,,201.61,,,,,,,,1,,201.61,,,1,201.61,1,201.61,,,1,201.61,,,,,,,,,1,201.61,1,201.61,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,473.93,,,,,,,,,,,,,,,,,1,473.93,,,1,473.93,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸膜,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.42,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,40.93,,,,,,,,,,,1,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.91,,,,,,,,,1,,,,45.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.31,,,,,,,,,,,,,,,,2,,110.62,,,,,,,,,,,,,,,,,,1,55.31,,,,,,,,,,,1,55.31,,,,
,,,,50~54,,,,,,,,,,,1,,,,89.13,,,1,,89.13,,,1,,89.13,1,89.13,,,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,
,,,,55~59,,,,,1,96.90,,,,,,,,,,1,96.90,,,,,,,,,,,,,,,1,96.90,,,1,96.90,2,193.80,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,215.29,,,3,,322.93,,,,,,1,107.64,2,215.29,,,,,,,,,1,107.64,1,107.64,,,,,1,107.64,,,1,107.64,,,,
,,,,65~69,,,,,1,114.16,1,114.16,,,2,,,,228.31,2,228.31,7,,799.09,,,,,,1,114.16,,,1,114.16,,,1,114.16,,,,,,,,,,,,,1,114.16,,,,,,
,,,,70~74,,,1,110.38,,,,,1,110.38,1,,,,110.38,1,110.38,2,,220.75,,,,,,1,110.38,,,2,220.75,,,,,,,1,110.38,,,1,110.38,,,1,110.38,2,220.75,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,187.97,,,4,,751.88,,,,,,1,187.97,,,,,,,,,,,2,375.94,,,,,,,,,,,,,1,187.97,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,476.19,,,,,,2,952.38,,,,,,,,,1,476.19,,,,,,,,,1,476.19,,,,,,,,
,,,,85+,,,,,,,,,1,934.58,,,,,,,,1,,934.58,,,,,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,結直腸癌,,腎,,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,39.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,39.62,,,,,1,,,,39.62,,,,,,,,,,,,,,,,,1,39.62,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,44.39,,,,,,,,,,,,,,,1,,44.39,1,44.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.74,,,,,3,152.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,159.11,,,,,,,,,,1,,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,432.90,,,,,,,,1,108.23,,,,,,,,,,,1,108.23,,,1,108.23,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.60,,,1,104.60,2,209.21,2,209.21,1,,,,104.60,2,209.21,1,,104.60,2,209.21,1,,104.60,,,,,2,209.21,,,,,1,104.60,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,111.48,2,222.97,,,,,,1,111.48,2,,222.97,2,222.97,1,,111.48,,,,,,,,,,,1,111.48,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,116.01,,,,,1,116.01,2,,,,232.02,3,348.03,,,,,,1,,116.01,,,,,1,116.01,,,1,116.01,2,232.02,,,,,,,,,,,,,,,,,,
,,,,75~79,1,176.68,1,176.68,,,,,1,176.68,3,,,,530.04,2,353.36,,,,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,873.36,,,1,,436.68,1,436.68,,,,,,,,1,436.68,,,,,1,436.68,,,,,,,,,,,,,,,,,,
,,,,85+,1,884.96,,,,,1,884.96,,,1,,,,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,2,76.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,77.07,1,38.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.54,,,1,38.54,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,43.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,96.57,,,,,1,48.29,,,,,,,,,,2,,96.57,,,,,,,,,,,,,,,,1,48.29,,,,,,,,,,,,,,,,,,
,,,,50~54,1,69.40,,,,,1,69.40,,,,,,,,1,69.40,,,,,,,,,,,,,1,69.40,,,1,69.40,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.89,,,,,1,109.89,,,,,,,,,,,,,,,2,,219.78,,,,,,,1,109.89,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.06,,,,,2,208.12,,,,,,,,,,,,,,,2,,208.12,,,,,,,1,104.06,1,104.06,3,312.17,1,104.06,,,1,104.06,,,,,,,,,,,,
,,,,65~69,,,1,120.19,1,120.19,3,360.58,,,,,,,,,,3,,360.58,1,120.19,1,,120.19,,,1,120.19,,,,,,,,,,,,,,,,,1,120.19,,,,,,,,
,,,,70~74,,,2,229.62,,,2,229.62,,,,,,,,,,5,,574.05,,,1,,114.81,1,114.81,,,,,,,,,,,,,,,,,1,114.81,,,,,,,,,,
,,,,75~79,,,,,,,3,491.80,,,,,,,,,,6,,983.61,,,2,,327.87,,,1,163.93,,,,,,,,,,,,,,,,,,,2,327.87,,,,,,
,,,,80~84,,,,,1,363.64,,,,,,,,,,,,,,,,,1,,363.64,,,,,,,1,363.64,,,,,,,,,1,363.64,,,,,,,,,,,,
,,,,85+,,,,,,,1,826.45,,,,,,,,,,1,,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,59.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,40.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.71,,,,,,,1,38.71,1,,,,38.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.71,,,,,,,,
,,,,40~44,,,1,41.68,,,,,1,41.68,2,,,,83.37,,,1,,41.68,,,,,,,,,,1,41.68,,,,,,,,,1,41.68,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,144.02,1,48.01,2,,96.02,,,,,,,,,,,,,,,,,,,,,,1,48.01,1,48.01,,,,,,,,,,
,,,,50~54,,,,,1,63.73,,,1,63.73,3,,,,191.20,,,2,,127.47,,,,,,2,127.47,,,,,1,63.73,,,,,,,,,,,1,63.73,1,63.73,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,427.35,,,3,,320.51,,,,,,,,,,,,1,106.84,1,106.84,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,102.99,,,,,,,2,,,,205.97,2,205.97,,,,1,102.99,2,,205.97,1,102.99,,,,,,,,,1,102.99,,,,,,,,,,,1,102.99,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,487.21,,,3,,365.41,1,121.80,,,,1,121.80,,,,,,,,,,,,,,,1,121.80,,,,,,,,,,,,
,,,,70~74,1,121.07,1,121.07,,,,,,,1,,,,121.07,2,242.13,3,,363.20,1,121.07,2,,242.13,3,363.20,1,121.07,,,,,,,,,,,,,,,,,,,,,1,121.07,,,,
,,,,75~79,,,1,157.48,,,,,,,1,,,,157.48,,,5,,787.40,,,2,,314.96,,,,,,,,,1,157.48,,,1,157.48,,,,,,,,,,,1,157.48,,,,
,,,,80~84,,,,,,,,,,,2,,,,634.92,,,1,,317.46,,,1,,317.46,1,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.86,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,39.14,,,,,,,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,38.65,,,,,,,,,,,,1,,38.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,82.10,,,,,,,,,,,,,,,,1,,41.05,1,41.05,,,,,,,,,,,,2,82.10,,,,,,,1,41.05,,,,,,,,,,,,
,,,,45~49,2,93.41,,,,,,,,,1,,,,46.71,,,,,,1,46.71,,,,,,2,93.41,,,,,,,1,46.71,,,,,1,46.71,,,,,,,,,,,,
,,,,50~54,3,176.78,,,,,1,58.93,,,5,,,,294.64,,,,,,,,,,,1,58.93,,,1,58.93,1,58.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,207.25,,,,,,,,,1,,,,103.63,,,1,,103.63,2,207.25,,,,,,2,207.25,,,,,1,103.63,,,,,1,103.63,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,103.31,4,413.22,1,,103.31,2,206.61,,,,,,,,,,,,,,,1,103.31,1,103.31,1,103.31,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,118.34,,,,,,1,118.34,,,,,,,,,,,,,,,,,,1,118.34,,,,,,,,,,,,,,
,,,,70~74,,,1,127.71,,,,,,,1,,,,127.71,1,127.71,1,,127.71,3,383.14,,,,,,,,,,,,1,127.71,,,,,1,127.71,2,255.43,,,2,255.43,,,,,,,,
,,,,75~79,1,153.37,,,,,,,,,,,,,,,,,,,4,613.50,,,,3,460.12,1,153.37,1,153.37,,,,,,,1,153.37,,,,,,,1,153.37,,,,,,,,
,,,,80~84,1,303.03,1,303.03,,,,,,,1,,,,303.03,,,,,,1,303.03,1,,303.03,2,606.06,,,,,,,,,,,1,303.03,1,303.03,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,680.27,,,,,,,,,,,2,1360.54,,,,,,,,,,,,,1,680.27,,,,,1,680.27,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.79,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.20,,,,,,,,,,,,,,,,
,,,,30~34,1,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.75,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,39.08,1,,39.08,,,2,,78.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,83.09,,,,,,,,,,,,,,3,124.64,,,,,,,,,,,1,41.55,1,41.55,,,,,1,41.55,,,,,,,,,1,41.55,,,,,,,,
,,,,45~49,1,45.75,,,1,45.75,,,,,,,,,,4,182.98,1,,45.75,1,45.75,,,,,,,,,,,,,,,,1,45.75,,,,,,,1,45.75,,,,,,,,
,,,,50~54,2,109.23,,,,,,,1,54.61,,,,,,3,163.84,,,,1,54.61,,,,1,54.61,,,1,54.61,,,,,,,,,,,,,1,54.61,1,54.61,1,54.61,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,95.06,1,95.06,,,,1,95.06,,,,,,,,1,95.06,1,95.06,,,1,95.06,,,,,,,1,95.06,,,1,95.06,,,,,,
,,,,60~64,1,106.50,,,1,106.50,1,106.50,,,,,,,,4,425.99,,,,,,3,,319.49,,,2,212.99,1,106.50,,,,,1,106.50,1,106.50,,,,,,,,,1,106.50,,,,,,
,,,,65~69,1,118.62,,,,,,,,,,,,,,6,711.74,,,,,,3,,355.87,,,4,474.50,1,118.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,134.41,,,,,1,134.41,,,,,,3,403.23,,,,,,5,,672.04,,,1,134.41,1,134.41,,,,,,,,,,,1,134.41,,,,,3,403.23,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,597.91,1,,149.48,,,2,,298.95,,,3,448.43,1,149.48,1,149.48,2,298.95,,,3,448.43,,,1,149.48,1,149.48,,,3,448.43,,,,,,
,,,,80~84,,,,,,,1,285.71,,,,,,,,2,571.43,,,,,,2,,571.43,,,2,571.43,,,,,,,1,285.71,2,571.43,,,,,2,571.43,,,2,571.43,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,1,42.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.18,,,,,,,1,42.18,,,,
,,,,35~39,1,39.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.70,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,123.92,,,,,,,,,1,,,,41.31,,,,,,,,,,,1,41.31,,,1,41.31,1,41.31,1,41.31,,,1,41.31,,,,,1,41.31,,,,,,,,,,
,,,,45~49,1,44.96,,,1,44.96,,,,,,,,,,1,44.96,,,,,,,,,2,89.93,,,,,1,44.96,,,1,44.96,,,,,,,1,44.96,,,,,,,,,,
,,,,50~54,,,,,,,1,51.05,,,,,,,,2,102.09,,,,,,,,,1,51.05,,,2,102.09,2,102.09,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,83.13,,,,,,5,415.63,,,,,,,,,5,415.63,1,83.13,1,83.13,1,83.13,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,,116.28,4,465.12,,,,,,,2,232.56,,,,,,,,,1,116.28,,,,,,,,,,
,,,,65~69,2,232.83,,,,,,,,,,,,,,3,349.24,,,,,,,,,1,116.41,,,,,1,116.41,,,,,,,,,,,,,1,116.41,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,133.51,1,,133.51,,,,,,2,267.02,1,133.51,,,,,2,267.02,,,,,,,,,,,1,133.51,1,133.51,,,1,133.51,,
