,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,78.62,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,290.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,147.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,149.48,,,,,,1,149.48,,,,,,,,1,149.48,1,149.48,,,,,,,1,149.48,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,126.10,1,126.10,,,,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,147.06,1,147.06,,,,,,2,294.12,,,,,,,1,147.06,,,,,1,147.06,,,,,,,,,,
,,,,70~74,1,179.86,1,179.86,,,1,179.86,,,,,,,,1,179.86,1,179.86,1,179.86,,,,,,,,,,,,,,,,1,179.86,,,,,,,,,,,,
,,,,75~79,1,313.48,,,,,,,2,626.96,,,,,,,,,,,,1,,313.48,1,313.48,,,1,313.48,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1307.19,,,,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1408.45,1,1408.45,,,,,,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,66.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,67.29,,,,,,,,,,1,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,168.07,,,,,2,336.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,127.23,,,,,2,254.45,,,1,,,,127.23,,,,,,,,,,,,,,,,,,1,127.23,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,440.53,2,293.69,1,146.84,2,,,,293.69,,,,,1,146.84,1,,146.84,1,146.84,,,,,1,146.84,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,176.06,,,1,176.06,1,176.06,1,,,,176.06,,,1,176.06,,,,,,,,1,176.06,,,,,2,352.11,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,286.53,,,,,,,,,,1,286.53,,,1,,286.53,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,617.28,1,617.28,,,,,,1,617.28,1,617.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1470.59,1,1470.59,2,2941.18,,,1,,,,1470.59,,,1,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,91.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,64.06,,,,,1,64.06,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,66.09,,,1,66.09,,,,,,,,2,132.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,,1,73.10,,,,,1,73.10,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,90.74,,,,,,,,,,1,90.74,,,,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.18,,,,,,,1,180.18,,,,,,,,,,,,
,,,,60~64,,,,,1,129.03,,,1,129.03,1,,,,129.03,2,258.06,,,1,129.03,,,,2,258.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,289.02,,,2,289.02,,,,2,289.02,1,144.51,,,,,,,,,,,,,1,144.51,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,4,692.04,2,346.02,4,692.04,,,,1,173.01,,,,,,,,,1,173.01,,,1,173.01,1,173.01,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,4,1108.03,,,,,,,,,,,,,,,1,277.01,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,591.72,,,,,,1,591.72,,,,,,,,,,,,,1,591.72,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1250.00,2,2500.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.06,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,86.73,,,,,,,,,,,,1,86.73,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,68.07,,,,,1,68.07,,,1,,,,68.07,,,,,,,1,,68.07,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,69.11,,,,,,,,,,,,,,,,,,1,69.11,1,69.11,,,,,,,,,1,69.11,,,,
,,,,45~49,1,88.03,,,,,,,,,,,,,,,,,,,,,,,1,88.03,,,,,,,1,88.03,,,,,,,,,1,88.03,1,88.03,,,,
,,,,50~54,,,,,,,,,,,1,,,,113.90,,,,,,,,,,,,,,,,1,113.90,,,1,113.90,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,176.37,1,176.37,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,137.93,,,,,,,1,,137.93,3,413.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,140.25,,,1,140.25,1,,,,140.25,,,,,,,1,,140.25,,,,,,,2,280.50,,,,,1,140.25,,,,,,,,,,,,
,,,,70~74,1,173.61,,,,,,,,,,,,,,,,,,1,173.61,,,,1,173.61,,,,,2,347.22,1,173.61,1,173.61,,,1,173.61,,,,,,,1,173.61,2,347.22
,,,,75~79,,,1,254.45,,,,,,,1,,,,254.45,,,,,,,,,,2,508.91,,,,,2,508.91,,,,,,,,,,,,,,,,,2,508.91
,,,,80~84,,,,,,,,,,,1,,,,529.10,,,1,529.10,,,,,,1,529.10,,,,,1,529.10,1,529.10,,,,,,,,,,,,,,,2,1058.20
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,1,1136.36,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,141.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.98,,,,,,,,,,,,,,,,1,67.98,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,83.68,,,1,,,,83.68,,,1,83.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,214.82,,,,,1,107.41,,,,,,,,1,107.41,,,,,,,,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,348.43,,,2,,,,348.43,,,,,,,,,,,,,,1,174.22,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,146.84,1,146.84,,,2,293.69,2,,,,293.69,,,1,146.84,1,146.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,560.22,1,140.06,1,,,,140.06,,,,,,,,,,1,140.06,,,,,,,2,280.11,,,,,,,,,,,,,,,,
,,,,70~74,1,173.01,,,,,4,692.04,3,519.03,7,,,,1211.07,,,,,,,,,,2,346.02,1,173.01,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,239.23,,,,,5,,,,1196.17,2,478.47,,,1,239.23,,,,,,,,,,2,478.47,2,478.47,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,500.00,,,,,,,1,,500.00,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1041.67,,,1,,,,1041.67,1,1041.67,,,,,,,,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.87,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.98,,,,,1,67.98,1,67.98,,,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,83.26,,,,,,,,,1,,,,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,101.42,,,,,,,,,,,,,,1,101.42,1,101.42,1,,101.42,,,,,,,,,,,2,202.84,1,101.42,1,101.42,1,101.42,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,155.76,1,155.76,,,,,1,,155.76,,,1,155.76,,,,,,,,,,,1,155.76,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,161.03,1,161.03,1,161.03,,,1,,161.03,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,276.63,,,,,,,3,414.94,2,,,,276.63,1,138.31,1,138.31,,,2,,276.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,173.91,,,1,173.91,,,1,,173.91,1,173.91,,,,,1,173.91,1,173.91,,,,,,,3,521.74,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,226.76,1,226.76,4,907.03,1,226.76,1,,226.76,,,,,,,1,226.76,,,,,,,,,2,453.51,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,934.58,,,3,1401.87,,,,,,1,467.29,,,,,1,467.29,,,1,467.29,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,1,1000.00,,,,,,,,,1,1000.00,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,,,,,,,,,,,2,,,,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.78,,,,,,
,,,,40~44,1,69.54,,,,,,,,,,,,,,,,,,,,,,,,,1,69.54,,,,,1,69.54,,,,,,,1,69.54,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,241.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,194.74,,,,,,,,,,,,2,194.74,1,97.37,,,,,1,97.37,,,,,,,,,,,,,,
,,,,55~59,1,137.17,,,,,,,,,1,,,,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,363.64,,,,,,,,,,1,181.82,,,,,,,,,1,181.82,1,181.82,,,,,,,,,,,,
,,,,65~69,4,556.33,,,1,139.08,,,,,5,,,,695.41,,,2,278.16,2,278.16,,,,,,3,417.25,,,,,1,139.08,,,,,1,139.08,,,,,,,2,278.16,,
,,,,70~74,,,,,,,1,169.49,1,169.49,5,,,,847.46,,,,,3,508.47,,,,,,,,,,1,169.49,,,1,169.49,1,169.49,,,,,,,,,2,338.98,,
,,,,75~79,,,1,220.75,,,,,,,,,,,,1,220.75,1,220.75,,,,,,,,,,,,1,220.75,,,,,,,,,,,,,,,,,,
,,,,80~84,1,442.48,,,,,,,1,442.48,3,,,,1327.43,,,1,442.48,1,442.48,,,,,,1,442.48,,,,,,,1,442.48,,,,,,,,,1,442.48,,,,
,,,,85+,,,,,,,,,,,1,,,,934.58,,,,,1,934.58,1,,934.58,,,2,1869.16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,1,77.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,77.28,1,,,,77.28,1,77.28,,,2,154.56,1,,77.28,,,1,77.28,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,94.88,1,94.88,,,1,,,,94.88,,,,,,,,,,,,,,,,,,1,94.88,,,1,94.88,,,,,,,,,,,,
,,,,55~59,,,,,,,3,375.94,,,2,,,,250.63,,,,,,,,,,,,,,,,1,125.31,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,194.17,,,,,,,,,,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,140.06,2,280.11,1,140.06,2,,,,280.11,,,1,140.06,,,,,,,,,,,,,,1,140.06,,,,,,,3,420.17,,,,,,,,
,,,,70~74,,,,,,,2,335.01,,,,,,,,,,3,502.51,,,,,,,,,,1,167.50,,,,,,,,,3,502.51,1,167.50,,,,,,,,
,,,,75~79,,,,,,,2,431.03,,,4,,,,862.07,,,,,1,215.52,,,,1,215.52,1,215.52,1,215.52,,,,,1,215.52,,,,,2,431.03,,,,,,,,
,,,,80~84,1,416.67,,,1,416.67,1,416.67,,,1,,,,416.67,,,1,416.67,,,,,,,,,,,,,,,,,,,,,,1,416.67,,,,,,,,
,,,,85+,,,1,869.57,,,,,,,,,,,,2,1739.13,,,1,869.57,1,,869.57,,,,,2,1739.13,1,869.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,,結直腸癌,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,2,145.35,,,,,1,72.67,2,145.35,,,,,,1,72.67,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,71.99,,,,,1,71.99,2,143.99,,,,,,,,,,1,71.99,1,,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,146.41,,,,,,,3,219.62,,,,,,1,73.21,,,,,,,,2,146.41,,,,,2,146.41,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,92.25,,,1,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,114.29,1,114.29,,,,1,114.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,959.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,149.25,1,149.25,1,149.25,1,149.25,1,149.25,2,,,,298.51,1,149.25,2,298.51,,,1,,149.25,,,,,,,,,1,149.25,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,5,818.33,1,163.67,1,163.67,,,,1,163.67,,,1,163.67,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,219.78,,,,,,,1,219.78,,,,,,6,1318.68,2,439.56,,,,,,,,,,,,1,219.78,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,378.79,,,,,,,,1,378.79,2,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,781.25,,,,,,,,,,1,781.25,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,161.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,91.66,1,,,,91.66,1,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,155.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,70.47,,,,,,,1,,,,70.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,142.65,,,,,,,,,,,,,,,,1,71.33,,,,,,,,1,71.33,,,,,1,71.33,1,71.33,,,,,1,71.33,,,,,,,,
,,,,50~54,,,,,,,,,1,88.11,,,,,,,,1,88.11,1,88.11,,,,1,88.11,,,,,,,,,,,,,1,88.11,,,,,,,,,,
,,,,55~59,1,108.81,,,,,,,,,,,,,,,,,,,,2,,217.63,2,217.63,1,108.81,,,,,,,,,,,,,,,,,,,,,,
