,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,102.04,1,102.04,1,102.04,,,1,102.04,4,,,,408.16,,,2,204.08,,,,2,,204.08,,,1,102.04,,,1,102.04,1,102.04,1,102.04,,,2,204.08,,,,,,,,,,,,,,
,,,,70~74,,,1,163.40,,,1,163.40,1,163.40,3,,,,490.20,1,163.40,2,326.80,,,,1,,163.40,,,,,,,1,163.40,1,163.40,,,,,1,163.40,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,501.25,,,,,,2,501.25,3,751.88,,,,1,,250.63,1,250.63,2,501.25,,,,,1,250.63,,,,,1,250.63,,,,,,,,,,,,,,
,,,,80~84,,,1,404.86,,,,,,,,,,,,,,3,1214.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.21,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.29,,,,,1,40.29,,,3,,,,120.87,,,,,1,,40.29,,,,,,,,1,40.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,41.81,,,,,,,,,,,,1,41.81,,,1,,41.81,,,,,,,,,,,,,,,,,,,,1,41.81,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,48.50,1,48.50,1,48.50,2,,96.99,,,,,,,,1,48.50,1,48.50,,,,,,,2,96.99,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,273.22,,,,,1,,91.07,,,,,,,,,,,,1,91.07,,,,,1,91.07,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,5,,,,439.37,1,87.87,2,175.75,,,,,,,,,,,,,,,,,,,1,87.87,1,87.87,1,87.87,,,,,,,,,,,,
,,,,60~64,,,,,1,87.87,,,,,3,,,,263.62,2,175.75,2,175.75,,,,,,,,,,,1,87.87,,,,,1,87.87,1,87.87,,,1,87.87,1,87.87,,,,,,,,,,
,,,,65~69,1,102.77,,,,,,,1,102.77,2,,,,205.55,1,102.77,4,411.10,1,,102.77,,,,,,1,102.77,,,,,1,102.77,,,1,102.77,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,147.93,,,4,,,,591.72,,,4,591.72,2,,295.86,,,,,,,,1,147.93,,,,,,,,,,,2,295.86,2,295.86,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,236.41,,,,1,,236.41,,,,,,,,,,,,,,,,,1,236.41,,,,,,,,,,,,
,,,,80~84,,,1,393.70,,,,,,,2,,,,787.40,,,3,1181.10,,,,,,,,,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,5,3048.78,1,,609.76,,,,,,,,,,,,,,,,1,609.76,,,,,1,609.76,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,57.80,,,,,,,,,,,,,,,1,,57.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,48.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,35.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,46.13,,,,,1,,,,46.13,,,,,1,,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,39.90,,,,,,,,,,1,39.90,,,,,,1,,39.90,,,,,,,,,,,1,39.90,,,,,,,,,,,,,,,,,,
,,,,40~44,2,81.93,,,,,,,,,2,,,,81.93,1,40.97,,,,,,,,,,,,,,,,,,,2,81.93,,,,,1,40.97,,,,,,,,,,,,
,,,,45~49,1,47.06,,,,,,,,,2,,,,94.12,,,,,,,,,,,,,,,,,,,,,1,47.06,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.74,,,,,,,,,1,,,,79.74,,,,,1,,79.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,88.42,,,,,,,,,,,,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.32,,,,,,,1,91.32,2,,,,182.65,4,365.30,1,91.32,1,,91.32,2,,182.65,1,91.32,,,1,91.32,1,91.32,1,91.32,2,182.65,,,,,,,1,91.32,,,,,,,,,,
,,,,65~69,,,1,102.04,,,1,102.04,,,2,,,,204.08,1,102.04,2,204.08,,,,1,,102.04,,,,,,,,,,,,,,,1,102.04,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,136.99,,,,,,,,2,273.97,,,,,,,,,,,,,,,,,2,273.97,,,1,136.99,,,2,273.97,,,,,,,,,,
,,,,75~79,1,224.72,,,,,,,,,1,,,,224.72,,,2,449.44,,,,,,,,,1,224.72,,,,,,,,,,,2,449.44,2,449.44,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,398.41,,,1,398.41,,,,,,,,,,,,,,,,,1,398.41,1,398.41,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,1176.47,,,,,,,,,,,,,,,,,3,1764.71,,,,,,,2,1176.47,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,46.58,,,,,,,,,1,,,,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.57,,,,,,,,,1,,,,40.57,,,,,,,,,,,,,,,,,,,,,1,40.57,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.54,,,,,,,,,2,,,,91.07,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,272.67,,,2,136.33,,,,,,,1,68.17,,,,,1,68.17,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,286.81,,,2,191.20,,,,,3,,,,286.81,1,95.60,,,,,,,,,,,,,,,,,,,2,191.20,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,180.83,,,3,,,,271.25,,,5,452.08,1,,90.42,,,,,,,,3,271.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.50,1,100.50,,,,,,,1,,,,100.50,1,100.50,2,201.01,1,,100.50,1,,100.50,1,100.50,,,2,201.01,,,1,100.50,,,,,4,402.01,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,125.31,3,,,,375.94,1,125.31,2,250.63,1,,125.31,,,,,,,,2,250.63,,,,,,,,,3,375.94,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,219.78,1,219.78,1,219.78,1,,219.78,,,,,,1,219.78,,,,,,,,,,,1,219.78,,,,,,,,,,,,,,
,,,,80~84,,,1,409.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,409.84,2,819.67,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,1092.90,,,,,,,1,546.45,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,1,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,33.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.81,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,95.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,41.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.63,,,,,,,,,,,,
,,,,40~44,1,40.19,,,,,,,1,40.19,,,,,,,,1,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.54,,,,,,,2,89.09,,,,,,,,,,1,,44.54,1,,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,58.82,2,117.65,,,1,58.82,1,58.82,,,,,,,,1,58.82,,,,1,,58.82,1,58.82,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,198.61,,,,,,,,1,99.30,,,,1,,99.30,,,,,,,,,1,99.30,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,183.99,,,,,,,4,367.99,,,,,,1,92.00,2,183.99,,,,3,,275.99,2,183.99,,,,,,,,,,,1,92.00,,,,,,,1,92.00,,,,,,,,
,,,,65~69,,,,,,,3,292.97,1,97.66,,,,,,,,,,4,,390.63,,,,,,1,97.66,1,97.66,2,195.31,,,,,,,,,,,2,195.31,,,,,,,,,,
,,,,70~74,,,1,120.63,,,1,120.63,2,241.25,,,,,,,,1,120.63,4,,482.51,,,,1,120.63,,,,,,,1,120.63,,,,,,,,,,,1,120.63,,,,,,,,
,,,,75~79,,,,,,,,,5,1059.32,,,,,,,,,,2,,423.73,,,,,,1,211.86,,,,,1,211.86,1,211.86,,,,,,,,,1,211.86,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,,709.22,1,,354.61,,,,,,,,,,,,,,,2,709.22,,,,,1,354.61,,,,,,,,
,,,,85+,,,,,,,,,1,540.54,,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,1,540.54,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,1,34.42,1,,,,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.42,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.76,,,,,,,,,,,,
,,,,35~39,,,1,43.46,,,,,1,43.46,,,,,,1,43.46,,,,,,,,,,,1,43.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,79.81,1,39.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.90,,,,,,,,,1,39.90,,,,,,,,
,,,,45~49,,,,,,,,,4,173.99,,,,,,,,,,,,,1,,43.50,,,,,,,,,,,1,43.50,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,107.12,3,160.69,,,,,,,,1,53.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,198.02,,,1,99.01,1,99.01,6,594.06,,,,,,,,2,198.02,1,,99.01,,,,,,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.17,,,,,,,4,368.66,,,,,,1,92.17,1,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.17,,,1,92.17,,,,
,,,,65~69,,,,,,,,,5,492.61,,,,,,1,98.52,1,98.52,1,,98.52,,,,,,,,,,,,1,98.52,,,,,,,,,,,,,1,98.52,,,,,,
,,,,70~74,,,,,1,116.69,,,3,350.06,,,,,,1,116.69,1,116.69,,,,,,,1,116.69,,,,,,,,,,,1,116.69,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,592.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,592.89,,,,
,,,,80~84,,,,,,,1,342.47,,,,,,,,1,342.47,1,342.47,1,,342.47,,,,,,,,,,,,,,1,342.47,,,1,342.47,,,,,1,342.47,,,2,684.93,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,,1,518.13,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,49.16,,,,,,,,1,,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,44.33,,,,,,1,44.33,,,,,,,,,,,,,,,,,1,44.33,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,120.53,,,,,,,1,40.18,,,,,,,,,,,,,1,,40.18,,,,,,,1,40.18,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,126.85,,,,,,,3,126.85,,,,,,1,42.28,,,,,,,,,,,,,,,,,1,42.28,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.40,,,,,,,1,50.40,1,,,,50.40,2,100.81,1,50.40,1,,50.40,,,,,,,,,,1,50.40,1,50.40,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,94.88,,,1,94.88,,,2,189.75,,,,,,,,1,94.88,1,,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.74,,,,,,,1,91.74,1,,,,91.74,1,91.74,2,183.49,2,,183.49,,,,,,1,91.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,380.95,,,1,95.24,2,190.48,,,3,,,,285.71,2,190.48,2,190.48,1,,95.24,1,,95.24,1,95.24,,,1,95.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,116.41,1,116.41,,,,,5,582.07,2,,,,232.83,4,465.66,2,232.83,,,,2,,232.83,,,,,1,116.41,1,116.41,,,1,116.41,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,180.83,1,180.83,3,,,,542.50,3,542.50,1,180.83,,,,2,,361.66,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,332.23,2,664.45,,,,,,,,3,996.68,1,332.23,,,,3,,996.68,,,,,1,332.23,,,,,1,332.23,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,500.00,,,,,,,,1,500.00,,,,,,,,,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,2,85.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,36.30,,,,,,,,,,,,,,1,,36.30,,,,,,,,,,,,,,1,36.30,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.38,,,,,,,,,1,,,,48.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,120.00,,,,,2,80.00,,,1,,,,40.00,,,,,,,,,,,,,1,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,166.67,1,41.67,,,,,,,3,,,,125.00,,,,,,,,,,,2,83.33,,,,,,,,,,,1,41.67,,,1,41.67,,,,,,,,,,,,
,,,,50~54,1,48.50,,,,,,,,,2,,,,96.99,,,1,48.50,,,,,,,1,48.50,,,1,48.50,,,,,,,,,,,,,1,48.50,,,,,,,,,,
,,,,55~59,1,81.90,1,81.90,,,,,,,1,,,,81.90,,,2,163.80,,,,,,,,,1,81.90,,,1,81.90,1,81.90,,,,,1,81.90,1,81.90,,,,,,,,,,,,
,,,,60~64,1,94.07,,,1,94.07,1,94.07,,,5,,,,470.37,,,1,94.07,,,,,,,,,1,94.07,,,1,94.07,2,188.15,,,,,,,1,94.07,,,,,,,,,,,,
,,,,65~69,,,1,98.91,,,,,1,98.91,3,,,,296.74,2,197.82,4,395.65,1,,98.91,1,,98.91,,,,,,,1,98.91,,,,,,,1,98.91,,,,,2,197.82,,,,,,,,
,,,,70~74,,,1,116.28,,,,,,,1,,,,116.28,2,232.56,1,116.28,1,,116.28,,,,2,232.56,,,,,1,116.28,,,,,,,,,1,116.28,,,1,116.28,,,,,,,,
,,,,75~79,1,167.50,,,,,1,167.50,1,167.50,1,,,,167.50,4,670.02,1,167.50,1,,167.50,,,,1,167.50,1,167.50,,,4,670.02,1,167.50,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,309.60,1,309.60,1,,,,309.60,1,309.60,1,309.60,,,,,,,1,309.60,,,,,,,,,,,,,,,,,,,2,619.20,,,,,,,,
,,,,85+,,,,,,,,,1,500.00,1,,,,500.00,,,,,,,,,,,,,,,,,,,,,,,,,1,500.00,,,,,1,500.00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,1,44.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
