,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,103.95,,,1,103.95,,,1,103.95,3,,,,311.85,1,103.95,1,103.95,4,415.80,1,103.95,,,,,,,1,103.95,,,1,103.95,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,510.20,,,,,3,765.31,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,531.91,,,,,2,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,42.72,,,,,,,,,,,,,,1,42.72,,,1,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,45.56,,,,,,,,,,,,,,,,,,,,1,45.56,1,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,50.00,,,,,,,,,,,,,,2,100.00,,,1,50.00,,,1,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,57.34,,,,,1,57.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,86.13,,,2,172.27,,,,,,,,1,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,89.13,1,89.13,,,1,89.13,,,1,,,,89.13,,,,,1,89.13,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,107.41,,,,,5,537.06,,,,,,,,1,107.41,,,,,,,1,107.41,1,107.41,,,1,107.41,1,107.41,1,107.41,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,6,524.48,,,1,,,,87.41,1,87.41,1,87.41,3,262.24,,,,,,,,,1,87.41,1,87.41,,,2,174.83,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,93.63,,,,,1,93.63,4,,,,374.53,,,,,1,93.63,,,,,2,187.27,,,1,93.63,2,187.27,,,1,93.63,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,231.48,2,462.96,,,1,,,,231.48,1,231.48,,,1,231.48,,,,,,,,,1,231.48,,,,,2,462.96,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,526.32,1,,,,526.32,1,526.32,,,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1111.11,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,42.64,,,,,,,,,,,,,,,,,,,,,,,1,42.64,,,,,,,,,,,,,,,,
,,,,35~39,1,44.72,,,,,,,,,,,,,,,,,,1,44.72,,,,,,,,,1,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,169.20,,,1,56.40,2,112.80,,,,,1,56.40,,,,,,,,,,,,,1,56.40,,,,,,,,,,,,,,,,
,,,,50~54,2,159.36,,,,,,,,,3,,,,239.04,,,1,79.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,91.32,1,91.32,,,,,,,6,,,,547.95,,,,,,,,,,,,,,,,,1,91.32,,,,,,,1,91.32,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,,,,,,,5,,,,518.13,,,1,103.63,2,207.25,,,,,1,103.63,,,,,,,,,1,103.63,,,,,1,103.63,,,,,,,,,,,,,,
,,,,65~69,,,,,2,190.48,,,2,190.48,5,,,,476.19,,,,,5,476.19,1,95.24,1,95.24,1,95.24,,,,,,,,,,,,,,,,,1,95.24,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,92.00,3,,,,275.99,,,,,3,275.99,1,92.00,,,1,92.00,,,1,92.00,,,1,92.00,,,,,1,92.00,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,772.20,,,1,193.05,1,193.05,,,2,386.10,1,193.05,,,1,193.05,,,,,,,,,,,,,1,193.05,,,,,,,,,,,,
,,,,80~84,,,,,1,515.46,,,,,1,,,,515.46,,,,,,,,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,2,2020.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.68,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,40.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,45.50,,,,,1,45.50,,,,,,,,,,,,,,,1,45.50,,,,,,,,,,,,,,,1,45.50,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.35,,,,,,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,145.14,,,,,,,1,72.57,3,217.71,,,1,72.57,1,72.57,,,,,,,,,,,1,72.57,,,,,,,,,,,1,72.57,,
,,,,55~59,,,1,93.55,1,93.55,,,1,93.55,2,,,,187.09,,,1,93.55,,,1,93.55,,,,,1,93.55,1,93.55,,,,,,,,,,,,,2,187.09,,,,,,,,,,,,
,,,,60~64,,,,,,,1,103.84,,,9,,,,934.58,,,,,,,,,1,103.84,,,,,,,,,,,,,,,,,,,3,311.53,,,,,1,103.84,,,,,,
,,,,65~69,1,105.71,,,,,,,,,5,,,,528.54,,,,,,,2,211.42,,,1,105.71,,,1,105.71,,,,,,,,,1,105.71,,,1,105.71,,,,,,,,,1,105.71,,
,,,,70~74,1,87.80,,,,,,,,,8,,,,702.37,,,,,,,,,4,351.19,,,,,3,263.39,1,87.80,,,,,,,,,1,87.80,1,87.80,,,1,87.80,1,87.80,1,87.80,,,,
,,,,75~79,,,,,,,1,166.67,,,3,,,,500.00,,,,,,,,,2,333.33,1,166.67,,,2,333.33,1,166.67,,,,,,,,,,,,,1,166.67,,,1,166.67,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,476.19,,,,,,,,,1,476.19,,,,,1,476.19,,,1,476.19,,,,,,,1,476.19,,,,,,,1,476.19,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,48.66,,,,,,,,,,,,,,,,,,,,,1,48.66,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.04,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,43.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.88,,,,,,,2,105.76,,,,,,1,52.88,,,1,52.88,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,
,,,,50~54,1,67.93,,,,,,,3,203.80,,,,,,,,,,1,67.93,,,1,67.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,95.33,,,5,476.64,,,,,,1,95.33,,,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,1,95.33,,,,,,,,,,
,,,,60~64,,,,,,,,,7,698.60,,,,,,,,1,99.80,2,199.60,,,,,,,,,,,,,,,,,,,,,,,,,1,99.80,,,,,,,,,,
,,,,65~69,1,118.20,,,,,1,118.20,9,1063.83,,,,,,,,,,3,354.61,1,118.20,,,,,,,1,118.20,1,118.20,2,236.41,,,,,1,118.20,2,236.41,,,,,2,236.41,,,,,,,,
,,,,70~74,,,2,175.75,,,,,2,175.75,,,,,,,,3,263.62,3,263.62,1,87.87,,,1,87.87,,,,,,,1,87.87,,,,,,,1,87.87,,,,,1,87.87,,,,,,,,
,,,,75~79,,,,,,,,,2,296.74,,,,,,,,1,148.37,1,148.37,1,148.37,,,,,,,,,,,1,148.37,,,,,,,,,1,148.37,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,411.52,,,,,,,,1,411.52,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.12,,,,,,,,,,,,
,,,,20~24,,,,,,,1,35.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,45.23,,,,,,,,,,,1,45.23,1,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,94.88,,,,,,,1,47.44,,,,,,,,,,,,,,,1,47.44,,,,,,,,,1,47.44,,,,,,
,,,,45~49,1,52.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.49,,,,,1,52.49,,,,,1,52.49,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,64.98,,,,,,1,64.98,,,,,1,64.98,,,,,1,64.98,,,,,1,64.98,,,1,64.98,1,64.98,,,,,,,,,,,,,,,,
,,,,55~59,5,474.83,1,94.97,,,,,,,,,,,,7,664.77,,,1,94.97,1,94.97,,,1,94.97,,,,,,,1,94.97,1,94.97,1,94.97,,,,,,,,,1,94.97,,,2,189.93,,,,
,,,,60~64,,,,,1,99.21,,,,,,,,,,,,,,1,99.21,1,99.21,,,,,1,99.21,,,,,,,1,99.21,,,,,,,,,,,2,198.41,,,,,,,,
,,,,65~69,,,,,,,,,1,115.87,,,,,,6,695.25,,,1,115.87,,,,,,,1,115.87,,,1,115.87,,,,,2,231.75,,,2,231.75,,,,,,,,,,,1,115.87,,
,,,,70~74,,,,,,,,,,,1,,,,93.98,6,563.91,,,,,2,187.97,,,,,,,1,93.98,1,93.98,,,2,187.97,,,,,1,93.98,1,93.98,2,187.97,,,,,,,3,281.95,,
,,,,75~79,1,139.08,,,,,,,,,1,,,,139.08,2,278.16,,,1,139.08,4,556.33,,,,,1,139.08,,,,,,,,,,,,,1,139.08,,,2,278.16,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,370.37,2,740.74,,,,,,,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,787.40,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1574.80,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,86.58,,,,,,,,,,,,,,1,43.29,,,,,,,,,,,,,1,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.74,,,,,,,,,,,,,,,,,,1,43.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,142.11,,,,,,,,,,,,,,1,47.37,,,,,,,,,,,,,,,,,,,1,47.37,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,102.93,,,,,,,,,2,,,,102.93,,,1,51.47,,,,,,,,,,,,,,,,,,,1,51.47,,,,,,,,,,,,,,,,,,
,,,,50~54,1,60.53,,,,,,,,,2,,,,121.07,,,,,,,,,,,,,,,,,1,60.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,185.70,1,92.85,,,,,,,5,,,,464.25,,,2,185.70,,,,,1,92.85,,,1,92.85,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.43,,,,,,,,,8,,,,755.43,,,3,283.29,,,,,,,1,94.43,,,,,,,,,,,1,94.43,,,,,,,,,,,,,,,,,,
,,,,65~69,1,121.07,1,121.07,,,,,1,121.07,7,,,,847.46,,,2,242.13,,,1,121.07,2,242.13,,,,,,,,,,,,,,,1,121.07,,,,,,,,,,,,,,,,
,,,,70~74,,,1,103.52,1,103.52,,,,,3,,,,310.56,,,4,414.08,,,,,,,,,,,,,,,1,103.52,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,239.23,1,119.62,2,239.23,,,,,,,,,,,,,,,,,,,,,1,119.62,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,336.70,,,,,,,1,336.70,,,,,,,1,336.70,,,1,336.70,,,,,2,673.40,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,689.66,,,,,,,,2,1379.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,55.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.50,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,44.15,,,,,,,,,,,,,,,2,88.30,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,45.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,174.32,,,,,,,,,2,,,,116.21,,,,,,,,,,,,,,,,,,,,,1,58.11,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,85.69,,,,,,,,,5,,,,428.45,,,,,,,,,,,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,292.97,,,1,97.66,1,97.66,,,7,,,,683.59,1,97.66,,,1,97.66,,,1,97.66,,,,,,,,,,,,,,,2,195.31,,,,,,,,,,,,,,,,
,,,,65~69,1,116.01,,,,,,,,,7,,,,812.06,2,232.02,4,464.04,,,,,1,116.01,,,,,,,,,,,,,3,348.03,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,121.65,,,,,,,3,,,,364.96,,,2,243.31,1,121.65,1,121.65,2,243.31,,,,,,,,,,,,,,,3,364.96,,,,,,,,,,,,,,,,
,,,,75~79,,,1,129.03,,,1,129.03,1,129.03,3,,,,387.10,1,129.03,4,516.13,,,1,129.03,,,,,1,129.03,,,,,,,,,,,3,387.10,,,,,,,,,,,,,,,,
,,,,80~84,,,1,295.86,,,,,,,2,,,,591.72,,,3,887.57,1,295.86,1,295.86,,,,,,,,,1,295.86,,,,,,,1,295.86,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
