,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.20,,,,,4,412.80,,,2,,,,206.40,1,,103.20,,,,,,,,,,,,,,,,,2,206.40,,,,,,,,,,,1,103.20,1,103.20,,,,,,,,
,,,,65~69,1,78.00,,,,,3,234.01,1,78.00,1,,,,78.00,2,,156.01,1,78.00,,,,,,,,,,,,,,,2,156.01,,,,,,,1,78.00,1,78.00,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,111.11,,,2,,222.22,,,,1,111.11,,,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,230.41,,,,,1,230.41,,,1,,,,230.41,1,,230.41,,,,,,,,,,,,,,,1,230.41,2,460.83,,,,,,,,,,,1,230.41,,,,,,,,,,
,,,,85+,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3225.81,,,,,1,1612.90,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,29.93,,,,,,,,,1,,,,29.93,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,159.03,,,,,,,,,2,,,,63.61,,,,,,,,,,,,,,,,1,31.81,,,,,,,,,,,,,,,,,2,63.61,,,,,,,,
,,,,40~44,1,35.51,,,,,,,,,5,,,,177.56,1,,35.51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.51,,,,,,,,,,,,
,,,,45~49,4,176.06,1,44.01,,,,,1,44.01,2,,,,88.03,,,,,,1,,44.01,,,,,,,,,,,,,,,,,,1,44.01,,,,,,,2,88.03,,,,,,,,
,,,,50~54,2,136.33,1,68.17,,,,,,,3,,,,204.50,,,,,,,,,1,,68.17,,,,,,,,,,,1,68.17,1,68.17,,,,,,,,,,,,,,,,,,
,,,,55~59,6,451.81,1,75.30,,,,,1,75.30,3,,,,225.90,,,,,,1,,75.30,2,,150.60,1,75.30,1,75.30,1,75.30,1,75.30,,,,,,,,,1,75.30,,,,,,,,,,,,,,
,,,,60~64,2,202.63,,,,,,,1,101.32,3,,,,303.95,,,,,,1,,101.32,1,,101.32,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,83.96,,,1,83.96,1,83.96,4,,,,335.85,,,,,,3,,251.89,2,,167.93,,,,,,,1,83.96,,,,,1,83.96,,,,,,,,,3,251.89,1,83.96,,,,,,
,,,,70~74,1,100.20,,,1,100.20,,,1,100.20,1,,,,100.20,,,,,,3,,300.60,3,,300.60,,,1,100.20,2,200.40,1,100.20,,,1,100.20,1,100.20,,,,,,,,,,,,,3,300.60,,,,
,,,,75~79,,,,,,,,,,,1,,,,207.90,,,,,,,,,,,,,,1,207.90,1,207.90,,,,,,,,,,,,,,,,,,,,,1,207.90,,,,
,,,,80~84,,,,,,,,,,,1,,,,591.72,1,,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,1,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.86,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,29.27,,,,,,,,,1,,,,29.27,,,,,,,,,,,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,30.87,,,,,1,,,,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.46,,,,,,,,,,,,,,1,,31.46,,,,,,,,,1,31.46,,,,,,,,,,,,,1,31.46,,,,,,,,,,,,,,,,
,,,,40~44,1,34.61,,,,,,,1,34.61,2,,,,69.23,,,,,,,,,1,,34.61,1,34.61,,,,,,,,,,,,,,,,,,,1,34.61,1,34.61,1,34.61,1,34.61,,,,
,,,,45~49,3,125.84,,,,,,,,,3,,,,125.84,,,,,,,,,2,,83.89,,,,,,,1,41.95,1,41.95,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,192.80,,,,,,,,,1,,,,64.27,,,,,,2,,128.53,,,,,,,,,,1,64.27,1,64.27,,,1,64.27,,,,,,,1,64.27,2,128.53,,,,,,,,
,,,,55~59,,,,,,,1,73.15,,,8,,,,585.22,,,,1,73.15,1,,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,
,,,,60~64,1,96.90,,,,,,,,,5,,,,484.50,,,,1,96.90,,,,1,,96.90,1,96.90,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,,2,193.80,,
,,,,65~69,1,92.76,,,,,,,,,2,,,,185.53,,,,1,92.76,2,,185.53,1,,92.76,,,1,92.76,,,,,,,,,1,92.76,,,,,,,,,1,92.76,,,,,1,92.76,,
,,,,70~74,1,94.25,1,94.25,,,,,,,2,,,,188.50,,,,1,94.25,2,,188.50,2,,188.50,1,94.25,,,,,,,1,94.25,,,,,,,,,1,94.25,1,94.25,,,,,,,1,94.25,,
,,,,75~79,,,,,,,1,188.32,,,1,,,,188.32,,,,2,376.65,,,,2,,376.65,,,,,,,,,2,376.65,,,,,,,,,,,2,376.65,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,531.91,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,1,531.91,,,,,,,2,1063.83,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.54,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.53,,,,,3,91.58,,,,,,,,,,,,,1,,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.52,,,,,,,,,,,,,,,,,,,,,,,,,2,63.03,,,1,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.22,,,,,4,136.89,,,,,,,,1,,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,119.05,,,,,3,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.68,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,179.75,,,,,5,299.58,,,,,,,,,,,,,,,,1,,59.92,,,,,,,1,59.92,2,119.83,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,9,684.41,1,76.05,1,76.05,4,304.18,,,4,,,,304.18,,,,,,,,,1,,76.05,1,76.05,,,,,,,1,76.05,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,90.66,2,181.32,,,2,,,,181.32,1,,90.66,,,,,,,,,1,90.66,,,,,,,,,,,1,90.66,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.60,2,201.21,1,100.60,2,201.21,1,100.60,,,,,,3,,301.81,,,,,,,,,1,100.60,,,,,,,,,,,1,100.60,,,2,201.21,,,,,,,,,,,,,,
,,,,70~74,1,91.74,,,,,4,366.97,,,,,,,,4,,366.97,,,,,,1,,91.74,2,183.49,,,,,1,91.74,1,91.74,1,91.74,2,183.49,1,91.74,2,183.49,,,,,,,,,,,,,,
,,,,75~79,1,168.07,,,,,,,,,3,,,,504.20,4,,672.27,,,,,,2,,336.13,,,1,168.07,,,,,1,168.07,,,1,168.07,,,1,168.07,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,458.72,,,,,,,,2,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,2,917.43,,,,,,,,,,,,,,
,,,,85+,,,,,1,1388.89,,,,,,,,,,,,,1,1388.89,,,,1,,1388.89,,,1,1388.89,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,1,,39.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,33.32,,,,,,,,,,,,,1,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.22,1,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,2,61.71,1,,30.85,,,,2,61.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.61,,,,,,,,,,,,,,5,,158.03,,,,,,,,,,,,,,,,,1,31.61,,,,,,,,,,,,,1,31.61,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,33.69,,,,,,,,,,,,,1,33.69,,,,,,,,,,,1,33.69,,,,,,,,,,,,,,
,,,,45~49,4,154.08,,,,,,,1,38.52,2,,,,77.04,6,,231.12,,,,,,,,,,,1,38.52,2,77.04,,,,,1,38.52,,,1,38.52,,,,,,,,,,,,,,,,
,,,,50~54,1,52.71,,,,,,,,,2,,,,105.43,1,,52.71,,,,,,1,,52.71,,,,,,,,,,,,,,,,,,,1,52.71,1,52.71,,,2,105.43,,,,,,
,,,,55~59,4,311.77,1,77.94,1,77.94,,,,,,,,,,2,,155.88,,,,,,,,,,,,,1,77.94,3,233.83,,,,,,,1,77.94,,,,,,,,,1,77.94,2,155.88,,,,
,,,,60~64,5,437.45,,,,,,,,,,,,,,7,,612.42,1,87.49,,,,1,,87.49,2,174.98,1,87.49,,,,,,,,,,,1,87.49,1,87.49,,,,,,,,,1,87.49,,,1,87.49
,,,,65~69,1,110.13,,,,,,,,,,,,,,3,,330.40,,,1,,110.13,4,,440.53,,,2,220.26,3,330.40,,,,,,,1,110.13,2,220.26,1,110.13,1,110.13,,,,,,,,,,,2,220.26
,,,,70~74,1,91.32,,,1,91.32,,,,,1,,,,91.32,1,,91.32,1,91.32,1,,91.32,4,,365.30,,,4,365.30,1,91.32,1,91.32,,,,,,,,,2,182.65,,,,,,,,,,,1,91.32,1,91.32
,,,,75~79,,,,,,,,,,,1,,,,155.28,1,,155.28,,,1,,155.28,1,,155.28,,,,,1,155.28,1,155.28,,,,,,,,,,,,,,,,,,,,,,,1,155.28
,,,,80~84,,,,,,,,,,,1,,,,392.16,,,,,,,,,1,,392.16,1,392.16,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,1,392.16
,,,,85+,,,,,,,,,,,,,,,,1,,1250.00,,,1,,1250.00,2,,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,1,35.78,,,,,,,,1,,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,35.82,,,,,,,,,,,,,1,,35.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,29.07,,,,,,,,,1,,,,29.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,62.91,,,,,,,,,3,,,,94.37,,,,,,,,,,,,2,62.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,63.55,1,,31.78,,,,,,,,,1,31.78,,,,,,,1,31.78,,,,,1,31.78,,,1,31.78,,,,,,,,,,,,
,,,,40~44,2,68.45,,,,,,,,,3,,,,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,270.17,,,,,,,,,2,,,,77.19,,,,,,,,,,,,,,1,38.60,,,1,38.60,1,38.60,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,243.07,1,48.61,1,48.61,,,1,48.61,3,,,,145.84,,,,,,,,,1,,48.61,1,48.61,,,,,1,48.61,1,48.61,1,48.61,,,,,,,1,48.61,,,,,,,,,,,,
,,,,55~59,4,310.80,,,,,,,,,3,,,,233.10,,,,,,1,,77.70,,,,1,77.70,,,,,1,77.70,,,,,,,,,1,77.70,1,77.70,,,1,77.70,,,,,,,,
,,,,60~64,2,167.36,1,83.68,,,,,,,6,,,,502.09,,,,,,4,,334.73,,,,1,83.68,1,83.68,,,,,3,251.05,,,1,83.68,,,1,83.68,1,83.68,1,83.68,,,,,,,,,,
,,,,65~69,1,118.34,,,,,,,3,355.03,3,,,,355.03,,,,1,118.34,1,,118.34,,,,2,236.69,1,118.34,,,1,118.34,1,118.34,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,186.57,2,,,,186.57,,,,1,93.28,4,,373.13,3,,279.85,,,,,,,,,1,93.28,1,93.28,1,93.28,,,,,,,1,93.28,2,186.57,,,,,,,,
,,,,75~79,,,1,145.77,,,1,145.77,1,145.77,5,,,,728.86,,,,,,2,,291.55,2,,291.55,,,,,1,145.77,,,1,145.77,,,,,,,2,291.55,,,1,145.77,1,145.77,,,,,,,,
,,,,80~84,1,354.61,,,,,,,1,354.61,3,,,,1063.83,,,,1,354.61,1,,354.61,,,,1,354.61,,,,,,,,,,,,,,,1,354.61,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1176.47,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.17,,,,,,,,,,,,,,
,,,,30~34,1,31.92,,,,,,,,,1,,,,31.92,1,,31.92,1,31.92,,,,,,,,,,,,,,,,,1,31.92,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.16,,,,,,,1,32.16,,,,,,1,,32.16,,,1,,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.16,,,,,,,,
,,,,40~44,3,100.57,,,,,,,,,,,,,,1,,33.52,,,1,,33.52,,,,,,1,33.52,,,,,,,,,,,,,,,,,,,1,33.52,,,,,,,,
,,,,45~49,2,76.13,,,1,38.07,1,38.07,,,,,,,,3,,114.20,1,38.07,,,,1,,38.07,,,1,38.07,1,38.07,1,38.07,2,76.13,,,,,,,,,,,,,3,114.20,,,,,,,,
,,,,50~54,7,323.33,1,46.19,,,,,,,,,,,,2,,92.38,,,1,,46.19,,,,,,1,46.19,1,46.19,,,,,2,92.38,1,46.19,,,,,,,1,46.19,,,,,,,,,,
,,,,55~59,5,363.64,,,,,,,,,,,,,,2,,145.45,1,72.73,1,,72.73,,,,,,2,145.45,2,145.45,,,1,72.73,,,,,,,,,1,72.73,,,,,,,,,,,,
,,,,60~64,1,83.19,,,,,,,2,166.39,,,,,,4,,332.78,1,83.19,1,,83.19,1,,83.19,1,83.19,,,5,415.97,1,83.19,1,83.19,1,83.19,,,1,83.19,,,,,1,83.19,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,7,,818.71,,,1,,116.96,,,,,,3,350.88,1,116.96,,,,,,,1,116.96,,,,,,,1,116.96,1,116.96,,,,,,,,
,,,,70~74,,,,,,,,,1,103.95,,,,,,3,,311.85,,,2,,207.90,,,,,,2,207.90,,,,,,,,,,,,,,,,,1,103.95,2,207.90,3,311.85,,,,,,
,,,,75~79,,,1,132.63,,,1,132.63,1,132.63,,,,,,7,,928.38,,,4,,530.50,,,,,,1,132.63,,,,,,,2,265.25,,,1,132.63,,,,,,,1,132.63,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,,940.44,1,313.48,,,,,,,,,1,313.48,,,,,,,,,1,313.48,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,1,1063.83,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.75,,,,,,,,,,,,,,
,,,,15~19,,,,,1,38.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.34,,,,,,,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,131.54,,,,,1,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,66.89,1,33.44,2,66.89,1,33.44,3,100.33,,,,,,,,,,,1,,33.44,,,,,,1,33.44,,,,,,,,,1,33.44,1,33.44,,,,,2,66.89,,,,,,,,,,
,,,,45~49,3,111.40,,,,,,,1,37.13,,,,,,1,,37.13,,,,,,,,,1,37.13,,,,,1,37.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,311.67,,,,,,,5,222.62,,,,,,,,,,,1,,44.52,,,,,,2,89.05,,,,,,,,,,,,,,,1,44.52,1,44.52,,,,,,,,,,
