,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,1,89.53,,,1,89.53,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,280.11,,,,,,,2,280.11,,,,,,,,,,,,,,,,,,1,140.06,1,140.06,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,491.40,,,,,,,2,491.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,224.22,1,224.22,,,,,4,896.86,3,,,,672.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,219.30,6,1315.79,2,,,,438.60,1,,219.30,,,,,,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,5,823.72,,,,,,3,,494.23,1,164.74,3,,494.23,,,,,,,,,,,1,164.74,1,164.74,1,164.74,,,,,,,,,,,,
,,,,75~79,,,,,1,207.04,,,2,414.08,1,,,,207.04,2,,414.08,,,1,,207.04,,,1,207.04,,,3,621.12,,,,,,,2,414.08,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,1,465.12,,,2,930.23,,,,,1,465.12,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2816.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,104.17,,,,,1,104.17,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,109.77,,,,,,,,,2,,,,219.54,,,,1,109.77,,,,,,,,,,,,2,219.54,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,129.03,1,129.03,1,,129.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,466.20,,,,,,,,,,,,,1,233.10,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,219.78,,,,,3,,,,659.34,,,,2,439.56,,,,1,219.78,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,184.84,,,8,,,,1478.74,1,,184.84,2,369.69,1,,184.84,,,,,3,554.53,1,184.84,,,1,184.84,,,,,,,,,,,,,,,,
,,,,75~79,,,1,195.69,,,,,3,587.08,6,,,,1174.17,,,,1,195.69,,,,,,1,195.69,2,391.39,,,,,1,195.69,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,414.94,1,,414.94,1,414.94,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.15,,,,,,,,,,,,,,,,
,,,,35~39,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,90.25,,,,,,1,,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,207.68,,,,,,,,,,,,,,,,,,,,,,2,207.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,125.63,,,,,,,5,628.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,569.26,,,,,,,,,,,1,,189.75,1,189.75,,,,,,,,,,,,,1,189.75,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,773.20,,,,,,,,,,,1,,257.73,,,,,,,1,257.73,,,,,1,257.73,,,,,,,,,,,,,,
,,,,65~69,,,,,2,467.29,,,1,233.64,1,,,,233.64,1,,233.64,,,1,,233.64,,,,,1,233.64,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,623.70,,,,,,3,,623.70,,,1,,207.90,,,1,207.90,1,207.90,,,1,207.90,,,,,1,207.90,,,,,,,,,,,,
,,,,75~79,,,,,,,1,190.48,4,761.90,2,,,,380.95,2,,380.95,,,,,,,,1,190.48,1,190.48,,,,,1,190.48,,,2,380.95,,,,,,,,,,,,
,,,,80~84,,,1,362.32,,,,,1,362.32,2,,,,724.64,,,,1,362.32,1,,362.32,,,,,2,724.64,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2247.19,,,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,113.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,188.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,96.15,,,,,,,,,,,,,,1,,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,123.15,,,,,,,2,246.31,1,,,,123.15,,,,1,123.15,2,,246.31,,,,,,,,,,,,,,,1,123.15,,,,,,,,,,,,
,,,,55~59,1,167.79,,,,,,,,,,,,,,1,,167.79,,,,,,,,,,,,,,1,167.79,,,2,335.57,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,283.29,1,,,,283.29,1,,283.29,,,2,,566.57,,,1,283.29,,,1,283.29,1,283.29,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,234.74,4,938.97,,,,,,,,,,,,,,1,234.74,1,234.74,,,,,1,234.74,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,227.27,1,227.27,,,2,454.55,,,,,,2,,454.55,,,1,,227.27,1,227.27,,,,,,,2,454.55,,,1,227.27,1,227.27,1,227.27,,,,,,,,,,
,,,,75~79,,,1,200.00,1,200.00,,,2,400.00,,,,,,3,,600.00,,,,,,,,,,1,200.00,,,2,400.00,2,400.00,,,,,1,200.00,,,,,,,,,,
,,,,80~84,,,,,,,1,326.80,,,,,,,,,,,,,,,,,,,,,,,,2,653.59,1,326.80,,,,,1,326.80,,,,,,,,,,
,,,,85+,1,862.07,,,,,1,862.07,1,862.07,1,,,,862.07,1,,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,1,109.65,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,1,96.62,1,96.62,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,3,,284.90,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,,351.29,,,1,,117.10,1,117.10,,,,,,,1,117.10,,,,,,,,,,,,,,,,,,
,,,,55~59,1,153.37,,,,,,,,,,,,,,2,,306.75,,,,,,1,153.37,,,,,,,,,1,153.37,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,,552.49,1,276.24,1,,276.24,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,244.50,,,,,,,,5,,1222.49,,,,,,,,,,,,,,,,1,244.50,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,243.31,,,,,,,,4,,973.24,3,729.93,,,,,,,,,,,,2,486.62,,,,,,,,,,,,,,,,,,
,,,,75~79,1,211.86,,,,,2,423.73,1,211.86,,,,,,1,,211.86,3,635.59,4,,847.46,,,,,,,,,1,211.86,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,316.46,1,,316.46,,,2,,632.91,,,1,316.46,,,,,1,316.46,1,316.46,2,632.91,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,819.67,,,,,,1,,819.67,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,
,,,,35~39,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,199.60,,,,,1,99.80,,,,,,,,,,,,,,,,,,1,99.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.83,,,,,1,91.83,2,183.65,,,,,,,,,,,,,,
,,,,50~54,2,229.62,1,114.81,,,,,,,,,,,,2,,229.62,,,,,,,,,,,,,,,,1,114.81,,,,,,,,,,,,,,,,
,,,,55~59,2,285.71,,,,,,,,,,,,,,4,,571.43,1,142.86,,,,,,,,,,1,142.86,,,1,142.86,,,,,,,,,,,,,,,,
,,,,60~64,1,258.40,,,,,,,,,1,,,,258.40,2,,516.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,246.91,,,,,,,,,,2,,493.83,1,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,527.70,1,263.85,1,,263.85,,,,,,,,,,,,,,,1,263.85,,,,,,,,,,,,
,,,,75~79,1,222.22,,,,,,,,,,,,,,1,,222.22,1,222.22,2,,444.44,1,222.22,,,,,2,444.44,,,,,,,1,222.22,2,444.44,,,,,,,,,,
,,,,80~84,,,,,,,,,1,309.60,,,,,,1,,309.60,,,2,,619.20,1,309.60,,,,,1,309.60,,,,,,,1,309.60,1,309.60,,,,,,,,,,
,,,,85+,1,735.29,,,,,,,,,,,,,,1,,735.29,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,120.05,,,,,,,,,,,,,,,,,,,1,,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,541.71,,,,,,,,,,,,,,,,,1,108.34,1,,108.34,,,2,216.68,,,,,,,,,,,1,108.34,,,,,,,,,,,,
,,,,45~49,1,89.05,1,89.05,,,,,,,1,,,,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,5,,,,562.43,,,,,,1,,112.49,,,1,112.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,134.05,,,,1,134.05,,,,1,134.05,,,,,,,,,1,134.05,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,235.85,,,,2,471.70,,,,,,,,,,,,,,,,,,,,1,235.85,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,761.42,,,,,,1,,253.81,,,,,,,,,,,,,2,507.61,,,1,253.81,1,253.81,1,253.81,,,,,,
,,,,70~74,1,261.10,,,1,261.10,2,522.19,1,261.10,3,,,,783.29,,,,,,1,,261.10,,,,,,,1,261.10,,,1,261.10,1,261.10,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,238.66,,,1,,,,238.66,,,,,,3,,715.99,1,238.66,1,238.66,,,,,,,,,,,,,,,,,1,238.66,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,303.03,1,,303.03,,,3,,909.09,,,1,303.03,1,303.03,,,,,,,1,303.03,,,,,1,303.03,1,303.03,,,,,,
,,,,85+,,,,,,,,,2,1273.89,1,,,,636.94,,,,,,1,,636.94,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,1,122.40,,,,,,1,,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,112.49,,,,,,,,,,,,,,1,,112.49,,,,,,,,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,
,,,,45~49,2,182.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,,214.36,1,107.18,,,,,,,,,,,,,,,,,,2,214.36,,,,,,,,,,,,
,,,,55~59,,,,,,,1,131.58,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.58,,,1,131.58,1,131.58,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,,589.39,1,196.46,,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,280.90,,,,,,,,1,280.90,,,,,,,,,,,,,2,561.80,,,,,,,,,,
,,,,70~74,2,547.95,1,273.97,,,,,,,1,,,,273.97,1,,273.97,,,,,,,,,,2,547.95,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,519.48,6,,1558.44,,,,,,,,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,
,,,,80~84,1,289.02,,,1,289.02,,,,,1,,,,289.02,,,,,,3,,867.05,,,,,3,867.05,1,289.02,,,,,1,289.02,,,1,289.02,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,1,578.03,,,,,,,,,,,2,1156.07,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,170.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
