,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,182.82,,,,,,,,,,,,,,,,,,,,,,2,157.73,,,,,,,,,1,93.46,,,,,,,2,186.92,,,1,93.46,,,,,,,,,1,182.82,,,2,111.67,,,,,,,,,,,,,1,182.82,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,259.74,,,,,,,2,207.90,,,,,,,,,,,,,,,,,1,216.92,,,,,,,,,,,,,2,519.48,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,9.70,,,,,,,,,,,,,,3,14.12,,,,,,,,,,,,,2,40.83,1,6.02,,,,,,,1,6.02,,,,,,,,,,,,,,,,,,,,,,,1,20.42,2,7.43,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.69,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,7.35,,,,,,,1,,,,7.35,,,,,1,11.52,1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.93,,,,,,,,,,,2,8.98,1,5.63,,,,,,,,,,,,,,,,,,
,,,,20~24,1,7.42,,,1,7.42,1,8.08,,,,,,,,,,,,1,22.38,1,8.08,,,,,,,,,1,5.23,,,,,,,,,,,,,1,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,8,17.38,,,2,7.00,,,1,,,,4.61,1,6.92,,,4,15.28,,,1,4.61,,,2,10.38,,,,,,,2,9.22,,,2,7.00,,,1,4.61,,,,,2,13.85,,,,,,,1,4.61,,,,,,,,,,,,,,,,,,,,,3,20.77,,,,,,,,
,,,,30~34,,,18,30.94,,,2,8.80,,,,,,,,,,,,1,24.64,1,5.08,,,1,10.36,,,,,,,1,5.08,1,10.36,,,,,1,7.66,,,,,,,1,7.66,,,,,,,,,,,,,,,,,3,8.15,,,,,,,,,,,4,15.72,,,,,,,,
,,,,35~39,,,8,22.23,,,11,30.74,,,,,,,,1,45.77,1,8.49,1,10.86,,,,,,,3,14.30,1,45.77,,,,,,,,,1,10.86,1,10.86,1,14.07,1,10.86,,,1,10.86,,,1,18.13,,,,,1,10.86,,,1,41.95,,,,,,,,,,,1,14.07,1,18.13,2,14.33,,,,,,,,
,,,,40~44,,,19,54.16,,,22,62.72,,,,,,,,,,1,11.65,2,10.43,,,1,20.64,,,5,20.82,,,,,,,,,,,1,9.45,2,15.49,3,15.65,,,,,1,11.65,,,,,,,,,,,,,,,,,2,18.89,,,,,,,,,,,5,25.88,,,1,20.64,,,,
,,,,45~49,1,65.75,19,74.44,,,15,58.77,2,19.93,1,,,,15.43,2,14.53,,,3,55.41,1,65.75,2,55.62,,,,,3,55.41,,,,,,,,,,,2,30.87,5,33.72,,,,,2,36.94,,,,,,,1,15.43,,,,,,,,,3,29.78,,,,,,,1,59.28,2,25.00,3,18.35,2,55.62,,,,,,
,,,,50~54,,,10,66.87,,,38,162.34,6,41.89,,,,,,2,17.13,,,1,21.98,1,21.98,,,,,3,33.03,3,25.70,1,31.18,,,,,,,,,3,29.03,3,17.16,,,,,4,24.68,1,21.98,1,72.05,,,,,,,,,,,1,17.21,4,22.88,,,,,,,3,23.19,,,4,29.49,,,,,,,,
,,,,55~59,1,27.52,22,127.88,1,87.11,28,143.92,4,52.60,,,,,,,,,,,,1,36.08,,,,,4,33.49,3,39.95,,,,,,,,,2,55.04,3,27.79,8,46.50,,,,,8,43.70,3,261.32,,,,,,,,,,,,,1,27.52,8,58.96,3,35.44,,,,,,,1,16.76,6,34.88,,,,,,,,
,,,,60~64,7,65.49,15,112.83,,,21,149.13,6,56.02,,,,,,,,,,2,247.22,1,23.74,,,,,3,38.31,3,47.74,,,,,,,,,,,2,77.40,8,71.28,,,,,11,105.63,1,38.70,1,126.90,,,,,,,,,,,,,8,76.82,,,1,27.65,3,38.31,1,23.74,,,1,38.70,1,23.74,2,96.57,,,,
,,,,65~69,1,51.81,10,116.70,,,16,168.90,2,33.15,,,,,,,,1,35.98,1,30.72,,,1,35.98,,,3,49.72,4,64.33,1,35.98,,,,,,,4,77.15,1,51.81,9,144.74,1,51.81,1,35.98,15,148.84,5,75.78,,,,,,,,,1,30.72,,,1,165.29,8,93.81,,,,,,,,,2,38.57,1,35.98,,,,,,,,
,,,,70~74,2,99.01,1,52.16,,,3,145.49,,,,,,,,1,52.16,1,61.39,,,,,6,106.25,,,1,52.16,3,103.23,1,52.16,,,,,,,1,52.16,5,118.26,1,255.75,,,,,8,242.64,,,,,,,1,78.31,,,,,1,255.75,,,2,56.40,1,52.16,1,255.75,1,96.71,1,61.39,2,86.66,1,255.75,,,2,56.40,,,,
,,,,75~79,,,1,84.96,,,1,107.30,,,,,,,,1,137.74,,,1,84.96,3,438.60,2,214.59,,,1,84.96,1,403.23,,,,,,,,,1,137.74,3,142.25,4,346.32,,,,,1,146.20,2,169.92,,,,,,,,,,,,,,,1,84.96,1,107.30,,,1,84.96,,,5,212.13,,,,,1,107.30,,,,
,,,,80~84,,,,,,,3,330.03,,,,,,,,,,1,241.55,,,,,,,,,1,175.75,2,203.46,,,,,,,,,,,,,6,434.78,,,,,4,326.53,,,,,,,,,,,,,,,,,2,203.46,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,370.37,,,,,,,1,408.16,,,,,,,,,,,,,,,,,1,370.37,1,408.16,2,350.26,,,,,,,,,1,408.16,,,,,,,,,,,,,2,531.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,9.63,,,,,1,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.54,,,1,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,5.21,,,,,,,,,2,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,8.43,,,1,7.14,,,,,6,,,,14.90,,,,,,,,,,,,,1,8.43,,,1,14.92,,,,,,,,,,,,,,,,,,,1,4.60,1,7.14,,,,,1,8.43,,,,,3,10.54,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,9,19.16,1,7.21,2,5.94,,,,,1,,,,4.74,,,,,,,1,4.74,,,1,,,,,,2,18.56,,,,,1,9.28,,,,,,,,,,,,,2,12.59,1,4.74,,,,,,,,,1,7.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,10,25.98,,,6,19.51,,,,,1,,,,40.18,,,,,,,1,17.43,,,,,,,1,17.43,,,,,,,2,13.18,,,,,,,,,,,,,,,,,,,,,,,1,17.43,1,10.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,14,52.30,,,10,37.36,,,1,9.21,,,,,,,,,,1,19.60,1,19.60,,,,,,,5,31.32,1,11.49,1,19.60,,,1,19.60,,,,,,,,,,,,,,,,,,,,,,,,,3,16.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,11,41.70,1,11.68,14,49.75,,,,,1,,,,56.66,,,1,26.87,2,19.37,1,11.68,,,,,,,2,113.12,1,56.56,,,,,2,14.19,,,1,11.68,,,,,,,,,3,41.07,,,,,,,1,56.66,,,2,36.44,,,1,56.66,,,,,,,,,,,,,,,,,,,,
,,,,50~54,9,50.28,,,21,108.17,,,,,1,,,,13.69,1,16.77,1,31.01,2,21.77,,,,,,,,,2,62.02,4,42.54,1,21.44,2,62.02,,,,,,,,,,,,,1,70.97,2,16.71,,,,,,,,,,,3,48.79,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,31.99,,,21,102.69,6,63.80,,,,,,,,,,,,4,28.13,1,27.29,,,,,,,2,72.49,,,,,,,3,108.74,1,36.25,,,1,71.07,,,,,,,7,69.58,,,,,,,,,,,1,16.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,47.60,,,12,95.72,,,,,3,,,,41.88,,,2,92.72,,,,,,,,,2,36.21,1,46.36,7,51.48,,,,,1,21.51,,,1,46.36,,,,,1,46.36,,,1,46.36,,,1,37.64,,,,,1,46.36,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,45.58,,,7,95.51,1,135.87,,,1,,,,32.53,,,1,32.53,,,1,31.06,1,135.87,,,,,3,47.66,5,121.68,,,,,3,38.57,,,,,,,,,,,2,31.78,4,48.09,,,,,3,202.16,1,31.06,5,59.67,,,,,1,67.39,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,62.81,,,6,80.54,,,,,,,,,,1,52.85,,,,,,,,,,,1,96.90,,,1,46.47,,,,,2,68.40,,,,,,,,,,,1,46.47,2,128.62,,,3,65.69,,,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,7,209.14,,,,,,,,,,,,,,,,,,,,,,,,1,153.14,1,153.14,,,,,1,89.37,,,,,,,1,78.43,,,,,2,186.39,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,1,158.23,1,306.75,,,,,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,9.60,,,,,,,,,,,,,,,,,,,,,,,1,5.73,,,,,,,,,1,9.75,,,,,1,9.20,1,9.20,,,,,,,,,,,1,9.75,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,3,13.07,,,,,,,,,,,,,,,2,8.72,,,,,,,2,6.80,,,,,,,,,,,,,,,,,2,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,23.26,,,2,8.01,,,,,,,,,,,,,,,1,10.38,,,,,,,,,,,,,,,,,,,,,,,,,1,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.45,,,,,,,,,,,,,,,,,,,,,,,,,1,5.67,,,1,5.67,,,,,,,,
,,,,20~24,1,5.21,,,,,,,,,,,,,,3,6.96,1,5.21,,,,,,,1,5.21,,,1,5.21,,,,,,,1,5.21,,,,,1,7.23,,,,,,,,,,,,,,,,,,,2,6.33,,,,,,,1,7.23,,,1,5.21,,,,,,,,,,,,
,,,,25~29,2,9.14,2,9.26,,,1,6.86,,,,,,,,1,6.86,1,6.86,,,,,1,4.63,,,,,,,,,2,5.53,1,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.52,1,4.63,,,,,,,,,5,12.14,1,19.52,,,,,,,,,,
,,,,30~34,,,8,14.71,,,5,8.07,1,4.57,1,,,,4.57,,,,,,,2,5.63,,,,,,,,,,,,,1,6.67,,,,,,,2,9.51,,,,,1,6.67,,,,,,,,,,,,,3,5.94,,,,,,,,,,,4,8.28,,,3,11.34,,,,,,,,
,,,,35~39,,,20,44.79,,,14,33.60,1,12.13,,,,,,4,14.73,2,10.53,,,2,18.11,1,7.35,,,,,,,,,,,1,7.35,2,8.21,,,,,3,15.80,,,,,1,12.13,,,,,,,,,,,,,,,,,,,,,,,,,1,9.31,,,,,,,,,,,,
,,,,40~44,2,16.26,20,52.85,,,21,59.64,1,8.63,1,,,,8.63,1,11.22,1,8.63,1,41.49,,,1,11.22,,,1,38.08,,,,,,,,,3,12.97,,,,,3,14.13,,,,,,,,,,,1,8.63,,,,,,,3,10.90,1,8.63,,,,,,,,,1,14.27,,,,,,,,,,,,
,,,,45~49,1,14.37,15,50.91,,,25,90.83,1,17.51,,,,,,,,,,1,11.18,3,18.87,3,23.21,,,,,,,,,,,2,50.28,5,28.03,,,,,4,25.15,,,,,1,25.14,,,,,,,1,25.14,,,,,2,13.65,,,1,14.37,,,2,15.79,,,3,16.81,,,1,51.52,,,,,,,,
,,,,50~54,,,17,73.56,1,16.85,19,82.25,2,21.63,1,,,,21.00,2,18.69,1,16.85,1,64.77,4,18.56,4,25.61,,,,,,,,,,,1,64.77,6,27.83,,,,,6,30.30,,,,,,,,,,,,,,,,,,,4,25.61,1,16.85,,,1,21.00,2,18.42,,,3,22.25,,,,,,,,,,,,
,,,,55~59,,,15,80.14,,,24,120.08,2,18.83,,,,,,,,,,2,29.66,1,14.83,8,40.03,,,,,,,1,19.25,,,2,24.71,5,29.26,,,,,7,44.25,1,14.83,,,3,69.04,1,19.25,,,,,,,3,27.06,,,7,47.77,4,36.66,3,46.40,1,25.76,1,19.25,1,25.76,2,24.42,,,,,,,,,,,,
,,,,60~64,,,18,115.95,,,23,168.63,,,,,,,,2,39.16,,,3,46.35,3,25.91,3,91.97,,,,,1,93.28,,,,,8,70.63,7,45.09,1,23.82,,,7,68.27,2,37.95,,,1,19.58,2,37.95,,,,,1,19.58,2,39.16,1,23.82,10,96.37,,,,,1,19.58,2,27.09,,,2,39.16,,,,,,,,,,,,
,,,,65~69,2,44.45,9,89.52,,,8,121.30,4,46.78,,,,,,,,1,28.91,,,2,39.29,5,58.19,1,157.73,,,1,47.71,,,1,47.71,2,30.99,11,96.58,1,33.39,,,7,69.62,,,,,1,28.91,1,28.91,1,28.91,,,,,1,47.71,,,9,97.28,,,,,,,,,4,61.98,1,28.91,,,1,66.49,,,,,,,,
,,,,70~74,2,97.70,4,137.55,,,6,120.94,1,48.85,,,,,,,,,,2,44.84,2,44.84,3,51.19,1,41.44,,,1,48.85,,,,,4,117.34,13,221.84,,,,,1,86.88,,,1,41.44,2,78.49,1,41.44,,,,,,,,,,,5,78.68,1,41.44,1,86.88,1,86.88,,,2,142.86,1,71.43,,,,,,,,,,,,
,,,,75~79,,,1,149.25,,,7,286.42,1,149.25,,,,,,2,112.11,,,,,,,2,91.32,1,116.28,,,,,,,1,89.77,3,269.30,5,160.57,,,,,4,145.03,5,201.45,1,89.77,,,,,,,1,75.19,,,,,,,3,304.88,,,,,,,,,1,89.77,,,,,,,,,,,,,,
,,,,80~84,,,1,151.52,,,1,158.48,,,1,,,,233.10,,,,,,,,,4,377.36,,,,,,,,,,,4,247.68,1,151.52,,,,,,,1,233.10,,,2,188.68,,,,,,,,,,,,,2,209.42,,,,,,,,,5,229.46,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,309.60,,,,,,,,,,,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,,2,456.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,4,19.31,,,,,,,2,11.19,,,,,,,,,1,9.62,,,,,,,1,5.88,,,,,,,,,,,,,,,,,1,9.69,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,5.35,,,,,,,,,,,,,,,,,2,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.94,,,,,2,6.40,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,5.70,2,10.91,,,,,,,,,,,,,,,,,,,,,,,,,1,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.32,,,,,,,,,,
,,,,20~24,,,2,12.42,,,,,,,,,,,,,,,,,,,,,,1,7.32,,,1,8.19,,,,,,,,,1,7.32,1,5.08,,,,,1,10.04,,,,,,,,,1,7.32,,,,,,,,,1,8.19,,,,,,,,,2,7.74,,,1,5.08,,,,,,
,,,,25~29,,,3,19.45,,,1,6.73,,,,,,,,,,,,,,,,,,,,1,4.54,,,,,,,,,,,1,18.96,1,4.54,,,1,11.44,,,2,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.73,,,,,,
,,,,30~34,2,12.54,18,24.72,,,9,13.78,,,,,,,,,,1,6.83,3,8.02,,,,,,,3,6.68,,,,,,,,,1,6.83,1,13.31,1,6.83,2,6.54,,,,,2,7.13,,,,,,,1,6.27,,,1,6.83,,,,,,,2,5.76,1,18.84,,,,,3,8.02,1,,2,7.13,,,,,,
,,,,35~39,,,14,32.11,,,10,21.22,,,,,,,,,,1,6.53,1,8.24,3,10.93,2,16.48,,,1,6.53,3,9.74,,,,,,,,,,,,,1,10.84,,,,,2,8.92,,,,,,,,,,,,,,,,,,,4,11.43,,,,,,,,,,,3,15.59,,,,,,
