,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,166.11,,,,,,,,,1,,,,91.74,4,171.01,1,91.74,,,,,,,,,,,,,1,91.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,161.16,,,,,,,,,,,,,,1,118.76,,,1,108.93,,,,,,,,,,,,,1,250.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,157.11,,,,,,,,,,,,,,2,157.11,,,,,1,237.53,,,,,,,,,,,1,117.37,1,103.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,215.61,,,,,,,,,,,,,,6,317.29,,,1,112.61,4,211.53,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,125.79,,,,,,,1,125.79,,,,,,7,412.74,,,1,110.99,3,176.89,3,266.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,155.88,,,,,1,151.52,,,2,,,,303.03,4,642.05,,,1,370.37,2,215.05,,,,,,,1,151.52,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,225.73,,,,,,,,,,2,451.47,,,,,5,488.76,1,225.73,,,,,,,1,225.73,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,823.05,1,375.94,,,,,,,1,,,,1063.83,1,1063.83,,,2,823.05,1,411.52,1,411.52,,,1,375.94,,,1,375.94,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,914.63,1,595.24,1,625.00,2,609.76,1,595.24,1,625.00,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1639.34,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,57.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.78,,,,,,,,,1,,,,72.78,,,,,,,,,1,151.75,,,,,1,70.57,1,70.57,,,,,,,,,1,151.75,,,,,,,,,,,,,,,,,,
,,,,40~44,1,86.06,,,,,,,,,1,,,,86.06,,,,,,,,,1,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,98.81,,,,,,,,,2,,,,197.63,,,,,,,,,1,110.50,,,,,,,1,232.56,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,384.12,,,,,,,1,272.48,,,1,128.04,,,,,1,128.04,,,1,108.46,,,,,1,128.04,,,,,,,,,,,,,,,,,,
,,,,55~59,2,140.06,,,,,,,,,4,,,,174.06,,,,,,,1,101.21,1,101.21,,,,,,,1,227.27,1,101.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,106.95,2,113.90,,,,,,,2,,,,155.76,,,,,,,1,286.53,11,522.57,1,121.80,,,,,2,213.90,,,1,286.53,,,,,1,121.80,,,,,,,,,,,,,,,,,,
,,,,65~69,2,146.20,,,1,156.49,,,1,156.49,5,,,,303.03,,,1,156.49,,,,,4,292.40,1,156.49,2,312.99,,,,,1,156.49,,,,,,,,,,,1,156.49,,,,,,,,,,,,,,
,,,,70~74,1,617.28,1,233.64,,,1,617.28,,,3,,,,351.70,,,,,,,2,234.47,3,351.70,2,338.98,,,,,1,233.64,,,1,235.29,,,,,,,1,235.29,1,235.29,,,,,,,,,,,,,,
,,,,75~79,1,383.14,,,,,,,,,1,,,,383.14,,,,,,,2,766.28,3,1149.43,1,383.14,,,,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,
,,,,80~84,1,1315.79,1,649.35,,,,,,,2,,,,611.62,1,649.35,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,5882.35,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,194.93,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,56.63,,,,,2,,,,54.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,148.37,,,,,,,,,1,,,,68.97,,,,,1,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,223.05,1,84.25,,,,,,,3,,,,118.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,97.28,,,,,,,1,90.83,3,,,,145.91,,,,,,,,,,,1,104.71,,,,,,,,,1,104.71,,,,,,,,,1,104.71,,,,,,,,,,,,,,
,,,,50~54,1,132.63,,,,,,,,,2,,,,122.03,1,132.63,,,,,,,1,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,105.60,1,113.51,,,,,,,5,,,,215.24,1,98.72,1,98.72,1,98.72,,,,,1,113.51,1,233.10,,,1,98.72,,,2,197.43,,,,,,,1,98.72,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,6,,,,283.55,3,170.65,2,113.77,,,,,1,108.81,1,119.19,,,,,,,1,119.19,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,
,,,,65~69,2,142.15,2,142.15,,,,,,,4,,,,284.29,2,257.07,5,355.37,1,158.98,1,158.98,1,128.53,2,317.97,,,,,,,,,1,128.53,,,,,,,2,218.10,,,,,1,158.98,,,,,,,,,,
,,,,70~74,,,,,,,1,225.73,1,225.73,4,,,,379.15,2,226.24,4,902.93,,,,,3,339.37,1,584.80,,,,,,,,,1,226.76,1,225.73,1,584.80,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,363.64,,,,,1,1063.83,2,,,,539.08,,,5,1355.01,,,,,1,363.64,,,,,1,361.01,,,,,,,,,,,,,1,1063.83,,,1,361.01,1,1063.83,,,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,1,,,,588.24,,,2,615.38,,,,,2,1290.32,1,1449.28,,,,,,,,,1,645.16,,,,,,,1,588.24,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.96,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,52.58,,,,,,1,59.21,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,144.30,,,,,,,2,65.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,,,,,
,,,,40~44,5,158.98,,,,,,,2,163.13,,,,,,,,,,,,,,1,81.57,,,,,,,,,1,81.57,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,
,,,,45~49,2,89.73,,,,,,,1,82.92,,,,,,,,1,82.92,,,,,1,82.92,,,,,,,1,97.75,,,,,,,,,1,194.93,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.34,,,,,,,1,118.34,,,,,,,,2,236.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,230.95,,,,,,,5,265.11,,,,,,1,223.71,4,304.65,1,98.04,2,106.04,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,237.25,1,118.62,,,,,7,406.50,,,,,,1,285.71,3,174.22,,,1,118.62,1,118.62,,,,,,,1,118.62,3,144.79,,,1,285.71,,,,,,,1,285.71,,,,,,,,,,,,,,
,,,,65~69,3,206.04,,,1,123.46,,,5,284.58,1,,,,154.80,1,123.46,5,343.41,,,4,227.66,1,154.80,,,,,1,123.46,,,,,1,154.80,,,,,,,1,123.46,1,123.46,,,,,,,,,,,,,,
,,,,70~74,3,316.46,,,,,,,2,431.03,,,,,,1,552.49,4,354.30,1,206.61,,,,,,,,,,,,,2,413.22,1,206.61,,,,,1,215.52,1,206.61,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,766.28,,,,,,,,5,762.20,,,,,,,,,,,,,,,2,362.32,,,2,362.32,,,,,1,383.14,2,362.32,,,,,,,,,,,,,,
,,,,80~84,1,641.03,,,,,2,1219.51,2,625.00,,,,,,,,2,625.00,,,,,,,,,,,,,1,1666.67,1,641.03,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,
,,,,85+,1,1204.82,,,,,,,,,,,,,,,,1,1204.82,,,,,,,1,1234.57,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.19,,,,,1,55.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.47,1,60.35,,,,,1,60.35,,,,,,,,,,,,,,,,1,54.47,,,,,1,60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,63.57,,,,,,,,,2,,,,88.53,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,1,62.38,,,,,,,,,,,,,,,,,,
,,,,40~44,3,152.05,,,,,,,,,2,,,,105.71,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,92.68,,,,,,,,,4,,,,247.99,,,1,92.68,,,,,3,105.08,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,176.99,,,,,,,,,3,,,,150.15,,,1,270.27,,,,,,,,,,,,,,,,,,,,,1,131.58,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,321.80,,,1,122.55,,,,,5,,,,503.52,1,100.70,3,165.84,1,122.55,1,100.70,,,,,,,,,,,,,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,112.61,,,,,,,1,278.55,11,,,,639.16,3,144.23,4,192.31,,,,,,,,,1,278.55,,,,,,,,,,,1,112.61,1,112.61,2,160.38,,,,,,,,,,,,,,,,
,,,,65~69,4,568.99,,,,,,,4,219.06,7,,,,383.35,3,197.89,6,328.59,,,1,123.00,2,131.93,,,,,2,131.93,,,,,,,,,1,123.00,,,1,123.00,,,,,,,,,,,,,,,,
,,,,70~74,1,512.82,,,,,,,2,277.01,4,,,,395.26,,,2,1025.64,,,2,197.63,1,189.75,,,,,2,277.01,,,2,197.63,,,,,1,206.19,1,206.19,1,189.75,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,353.36,3,,,,744.42,,,6,1039.86,,,1,917.43,,,,,,,2,680.27,,,,,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,625.00,,,,,,1,628.93,,,,,1,628.93,,,,,,,,,,,,,,,,,3,940.44,,,1,625.00,,,,,,,,,,,,,,,,
,,,,85+,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2352.94,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,55.10,5,,,,146.03,1,62.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.15,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,4,,,,125.47,,,,,,,1,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,150.00,,,,,,,,,2,,,,74.85,,,1,72.99,1,76.80,1,72.99,,,,,,,,,,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,
,,,,45~49,6,204.22,,,,,,,1,175.75,3,,,,102.11,,,,,1,78.06,,,,,,,,,1,78.06,,,,,,,,,,,,,2,108.11,,,,,,,,,,,,,,,,
,,,,50~54,4,190.29,,,,,,,,,3,,,,175.03,,,,,,,,,,,1,111.11,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,186.22,,,,,,,3,369.00,7,,,,325.88,,,,,,,1,106.16,2,113.96,,,1,106.16,,,,,,,,,,,1,254.45,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,253.16,,,1,109.41,,,,,4,,,,188.24,,,,,,,1,253.16,3,328.23,,,1,253.16,,,,,,,,,,,,,,,1,109.41,,,1,109.41,,,,,,,,,,,,
,,,,65~69,,,,,1,353.36,1,353.36,,,5,,,,277.93,,,1,124.53,8,527.70,2,131.93,1,140.25,1,140.25,2,280.50,2,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,256.08,,,,,,,1,200.00,9,,,,702.58,,,,,3,284.36,3,600.00,,,1,180.18,,,2,189.57,,,,,,,,,,,2,189.57,,,,,4,379.15,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,321.54,3,,,,470.96,,,2,613.50,1,806.45,1,321.54,,,,,,,1,306.75,1,321.54,,,,,,,,,,,,,1,321.54,5,657.03,,,,,,,,,,,,
,,,,80~84,,,1,684.93,,,,,,,3,,,,996.68,,,,,5,2631.58,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1123.60,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,243.01,,,,,,,,,,,,,,,,4,125.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.05,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,73.80,,,,,,,,2,147.60,,,,,1,73.80,,,,,,,1,73.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,176.06,,,1,88.89,,,,,,,,,,,,3,123.41,,,,,,,,,,,1,172.71,,,,,,,,,,,,,,,1,88.89,,,,,,,,,,,,,,
,,,,50~54,1,116.14,,,,,1,236.41,1,102.88,,,,,,,,1,116.14,,,,,2,232.29,,,,,,,,,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,200.90,,,,,,,,,,,,,,1,134.77,8,401.81,,,,,1,134.77,,,1,111.61,2,269.54,1,283.29,,,,,,,1,111.61,,,1,134.77,1,283.29,1,111.61,,,,,,,,,,,,
,,,,60~64,1,123.46,,,,,,,,,1,,,,109.89,2,116.28,7,406.98,,,1,123.46,3,174.42,,,3,174.42,,,,,1,109.89,2,116.28,,,,,,,1,109.89,,,,,,,,,,,,,,,,
,,,,65~69,2,273.97,,,,,,,,,1,,,,119.76,2,239.52,8,511.18,1,342.47,1,119.76,6,323.10,,,1,136.99,4,391.39,,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,194.55,1,194.55,9,671.14,1,166.11,2,179.21,5,372.86,,,1,166.11,,,,,,,6,447.43,2,332.23,,,1,194.55,1,444.44,,,1,444.44,3,223.71,,,,,,,,,,
,,,,75~79,,,,,,,,,1,324.68,,,,,,,,2,625.00,,,1,312.50,4,636.94,,,1,312.50,,,,,,,2,625.00,,,,,,,,,,,,,3,692.84,,,,,,,,,,
,,,,80~84,1,641.03,,,,,,,,,,,,,,1,641.03,2,995.02,,,,,4,1117.32,,,2,638.98,1,2222.22,,,1,641.03,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1136.36,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
