,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,88.34,1,88.34,,,3,265.02,,,,,2,176.68,6,530.04,1,88.34,,,4,353.36,,,1,88.34,,,,,,,3,265.02,,,,,,,,,,,2,176.68,,,2,176.68,2,176.68,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,6.30,1,6.30,,,,,,,,,,,,,2,12.60,,,,,,,,,,,1,6.30,,,,,,,,,,,,,,,,,,,1,6.30,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.26,,,1,7.26,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.42,1,6.42,,,1,6.42,,,,,,,,,,,,,,
,,,,30~34,3,17.35,,,,,,,1,5.78,1,,,,5.78,1,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.57,,,,,,,2,11.57,1,5.78,,,1,5.78,,,,,,,,
,,,,35~39,6,35.08,,,,,,,1,5.85,1,,,,5.85,1,5.85,,,1,5.85,,,,,,,,,2,11.69,,,1,5.85,,,,,,,,,1,5.85,,,1,5.85,1,5.85,1,5.85,,,,,,,,,,,3,17.54,,,,,,,,
,,,,40~44,14,80.53,,,1,5.75,,,1,5.75,3,,,,17.26,,,,,2,11.50,,,1,5.75,,,1,5.75,2,11.50,3,17.26,1,5.75,3,17.26,1,5.75,,,1,5.75,,,,,,,3,17.26,,,,,,,,,,,1,5.75,5,28.76,1,5.75,,,,,,
,,,,45~49,18,110.78,,,,,,,2,12.31,4,,,,24.62,,,,,8,49.23,,,,,,,10,61.54,6,36.93,1,6.15,4,24.62,4,24.62,,,1,6.15,,,,,,,,,,,1,6.15,,,,,,,,,2,12.31,4,24.62,1,6.15,,,,,,
,,,,50~54,17,122.64,,,1,7.21,,,2,14.43,1,,,,7.21,1,7.21,,,13,93.78,,,1,7.21,,,4,28.86,11,79.35,1,7.21,5,36.07,6,43.28,,,,,,,,,,,2,14.43,10,72.14,,,1,7.21,,,,,,,2,14.43,6,43.28,,,1,7.21,,,,
,,,,55~59,11,100.05,2,18.19,,,2,18.19,1,9.10,1,,,,9.10,1,9.10,,,15,136.43,,,,,,,5,45.48,13,118.24,2,18.19,2,18.19,3,27.29,2,18.19,1,9.10,1,9.10,,,1,9.10,2,18.19,16,145.52,1,9.10,4,36.38,,,,,1,9.10,3,27.29,2,18.19,1,9.10,4,36.38,,,,
,,,,60~64,9,131.98,,,,,1,14.66,2,29.33,,,,,,1,14.66,,,9,131.98,,,,,,,5,73.32,8,117.32,2,29.33,4,58.66,1,14.66,1,14.66,1,14.66,,,1,14.66,1,14.66,,,8,117.32,,,2,29.33,,,,,,,3,43.99,2,29.33,1,14.66,7,102.65,,,,
,,,,65~69,6,136.92,,,,,,,1,22.82,1,,,,22.82,2,45.64,,,7,159.74,,,,,,,6,136.92,12,273.85,3,68.46,3,68.46,2,45.64,3,68.46,,,,,,,,,1,22.82,11,251.03,,,1,22.82,2,45.64,,,1,22.82,5,114.10,1,22.82,,,12,273.85,,,,
,,,,70~74,4,123.04,,,1,30.76,,,,,7,,,,215.32,2,61.52,,,8,246.08,,,,,,,6,184.56,11,338.36,1,30.76,3,92.28,1,30.76,1,30.76,,,,,,,,,1,30.76,10,307.60,,,2,61.52,2,61.52,,,,,1,30.76,,,,,19,584.44,,,,
,,,,75~79,4,157.92,,,1,39.48,1,39.48,1,39.48,,,,,,4,157.92,,,12,473.75,,,,,,,3,118.44,14,552.70,2,78.96,7,276.35,1,39.48,,,1,39.48,,,,,,,,,9,355.31,,,1,39.48,,,,,,,7,276.35,,,,,12,473.75,,,,
,,,,80~84,2,91.16,,,1,45.58,,,,,,,,,,3,136.74,,,5,227.89,,,,,1,45.58,3,136.74,20,911.58,1,45.58,5,227.89,2,91.16,4,182.32,,,,,,,,,2,91.16,14,638.10,1,45.58,,,,,,,1,45.58,3,136.74,,,2,91.16,15,683.68,,,,
,,,,85+,2,157.36,,,2,157.36,,,,,1,,,,78.68,3,236.03,,,5,393.39,,,,,,,2,157.36,14,1101.49,,,6,472.07,,,1,78.68,,,,,,,,,1,78.68,5,393.39,,,1,78.68,1,78.68,,,,,2,157.36,,,2,157.36,13,1022.82,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,28.22,,,,,,,1,9.41,,,,,,,,,,,1,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,10.92,,,,,,,,,,,,1,10.92,,,,,,,,,,,1,10.92,1,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,32.72,3,49.08,1,16.36,,,,,,,,,,,,,,,,,,,,1,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,93.74,2,37.50,,,,,,,,,,,,,,,,,,2,37.50,,,,,,,,,,,,,,,,,,,,,2,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,48.02,1,24.01,,,,,,,,,,,,,,,,,,,,,,1,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,66.03,5,165.07,,,,,,,,,,1,33.01,,,,,,,1,33.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,40.26,2,80.52,6,241.55,,,,,,,,,,,,,,,,,,,,1,40.26,1,40.26,,,,,,,,,,,,,,,,,,,1,40.26,2,80.52,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,5,259.07,1,51.81,,,,,,,,,,,,1,51.81,,,,,2,103.63,2,103.63,,,,,,,,,1,51.81,1,51.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,66.67,,,3,200.00,,,,,,,,,,,,,,,,1,66.67,,,,,,,,,,,,,1,66.67,2,133.33,,,,,1,66.67,1,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,85.98,,,,,,,,,,,,,,,,,,,,,,,1,85.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,11.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.46,,,1,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,28.92,1,14.46,,,,,3,43.38,,,,,,,,,,,,,,,,,,,,,,1,14.46,,,,,,,,,,,,,3,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,39.45,,,,,,,,,,,,,1,19.72,1,19.72,,,,,1,19.72,,,,,,,,,1,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,68.18,1,22.73,,,,,,,,,,,,,,,,,,1,22.73,,,,,,,,,,,,,,,1,22.73,,,,,1,22.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,32.21,2,64.41,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.21,1,32.21,1,32.21,,,,,,,,,,,2,64.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,117.23,8,312.62,,,,,,,,,,,,,,,,1,39.08,1,39.08,,,,,,,,,1,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,97.04,4,194.08,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.52,,,,,,,1,48.52,,,2,97.04,1,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,64.06,,,,,,,,,,,,,,,,,,,,,,,,,,2,128.12,1,64.06,,,,,1,64.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,170.21,,,,,,,,,,,,1,85.11,,,,,,,,,1,85.11,1,85.11,2,170.21,3,255.32,,,,,,,,,,,,,,,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,120.63,,,,,,,,,,,,,1,120.63,,,,,2,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.48,,,1,182.48,,,,,,,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,11.38,,,,,,,2,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.38,,,,,,,1,11.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,20.54,,,1,10.27,1,10.27,,,,,,,,,,,,,,,,1,10.27,,,,,2,20.54,,,,,,,,,1,10.27,,,1,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.72,,,,,,,3,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,38.96,1,19.48,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,1,19.48,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,42.68,3,64.02,,,,,,,,,,,,,,,,,,,,,,1,21.34,,,,,,,,,,,,,,,,,,,2,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,30.21,2,60.42,,,,,,,,,,,,1,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,150.83,,,,,,,,,,,,,,1,37.71,,,,,,,,,2,75.41,1,37.71,,,,,1,37.71,,,,,,,,,,,1,37.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,93.59,3,140.38,1,46.79,,,,,,,,,,,,1,46.79,1,46.79,,,1,46.79,,,,,1,46.79,1,46.79,,,1,46.79,,,,,1,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,246.00,3,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.00,1,80.00,,,2,160.00,,,,,,,1,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,354.61,4,472.81,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,2,236.41,,,,,1,118.20,,,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,336.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,結直腸癌,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,9.54,1,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,9.10,,,,,,,,,,,,,,,,,1,9.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,11.02,,,,,,,1,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.17,1,10.17,,,,,,,,,,,,,,1,10.17,,,,,,,,,,,1,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,11.61,,,,,,,,,,,,,,,,,,,,,,1,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,18.53,,,2,37.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.05,1,18.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,62.54,7,145.92,,,,,,,,,,,,,,,,1,20.85,1,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,55.69,,,1,27.85,,,2,55.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,36.48,4,145.93,1,36.48,,,,,,,,,,,,,,1,36.48,,,,,,,1,36.48,,,1,36.48,,,1,36.48,,,1,36.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,88.89,4,177.78,,,,,,,,,,,,,,,,,,,,,,,,1,44.44,1,44.44,1,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,1,58.00,,,1,58.00,,,,,,,1,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,233.28,,,,,,,,,,,,,,1,77.76,2,155.52,2,155.52,,,,,,,,,3,233.28,,,1,77.76,,,1,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,278.55,1,278.55,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,9.34,,,,,,1,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,21.68,,,,,,,,,,1,10.84,1,10.84,,,,,,,,,,,,,,,,,1,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,10.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.65,,,,,,,,,,,,,,,,,,,,,,,,1,10.65,,,,,,,,,,,1,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,4,70.26,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.57,1,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
