,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,68.97,,,,,,,,1,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,52.03,,,,,,1,,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,48.71,,,,,,,1,,,,48.71,,,,,,,,,,,,,,,,,,,,,,,1,48.71,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,54.53,,,,,,,,1,54.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,64.23,,,,,,,,,,,,,,,,,,,1,64.23,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,105.04,,,,,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,105.71,,,,,,,,,,,,,,,,,,,2,,211.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,108.93,1,108.93,,,1,108.93,4,,,,435.73,,,,,,2,,217.86,,,,,,,,,1,108.93,,,,,,,,,1,108.93,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,445.43,,,1,,111.36,3,,334.08,,,,,,,1,111.36,1,111.36,,,,,,,,,1,111.36,,,,,,,,,,,,
,,,,70~74,1,142.05,,,,,,,,,4,,,,568.18,,,,,,1,,142.05,,,1,142.05,1,142.05,,,,,1,142.05,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,250.63,,,1,,,,250.63,,,,,,6,,1503.76,,,1,250.63,,,,,,,1,250.63,,,,,,,,,1,250.63,,,,,,,,,,
,,,,80~84,,,,,,,,,1,500.00,,,,,,,,,,,1,,500.00,1,500.00,,,,,,,,,,,,,,,2,1000.00,,,,,,,,,,,,,,
,,,,85+,,,1,1098.90,,,,,,,1,,,,1098.90,,,,,,,,,,,1,1098.90,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,56.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,53.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,99.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,123.76,,,1,61.88,,,,,2,,,,123.76,,,1,,61.88,,,,,,,,,,,,,,,,1,61.88,1,61.88,,,,,,,,,,,,,,,,
,,,,50~54,2,189.57,,,,,,,,,,,,,,,,,,,1,,94.79,,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,342.08,,,,,,,,,2,,,,228.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,108.58,2,,,,217.16,,,,,,,,,,,,,,,,,,,,,2,217.16,1,108.58,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,228.31,,,1,,114.16,2,,228.31,2,228.31,,,1,114.16,,,2,228.31,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,273.97,,,,,,,4,,,,547.95,1,136.99,2,,273.97,4,,547.95,1,136.99,1,136.99,1,136.99,2,273.97,,,,,2,273.97,,,2,273.97,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,464.04,,,1,,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,492.61,2,,985.22,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,980.39,,,,,,,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,54.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,49.36,,,,,1,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,103.90,,,,,,,,,,,,,,,,,,,,,,,,1,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.39,,,,,,,1,61.39,,,,,,,,,,,1,,61.39,,,,,,,,,,,1,61.39,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,163.00,,,,,,,,,,,,,,,,1,,81.50,,,,,,,,1,81.50,1,81.50,,,1,81.50,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,371.29,,,,,,,,,,,1,,123.76,,,,,,,1,123.76,,,2,247.52,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,216.45,,,,,,,2,216.45,,,,,,1,108.23,,,,1,,108.23,2,216.45,,,,,,,,,,,1,108.23,,,,,,,,,,,,,,,,,,
,,,,65~69,1,114.94,,,,,,,6,689.66,,,,,,,,1,,114.94,1,,114.94,1,114.94,,,2,229.89,,,2,229.89,1,114.94,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,130.89,,,,,1,130.89,,,,,,,,1,,130.89,,,,1,130.89,,,,,1,130.89,,,,,,,2,261.78,,,,,,,,,,,,,,,,
,,,,75~79,,,3,696.06,,,,,2,464.04,,,,,,,,,,,1,,232.02,2,464.04,,,1,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,436.68,,,,,,,,1,,436.68,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,50.45,,,,,,,,,,,,,,,,,,,,1,50.45,1,50.45,,,,,,,,,,,,
,,,,40~44,2,104.06,,,,,3,156.09,1,52.03,,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.88,,,,,,,,,1,,,,59.88,,,1,,59.88,,,,1,59.88,1,59.88,,,,,,,,,1,59.88,,,,,1,59.88,,,,,,,,,,,,
,,,,50~54,,,,,,,4,293.26,,,,,,,,,,2,,146.63,,,,,,,,,,,,1,73.31,,,,,1,73.31,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,246.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,114.42,,,,,9,1029.75,,,,,,,,,,2,,228.83,,,,,,2,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,111.61,5,558.04,,,,,,,,,,1,,111.61,1,,111.61,,,,,,,,,,,2,223.21,,,,,1,111.61,,,1,111.61,,,,,,,,,,
,,,,70~74,,,,,,,4,511.51,,,,,,,,1,127.88,5,,639.39,,,,,,,,,,,,,,1,127.88,,,,,,,,,,,1,127.88,,,,,,,,
,,,,75~79,,,1,214.13,,,2,428.27,,,,,,,,1,214.13,1,,214.13,,,,,,,,1,214.13,1,214.13,,,1,214.13,,,,,,,,,,,1,214.13,,,,,,,,
,,,,80~84,,,,,,,2,847.46,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,56.98,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,53.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.63,,,,,,,,,1,,,,51.63,,,1,,51.63,,,,,,,,,,,,,,,,1,51.63,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.63,,,,,1,56.63,1,56.63,,,,,,1,56.63,,,,,,,1,56.63,,,,,,,,,,,1,56.63,,,,,,,,,,,,,,,,,,
,,,,50~54,1,70.62,,,,,,,1,70.62,,,,,,,,,,,1,,70.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,346.02,,,,,2,230.68,,,,,,,,,,,,,1,,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,114.03,,,,,,,,,,,1,114.03,,,,,,,1,114.03,1,114.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,5,572.74,2,229.10,2,,,,229.10,1,114.55,2,,229.10,1,,114.55,,,,,,,2,229.10,,,,,,,,,1,114.55,,,,,,,,,,,,,,
,,,,70~74,1,129.03,1,129.03,,,6,774.19,1,129.03,3,,,,387.10,,,1,,129.03,1,,129.03,1,129.03,,,1,129.03,,,,,,,,,1,129.03,1,129.03,,,,,,,,,,,,,,
,,,,75~79,1,197.24,,,2,394.48,3,591.72,1,197.24,1,,,,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,3,1224.49,,,1,,,,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,869.57,1,,,,869.57,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,56.75,,,2,113.51,,,,,,,,,,,,1,,56.75,,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,203.56,,,2,101.78,,,,,,,,,,,,,,,2,,101.78,,,1,50.89,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,222.47,,,3,166.85,,,,,,,,,,,,,,,1,,55.62,,,,,,,,,,,,,2,111.23,,,,,,,,,,,,,,,,,,
,,,,50~54,2,132.19,,,1,66.09,,,,,1,,,,66.09,,,,,,,,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.89,,,5,549.45,,,1,109.89,,,,,,,,,,,1,,109.89,,,1,109.89,1,109.89,1,109.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,224.97,,,5,562.43,,,,,1,,,,112.49,,,,,,2,,224.97,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,119.62,3,358.85,,,1,119.62,,,,,,,,1,,119.62,,,,,,1,119.62,,,1,119.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,256.41,1,128.21,8,1025.64,,,2,256.41,1,,,,128.21,,,,,,,,,1,128.21,,,,,1,128.21,,,2,256.41,1,128.21,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,4,735.29,1,183.82,3,551.47,5,,,,919.12,1,183.82,,,,,,,,,,,,,1,183.82,,,,,1,183.82,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,809.72,,,,,1,,,,404.86,,,1,,404.86,1,,404.86,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,775.19,,,,,,,,1,,775.19,,,,,,,,,,,,,,1,775.19,1,775.19,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,1,,83.96,,,,,,,,1,83.96,,,,,,,,,,,,,,,,,1,83.96,,,,,,,,
,,,,30~34,,,,,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,114.16,,,,,,2,114.16,,,,,,,1,57.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.33,,,,,,,,,,,,,,1,52.11,,,,,,,,,,,,,1,52.11,,,1,52.11,,,,,,,,,,,,,,,3,156.33,,,,
,,,,45~49,,,,,,,,,1,53.71,,,,,,2,107.41,,,,,,,,,,,,,,,1,53.71,,,1,53.71,,,1,53.71,,,,,,,,,,,,,,
,,,,50~54,3,190.23,,,,,,,,,,,,,,3,190.23,,,,1,,63.41,1,63.41,,,,,,,,,,,,,1,63.41,,,,,,,,,1,63.41,,,,,,
,,,,55~59,3,297.32,,,,,,,,,,,,,,1,99.11,,,,,,,1,99.11,,,,,,,1,99.11,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,359.71,1,119.90,,,1,119.90,,,,,,,,6,719.42,,,,,,,3,359.71,,,,,,,,,,,,,,,,,2,239.81,,,,,1,119.90,,,,,1,119.90
,,,,65~69,,,,,,,,,1,118.20,,,,,,5,591.02,,,,1,,118.20,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.20,,
,,,,70~74,3,396.83,,,,,,,,,2,,,,264.55,6,793.65,,,,1,,132.28,2,264.55,,,,,1,132.28,,,,,,,,,,,2,264.55,1,132.28,,,2,264.55,1,132.28,,,,
,,,,75~79,2,353.98,,,,,,,,,,,,,,7,1238.94,,,,3,,530.97,1,176.99,,,,,,,,,,,,,,,,,1,176.99,1,176.99,,,,,,,,,2,353.98
,,,,80~84,,,,,,,,,,,,,,,,4,1465.20,,,,3,,1098.90,2,732.60,1,366.30,1,366.30,,,,,1,366.30,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,,1574.80,1,787.40,,,,,,,,,,,,,,,,,,,1,787.40,,,1,787.40,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胸腺、心臟與中隔,,淋巴結,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.89,,,,,1,67.89,1,67.89,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,119.26,,,,,,,,,1,59.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,208.12,,,,,,,,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,,,
,,,,45~49,3,160.60,1,53.53,,,,,,,3,,,,160.60,,,,,,,,,1,53.53,,,,,,,,,,,1,53.53,,,,,,,,,,,,,,,,,,
,,,,50~54,4,253.65,1,63.41,,,,,,,3,,,,190.23,,,,,,,,,,,,,,,1,63.41,,,,,,,1,63.41,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,85.11,1,85.11,,,,2,,170.21,1,85.11,,,,,2,170.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,129.20,,,,,,,,,3,,,,387.60,1,129.20,,,,,,,,,,,,,1,129.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,466.20,1,116.55,2,233.10,1,116.55,,,6,,,,699.30,1,116.55,1,,116.55,,,,1,116.55,,,,,1,116.55,1,116.55,,,,,,,1,116.55,,,,,,,,,,,,,,
,,,,70~74,2,263.16,1,131.58,,,,,,,3,,,,394.74,1,131.58,,,,,,,1,131.58,1,131.58,,,1,131.58,,,,,,,,,1,131.58,,,,,,,,,,,,,,
,,,,75~79,1,169.49,1,169.49,,,,,1,169.49,1,,,,169.49,1,169.49,4,,677.97,1,,169.49,2,338.98,,,,,,,,,2,338.98,,,,,1,169.49,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,373.13,,,1,,373.13,,,,,,,,,,2,746.27,,,1,373.13,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,675.68,,,,,,,,,,,,,,,,,,,,,,,,,1,675.68,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
