,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,280.11,1,,348.43,,,,,,,,1,234.19,,,3,420.17,1,348.43,,,,,,,,,,,,,,,,
,,,,75~79,,,1,480.77,,,1,480.77,,,,,,,,1,480.77,1,480.77,,,,,,,,,,,,,,,1,574.71,,,,,1,574.71,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,87.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,2,120.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,351.37,,,,,1,210.08,,,1,,,,105.60,2,211.19,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,253.81,,,,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,353.36,,,,,,1,353.36,1,184.16,1,,184.16,,,,,,,,2,368.32,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,208.99,,,1,265.25,1,172.41,,,,,,,,5,522.47,2,208.99,2,,208.99,,,,,,,,1,265.25,1,172.41,,,,,,,,,1,172.41,,,,,,,,,,
,,,,65~69,,,1,171.53,,,,,,,,,,,,8,863.00,,,1,,171.53,,,,,,,,1,171.53,,,,,1,171.53,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,5,671.14,,,2,,649.35,,,,,,2,457.67,,,1,228.83,,,,,,,1,228.83,,,,,1,228.83,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,,1149.43,,,,,,,,,,,,,,,,2,484.26,,,,,1,574.71,2,836.82,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,2631.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196.46,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,120.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,91.41,,,,,,,,,,,1,91.41,1,91.41,,,,,,,,,,,,,1,175.44,,,,,,,,,,
,,,,45~49,2,136.15,,,,,,,,,2,,,,204.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,124.69,,,,,1,124.69,,,2,,,,433.84,,,,,1,,124.69,,,,,,,,,,,,,,,,,,,,,,1,124.69,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,477.33,2,238.66,,,,,,,,,,,,,1,177.94,1,177.94,1,177.94,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,173.91,4,,,,425.08,1,173.91,,,,,,1,,273.22,1,173.91,,,,,,,,,,,,,,,,,1,173.91,,,,,,,,
,,,,65~69,,,,,,,,,,,7,,,,765.03,1,176.06,1,176.06,,,,,,,,,,,1,176.06,,,,,,,1,176.06,,,,,,,,,,,,,,
,,,,70~74,,,,,1,328.95,,,,,7,,,,1552.11,,,3,397.35,,,,,,,,,,,1,221.73,,,2,443.46,1,221.73,2,443.46,1,221.73,,,3,397.35,,,,,,,,
,,,,75~79,,,1,374.53,,,,,,,3,,,,1123.60,,,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,1,374.53,,,,,,,,
,,,,80~84,,,,,,,,,1,1052.63,1,,,,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,1,,,,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,196.85,,,,,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,99.40,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,349.65,,,1,,88.34,,,,,,,,1,88.34,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,100.10,,,1,,100.10,,,,,,,,,,1,196.08,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,211.86,,,,,,,,,,,,,,3,231.84,,,1,,211.86,1,,121.65,,,,,1,211.86,1,121.65,,,,,,,1,211.86,,,,,,,,,,,,
,,,,55~59,1,171.82,,,,,1,171.82,,,,,,,,4,459.24,1,346.02,1,,346.02,,,,,,,,,,,,,,,,,,,,,,1,346.02,,,,,,,,
,,,,60~64,2,347.22,1,173.61,,,,,,,,,,,,8,1388.89,2,214.82,1,,281.69,,,,,,,,,,,,1,173.61,1,281.69,,,,,,,1,173.61,,,,,,,,
,,,,65~69,,,,,,,1,177.62,,,,,,,,2,219.30,2,355.24,2,,219.30,1,,177.62,,,,,,,1,177.62,,,2,355.24,,,1,177.62,,,,,,,2,355.24,1,286.53,,
,,,,70~74,,,1,217.86,,,,,,,,,,,,6,1307.19,2,638.98,2,,435.73,,,,,,1,319.49,,,,,,,2,259.07,1,319.49,,,,,3,958.47,1,319.49,,,1,319.49,,
,,,,75~79,1,526.32,,,,,,,,,,,,,,6,2013.42,1,335.57,,,,,,,,,1,335.57,,,,,,,,,,,,,,,,,,,,,1,335.57,,
,,,,80~84,,,,,,,1,961.54,1,819.67,,,,,,2,1923.08,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,819.67,,
,,,,85+,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,1,1587.30,,,,,1,1587.30,,,,,,,1,1587.30,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.22,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,100.60,,,,,,,,,1,,,,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,90.33,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,2,340.14,,,,,,,,,1,170.07,,,,,,,,,,
,,,,45~49,1,200.80,,,,,1,98.62,,,,,,,,,,,,,,,,,,,,,,,,1,200.80,,,,,,,,,1,98.62,,,,,,,,,,
,,,,50~54,1,116.55,,,,,3,349.65,,,,,,,,,,,,1,,201.61,1,,116.55,1,201.61,,,,,1,201.61,,,,,,,,,1,116.55,,,,,,,,,,
,,,,55~59,,,,,,,3,496.69,1,165.56,,,,,,,,,,,,,,,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,218.58,,,,,7,765.03,2,353.36,,,,,,,,,,,,,1,,176.68,,,,,,,,,,,,,1,176.68,,,1,286.53,,,,,,,,,,
,,,,65~69,2,372.44,,,,,3,345.62,,,2,,,,372.44,1,186.22,1,186.22,,,,,,,,,,,,,,,1,302.11,1,186.22,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,8,1005.03,,,1,,,,207.90,,,1,207.90,,,,1,,317.46,,,,,1,317.46,1,317.46,,,,,,,,,1,207.90,3,376.88,,,,,,,,
,,,,75~79,,,,,,,7,1320.75,,,,,,,,,,2,609.76,,,,,,,,,,,,,,,,,,,,,2,377.36,,,3,566.04,,,,,,,,
,,,,80~84,,,,,1,909.09,1,909.09,1,746.27,1,,,,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,107.87,,,,,,,,,,,,1,,107.87,,,,,,,,,,1,200.00,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,175.75,,,,,,,,,,,1,181.16,,,,,,,,,,,,,1,87.87,,,,,,,,,,
,,,,45~49,1,185.19,,,,,,,,,,,,,,,,1,99.21,,,,,,,,,,,1,185.19,,,,,,,,,,,,,,,1,185.19,,,,,,
,,,,50~54,1,112.36,1,112.36,,,,,,,,,,,,5,561.80,,,,,,,,,1,112.36,,,,,,,1,112.36,,,,,,,,,,,1,202.43,,,,,,
,,,,55~59,2,191.57,,,,,,,,,,,,,,9,862.07,,,1,,147.49,,,,,,,,,,1,147.49,,,,,1,147.49,2,546.45,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,319.49,4,478.47,,,,,,,,,,,,,,,,,3,573.61,,,1,319.49,,,,,,,1,191.20,,,,,,
,,,,65~69,,,,,1,295.86,,,1,193.80,,,,,,4,775.19,2,387.60,2,,234.19,,,,,,,,,,,,2,387.60,,,,,,,,,,,,,1,193.80,,,,
,,,,70~74,,,,,,,1,202.02,,,,,,,,10,1237.62,2,247.52,1,,202.02,1,,202.02,,,,,,,,,1,202.02,1,202.02,,,,,,,1,202.02,,,,,,,,
,,,,75~79,,,,,,,1,299.40,,,,,,,,2,356.51,2,356.51,1,,299.40,,,,,,,,,,,,2,881.06,,,,,,,1,299.40,,,,,1,440.53,,,,
,,,,80~84,,,,,,,,,,,,,,,,4,1619.43,,,1,,704.23,,,,,,,,,,,,1,704.23,,,,,,,,,1,952.38,,,3,1214.57,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,1,2040.82,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.38,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,90.42,1,90.42,,,,,,,,,,,,,1,90.42,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,94.25,,,1,182.15,,,,,,,,,,1,182.15,,,,,,4,,248.45,,,,,1,94.25,,,,,1,94.25,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,143.58,,,,,,1,,109.53,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,5,435.16,,,1,,140.06,1,,140.06,,,1,140.06,1,140.06,,,,,,,,,,,,,1,229.89,1,229.89,,,,,,
,,,,60~64,1,203.25,,,,,,,,,,,,,,4,813.01,,,,,,2,,261.44,,,2,261.44,,,,,1,203.25,,,,,,,,,,,,,,,,,,
,,,,65~69,1,191.94,,,,,,,,,,,,,,7,809.25,,,3,,346.82,3,,346.82,1,191.94,1,191.94,,,,,,,1,191.94,,,,,3,575.82,,,3,575.82,,,,,,
,,,,70~74,1,324.68,,,,,1,324.68,,,,,,,,12,1507.54,,,4,,819.67,1,,324.68,,,,,,,,,,,1,204.92,,,,,,,,,2,251.26,,,,,,
,,,,75~79,,,1,305.81,,,1,420.17,,,,,,,,4,1223.24,,,2,,353.98,4,,707.96,,,1,305.81,,,,,,,1,305.81,,,,,,,,,1,420.17,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1324.50,,,,,,2,,1324.50,,,,,,,,,,,,,1,662.25,2,1324.50,1,662.25,,,,,,,,,,
,,,,85+,,,,,,,,,2,1360.54,,,,,,1,1162.79,,,,,,,,,,,,,,,,,1,1639.34,,,,,1,1639.34,1,1639.34,,,1,1162.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,142.45,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,318.47,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.81,,,,,,,,,3,,,,191.08,,,,,,,,,,,,,,,,,,,,,1,93.81,,,,,,,,,,,,,,,,
,,,,45~49,1,94.25,,,,,,,,,1,,,,94.25,,,,,1,,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,139.86,,,1,202.84,,,,,3,,,,209.79,1,106.72,2,213.45,2,,139.86,,,,1,202.84,2,213.45,,,,,,,,,,,,,1,106.72,,,,,,,,,,
,,,,55~59,2,442.48,,,,,,,,,,,,,,,,3,387.10,,,,,,,,,,,,,,,1,221.24,,,1,221.24,,,,,,,,,,,,,,
,,,,60~64,1,197.63,1,375.94,,,1,375.94,,,1,,,,197.63,,,1,375.94,,,,1,,375.94,,,,,,,1,197.63,,,1,375.94,,,,,2,395.26,,,,,,,,,,
,,,,65~69,,,,,,,,,,,7,,,,811.12,,,1,191.57,1,,191.57,,,,,,1,191.57,,,,,,,1,191.57,,,,,,,,,,,2,383.14,,,,
,,,,70~74,3,635.59,,,1,331.13,,,,,3,,,,387.60,,,,,5,,645.99,,,,,,,,,,,,1,211.86,2,258.40,,,,,,,1,211.86,,,1,211.86,,,,
,,,,75~79,,,,,,,,,,,1,,,,292.40,,,,,4,,679.12,,,,,,,,,,,,,,,,,,,,1,404.86,,,1,404.86,2,809.72,,,,
,,,,80~84,,,,,,,,,2,1226.99,3,,,,1056.34,,,1,826.45,1,,826.45,,,,2,704.23,1,613.50,,,,,,,,,,,,,,,,,,,1,613.50,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,210.08,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.72,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,238.66,,
,,,,40~44,,,,,,,1,199.20,,,,,,,,,,,,,,,,,,,,1,101.83,1,199.20,,,,,,,1,199.20,,,,,,,,,,,,,,
,,,,45~49,1,90.50,,,,,,,,,1,,,,90.50,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.83,,
,,,,50~54,,,,,,,,,,,,,,,,4,272.85,,,,,,,,,,,,,,,,,,,1,104.49,,,,,,,,,,,,,,,1,196.46
,,,,55~59,1,128.53,2,257.07,,,,,,,,,,,,4,514.14,,,,,,,,,,,1,214.59,,,,,,,1,128.53,1,128.53,,,,,,,,,1,214.59,,,,
,,,,60~64,1,367.65,,,,,1,185.87,,,,,,,,2,246.91,,,1,,185.87,,,,1,185.87,,,1,185.87,,,,,,,2,735.29,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,5,598.80,,,3,,359.28,,,,,,,,,,,,,,,,1,194.17,,,,,1,312.50,,,1,194.17,,,1,194.17
,,,,70~74,,,,,,,,,,,,,,,,3,622.41,,,2,,414.94,1,,207.47,1,322.58,,,1,322.58,,,1,322.58,,,1,322.58,,,,,,,1,207.47,1,322.58,,,1,322.58
,,,,75~79,,,1,406.50,1,285.71,,,3,503.36,,,,,,3,857.14,1,285.71,4,,1142.86,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,3,503.36
