,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,16.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,23.49,,,,,,,,,,,,1,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,26.82,,,1,26.82,,,1,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,39.66,,,1,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,24.81,,,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.21,,,,,,,1,54.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,117.10,,,,,1,62.46,1,,,,78.25,,,1,117.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,165.02,1,165.02,,,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,77.34,,,,,,,,,,,,,,,,,,,,,,,,2,179.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,6.92,,,,,2,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,3,18.19,1,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,3,22.41,,,,,,,,,,,1,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,16.81,,,1,19.42,,,,,,,,,,,,,,,,,,,,,1,8.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,43.73,1,7.39,,,,,,,,,,,,1,43.73,,,,,,,,,,,,,1,43.73,,,,,,,,,1,43.73,,,1,7.39,,,,,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.36,3,19.70,,,,,,,,,,,,1,28.34,,,,,,,1,10.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,54.75,1,14.81,3,30.40,,,,,,,,,,,,,,,,1,14.81,,,,,,,,,,,,,,,2,40.31,,,,,,,,,,,,,,,,,,,,,1,14.81,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,47.55,6,54.15,,,,,,,,,,,,,,,,1,51.36,,,2,37.92,,,,,,,,,3,56.88,,,1,17.22,,,,,,,1,51.36,2,34.44,,,,,,,1,39.42,,,3,28.32,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,21.23,4,38.56,,,,,,,,,,,,1,21.23,,,,,,,,,,,,,2,34.42,3,46.02,2,97.99,,,2,30.68,,,,,,,,,,,,,,,,,,,,,2,29.39,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,110.31,3,51.14,6,107.58,,,,,,,,,,,,,,,,,,1,114.81,,,,,,,1,66.76,1,114.81,3,63.75,1,59.21,,,2,57.11,1,59.21,,,,,3,42.86,,,1,59.21,,,,,1,28.60,1,55.16,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,88.46,4,62.80,1,37.15,,,,,,,,,,,,1,75.70,,,1,37.15,,,,,,,,,2,58.67,5,94.77,,,1,37.15,,,,,,,,,,,,,,,,,,,2,67.57,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,87.34,6,152.87,7,142.19,,,,,,,,,,,,,,,,,,,,3,107.91,1,53.19,,,,,,,1,111.11,,,2,66.12,,,,,,,,,2,97.80,,,,,2,84.42,1,133.51,1,111.11,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,278.55,1,128.21,2,133.51,,,,,1,,,,135.87,,,,,1,128.21,,,,,1,278.55,,,,,,,1,278.55,5,155.86,,,3,123.56,2,131.93,1,66.76,,,,,,,,,2,89.53,1,135.87,1,66.76,2,153.02,1,66.76,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,442.48,,,,,,,1,252.53,1,,,,442.48,,,,,,,,,,,,,,,,,2,233.10,,,1,442.48,,,1,230.41,,,,,,,,,2,321.54,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,194.17,,,,,,,,,,,,,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,24.41,,,,,,,,,,,,,,,,,,,,,,,,,1,19.53,,,,,,,,,,,1,24.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,6.95,,,1,20.80,,,,,,,,,,,,,,1,6.95,2,10.19,,,1,6.95,1,6.95,,,,,,,,,,,,,,,,,,,3,14.28,,,1,23.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,34.64,,,,,,,,,,,,,,,,,,1,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.52,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,43.18,1,43.18,2,57.41,,,,,,,,,,,,,,1,14.60,,,,,,,2,83.47,2,21.45,,,,,,,,,,,,,,,,,,,,,,,1,14.60,1,91.91,,,1,40.44,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,41.29,,,5,34.08,,,,,,,,1,16.07,1,84.25,,,1,16.07,,,,,,,,,2,22.07,3,105.63,,,,,,,,,,,,,,,,,,,,,,,1,43.86,,,3,26.78,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,41.92,,,6,121.83,,,,,,,,,,,,,,,,,,,,,,,,,,3,44.24,,,,,,,,,,,,,,,1,46.99,,,,,,,2,64.12,1,55.37,2,58.96,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,100.03,,,5,62.39,1,65.79,,,,,,,,,,,,,,1,58.04,1,78.37,2,55.29,2,61.67,2,37.45,,,,,,,,,,,,,,,1,117.37,1,65.79,,,1,27.65,1,54.88,,,2,61.67,1,58.04,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,7,90.81,,,4,99.13,1,37.26,,,,,,,,1,60.20,1,60.20,,,,,1,71.63,,,1,37.26,5,137.82,1,37.26,1,83.47,1,37.26,2,46.03,1,83.47,,,,,1,60.20,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,55.31,,,,,,,,,,,,,,,,1,55.31,1,140.06,,,2,117.44,3,113.55,1,198.02,,,3,250.42,,,,,,,,,,,,,,,1,198.02,1,55.31,,,3,118.95,,,1,55.31,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,70.77,,,1,70.77,,,,,,,,,,,,,,,,,,,,,,1,70.77,1,261.10,3,162.51,,,,,,,,,1,171.82,1,261.10,,,,,,,,,,,1,118.48,1,70.77,1,185.53,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,262.47,,,1,,,,101.21,,,,,,,,,,,,,,,,,3,303.64,1,238.10,,,2,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,194.17,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.45,,,1,6.91,1,28.38,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,6.88,,,,,,,,,,,,,,,,,,,,,1,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,8.66,,,,,,,,,,,,,,,1,8.66,,,,,,,,,,,,,,,1,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,24.80,,,,,1,18.77,,,1,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.80,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,10.88,,,1,7.03,,,1,45.93,1,,,,19.55,1,7.03,,,,,,,,,,,,,,,,,,,,,,,1,7.03,,,,,,,,,,,,,,,,,,,,,1,7.03,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,17.50,,,,,,,,,1,,,,7.81,1,7.81,,,,,1,21.90,1,21.75,,,,,,,,,,,1,7.81,,,1,7.81,,,,,,,,,,,1,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.68,,,3,30.43,,,,,,,,,,1,93.11,,,1,13.68,,,,,,,1,34.25,,,1,93.11,,,,,,,,,,,1,13.68,,,,,,,,,,,1,39.79,,,,,,,,,1,42.61,,,,,,,,,,,,,,,,
,,,,40~44,4,63.32,,,3,46.93,,,,,1,,,,43.14,,,,,,,,,,,,,,,1,15.64,,,,,,,,,,,,,1,34.92,,,,,,,1,15.64,,,,,,,,,,,,,1,43.98,,,,,,,,,,,,,,,,
,,,,45~49,1,19.72,,,9,80.11,1,19.72,,,,,,,,1,19.72,,,,,,,,,,,,,,,1,46.04,1,47.15,,,,,1,46.04,,,,,,,,,,,,,1,47.15,,,,,1,53.48,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,5,97.66,1,65.62,,,,,,,,,,1,26.43,2,112.80,1,71.23,1,109.05,,,,,,,1,65.62,1,26.43,,,,,,,1,56.40,,,,,,,,,,,,,,,,,,,,,,,2,112.80,,,,,,,,,,,,,,,,
,,,,55~59,3,55.53,1,59.67,5,127.68,,,1,59.67,,,,,,,,1,59.67,2,82.64,2,68.21,,,,,,,1,59.67,2,91.83,4,74.05,,,1,83.06,,,1,34.11,,,,,,,,,,,,,,,,,,,,,1,34.11,,,,,,,,,,,,,,,,,,
,,,,60~64,1,48.19,,,4,132.49,,,,,,,,,,,,,,,,1,91.74,,,,,,,,,,,,,,,,,2,69.64,,,1,80.39,,,,,1,48.19,,,2,111.11,,,,,,,,,,,,,1,80.39,,,,,,,,,,,,,,
,,,,65~69,,,,,5,160.57,2,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.62,,,,,,,1,117.10,,,,,1,259.74,,,,,2,131.23,,,1,176.99,2,353.98,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,199.60,,,,,,,,,,,,1,97.37,,,,,,,,,,,1,192.68,,,1,246.31,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,442.48,1,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,414.94,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.73,,,,,,,,,,,,,,,1,6.73,,,,,,,,,,,,,1,51.55,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,1,19.70,,,,,,,,,,,,,,,,,2,51.83,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,18.79,1,18.79,,,1,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.98,,,,,,,,,1,8.11,,,,,,,,,,,,,,,,
,,,,25~29,2,21.37,,,2,21.37,,,,,,,,,,,,2,14.03,2,10.25,2,10.90,,,1,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.02,1,7.02,,,,,,,,,,,,,,,,
,,,,30~34,3,28.70,,,2,42.60,,,,,1,,,,54.70,,,1,21.30,1,20.51,,,1,7.26,,,,,,,,,1,7.26,,,1,21.63,,,,,,,,,,,,,,,1,25.45,,,,,,,,,,,4,20.47,,,,,,,,,,,,,,,,
,,,,35~39,4,27.25,,,3,38.52,,,,,1,,,,12.84,,,1,33.39,1,36.46,,,1,12.84,,,,,,,,,,,1,40.82,,,,,1,36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,49.18,,,4,39.24,,,,,,,,,,1,41.34,,,,,,,,,1,41.34,,,,,,,1,15.00,1,37.01,2,21.34,,,1,15.00,,,1,37.01,,,,,,,,,,,,,,,1,41.34,,,2,39.05,,,,,,,,,,,,,,,,
,,,,45~49,5,52.97,1,43.54,4,63.13,1,18.83,,,,,,,,,,,,,,,,,,1,18.83,,,,,,,,,,,2,49.21,1,43.54,,,1,45.11,,,,,,,,,,,,,1,52.30,,,,,,,2,26.57,,,,,,,,,,,,,,,,
,,,,50~54,4,44.30,,,9,120.81,,,,,,,,,,,,,,2,82.44,,,1,55.80,,,,,,,,,1,55.80,1,55.80,,,,,,,,,,,,,,,,,,,1,66.93,,,,,,,,,3,51.67,,,,,,,,,,,,,,,,
,,,,55~59,3,69.95,1,59.28,7,93.66,,,1,33.32,,,,,,1,89.61,1,33.32,,,,,,,2,53.40,1,59.28,,,,,1,67.29,1,76.92,2,71.79,,,,,3,63.99,,,,,,,,,,,,,,,1,59.28,1,67.29,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,66.64,1,45.77,8,129.16,,,,,,,,,,,,1,176.68,,,3,94.46,,,3,101.49,,,1,75.41,,,,,2,105.71,2,101.78,,,,,,,,,,,,,,,,,,,,,1,119.19,,,2,94.47,,,1,119.19,,,,,,,,,,,,,,
,,,,65~69,2,89.69,,,2,158.86,,,,,1,,,,115.21,,,,,,,1,67.29,,,1,169.78,,,,,,,,,,,1,115.21,,,,,1,169.78,,,,,,,1,169.49,,,2,158.86,,,1,67.29,,,2,339.56,,,2,96.34,,,,,,,,,,,,,,
,,,,70~74,,,,,1,175.13,,,,,,,,,,,,,,,,,,1,88.97,,,1,221.73,,,,,,,3,142.65,4,253.97,,,,,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,162.07,,,,,1,162.07,,,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1481.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
