,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,324.32,,,,,,,2,216.22,1,,,,108.11,,,3,,324.32,,,,1,,108.11,,,,,,,,,,,,,,,,,,,1,108.11,,,,
,,,,65~69,,,,,,,1,111.61,1,111.61,,,,,,,,4,,446.43,,,,2,,223.21,,,,,2,223.21,,,1,111.61,2,223.21,1,111.61,,,,,,,,,,
,,,,70~74,,,,,,,,,1,154.32,,,,,,1,154.32,3,,462.96,,,,,,,1,154.32,1,154.32,1,154.32,,,1,154.32,1,154.32,,,,,2,308.64,1,154.32,,,,
,,,,75~79,1,242.13,1,242.13,,,,,1,242.13,,,,,,,,1,,242.13,,,,1,,242.13,,,,,,,,,,,1,242.13,,,,,,,2,484.26,,,,
,,,,80~84,,,,,,,2,913.24,1,456.62,,,,,,,,1,,456.62,,,,,,,,,,,,,,,,,,,,,,,,,1,456.62,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,564.97,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,1,77.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,63.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.53,,,,,,,,,,,,,,,,1,,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,118.62,,,1,118.62,,,,,,,,,,,,,,,,,2,237.25,,,1,118.62,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,160.26,,,,,,,,,,,,,,,,,1,160.26,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,110.99,,,,,1,110.99,,,2,,,,221.98,,,,,,,,,,,,2,221.98,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,110.25,,,,,2,220.51,2,,,,220.51,,,,,,,,,,,,,,1,110.25,,,1,110.25,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,142.86,1,,142.86,,,,,,,1,142.86,,,,,2,285.71,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,449.44,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,423.73,,,,,,,,,,,,,,,1,,423.73,,,,2,847.46,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1123.60,1,,,,561.80,,,1,,561.80,,,,,,,,,,,,,1,561.80,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,,結直腸癌,,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,1,87.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,70.08,1,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,86.88,,,1,86.88,,,1,86.88,1,,,,86.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,101.32,1,,,,101.32,,,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,176.06,,,,,,,,,,1,,176.06,,,,,,,1,176.06,,,1,176.06,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,220.75,,,1,,,,110.38,,,,,,,,,1,,110.38,,,2,220.75,,,1,110.38,,,,,,,,,,,,,,,,
,,,,65~69,,,2,218.58,,,1,109.29,,,,,,,,,,,,,1,,109.29,3,,327.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,137.93,,,1,,,,137.93,2,275.86,,,,3,,413.79,,,,,,,,,,2,275.86,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,212.31,1,212.31,2,,,,424.63,,,,,,,,,1,,212.31,,,1,212.31,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,803.21,,,,,,,,,,,,,,,,1,,401.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,546.45,,,,,1,546.45,,,1,,,,546.45,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.85,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,131.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.66,,,,,1,65.66,,,,,,,,
,,,,40~44,1,67.61,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,
,,,,45~49,1,83.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,98.91,,,,,2,,,,197.82,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,164.20,,,,,,,,,,,,,,,,1,,164.20,,,,,,,,,,,,,,,,,,,,,,,,,1,164.20,,,,
,,,,60~64,,,,,,,2,230.41,,,2,,,,230.41,2,230.41,1,,115.21,,,,,,,,,,,1,115.21,,,,,1,115.21,,,,,,,,,,,,
,,,,65~69,,,1,110.01,,,1,110.01,,,1,,,,110.01,,,,,,,,,1,,110.01,,,,,,,1,110.01,,,,,,,1,110.01,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,396.83,1,132.28,3,,396.83,,,,,,,,,,,,,2,264.55,,,,,1,132.28,,,1,132.28,4,529.10,,,,
,,,,75~79,,,,,,,1,198.41,1,198.41,1,,,,198.41,,,1,,198.41,,,,1,,198.41,,,1,198.41,,,,,1,198.41,,,,,,,,,2,396.83,,,,
,,,,80~84,,,,,,,,,,,1,,,,375.94,1,375.94,3,,1127.82,,,,1,,375.94,,,,,,,2,751.88,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,549.45,,,,,,,,,,,,,,,,1,,549.45,1,549.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,66.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.05,,,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,163.27,,,,,,,,,,,,,,,,,,,,,,1,,81.63,1,81.63,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,89.77,,,,,,,,,,,,,,,,1,,89.77,,,,,,,1,89.77,,,,,,,1,89.77,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,150.38,,,1,,150.38,,,,,,,,,1,150.38,,,,,1,150.38,1,150.38,,,,,,,,,,,,
,,,,60~64,,,,,,,1,122.25,,,,,,,,1,122.25,1,,122.25,,,,,,,,,,,1,122.25,,,,,,,,,,,,,,,,,,
,,,,65~69,1,105.15,,,,,,,1,105.15,2,,,,210.30,,,1,,105.15,,,,1,,105.15,,,,,1,105.15,,,2,210.30,,,4,420.61,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,129.70,2,259.40,1,,129.70,,,,,,,,,,,,,,,1,129.70,,,,,,,,,,,,,,
,,,,75~79,,,2,373.83,,,,,,,,,,,,2,373.83,,,,1,,186.92,,,,1,186.92,,,,,,,,,2,373.83,,,,,,,,,,,,
,,,,80~84,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,1,348.43,,,,,,,1,348.43,,,1,348.43,,,,,,,,,,
,,,,85+,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,1,80.58,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,129.79,,,,,,,,,1,,,,64.89,1,64.89,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.89,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,79.37,,,,,,,,,,,,,,,,1,79.37,,,,,,,,,,
,,,,50~54,2,178.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128.53,,,,,,,,,,,,,,
,,,,60~64,,,1,136.99,,,,,,,1,,,,136.99,1,136.99,1,,136.99,,,,,,,1,136.99,,,,,,,1,136.99,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,103.95,,,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,240.67,3,361.01,1,,120.34,,,,,,,1,120.34,,,,,,,2,240.67,1,120.34,,,1,120.34,,,3,361.01,,,,
,,,,75~79,,,,,,,,,,,1,,,,182.15,1,182.15,5,,910.75,,,,,,,,,,,,,1,182.15,,,,,,,,,,,2,364.30,,,,
,,,,80~84,,,,,1,316.46,,,2,632.91,,,,,,,,2,,632.91,,,,1,,316.46,,,1,316.46,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,507.61,,,1,,507.61,,,,,,,,,,,,,,,,,,,,,,,,,3,1522.84,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,消化器官其他分界不明部位,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.94,,,,,,,,,,,,,,
,,,,45~49,1,75.13,,,,,,,,,,,,,,,,,,,1,,75.13,1,,75.13,,,,,,,,,,,,,1,75.13,1,75.13,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,87.11,2,,174.22,,,,,,,,,,,,,1,87.11,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,115.34,,,1,,115.34,1,,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,149.03,,,,,,,1,149.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,106.38,,,1,106.38,,,1,106.38,2,,,,212.77,,,1,,106.38,1,,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,237.25,1,118.62,,,1,118.62,,,1,,,,118.62,,,,,,1,,118.62,,,,,,,,,,1,118.62,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,168.07,2,336.13,2,,,,336.13,,,,,,2,,336.13,,,,1,168.07,,,1,168.07,,,,,2,336.13,1,168.07,,,,,1,168.07,1,168.07,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,632.91,,,,1,316.46,1,316.46,,,1,316.46,,,,,,,,,1,316.46,,,,,2,632.91
,,,,85+,,,,,,,,,,,,,,,,,,1,,442.48,1,,442.48,,,,1,442.48,,,,,,,,,,,1,442.48,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.34,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.13,,,,,,,,,,,,
,,,,40~44,,,,,,,1,68.03,,,,,,,,,,,,,1,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,143.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.68,,,,,,,,,,,,
,,,,50~54,2,174.67,,,,,,,,,,,,,,1,87.34,,,,1,,87.34,,,,,,1,87.34,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,100.10,,,,,,,2,200.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,163.13,,,,,1,163.13,,,,,,,,,,,,,,,,,,,,,,,1,163.13,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,107.53,,,,,,,,,,,,1,,107.53,1,,107.53,,,,,,,,,,,,2,215.05,,,,,1,107.53,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,117.10,1,117.10,,,,,,,,,,,,,,,,,,2,234.19,,,1,117.10,1,117.10,,,,,,,,
,,,,75~79,,,,,1,165.02,,,1,165.02,,,,,,2,330.03,1,,165.02,,,,1,,165.02,1,165.02,,,,,,,1,165.02,,,,,1,165.02,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,298.51,,,,,,,,,1,298.51,1,298.51,,,,,,,,,1,298.51,,,,,,,,
,,,,85+,,,,,,,,,1,436.68,,,,,,1,436.68,1,,436.68,,,,,,,,,,,,,,,,,,,,,2,873.36,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,1,90.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,68.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,1,68.82,,,,,,,,,,
,,,,45~49,1,69.83,,,,,,,,,,,,,,,,1,,69.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,165.15,,,1,82.58,,,,,,,,,,1,82.58,,,,,,,1,,82.58,,,,,,,1,82.58,,,,,,,1,82.58,,,,,,,,
,,,,55~59,4,389.11,,,,,,,3,291.83,,,,,,3,291.83,,,,,,,,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,153.61,,,,,1,153.61,1,153.61,,,,,,1,153.61,,,,,,,,,,,,,,,,1,153.61,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,114.03,,,,,,1,114.03,,,,,,,,,,,,1,114.03,1,114.03,3,342.08,,,,,,,,,,,,,,,,
,,,,70~74,,,1,119.05,,,,,2,238.10,3,,,,357.14,4,476.19,,,,,,,,,,,,,,,,,,,,1,119.05,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,151.98,,,,,,1,151.98,,,,,,,,,,,,,,,,1,151.98,,,,,,,,,2,303.95,,,,,,
,,,,80~84,,,,,,,,,1,273.22,,,,,,,,1,,273.22,1,,273.22,,,,,,,,,,1,273.22,,,,,,,1,273.22,2,546.45,,,,,,
,,,,85+,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.38,,,,,,,1,71.38,,,,,,,,
,,,,45~49,4,273.41,,,,,,,1,68.35,,,,,,1,68.35,1,,68.35,,,,,,,,,,,,,,,,,,,2,136.71,,,,,,,,,,
,,,,50~54,2,165.98,,,,,,,1,82.99,1,,,,82.99,,,,,,1,,82.99,,,,2,165.98,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,271.00,,,,,,,,,,,,,,1,90.33,1,,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,127.55,,,3,382.65,,,,,,,,1,,127.55,,,,,,,,,,,,,4,510.20,1,127.55,1,127.55,,,,,,,1,127.55,,,,
,,,,70~74,1,117.37,,,,,,,,,,,,,,,,,,,2,,234.74,1,,117.37,1,117.37,,,,,2,234.74,,,,,,,1,117.37,,,1,117.37,,,,
,,,,75~79,,,,,1,155.76,,,3,467.29,,,,,,,,4,,623.05,,,,,,,,,,,1,155.76,,,,,,,,,1,155.76,,,3,467.29,,,,
,,,,80~84,,,,,,,,,1,246.31,,,,,,,,,,,,,,2,,492.61,,,1,246.31,,,1,246.31,,,,,,,,,,,1,246.31,,,,
