,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,38.24,1,38.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.24,,,,,,,,,,,,,,,,
,,,,30~34,2,72.41,,,,,,,,,,,,,,,,,,,,,1,36.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,110.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,89.21,,,,,,,1,44.60,,,,,,,,,,,,,,,,,,,1,44.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,158.56,,,,,,,3,158.56,,,,,,,,,,,1,52.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,286.81,,,,,,,4,382.41,,,,,,,,,,,,,,,,,1,95.60,1,95.60,1,95.60,,,1,95.60,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.74,,,,,,,4,366.97,1,,,,91.74,3,275.23,,,,1,91.74,,,,,,,1,91.74,,,,,,,,,1,91.74,,,2,183.49,,,,,,,,,,
,,,,65~69,1,85.03,,,,,,,5,425.17,,,,,,4,340.14,1,,85.03,2,170.07,,,,,1,85.03,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,175.44,1,87.72,1,87.72,,,3,263.16,2,,,,175.44,2,175.44,,,,2,175.44,,,,,,,2,175.44,,,,,,,,,1,87.72,1,87.72,2,175.44,,,,,,,,,,
,,,,75~79,,,,,,,,,4,692.04,,,,,,,,,,,,,,,1,173.01,,,1,173.01,,,,,,,,,,,,,1,173.01,,,,,,,,,,
,,,,80~84,,,,,,,,,2,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,467.29,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,39.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,38.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.35,,,,,1,43.35,,,,,,,,,,,,,,,,,,,1,43.35,1,43.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.40,,,1,50.40,,,2,100.81,,,,,,1,50.40,2,,100.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.73,,,,,1,88.73,2,177.46,,,,,,1,88.73,1,,88.73,,,,,,,,,2,177.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,95.51,1,,,,95.51,,,2,,191.02,1,95.51,1,95.51,,,,,1,95.51,,,,,,,,,1,95.51,,,,,,,,,,,,,,
,,,,60~64,1,91.58,,,,,,,6,549.45,,,,,,2,183.15,,,,,,,,,,,,2,183.15,,,,,,,,,,,1,91.58,,,,,,,,,,,,
,,,,65~69,1,88.89,1,88.89,,,,,1,88.89,1,,,,88.89,6,533.33,,,,,,1,88.89,,,1,88.89,,,1,88.89,,,,,,,2,177.78,,,1,88.89,,,,,,,,,,
,,,,70~74,,,,,,,,,2,169.20,3,,,,253.81,4,338.41,1,,84.60,,,1,84.60,,,,,1,84.60,,,,,,,1,84.60,1,84.60,,,,,1,84.60,,,,,,,,
,,,,75~79,,,1,151.06,,,1,151.06,4,604.23,,,,,,3,453.17,1,,151.06,,,,,,,,,2,302.11,,,,,,,1,151.06,,,,,,,1,151.06,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,434.78,2,869.57,1,,434.78,,,,,,,,,,,,,1,434.78,,,1,434.78,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,1,833.33,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.67,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.27,,,,,,,,,,
,,,,30~34,1,37.29,,,,,,,,,1,,,,37.29,,,,,,,,,,1,37.29,,,1,37.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.96,,,1,38.96,,,,,,,,,,,,1,,38.96,1,38.96,,,,,,,,,,,,,,,1,38.96,,,,,,,,,1,38.96,,,,,,
,,,,45~49,2,95.92,,,,,1,47.96,,,2,,,,95.92,,,,,,,,,,,,1,47.96,,,,,,,,,1,47.96,,,,,,,1,47.96,1,47.96,,,,,,
,,,,50~54,3,231.12,,,,,,,,,,,,,,,,,,,,,1,77.04,,,1,77.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,304.57,,,,,,,,,1,,,,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.52,,,,,,
,,,,60~64,2,182.48,1,91.24,1,91.24,,,,,2,,,,182.48,1,91.24,,,,,,,,,,,,,,,,1,91.24,3,273.72,2,182.48,1,91.24,,,,,1,91.24,2,182.48,,,,,,
,,,,65~69,,,,,,,,,1,96.90,5,,,,484.50,1,96.90,,,,4,387.60,,,,,,,3,290.70,1,96.90,,,,,,,,,,,,,1,96.90,,,1,96.90,,,,
,,,,70~74,,,,,,,,,1,83.33,1,,,,83.33,,,,,,1,83.33,6,500.00,1,83.33,,,,,,,,,,,5,416.67,,,,,,,,,,,,,1,83.33,,
,,,,75~79,1,134.77,,,,,,,,,,,,,,,,,,,1,134.77,4,539.08,3,404.31,,,3,404.31,,,,,,,,,,,,,,,,,,,,,2,269.54,,
,,,,80~84,,,,,,,1,411.52,1,411.52,1,,,,411.52,,,,,,1,411.52,1,411.52,,,,,,,,,,,,,1,411.52,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,1526.72,,,,,,,,,,,,,,,,,,,,,2,1526.72,,,,,1,763.36,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,50.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.96,,,,,1,38.96,,,,,,,,,,,,,,,,,,,,,,,1,38.96,,,,,,,,,,,,,,,1,38.96,,,,,,
,,,,35~39,1,38.79,,,1,38.79,,,1,38.79,,,,,,,,,,,,,,,,,,,,,,,,,1,38.79,,,,,,,,,,,,,,,,,,
,,,,40~44,1,41.61,,,,,1,41.61,2,83.23,,,,,,,,,,,,,1,41.61,,,,,,,,,,,1,41.61,,,,,,,,,,,,,,,,,,
,,,,45~49,2,94.47,1,47.24,,,1,47.24,4,188.95,1,,,,47.24,,,,,,,,1,47.24,,,,,,,,,1,47.24,,,,,1,47.24,,,,,2,94.47,,,,,,,,
,,,,50~54,3,197.63,,,,,,,3,197.63,,,,,,,,,,,,,,,1,65.88,,,,,,,1,65.88,1,65.88,,,,,,,,,1,65.88,,,,,,,,
,,,,55~59,3,318.47,,,,,,,3,318.47,,,,,,,,,,,,,,,,,,,1,106.16,,,,,,,,,,,,,,,,,,,1,106.16,,,,
,,,,60~64,1,93.28,,,,,,,1,93.28,1,,,,93.28,3,279.85,1,,93.28,,,,,,,1,93.28,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,
,,,,65~69,2,203.46,,,1,101.73,,,2,203.46,1,,,,101.73,5,508.65,,,,1,101.73,1,101.73,,,,,,,,,1,101.73,2,203.46,,,,,,,2,203.46,,,,,,,,,,
,,,,70~74,,,2,171.53,,,,,5,428.82,1,,,,85.76,4,343.05,,,,2,171.53,,,,,,,,,,,,,1,85.76,1,85.76,1,85.76,1,85.76,1,85.76,1,85.76,,,2,171.53,,,,
,,,,75~79,,,,,1,126.42,1,126.42,,,,,,,,2,252.84,,,,,,1,126.42,,,,,,,,,,,1,126.42,1,126.42,,,,,1,126.42,,,,,3,379.27,,,,
,,,,80~84,,,,,,,,,2,664.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,1,793.65,,,1,793.65,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他內分泌腺,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,1,,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.29,,,,,,
,,,,25~29,1,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.86,,,,,1,39.86,,,,,,,,,,,,,,,1,39.86,,,,
,,,,35~39,1,39.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.71,,,,,,,,,,,,,,
,,,,40~44,2,81.43,,,,,1,40.72,,,,,,,,1,40.72,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,
,,,,45~49,,,,,,,,,,,,,,,,3,141.44,,,,1,47.15,1,47.15,,,,,,,,,,,,,,,,,1,47.15,1,47.15,,,,,1,47.15,1,47.15,,
,,,,50~54,1,59.03,,,,,1,59.03,,,,,,,,4,236.13,,,,,,,,,,,,1,59.03,,,,,,,,,1,59.03,,,,,1,59.03,,,1,59.03,1,59.03,,
,,,,55~59,3,315.46,,,1,105.15,,,,,,,,,,4,420.61,,,,,,1,105.15,2,210.30,1,105.15,1,105.15,,,,,,,1,105.15,1,105.15,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,93.55,1,,,,93.55,4,374.18,,,,,,,,2,187.09,,,,,1,93.55,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,207.25,,,1,103.63,,,1,103.63,,,,,,3,310.88,,,,,,,,1,103.63,,,1,103.63,1,103.63,,,,,1,103.63,,,1,103.63,,,1,103.63,,,,,,,,
,,,,70~74,,,1,90.74,1,90.74,,,,,,,,,,4,362.98,,,,,,3,272.23,6,544.46,,,1,90.74,1,90.74,,,1,90.74,,,1,90.74,1,90.74,,,,,,,1,90.74,,,2,181.49
,,,,75~79,1,119.76,,,1,119.76,1,119.76,1,119.76,,,,,,2,239.52,,,,,,4,479.04,2,239.52,,,,,,,,,,,,,3,359.28,,,,,1,119.76,,,,,,,1,119.76
,,,,80~84,,,,,,,,,,,,,,,,3,869.57,,,,,,,,1,289.86,,,,,1,289.86,,,,,,,1,289.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,724.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,1,,,,59.31,,,,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,,1,59.31,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,79.05,,,,,,,,,,,,,1,39.53,,,,,,,,,,,,,,,,,,,,,,,1,39.53,,,,,,,,
,,,,35~39,1,39.81,,,,,,,,,,,,,,1,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.94,,,,,,,,,,,,,,,,,,,,,,,1,39.94,,,,,,,1,39.94,,,,,,,,,,,,,,,1,39.94,,,,
,,,,45~49,5,230.31,,,,,,,,,,,,,,2,92.12,,,,,,,,,,,,,,,,1,46.06,,,,,,,,,1,46.06,,,,,,,,,,
,,,,50~54,3,165.11,,,,,,,,,,,,,,4,220.14,,,,1,55.04,1,55.04,1,55.04,1,55.04,,,,,1,55.04,1,55.04,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,99.50,,,,,,1,99.50,1,99.50,,,,,1,99.50,1,99.50,,,,,,,1,99.50,,,,,1,99.50,,,1,99.50,,
,,,,60~64,4,392.93,1,98.23,,,1,98.23,,,,,,,,1,98.23,,,,,,,,1,98.23,,,,,1,98.23,,,,,,,,,,,,,,,,,1,98.23,,,1,98.23
,,,,65~69,,,1,101.63,,,,,1,101.63,,,,,,4,406.50,,,,,,1,101.63,3,304.88,,,,,1,101.63,,,,,,,,,,,,,1,101.63,,,,,,,2,203.25
,,,,70~74,1,99.21,,,1,99.21,,,2,198.41,,,,,,5,496.03,1,,99.21,,,1,99.21,5,496.03,2,198.41,,,,,,,2,198.41,1,99.21,4,396.83,,,,,,,,,,,,,1,99.21
,,,,75~79,1,112.49,,,,,,,1,112.49,,,,,,2,224.97,1,,112.49,,,1,112.49,2,224.97,,,,,1,112.49,,,,,,,2,224.97,,,1,112.49,,,,,,,,,3,337.46
,,,,80~84,,,,,,,,,1,268.10,,,,,,1,268.10,1,,268.10,,,2,536.19,3,804.29,,,,,1,268.10,1,268.10,,,,,,,,,,,,,,,,,,,1,268.10
,,,,85+,,,,,,,,,,,,,,,,2,1282.05,1,,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,1,,,,59.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,52.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.58,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,43.71,,,,,,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,163.00,,,,,,,,,2,,,,81.50,,,,,,,,,,,,,,,,,,,,2,81.50,,,,,,,,,1,40.75,1,40.75,,,,,,
,,,,45~49,3,133.99,,,1,44.66,1,44.66,,,1,,,,44.66,,,,,,2,89.33,,,,,,,,,,,,,,,,,,,,,,,,,1,44.66,,,,,,
,,,,50~54,2,105.26,,,,,,,,,7,,,,368.42,,,1,,52.63,1,52.63,,,,,,,,,,,,,,,3,157.89,,,,,,,,,1,52.63,,,,,,
,,,,55~59,3,276.24,1,92.08,,,,,,,4,,,,368.32,,,1,,92.08,,,,,,,,,2,184.16,,,1,92.08,,,1,92.08,,,,,,,,,,,,,,,,
,,,,60~64,1,99.50,,,,,,,,,3,,,,298.51,,,,,,,,,,,,,,5,497.51,1,99.50,,,,,1,99.50,,,,,1,99.50,,,,,,,,,,
,,,,65~69,1,100.30,,,,,,,,,3,,,,300.90,,,3,,300.90,1,100.30,,,,,1,100.30,,,,,,,,,1,100.30,,,,,,,,,,,1,100.30,3,300.90,,
,,,,70~74,,,,,,,,,1,105.37,3,,,,316.12,,,1,,105.37,4,421.50,,,,,1,105.37,,,,,,,,,,,1,105.37,,,,,,,,,,,1,105.37,,
,,,,75~79,1,112.74,1,112.74,,,,,1,112.74,2,,,,225.48,,,,,,6,676.44,,,,,5,563.70,1,112.74,2,225.48,,,,,3,338.22,,,,,,,1,112.74,,,3,338.22,3,338.22,,
,,,,80~84,,,,,,,1,234.19,1,234.19,2,,,,468.38,1,234.19,1,,234.19,,,,,,,1,234.19,1,234.19,,,,,,,3,702.58,,,,,,,,,,,,,1,234.19,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,1,581.40,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,65.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.31,,,,,,,,,,
,,,,35~39,1,40.98,,,,,,,,,3,,,,122.95,,,,,,,,,,,,,,,,,,,,1,40.98,,,,,,,,,,,,,,,,,,
,,,,40~44,2,82.24,,,,,,,,,3,,,,123.36,,,,,,1,41.12,,,1,41.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,355.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.39,1,44.39,1,44.39,,,,,1,44.39,,,,,,,,,1,44.39,,,,
