,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.48,,,,,,,,,1,13.71,,,1,26.48,1,36.02,,,,,1,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,14.86,,,,,1,16.42,1,30.75,1,,,,16.42,,,,,,,,,,,,,,,,,1,10.13,1,12.99,,,,,1,12.99,,,1,23.11,,,,,,,,,,,1,10.13,,,,,,,2,21.05,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,24.57,,,,,,,5,27.20,2,,,,14.36,2,19.59,,,,,6,16.12,1,22.59,1,22.59,,,5,20.54,3,15.90,,,,,,,,,1,16.69,2,12.32,,,,,,,,,,,1,16.69,,,1,17.29,,,5,20.69,,,,,4,17.75,,,,,,,,,,,,,,
,,,,35~39,22,54.95,1,19.44,,,,,2,21.90,,,,,,,,,,,,10,30.94,,,,,,,4,23.50,1,20.09,4,18.98,,,1,20.09,3,16.56,1,12.60,,,,,,,,,,,,,4,19.02,1,12.60,1,16.41,1,16.41,,,,,5,29.80,7,29.39,,,,,,,,,,,,,,
,,,,40~44,33,88.54,2,18.26,3,20.79,2,13.86,4,18.62,3,,,,21.12,3,16.84,,,,,14,31.58,,,,,,,5,34.65,4,17.51,,,,,4,17.61,9,26.21,,,1,11.19,,,,,,,,,,,11,38.38,3,15.87,3,22.34,,,,,1,11.19,1,11.19,4,25.91,,,1,34.36,1,22.26,,,,,,,,
,,,,45~49,32,79.65,2,16.13,1,17.33,,,3,16.99,6,,,,20.68,4,19.41,,,,,24,54.59,1,15.09,,,,,15,43.99,6,28.15,2,16.13,,,6,30.40,11,28.48,,,,,,,,,,,2,11.92,,,15,39.27,2,23.34,3,29.56,,,,,1,9.85,,,4,15.78,,,2,30.18,1,9.85,,,,,,,,
,,,,50~54,32,83.85,1,24.13,1,24.13,,,3,20.84,3,,,,28.13,5,21.76,,,1,24.13,36,96.32,,,,,,,12,37.92,18,47.16,5,20.46,1,26.85,12,33.93,11,35.65,6,19.45,1,11.38,1,24.13,1,19.74,,,1,19.74,1,13.79,14,46.20,,,2,15.55,2,19.90,,,3,16.74,4,24.58,11,37.97,,,,,3,15.18,,,,,,,,
,,,,55~59,42,133.30,,,1,19.24,1,17.94,3,27.85,2,,,,24.51,4,22.61,,,,,48,148.80,,,1,17.94,,,20,72.15,31,96.10,4,44.22,,,13,51.43,13,57.30,2,31.08,2,15.44,,,1,13.56,,,1,13.56,2,19.02,23,71.30,3,43.33,4,25.37,2,19.02,,,1,19.24,6,37.30,6,25.70,1,13.56,3,34.44,10,33.70,,,,,,,,
,,,,60~64,28,145.18,1,62.15,1,23.40,,,2,75.96,4,,,,40.92,7,76.75,1,30.56,,,39,202.22,,,,,,,17,130.88,19,114.13,5,77.82,1,23.40,8,59.53,11,57.04,2,41.14,,,,,,,,,1,23.40,1,31.10,24,134.77,2,26.71,7,50.15,2,40.98,,,1,23.40,4,49.18,4,73.49,2,89.77,1,37.98,16,82.96,,,,,,,,
,,,,65~69,10,124.01,1,52.25,2,72.91,,,,,4,,,,88.42,6,106.12,,,,,25,205.17,1,74.52,,,,,26,213.38,16,147.56,4,79.48,,,9,109.57,11,116.67,4,63.03,,,,,,,,,4,53.23,,,25,198.82,,,2,104.49,2,72.91,,,1,52.25,4,59.63,3,68.90,,,1,36.46,26,255.80,,,,,,,,
,,,,70~74,10,124.78,1,47.62,4,123.95,,,1,88.73,4,,,,108.64,4,122.47,,,,,44,436.94,,,1,65.75,,,20,204.69,33,337.73,2,67.41,,,22,225.16,2,131.49,3,73.03,,,,,1,65.75,,,1,47.62,2,126.42,24,238.33,,,2,88.18,6,80.99,,,1,63.21,5,296.91,2,88.18,,,1,65.75,27,268.12,,,,,,,,
,,,,75~79,7,133.38,2,79.62,6,160.38,,,,,7,,,,201.96,11,184.53,,,1,135.87,36,480.90,,,,,,,14,245.70,41,531.09,5,100.62,1,79.94,12,172.71,5,110.25,4,80.50,,,,,,,,,,,3,80.69,25,323.83,2,101.83,2,67.89,5,124.72,,,2,80.32,6,120.75,1,58.21,,,1,427.35,32,427.46,,,,,,,,
,,,,80~84,4,128.16,1,142.65,2,91.28,,,,,3,,,,88.47,18,287.26,,,,,19,303.22,,,,,1,177.30,14,253.39,34,484.05,3,150.23,,,13,269.49,4,122.77,3,122.75,1,69.78,,,,,,,3,84.08,3,117.32,28,398.63,1,69.78,1,69.78,,,,,2,81.27,14,199.32,,,,,3,103.73,37,513.46,,,,,,,,
,,,,85+,5,232.88,,,3,172.02,,,,,1,,,,281.69,2,142.86,,,1,116.69,14,390.08,,,,,,,6,228.57,24,539.81,2,147.17,,,11,247.41,2,158.73,6,221.98,,,,,,,,,,,1,211.86,12,439.24,,,,,2,158.73,,,,,4,322.06,,,,,1,116.69,16,494.74,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,其它淋巴瘤,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,19.72,1,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,53.82,2,54.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,77.22,,,,,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,49.19,2,57.03,,,1,57.24,,,,,,,,,,,,1,67.84,,,,,,,2,175.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.85,1,119.33,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,169.20,,,,,,,,,,,,1,169.20,,,,,,,,,1,112.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,44.13,,,,,,,,,,,,,,,1,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,43.99,,,,,2,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,20.05,2,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,27.38,,,,,,,,,,,1,23.48,,,1,21.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,4,46.48,,,,,,,,,,,,,,,,,,1,29.28,1,29.28,1,28.56,,,,,,,,,,,2,39.11,,,,,,,,,,,,,,,,,,,,,2,57.11,,,1,53.19,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,30.65,,,1,74.46,,,,,,,,,,2,55.94,,,,,,,,,,,,,,,,,1,24.06,2,125.00,,,,,,,,,,,,,,,,,,,,,,,,,1,27.97,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,81.12,,,3,48.20,,,,,,,,,,,,2,40.56,,,,,,,,,,,,,1,33.46,,,,,,,,,,,,,1,73.91,,,,,,,,,,,1,32.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,76.59,,,7,67.61,,,,,,,,1,58.55,,,,,1,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100.98,,,3,86.98,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.94,10,96.38,1,47.94,15,194.75,1,47.94,1,,,,47.94,,,,,,,,,,,1,60.53,2,121.07,,,,,,,,,,,1,140.06,,,1,77.28,,,,,,,,,,,,,,,,,,,1,77.28,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,89.90,,,10,166.28,1,47.55,,,,,,2,165.02,,,1,127.06,,,,,1,67.61,,,,,,,,,,,5,121.09,2,52.56,1,47.55,3,111.48,,,,,,,1,47.55,,,1,93.11,2,74.32,,,1,93.11,1,58.75,2,186.22,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,88.69,1,112.99,12,169.92,2,88.69,,,,,,,,,,1,173.91,,,2,147.49,1,73.75,,,1,199.60,,,,,1,76.92,,,5,97.45,,,1,76.92,1,57.01,,,,,,,,,,,,,,,,,1,83.89,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,162.34,,,11,185.78,,,,,,,,2,171.82,,,1,239.23,,,,,,,1,80.78,1,104.71,1,80.78,,,1,130.55,,,1,130.55,,,,,,,,,,,4,295.64,2,209.42,,,,,,,,,2,107.87,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,108.81,,,6,209.86,,,,,,,,1,158.73,,,,,,,1,309.60,,,,,,,,,,,,,2,188.15,5,257.60,1,142.25,1,142.25,1,135.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,345.42,,,1,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,261.78,,,,,,,,,,,,,,,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,29.51,,,,,,,,,,,,,,,,,,,,,,,,,1,21.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,4,53.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,31.03,,,,,1,41.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.45,,,,,,,,,,,1,24.41,1,20.10,,,,,1,20.45,,,1,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,22.22,1,25.60,4,29.63,,,,,,,,,,,,,,,,,,,,2,33.13,,,,,,,,,,,3,31.80,,,,,1,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,20.18,2,45.12,,,2,28.48,,,,,,,,,,,,,,,,,,1,24.24,,,,,,,,,,,,,1,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,54.78,,,3,50.51,,,,,,,,,,2,33.70,,,,,,,,,,,,,,,1,53.08,,,1,34.22,2,40.84,,,,,,,,,,,,,1,33.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,41.11,,,5,136.72,,,,,,,,,,,,,,,,,,2,70.97,,,,,,,1,32.94,2,65.88,,,,,,,,,1,32.94,,,1,58.21,,,3,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.89,3,78.31,,,9,102.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,2,144.82,,,,,,,,,,,,,1,72.99,2,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.78,5,100.58,,,10,147.56,1,58.17,1,,,,46.49,,,,,,,,,,,1,173.61,,,,,1,46.49,,,3,132.86,3,156.82,,,1,59.45,1,87.87,2,51.68,,,,,1,59.45,1,46.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,116.69,,,7,134.13,3,136.18,1,,,,74.29,,,2,115.81,1,57.90,1,83.82,,,,,1,83.82,2,68.49,,,1,57.90,1,57.90,2,85.40,2,100.76,,,,,,,,,1,71.99,2,89.89,2,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,10,160.93,,,2,,,,89.37,,,,,,,,,,,1,155.04,,,1,241.55,,,,,,,3,122.55,,,,,,,1,232.02,1,102.56,1,79.18,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,102.99,1,163.67,,,7,279.44,,,,,,,,1,192.68,2,385.36,,,,,,,,,2,398.41,,,,,,,,,2,181.82,2,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,263.16,,,3,254.45,1,175.44,,,,,,,,,,,,2,255.10,,,,,,,,,2,204.50,,,2,431.03,1,378.79,1,467.29,,,,,,,,,1,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,298.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1388.89,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.48,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,29.83,,,1,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.57,,,,,,,1,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,18.40,,,,,1,22.04,,,,,,,,,,,,,,,,2,50.21,2,26.21,,,,,1,20.72,,,,,,,,,,,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,49.13,3,51.64,,,,,1,35.56,1,,,,50.61,,,1,29.23,1,57.77,,,,,2,34.28,1,33.08,,,,,1,29.23,,,,,1,35.56,1,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,64.52,4,86.34,1,54.11,,,,,,,,,,,,,,1,54.11,,,,,,,,,1,37.43,,,,,,,,,,,,,,,1,54.11,,,,,3,61.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,79.59,6,71.61,,,,,,,,,,,,,,,,,,,,,,,,1,45.15,,,,,,,,,,,,,2,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,132.45,3,78.66,,,,,1,47.92,,,,,,,,,,,,,,,,,,,,3,59.00,,,1,57.90,,,,,,,1,57.90,,,,,,,,,1,84.32,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,86.43,8,275.01,,,1,58.72,,,1,,,,95.24,,,,,1,58.72,1,58.72,,,,,,,2,81.70,,,3,147.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,124.92,5,142.17,,,,,1,95.97,,,,,,1,111.73,1,95.97,,,1,77.94,,,1,77.94,2,173.31,,,1,95.97,,,1,111.73,,,,,4,152.15,,,1,223.21,,,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,136.24,4,284.70,3,179.64,,,,,,,,,,,,1,254.45,,,,,,,,,2,385.36,2,176.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,170.36,2,230.15,,,,,,,,,,,,,,,,1,205.34,,,,,,,,,,,,,,,1,205.34,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,408.16,,,1,384.62,,,,,,,,,,,,1,273.22,,,1,787.40,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,555.56,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
