,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,10.16,,,,,1,10.66,2,13.30,3,,,,11.19,3,12.72,,,,,2,11.74,,,,,,,,,2,10.99,1,10.38,1,9.51,,,1,11.52,,,,,,,1,11.52,,,,,,,1,9.51,,,2,10.51,3,10.56,2,15.00,,,2,11.07,2,11.74,1,15.32,5,19.44,,,1,10.38,,,,,,,,,,
,,,,35~39,18,35.52,,,1,9.72,3,10.55,3,15.61,2,,,,12.14,3,10.61,1,10.53,,,17,24.91,,,1,9.72,,,,,3,11.50,2,9.96,3,16.30,,,2,11.91,,,,,1,12.42,1,11.87,,,,,,,,,,,4,22.51,3,17.06,3,14.94,,,1,9.65,2,10.07,1,21.62,6,15.31,1,9.65,,,,,,,,,,,,
,,,,40~44,30,43.89,,,2,9.09,,,4,10.22,2,,,,17.78,1,9.29,,,,,19,26.04,,,2,43.35,1,12.59,,,3,18.30,9,21.64,5,11.75,,,1,12.59,3,9.85,,,2,17.78,,,,,1,11.45,,,2,12.20,1,8.89,11,18.36,2,11.64,2,9.86,,,2,10.69,,,2,23.67,10,19.35,2,9.43,1,8.89,2,25.19,,,,,,,,
,,,,45~49,26,40.83,3,9.85,2,9.39,,,3,14.11,2,,,,9.71,1,8.76,,,1,8.46,27,37.83,1,10.13,,,1,8.76,,,7,17.09,26,34.29,9,17.12,,,6,10.01,6,10.20,,,3,9.85,2,9.09,,,,,,,,,3,9.28,18,27.29,1,8.24,3,16.59,1,8.24,1,8.24,2,8.35,5,12.32,17,23.82,1,22.49,2,11.53,1,12.17,,,,,,,,
,,,,50~54,33,44.13,2,11.46,3,13.83,1,8.85,11,15.61,3,,,,11.04,5,11.55,1,8.35,,,57,76.23,,,,,,,4,13.86,20,38.52,30,40.12,12,19.75,1,11.31,18,29.20,24,38.27,,,8,10.70,1,8.35,,,,,,,2,9.61,5,20.09,33,46.82,2,10.38,7,14.35,5,14.69,,,,,7,16.32,15,20.06,3,13.13,3,18.09,10,26.07,,,,,,,,
,,,,55~59,38,60.96,3,11.39,1,13.28,2,12.90,6,14.35,5,,,,15.18,9,24.86,,,,,73,117.12,,,1,10.11,,,,,34,54.55,42,67.38,5,14.02,1,12.59,15,27.37,11,22.48,,,4,12.48,,,1,14.08,1,10.11,,,1,14.08,6,24.06,40,64.17,4,11.23,7,23.22,5,12.49,1,14.08,,,10,22.87,11,18.70,1,13.28,2,14.92,24,38.50,,,,,,,,
,,,,60~64,19,53.42,,,7,24.05,1,29.09,3,33.84,5,,,,19.48,5,21.21,1,29.09,,,55,154.63,,,1,29.09,1,22.23,1,22.90,16,51.50,41,115.27,13,44.48,,,23,86.17,12,33.74,,,9,29.83,3,17.73,1,18.06,,,1,22.26,4,45.15,6,24.81,28,78.72,3,22.49,3,19.05,6,28.34,1,29.09,2,25.22,4,25.18,3,17.84,3,20.84,4,25.57,37,104.02,,,,,,,,
,,,,65~69,15,55.12,2,31.25,4,33.79,1,17.78,4,42.27,12,,,,42.78,7,62.25,,,1,38.17,74,248.03,,,,,,,,,24,92.31,55,184.35,7,41.57,1,26.46,25,83.79,14,53.36,,,10,46.15,2,53.15,,,2,26.32,,,3,36.41,7,41.98,40,134.07,4,33.27,5,35.17,2,21.27,,,1,27.79,14,49.91,8,32.96,,,4,46.15,69,231.27,,,,,,,,
,,,,70~74,9,42.49,,,4,30.90,1,34.75,1,28.19,13,,,,61.38,9,51.04,,,,,63,280.44,,,1,46.88,,,3,33.39,20,134.23,67,298.24,13,61.38,2,78.31,19,89.71,9,55.66,,,13,61.38,,,,,,,,,1,35.29,6,44.99,51,240.79,1,34.67,9,64.89,7,45.40,,,1,34.75,13,84.32,2,30.85,1,46.88,2,27.65,72,320.50,,,,,,,,
,,,,75~79,7,39.39,2,37.17,7,40.66,1,32.33,2,59.24,10,,,,50.58,13,54.89,,,,,47,198.44,,,1,29.62,,,2,37.17,32,135.11,88,371.54,11,64.89,,,44,185.77,7,53.14,,,9,60.16,1,37.97,2,59.79,1,73.91,,,2,25.48,2,27.31,52,219.55,3,33.23,5,36.08,6,44.20,,,5,50.50,17,76.12,4,47.20,,,4,28.86,93,392.65,,,,,,,,
,,,,80~84,5,42.11,1,26.53,3,37.31,,,,,12,,,,102.28,8,58.02,,,1,47.62,30,177.28,,,,,,,4,73.68,18,114.34,78,437.17,10,72.88,1,42.75,51,285.84,5,40.05,,,14,94.45,,,,,,,,,1,56.12,2,45.06,41,229.79,1,26.53,2,217.39,6,63.24,1,26.53,2,46.84,12,81.34,1,26.53,,,3,59.43,58,325.08,,,,,,,,
,,,,85+,3,62.01,1,66.36,4,90.66,1,56.21,,,7,,,,82.90,13,171.75,1,73.64,,,31,255.46,,,,,,,2,108.40,13,123.30,50,412.03,8,133.85,,,20,193.12,6,77.49,1,56.21,6,82.98,,,,,,,,,1,77.34,,,40,329.63,4,68.05,2,60.86,4,53.87,,,1,56.21,12,103.60,1,181.16,2,78.52,8,81.60,23,189.53,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,16.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.32,2,44.24,,,,,,,1,20.32,1,15.31,,,1,16.39,2,16.37,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,19.92,,,,,,,,,,,,,,,,,,,,,1,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.83,2,19.21,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,15.65,,,1,9.73,,,1,11.24,,,,,,,,,,,,,3,11.89,1,16.50,,,,,,,,,,,,,,,,,,,1,9.15,2,12.25,,,,,,,3,21.04,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,31.57,1,9.63,,,,,,,,,,,,,,,,,,,2,15.77,,,,,1,12.07,,,,,,,,,,,,,,,,,1,15.32,,,,,2,10.71,3,16.48,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.75,2,,,,11.08,,,1,10.59,,,,,,,,,,,1,13.90,,,,,,,,,1,10.28,,,,,,,,,2,10.96,,,,,,,,,2,16.05,,,,,8,19.30,2,12.02,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,13.54,,,,,1,10.45,3,11.14,,,,,,,,1,20.39,,,3,11.19,,,,,,,,,2,10.15,,,2,20.91,,,,,,,,,,,,,1,11.55,,,,,,,2,10.64,,,1,9.86,,,4,10.60,1,9.86,,,4,13.44,,,,,,,,,,,,,,,,
,,,,30~34,6,19.64,1,15.28,,,,,3,11.62,1,,,,15.28,2,10.86,2,22.61,,,2,11.29,,,,,,,1,10.48,1,12.96,1,15.28,,,,,,,,,,,,,,,,,,,,,,,3,11.00,,,1,11.30,,,3,18.65,1,9.34,2,22.61,3,10.42,,,,,,,,,,,,,,,,
,,,,35~39,11,17.62,,,1,12.62,,,1,11.98,4,,,,10.71,3,17.23,1,10.66,,,16,23.86,,,,,,,,,4,18.32,7,21.80,3,10.94,1,10.66,1,11.98,4,22.18,,,1,14.07,1,9.89,1,9.92,,,,,,,2,10.85,1,10.66,5,18.80,,,1,9.89,,,3,10.36,8,16.32,1,9.89,,,,,,,,,,,,,,
,,,,40~44,30,44.81,4,14.11,1,11.88,2,9.87,8,11.95,2,,,,9.06,4,24.52,,,,,13,27.53,,,,,,,,,5,17.15,10,13.98,6,15.46,1,9.22,6,16.55,4,10.88,,,2,10.14,,,,,,,,,1,11.88,11,17.71,3,12.17,5,12.89,,,,,2,15.53,2,17.48,17,23.76,1,9.22,,,2,10.14,,,,,,,,,,
,,,,45~49,27,35.95,,,2,12.38,1,11.54,6,29.73,2,,,,9.64,8,12.69,,,1,12.22,42,55.92,,,,,,,,,9,19.34,25,33.29,4,15.39,1,8.28,9,16.39,15,23.80,,,3,14.72,,,,,,,,,,,11,23.79,2,12.10,5,10.18,1,8.92,1,10.18,1,11.15,4,17.17,10,15.87,,,,,1,8.54,,,,,,,,,,
,,,,50~54,65,87.06,,,1,8.46,,,2,10.32,4,,,,15.67,5,15.43,,,1,11.56,56,75.00,,,3,14.35,1,8.46,2,16.75,32,42.86,30,40.18,12,18.44,,,13,18.47,17,22.77,,,7,13.00,,,,,,,2,9.77,4,12.39,29,41.21,4,24.17,5,9.29,4,12.15,2,23.11,6,16.41,5,15.43,14,19.89,,,1,8.38,8,12.80,,,,,,,,,,
,,,,55~59,44,66.73,1,11.82,3,15.10,,,9,33.26,8,,,,17.51,4,14.84,1,9.48,1,11.82,74,112.23,1,12.59,,,,,2,12.12,29,46.62,51,77.35,14,28.03,,,17,25.78,15,25.91,,,9,33.39,2,12.51,3,16.77,,,3,11.13,7,16.01,33,50.05,3,17.72,13,23.70,8,12.86,1,8.78,2,10.29,6,15.95,16,31.65,,,2,11.18,27,43.41,,,,,,,,,,
,,,,60~64,21,54.72,2,16.37,6,21.66,1,21.16,4,19.28,7,,,,27.30,8,29.00,,,1,21.16,50,130.28,,,,,,,1,21.16,37,96.41,54,140.71,12,58.94,,,16,44.10,15,44.73,,,11,39.63,,,1,16.77,,,1,21.16,6,34.07,33,85.99,1,21.38,3,18.67,8,26.39,,,3,17.44,8,28.84,5,24.62,1,20.73,3,27.75,39,101.62,,,,,,,,,,
,,,,65~69,24,97.38,,,3,38.37,,,2,25.57,7,,,,30.61,9,36.40,,,,,62,197.28,,,2,33.74,,,1,25.08,25,79.55,61,194.09,9,41.72,,,25,84.53,13,41.36,,,13,43.96,1,25.08,1,26.10,,,1,24.55,4,36.44,39,124.09,3,27.81,7,69.83,4,22.32,,,2,107.87,22,76.84,5,35.68,,,5,34.43,58,202.57,,,,,,,,,,
,,,,70~74,13,76.84,4,40.85,4,46.24,,,3,27.71,6,,,,54.00,8,59.67,,,,,45,198.75,,,4,34.74,,,1,47.78,27,119.25,59,260.59,10,67.37,1,39.03,20,93.87,9,48.01,,,11,72.60,1,33.74,,,,,3,42.02,5,47.02,61,269.42,1,22.78,4,29.83,5,60.48,,,2,32.49,22,97.17,2,31.08,,,3,27.71,95,419.59,,,,,,,,,,
,,,,75~79,11,55.20,,,4,48.75,,,,,13,,,,60.71,23,101.48,1,34.28,,,54,238.26,1,30.15,,,,,1,39.20,37,163.25,81,357.39,12,78.05,1,36.54,44,194.14,8,40.51,1,30.15,16,70.60,2,34.08,,,,,6,52.50,6,72.31,77,339.75,,,5,58.19,7,48.73,,,6,37.85,12,82.99,,,,,6,46.84,116,511.82,,,,,,,,,,
,,,,80~84,1,41.41,,,6,57.49,1,52.74,1,52.74,13,,,,80.12,7,56.21,,,,,42,230.93,,,2,35.17,1,50.97,2,42.36,23,126.46,89,489.36,15,106.62,1,41.41,35,192.45,7,79.04,1,45.00,12,73.66,,,,,,,4,66.81,6,55.04,52,285.92,2,33.63,8,74.53,9,120.61,,,1,45.00,15,97.64,,,1,26.85,6,45.96,105,577.34,,,,,,,,,,
,,,,85+,8,73.49,,,6,72.42,,,,,11,,,,109.31,6,75.30,1,171.23,,,23,175.26,,,,,,,1,60.50,23,207.36,60,457.21,9,108.11,,,35,266.71,6,65.78,,,7,84.49,1,50.76,,,,,3,57.42,2,59.70,34,259.09,2,61.44,3,68.04,2,42.54,,,2,60.01,17,135.58,,,,,3,60.79,61,486.48,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,26.53,,,,,,,,,1,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.00,,,,,,,1,22.32,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,21.81,2,,,,20.30,,,,,,,,,1,17.18,,,,,,,,,,,,,,,,,,,,,,,,,1,15.92,,,,,,,,,,,,,,,,,1,17.18,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,11.54,,,,,,,,,,,,,,,,,,,,,,,1,17.27,,,,,,,,,,,,,1,17.27,,,,,,,,,,,,,,,2,10.85,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,15.26,1,14.34,1,,,,12.23,,,,,,,,,,,,,,,,,,,,,1,12.23,1,9.73,1,9.73,,,,,2,10.25,,,1,15.26,,,,,,,,,1,10.82,,,,,2,19.45,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,12.73,2,,,,12.73,,,1,12.65,,,1,12.32,,,,,,,,,2,12.30,,,,,,,2,11.42,,,,,2,11.58,,,,,1,12.65,1,18.14,,,,,,,,,,,2,10.78,2,14.68,,,1,14.59,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.77,,,,,2,11.07,2,,,,9.50,,,,,,,1,9.93,,,,,,,,,4,12.18,,,3,12.76,,,,,1,8.83,,,1,10.77,,,,,,,,,,,,,1,10.29,,,,,7,12.81,,,,,1,11.97,,,,,,,,,,,,,,,,
,,,,30~34,4,13.62,,,1,10.88,,,4,16.30,2,,,,14.24,3,16.36,,,,,2,10.43,,,,,,,,,5,15.08,4,16.94,1,10.50,,,1,11.79,,,,,,,,,,,,,,,,,4,17.02,,,3,16.66,1,10.93,,,1,10.93,,,8,16.95,,,,,,,,,,,,,,,,
,,,,35~39,9,17.69,1,14.53,,,1,10.31,5,13.62,3,,,,11.59,3,11.03,,,,,6,13.76,,,,,,,,,5,14.78,3,18.66,3,12.73,,,3,10.83,2,16.25,1,10.04,,,,,,,,,,,,,6,20.80,1,10.74,2,11.29,,,1,14.53,2,11.73,,,7,14.77,,,,,,,,,,,,,,,,
,,,,40~44,28,45.38,1,12.05,1,12.05,2,12.76,7,18.89,4,,,,11.60,1,22.17,1,9.56,,,16,29.80,,,2,12.73,,,,,5,12.81,5,14.45,3,15.42,,,2,11.01,4,14.02,2,9.25,,,,,,,,,,,6,14.75,9,22.14,,,4,10.36,,,2,15.61,1,8.96,1,10.79,12,22.76,,,,,2,25.96,,,,,,,,,,
,,,,45~49,46,62.03,,,,,,,6,13.14,2,,,,23.35,8,20.97,,,1,8.66,41,55.28,1,9.13,1,8.32,,,,,13,18.66,16,24.24,2,10.25,,,6,14.88,11,21.49,5,10.31,2,9.71,,,1,11.39,,,1,8.32,1,8.66,19,27.27,2,9.71,3,11.28,3,13.22,1,10.36,3,15.21,6,11.46,17,22.92,1,9.13,,,1,9.13,,,,,,,,,,
,,,,50~54,52,70.23,,,1,8.65,4,12.18,9,21.28,3,,,,10.61,9,16.86,,,,,57,76.99,,,,,2,17.30,,,29,39.17,38,58.36,8,15.31,,,14,23.03,17,22.96,4,13.78,1,8.65,,,1,8.62,,,2,9.40,1,8.65,23,36.85,3,12.67,1,8.65,4,11.50,1,11.21,1,11.69,9,22.15,12,20.65,3,16.46,3,12.64,9,23.92,,,,,,,,,,
,,,,55~59,49,72.26,2,10.61,5,10.86,2,10.61,5,14.15,11,,,,25.36,8,20.49,,,2,10.16,64,94.38,,,1,11.39,,,2,11.14,29,42.77,56,82.58,16,33.97,1,12.33,17,25.07,15,28.54,11,19.45,2,9.70,,,,,,,2,13.57,3,14.93,59,87.01,3,15.32,8,14.33,5,16.07,,,2,9.96,15,23.44,14,40.46,1,26.14,1,11.39,43,63.41,,,,,,,,,,
,,,,60~64,31,72.90,2,20.56,3,22.35,3,15.13,5,31.98,2,,,,20.51,8,34.61,1,19.03,,,45,105.82,,,,,,,1,15.12,32,75.25,57,134.04,15,44.64,,,16,42.08,9,28.15,12,34.30,2,26.53,1,19.12,,,,,2,17.00,7,38.46,43,101.12,5,19.73,5,19.87,5,16.86,,,2,20.51,14,32.92,5,16.36,,,5,20.15,46,108.17,,,,,,,,,,
,,,,65~69,28,87.66,4,50.11,3,33.73,1,19.78,2,32.67,10,,,,34.46,10,55.07,1,16.33,,,50,156.54,,,2,25.07,,,2,24.39,25,78.27,55,172.19,14,48.25,,,15,70.80,16,56.94,10,51.93,2,25.07,,,,,,,2,17.89,5,30.90,45,140.88,3,36.58,6,25.84,4,27.93,1,53.73,5,29.08,11,34.44,4,30.18,,,2,21.75,72,225.42,,,,,,,,,,
,,,,70~74,14,68.47,2,24.33,2,29.99,1,71.17,6,42.34,6,,,,50.63,10,70.94,,,1,33.24,63,269.36,,,1,26.77,,,,,25,106.89,79,337.77,7,60.72,1,33.98,24,102.61,7,56.53,9,49.25,2,29.66,,,,,,,7,48.37,7,79.08,37,158.19,1,34.09,6,38.61,12,54.59,1,26.77,2,29.99,11,57.77,4,44.95,,,4,34.47,78,333.49,,,,,,,,,,
,,,,75~79,11,62.95,2,36.55,4,37.35,,,,,12,,,,64.37,15,74.45,1,46.23,,,60,281.48,,,1,37.41,,,,,31,145.43,104,487.90,16,84.84,,,40,187.65,5,34.59,12,62.65,2,49.15,,,1,40.68,,,7,60.07,4,31.12,48,225.18,4,38.11,10,57.98,8,51.92,,,2,27.38,20,93.83,4,58.67,2,33.14,7,62.27,136,638.02,,,,,,,,,,
,,,,80~84,9,81.23,1,48.26,5,55.80,1,40.77,1,27.05,14,,,,98.10,15,80.75,,,2,41.37,42,239.56,,,,,,,1,35.00,18,102.67,97,522.21,13,89.49,,,46,247.64,6,44.50,16,91.26,,,,,,,,,3,33.78,4,53.92,56,301.48,1,35.00,5,45.13,10,74.17,,,2,32.52,22,118.44,1,46.53,,,6,76.92,91,489.91,,,,,,,,,,
,,,,85+,3,77.26,,,10,83.77,,,4,69.04,8,,,,73.61,20,203.15,,,1,29.73,20,159.01,,,2,60.28,1,29.73,1,55.87,20,161.34,71,512.93,10,97.77,,,36,260.08,6,90.88,15,108.37,,,,,,,,,4,49.17,3,107.45,53,382.89,,,1,29.73,6,112.59,,,4,83.96,17,140.21,,,,,4,60.61,47,339.55,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,16.50,,,,,,,,,1,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32.22,,,,,,,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,16.17,,,,,,,,,,,,,,,,,3,15.54,2,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.57,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,9.33,1,11.85,,,,,,,,,,,,,2,10.84,,,,,1,10.32,1,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.83,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,16.99,,,2,,,,10.97,,,,,,,,,,,,,,,,,,,1,15.44,2,12.96,,,,,,,,,,,,,,,,,,,,,,,,,1,9.84,,,,,3,17.63,,,,,1,11.08,,,,,,,,,,,,,,
,,,,20~24,,,,,2,12.99,1,18.07,,,2,,,,14.19,,,,,,,1,18.07,,,,,,,1,10.97,,,,,1,26.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17.57,1,12.81,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,24.65,5,,,,14.87,,,2,12.76,,,1,9.88,,,,,,,,,2,11.72,,,4,11.99,1,11.12,1,11.12,,,,,,,,,,,,,,,,,1,12.33,1,9.19,,,,,,,5,18.39,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,14.68,,,3,21.76,,,3,10.95,4,,,,14.83,3,16.34,,,,,5,12.89,,,,,,,,,1,14.66,,,5,11.22,,,1,14.66,,,,,,,,,,,2,11.14,,,,,,,2,9.72,1,10.24,2,20.47,,,2,11.08,1,10.24,,,8,15.75,1,11.84,1,14.66,,,,,,,,,,
,,,,35~39,7,19.42,,,1,10.86,1,14.93,9,18.48,3,,,,13.86,4,22.84,1,13.14,,,11,21.95,,,,,,,,,8,18.72,5,20.13,,,,,2,14.56,1,10.73,,,2,12.88,,,,,,,,,,,,,6,17.74,,,2,20.21,,,1,12.64,1,13.14,,,9,20.95,1,10.86,1,12.64,,,,,,,,,,
,,,,40~44,28,40.30,,,1,12.47,1,12.18,5,13.40,,,,,,4,13.52,,,,,14,22.78,1,12.18,,,1,21.88,,,8,20.74,4,18.55,1,10.79,,,4,17.62,5,14.12,,,3,13.00,1,10.79,,,,,1,9.11,1,9.61,,,9,15.87,1,10.79,2,11.77,,,,,1,10.79,1,12.18,13,29.36,1,12.47,,,1,12.95,,,,,,,,
