,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,158.65,,,,,2,105.76,1,52.88,,,,,,1,52.88,,,2,105.76,,,,,,,,,,1,52.88,1,52.88,1,52.88,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,61.77,,,,,1,61.77,,,,,,,,,,,,5,308.83,,,,3,185.30,,,,,,,,,1,61.77,,,,,,,,,,,1,61.77,,,,,,,,,,,,,,,,
,,,,65~69,1,69.11,2,138.22,,,,,1,69.11,,,,,,,,1,69.11,2,138.22,,,,2,138.22,2,138.22,1,69.11,,,1,69.11,,,,,,,,,1,69.11,,,1,69.11,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,332.23,,,,,,1,110.74,1,110.74,2,221.48,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,1,110.74,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,235.85,,,,,,,,,,,,2,471.70,,,,2,471.70,,,,,,,2,471.70,,,,,,,,,1,235.85,1,235.85,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,450.45,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,17.93,,,,,,,,,,,,,,,,,,,1,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,2,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,12.88,,,1,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.88,,,2,25.77,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,30.79,,,,,,,2,30.79,,,,,,,,,,,,,,,,,,,,,,,,,1,15.39,,,,,2,30.79,1,15.39,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,15.97,,,,,1,15.97,2,31.94,,,,,,,,2,31.94,1,15.97,,,,,,,,,,,,,,,,,,,,2,31.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,78.13,1,26.04,,,,,3,78.13,,,,,,,,2,52.08,,,,,,,,,,,,,,,,,,,,1,26.04,1,26.04,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,37.23,,,,,,,1,37.23,,,,,,1,37.23,2,74.46,,,,,,,,,,,,,,1,37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.26,,,1,49.63,,,2,99.26,,,,,,,,2,99.26,2,99.26,1,,49.63,,,,,2,99.26,,,,,,,,,,,3,148.88,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,126.34,2,,,,126.34,3,189.51,2,126.34,,,2,,126.34,,,,,1,63.17,,,,,,,,,,,,,,,2,126.34,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,200.94,,,,,,,,1,66.98,2,133.96,,,,,,,,1,66.98,1,66.98,,,,,,,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,207.90,1,103.95,,,1,103.95,,,,,,,,4,415.80,1,103.95,,,,,,1,103.95,,,,,,,,,,,2,207.90,1,103.95,,,1,103.95,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,202.02,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,2,404.04,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,12.66,,,,,,,,,,,,,,,,,,,,,,,,1,12.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.79,,,1,15.79,,,,,1,,,,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,31.45,,,,,,,,,2,,,,31.45,,,,,1,15.72,,,,,,,,,,,,,,,,,,,,1,15.72,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,47.23,,,,,,,,,1,,,,15.74,,,,,2,31.49,1,,15.74,2,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,21.93,7,,,,153.48,,,,,1,21.93,,,,,,1,21.93,,,,,,,1,21.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,75.33,,,,,1,37.66,,,3,,,,112.99,,,1,37.66,,,,,,,,,,,,,,,,,,,,1,37.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,92.72,,,,,,,1,46.36,3,,,,139.08,,,,,1,46.36,1,,46.36,,,,,,,,,,,1,46.36,1,46.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,195.44,,,,,,,,,1,,,,65.15,1,65.15,,,2,130.29,1,,65.15,,,,,,,1,65.15,,,,,,,1,65.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,63.86,,,3,191.57,4,255.43,3,,191.57,,,,,,,1,63.86,1,63.86,,,,,1,63.86,,,1,63.86,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,97.75,,,,,,,,,1,,,,97.75,1,97.75,1,97.75,4,391.01,1,,97.75,,,,,1,97.75,,,,,,,,,3,293.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,362.98,,,1,181.49,,,2,,362.98,1,181.49,1,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,383.14,,,,,,,1,,,,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.57,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,15.72,,,,,,,,2,31.44,,,,,,,,,,,,,,1,15.72,,,,,,,1,15.72,3,47.16,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,31.00,,,1,15.50,1,15.50,,,4,,,,62.00,,,1,15.50,,,,,,2,31.00,,,,,,,1,15.50,,,,,,,1,15.50,1,15.50,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,116.78,,,,,,,,,3,,,,58.39,,,,,,,1,,19.46,,,,,,,1,19.46,,,,,,,,,2,38.93,1,19.46,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,36.43,,,,,,,,,7,,,,255.01,2,72.86,1,36.43,,,,,,,,1,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,44.62,,,,,1,44.62,,,6,,,,267.74,1,44.62,1,44.62,1,44.62,,,,,,,,,,,,1,44.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,63.53,,,1,63.53,,,9,,,,571.79,1,63.53,3,190.60,,,,,,1,63.53,,,,,1,63.53,,,1,63.53,,,,,,,,,1,63.53,1,63.53,2,127.06,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,65.40,,,2,,,,130.80,3,196.21,3,196.21,,,3,,196.21,,,,,,,,,1,65.40,,,,,,,1,65.40,,,,,1,65.40,1,65.40,,,,,,,,,,,,,,
,,,,70~74,,,1,89.37,1,89.37,1,89.37,,,1,,,,89.37,,,5,446.83,,,4,,357.46,1,89.37,,,,,,,1,89.37,,,,,,,1,89.37,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,166.39,,,,,,,3,,,,499.17,1,166.39,3,499.17,,,,,,,,,,1,166.39,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,386.10,1,386.10,1,386.10,,,1,,386.10,,,,,,,,,,,1,386.10,,,,,,,,,,,1,386.10,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.71,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.63,,,,,1,12.63,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,27.07,,,,,,1,13.53,,,,,,,,,,,,,,,1,13.53,,,,,,,,,,,1,13.53,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,32.57,1,16.28,1,16.28,1,16.28,,,,,,,,,,2,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,45.34,,,1,15.11,,,,,,,,,,,,4,60.45,,,,,,1,15.11,1,15.11,,,,,1,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,45.92,,,1,15.31,,,,,,,,,,,,4,61.23,,,,,,1,15.31,1,15.31,,,,,1,15.31,,,,,,,1,15.31,,,,,,,,,1,15.31,,,,,,,,,,,,
,,,,45~49,4,71.70,,,1,17.92,,,,,,,,,,,,3,53.77,,,,,,1,17.92,,,,,1,17.92,,,,,,,,,1,17.92,,,,,,,,,1,17.92,,,,,,,,,,,,
,,,,50~54,6,198.15,,,,,,,,,,,,,,,,3,99.08,,,1,,33.03,1,33.03,1,33.03,,,1,33.03,,,,,,,,,1,33.03,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,82.61,,,,,,,2,82.61,,,,,,,,5,206.53,,,,,,,,4,165.22,,,2,82.61,1,41.31,,,,,,,1,41.31,,,,,1,41.31,,,,,,,,,,,,,,,,
,,,,60~64,2,119.62,,,,,,,,,,,,,,,,2,119.62,,,,,,1,59.81,2,119.62,,,,,,,,,,,,,1,59.81,1,59.81,,,,,,,,,1,59.81,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,193.05,,,3,193.05,,,,,,,,4,257.40,1,64.35,2,128.70,1,64.35,,,,,,,,,,,,,,,,,,,,,,,2,128.70,,,,,,
,,,,70~74,2,167.36,,,,,,,,,2,,,,167.36,,,3,251.05,,,,,,,,2,167.36,,,4,334.73,,,,,1,83.68,,,2,167.36,,,,,,,1,83.68,,,,,,,2,167.36,,,,,,
,,,,75~79,,,,,,,,,1,155.52,2,,,,311.04,1,155.52,2,311.04,,,,,,1,155.52,2,311.04,,,1,155.52,1,155.52,,,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,363.64,,,,,,,,,,,,,,1,363.64,,,,,,1,363.64,1,363.64,,,1,363.64,,,,,,,1,363.64,,,,,,,,,1,363.64,,,,,,,1,363.64,,,,,,
,,,,85+,,,,,,,,,,,1,,,,699.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,699.30,2,1398.60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,15.79,,,,,,,,,,,,,,,,1,15.79,,,,,,,,,,,,1,15.79,,,,,,,,,,,,,,,,,1,15.79,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,16.29,,,,,,,,,,,,,,1,16.29,,,,,,,,,,,,,,,,,,,1,16.29,,,,,,,,,,,,
,,,,35~39,2,30.46,1,15.23,1,15.23,,,1,15.23,,,,,,,,1,15.23,,,,,,1,15.23,,,,,,,,,,,,,,,,,,,,,,,,,1,15.23,,,,,,,,,,,,
,,,,40~44,6,92.31,,,,,,,,,,,,,,,,7,107.69,,,,,,1,15.38,,,,,,,,,,,,,,,,,,,,,,,,,3,46.15,1,15.38,,,,,,,,,,
,,,,45~49,8,134.12,1,16.76,,,,,,,1,,,,16.76,,,4,67.06,1,16.76,3,,50.29,2,33.53,,,1,16.76,,,2,33.53,,,,,,,2,33.53,,,,,,,,,2,33.53,,,,,,,,,,,,
,,,,50~54,1,30.71,,,1,30.71,,,,,,,,,,,,5,153.56,,,,,,,,,,2,61.43,,,1,30.71,,,,,,,5,153.56,,,,,,,1,30.71,3,92.14,,,1,30.71,,,,,,,,
,,,,55~59,3,120.63,,,,,,,,,,,,,,1,40.21,1,40.21,,,1,,40.21,4,160.84,,,1,40.21,2,80.42,1,40.21,,,,,,,1,40.21,,,,,1,40.21,,,,,,,,,,,,,,,,
,,,,60~64,2,111.23,,,,,,,1,55.62,,,,,,2,111.23,7,389.32,,,1,,55.62,2,111.23,,,2,111.23,1,55.62,,,,,1,55.62,,,1,55.62,,,1,55.62,,,1,55.62,1,55.62,,,1,55.62,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,4,262.98,,,3,,197.24,5,328.73,,,2,131.49,,,1,65.75,1,65.75,1,65.75,,,,,1,65.75,,,,,1,65.75,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,79.62,6,477.71,,,2,,159.24,5,398.09,,,,,1,79.62,,,,,,,,,4,318.47,,,,,1,79.62,1,79.62,,,,,3,238.85,,,,,,,,
,,,,75~79,,,,,1,140.06,1,140.06,,,,,,,,,,4,560.22,1,140.06,2,,280.11,2,280.11,,,4,560.22,,,,,,,,,2,280.11,1,140.06,1,140.06,,,,,1,140.06,1,140.06,,,2,280.11,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,2,687.29,,,1,343.64,,,,,,,,,,,1,343.64,,,,,1,343.64,,,,,,,1,343.64,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,598.80,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,1,17.30,,,,,,,,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,12.60,,,,,,,,,,,,,,,,,,1,12.60,,,,,,,,,,,1,12.60,,,,,,,,,,,,,,,,,,
,,,,25~29,1,15.31,,,,,,,,,,,,,,,,,,1,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.31,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,16.32,2,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.32,,,,,1,16.32,,,,,,
,,,,35~39,1,15.26,,,,,,,,,,,,,,2,30.51,,,,,,,,1,15.26,1,15.26,,,,,,,,,,,,,,,,,,,,,,,,,1,15.26,,,,,,,,,,
,,,,40~44,2,30.76,,,,,,,,,,,,,,7,107.68,,,,,,,,,,,,,,2,30.76,,,,,,,,,,,,,,,,,,,,,,,1,15.38,1,15.38,1,15.38,,,,
,,,,45~49,7,112.49,,,,,,,1,16.07,,,,,,6,96.42,,,,,,,,,,,,1,16.07,2,32.14,,,,,,,,,,,,,,,,,1,16.07,,,,,,,3,48.21,,,,,,
,,,,50~54,4,106.52,1,26.63,,,2,53.26,,,,,,,,5,133.16,,,,,,,,1,26.63,1,26.63,1,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.63,,,,
,,,,55~59,8,311.77,,,1,38.97,1,38.97,,,,,,,,2,77.94,,,,,1,,38.97,2,77.94,,,,,1,38.97,,,,,,,,,2,77.94,1,38.97,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,106.04,1,53.02,,,,,,,2,,,,106.04,5,265.11,,,,,2,,106.04,4,212.09,,,2,106.04,1,53.02,,,,,,,,,,,1,53.02,,,,,,,,,,,2,106.04,,,,,,,1,53.02
,,,,65~69,1,66.18,,,,,,,,,1,,,,66.18,3,198.54,,,1,66.18,,,,5,330.91,,,,,1,66.18,,,,,1,66.18,,,,,2,132.36,1,66.18,,,,,,,,,,,1,66.18,,,1,66.18,1,66.18
,,,,70~74,1,76.69,,,,,,,,,2,,,,153.37,5,383.44,,,,,1,,76.69,1,76.69,,,4,306.75,1,76.69,,,1,76.69,,,,,2,153.37,1,76.69,,,,,2,153.37,,,1,76.69,3,230.06,1,76.69,,,,,3,230.06
,,,,75~79,,,,,,,,,,,1,,,,130.72,1,130.72,,,,,1,,130.72,3,392.16,1,130.72,2,261.44,,,,,,,,,1,130.72,,,2,261.44,,,1,130.72,1,130.72,,,,,,,,,,,,,2,261.44
,,,,80~84,,,,,,,,,,,1,,,,304.88,1,304.88,,,,,,,,6,1829.27,,,1,304.88,,,,,,,,,,,,,1,304.88,,,,,,,,,,,,,,,,,,,3,914.63
,,,,85+,,,,,1,555.56,,,,,1,,,,555.56,1,555.56,,,,,,,,2,1111.11,,,,,,,,,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,,,,,
