,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,其他分界不明的部位,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,38.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.60,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,16.22,,,,,,,,,,1,29.26,,,,,,,,,2,58.51,,,,,,,,,,,1,29.26,,,,,,,,,,,,,,,1,29.26,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,19.97,,,1,,19.97,,,,,,,1,13.79,,,,,,,,,,,,,,,,,,,,,,,1,13.79,,,,,,,,,,,2,29.04,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,16.12,,,,,3,,19.81,,,,,2,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.12,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,16.66,,,,,,,1,11.31,2,,,,16.66,,,1,17.38,,,1,,38.99,,,,,,,1,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.38,,,,,,,,,,
,,,,35~39,9,72.63,,,,,,,4,41.90,,,,,,,,,,,,8,,64.56,,,,,,,,,2,43.38,,,1,14.45,,,,,,,,,1,14.45,,,,,4,28.25,,,,,,,,,1,14.45,,,,,,,,,,,,,,
,,,,40~44,17,95.59,,,,,1,14.18,2,42.05,2,,,,25.99,,,,,,,9,,50.61,,,,,2,16.94,6,40.69,1,34.04,,,1,21.03,2,16.94,,,1,32.91,,,,,,,,,2,16.94,3,20.21,1,14.18,1,14.18,1,34.04,1,32.91,3,25.41,4,51.31,,,1,14.18,,,,,,
,,,,45~49,17,92.54,,,,,,,2,38.61,2,,,,38.61,,,1,37.95,1,13.34,20,,108.87,,,,,4,25.42,4,25.42,3,28.42,,,4,48.56,5,31.78,1,13.34,,,,,,,,,2,24.28,8,52.25,,,,,2,15.78,,,,,1,13.34,2,15.78,,,,,1,32.70,,,,
,,,,50~54,21,118.38,,,2,28.24,,,2,21.74,,,,,,2,21.74,,,,,21,,134.44,,,,,9,57.62,14,96.32,2,23.42,,,1,14.12,3,32.61,2,37.50,,,1,14.12,1,31.21,1,31.21,,,9,50.74,2,19.44,2,28.24,1,14.12,,,,,2,28.24,5,34.40,1,31.21,,,2,16.11,,,,
,,,,55~59,19,129.43,,,,,,,,,2,,,,36.50,3,22.85,1,33.70,,,38,,258.86,,,,,11,83.79,13,88.56,4,64.17,,,7,53.32,4,43.48,4,27.25,,,,,,,,,3,22.85,9,61.31,,,2,36.50,4,30.47,,,,,6,45.70,3,29.52,1,33.70,,,6,40.87,,,,
,,,,60~64,5,59.09,,,,,,,1,52.97,,,,,,3,62.42,,,,,26,,307.29,,,,,8,94.55,12,141.83,3,52.84,,,2,35.22,5,87.70,4,72.16,1,34.27,,,,,,,2,35.22,10,118.19,1,36.23,1,52.97,4,52.87,,,,,5,76.07,3,62.42,,,1,34.27,3,39.65,,,,
,,,,65~69,3,137.80,,,1,45.54,,,,,2,,,,91.07,2,91.87,1,64.72,,,25,,376.85,,,,,9,135.66,19,286.40,4,67.59,,,4,91.47,7,118.28,3,68.60,,,1,45.54,,,1,64.72,,,18,271.33,,,1,45.54,1,45.93,,,2,69.13,4,89.75,4,106.92,,,,,12,180.89,,,,
,,,,70~74,3,175.75,,,1,207.90,,,,,2,,,,65.42,3,78.99,,,,,21,,407.93,,,,,12,257.12,23,446.78,1,62.11,,,5,150.74,4,113.06,2,148.15,,,,,,,,,,,10,214.27,,,3,64.28,2,60.30,,,2,60.30,7,135.98,1,74.07,,,2,124.22,21,449.97,,,,
,,,,75~79,,,,,1,92.51,,,1,79.43,2,,,,81.80,,,,,,,24,,617.76,,,1,84.32,3,111.15,30,772.20,1,79.43,,,10,257.40,2,88.22,4,176.44,,,,,,,1,84.32,1,79.43,14,360.36,,,4,148.20,2,88.22,,,,,1,79.43,,,,,2,168.63,15,425.41,,,,
,,,,80~84,4,292.40,1,143.68,2,146.20,,,,,3,,,,189.75,6,266.31,,,,,6,,322.75,,,,,6,237.06,9,399.47,3,192.68,,,6,237.06,1,112.99,1,143.68,,,1,143.68,,,,,2,126.50,15,665.78,1,148.81,1,148.81,3,219.30,,,,,5,197.55,,,1,143.68,2,146.20,9,355.59,,,,
,,,,85+,,,,,1,164.74,,,,,,,,,,4,550.21,,,,,4,,487.80,,,,,1,263.16,12,918.13,,,,,3,286.53,,,1,164.74,2,275.10,,,,,1,833.33,1,833.33,4,658.98,,,,,,,,,,,1,164.74,1,263.16,,,1,164.74,6,573.07,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.24,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,40.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.19,,,,,1,14.85,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,14.00,1,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.44,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.35,,,,,,,,,,,,,,1,11.35,,,,,,,,1,16.58,,,1,11.35,,,2,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,21.90,,,,,1,37.37,2,16.17,,,,,,3,25.31,,,,,,,,,,,,,,,,,,,,1,30.92,,,,,,,,,,,,,,,,,,,,,,,1,16.82,,,,,,,,,,,,,,,,
,,,,35~39,5,34.53,1,36.22,,,1,21.84,,,1,,,,21.84,6,42.22,,,,,,,,,,,,1,40.18,1,14.00,3,42.44,1,14.00,1,21.84,1,14.00,,,,,,,1,14.00,,,,,,,2,20.20,,,,,1,21.84,,,,,,,,,,,,,,,,
,,,,40~44,14,95.18,,,,,2,20.07,,,,,,,,6,40.79,,,,,,,,,,,,2,28.63,5,38.55,1,14.32,2,42.37,2,17.09,1,14.32,,,,,,,1,33.53,,,2,25.89,,,,,,,,,3,25.63,,,1,14.32,,,,,,,,,,,,
,,,,45~49,19,104.43,1,36.06,2,19.73,2,19.29,3,37.23,2,,,,39.57,18,98.93,1,33.29,,,,,,,,,,3,28.94,13,71.45,1,19.79,1,33.29,3,108.19,,,,,,,,,5,32.42,,,2,16.11,1,13.58,,,,,2,16.11,3,24.16,,,,,,,,,,,,,,,,
,,,,50~54,22,141.16,1,31.67,,,1,18.97,1,13.97,3,,,,19.25,31,174.59,,,,,1,,31.67,,,1,46.06,5,32.08,7,44.91,3,56.30,3,29.09,5,32.08,2,23.73,,,,,3,20.55,10,68.50,1,13.97,4,25.67,1,18.97,,,1,13.97,1,31.67,5,28.16,1,18.97,1,13.97,1,18.97,,,,,,,,,,
,,,,55~59,15,109.10,,,1,16.98,2,41.49,,,1,,,,16.98,34,220.59,,,,,,,,,,,,10,64.88,13,84.34,,,3,28.01,5,36.37,1,16.98,,,1,20.75,2,30.85,11,71.37,,,1,20.75,,,,,2,26.48,6,43.64,3,28.01,,,1,20.75,6,38.93,,,,,,,,,,
,,,,60~64,7,93.51,,,,,1,30.28,2,96.85,2,,,,60.55,22,230.34,,,,,1,,31.75,,,,,15,176.10,21,219.87,1,30.28,1,48.43,6,80.15,6,70.44,2,30.99,1,31.75,1,48.43,11,115.17,1,31.75,,,1,48.43,,,,,4,61.99,2,37.26,,,1,48.43,8,83.76,,,,,,,,,,
,,,,65~69,4,110.96,1,68.12,2,91.41,,,2,55.48,2,,,,55.48,27,414.68,,,,,1,,45.75,,,,,10,153.59,19,291.81,3,59.49,2,91.41,2,54.73,,,,,4,92.53,1,46.79,16,245.74,,,,,3,105.01,,,1,138.89,1,45.75,1,45.75,,,1,68.12,16,245.74,,,,,,,,,,
,,,,70~74,1,56.82,1,56.82,2,57.84,,,2,107.93,4,,,,83.23,17,320.09,,,,,,,,1,56.82,,,9,227.10,23,433.06,1,58.89,3,86.76,1,56.82,3,84.48,1,58.89,,,2,65.66,11,207.12,,,1,74.18,1,74.18,,,1,58.89,4,112.64,,,,,1,56.82,21,395.41,,,,,,,,,,
,,,,75~79,1,88.11,1,79.74,1,88.11,,,,,4,,,,168.07,12,308.25,,,,,,,,,,,,10,284.50,19,488.06,3,125.58,6,170.70,2,177.62,4,144.56,,,2,159.49,,,10,256.87,,,2,122.55,5,210.08,,,,,5,142.25,,,,,2,83.72,21,597.44,,,,,,,,,,
,,,,80~84,2,123.92,1,132.45,2,289.02,1,108.46,1,108.46,3,,,,433.53,11,417.62,,,,,,,,,,,,4,238.52,16,607.44,1,377.36,4,151.86,1,108.46,1,144.51,,,,,,,5,257.47,,,,,5,298.15,,,,,2,119.26,,,,,2,216.92,4,205.97,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,204.08,5,448.83,,,,,,,,,,,,2,204.08,7,452.20,,,6,424.33,1,157.23,,,,,1,290.70,,,5,353.61,,,,,,,,,,,1,230.41,,,,,1,157.23,7,452.20,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,94.70,,,1,94.70,,,1,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,79.05,2,98.04,,,1,58.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,其他分界不明的部位,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,2,26.32,,,,,,,,,,,,,,,,,,,,,,1,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,23.08,,,,,,,,,,,,,,1,52.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,29.64,1,67.84,,,,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,54.95,,,,,,,,,,1,54.95,1,67.61,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,73.30,,,1,195.69,,,,,,,,,,1,64.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,45.27,4,108.52,,,,,1,,,,52.38,,,,,,,,,,,,,,1,97.28,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,118.41,1,87.64,3,155.28,,,,,,,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,443.79,2,104.71,4,109.83,2,93.98,,,,,,,,,,,,,,1,,104.60,,,1,319.49,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,111.42,,,,,,,,,,,,,,,,,,,,,1,129.20,,,,,1,97.47,,,,,2,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,117.10,1,117.51,,,,,,,,,,,,,,,,,,,1,162.60,1,117.51,1,529.10,1,205.76,2,411.52,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,153.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,41.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,32.69,,,,,,,,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,52.58,,,,,,,,,,,,,,,,,,,,,,,1,20.21,,,,,,,,,,,,,1,106.16,,,,,,,,,1,35.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,97.18,,,,,1,31.16,,,,,,,,1,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,70.72,2,48.51,,,,,,,,,,,,,,,,,,,,,1,87.49,,,,,,,,,,,,,,,,,,,,,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,61.58,2,51.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.23,2,65.30,,,,,,,,,,,,,,,,1,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,61.01,,,,,,,,,,,,,,,,,,,,,1,56.66,1,61.01,,,3,88.13,,,,,,,,,,,1,90.09,,,,,1,122.70,1,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,90.62,2,126.02,1,152.21,,,,,,,,,,,,,,,,1,,64.52,,,,,2,80.65,,,,,,,,,,,,,1,64.52,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,184.50,1,90.58,,,1,184.50,,,,,,,,,,,,,,,,,1,133.51,,,,,,,1,133.51,,,,,,,1,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.16,1,114.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,17.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,132.36,,,2,54.42,,,,,,,,,,,,,,,,,2,40.77,,,,,,,1,36.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,134.59,,,,,,,,,,1,54.41,,,2,,53.69,,,,,1,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,70.97,3,99.37,,,,,,,,,,,,,,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,462.96,1,85.91,,,,,,,,,,,,,,,1,87.41,1,462.96,,,1,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
