,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,6.95,1,20.80,,,,,,,,,,,,,,1,6.95,2,10.19,,,1,6.95,1,6.95,,,,,,,,,,,,,2,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,58.65,,,,,,,,,,,,,,,,1,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,57.41,,,,,,,,,,,,,,1,14.60,,,,,,,2,83.47,1,14.60,,,,,,,,,,,,,,,,,1,14.60,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,40.50,4,32.28,,,,,1,,,,16.07,1,84.25,,,1,16.07,,,,,,,,,2,22.07,3,105.63,,,,,,,,,,,,,,,,,,,,,3,26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,41.92,5,160.31,,,,,,,,,,,,,,,,,,,,,,,,,,3,44.24,,,,,,,,,,,,,,,,,2,64.12,,,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,156.74,4,63.58,,,,,,,,,,,,,,,,,,1,78.37,2,55.29,,,1,27.65,,,,,,,,,1,117.37,,,,,1,27.65,1,54.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,78.22,2,75.79,1,37.26,,,,,,,,1,60.20,1,60.20,,,,,,,,,1,37.26,2,82.30,1,37.26,1,37.26,2,46.03,,,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,55.31,,,,,,,,,,,,,,,,1,55.31,1,140.06,,,2,117.44,2,110.62,1,198.02,3,250.42,,,,,,,,,,,1,198.02,1,55.31,,,3,118.95,,,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,70.77,1,70.77,,,,,,,,,,,,,,,,,,,,,,1,70.77,1,261.10,1,185.53,,,,,1,261.10,,,,,,,,,,,1,118.48,1,70.77,1,185.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,101.21,,,,,,,,,,,,,,,,,,,,3,303.64,1,238.10,2,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.45,1,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,8.66,,,,,,,,,,,,,,,1,8.66,,,,,,,,,,,,,1,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.77,,,1,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.03,,,1,7.03,,,1,45.93,1,,,,19.55,1,7.03,,,,,,,,,,,,,,,,,,,,,1,7.03,,,,,,,,,,,,,,,,,,,1,7.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,7.81,,,,,,,,,1,,,,7.81,1,7.81,,,,,1,21.90,1,21.75,,,,,,,,,,,1,7.81,1,7.81,,,,,,,,,,,1,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.68,,,3,30.43,,,,,,,,,,1,93.11,,,1,13.68,,,,,,,1,34.25,,,1,93.11,,,,,,,,,1,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,63.32,,,3,46.93,,,,,1,,,,43.14,,,,,,,,,,,,,,,1,15.64,,,,,,,,,,,1,34.92,,,,,,,1,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.72,,,5,69.51,1,19.72,,,,,,,,1,19.72,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,109.71,,,,,,,,,,,,1,26.43,,,1,71.23,1,109.05,,,,,,,,,1,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,50.40,1,59.67,4,147.49,,,1,59.67,,,,,,,,1,59.67,2,82.64,2,68.21,,,,,,,1,59.67,1,134.41,3,75.60,,,,,1,34.11,,,,,,,,,,,,,,,,,,,1,34.11,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,48.19,,,3,144.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,69.64,,,1,80.39,,,,,1,48.19,,,2,111.11,,,,,,,,,1,80.39,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,4,168.21,2,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.62,,,,,1,117.10,,,,,1,259.74,,,,,2,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,199.60,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,442.48,1,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.73,,,,,,,,,,,1,6.73,,,,,,,,,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,18.79,1,18.79,,,1,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,14.03,2,10.25,1,7.02,,,1,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.02,1,7.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,30.66,,,2,42.60,,,,,1,,,,54.70,,,1,21.30,1,20.51,,,1,7.26,,,,,,,,,1,7.26,,,,,,,,,,,,,,,,,,,,,,,3,19.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,27.25,,,3,38.52,,,,,1,,,,12.84,,,1,33.39,1,36.46,,,1,12.84,,,,,,,,,,,,,,,1,36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,52.64,,,2,38.10,,,,,,,,,,1,41.34,,,,,,,,,1,41.34,,,,,,,1,15.00,,,1,15.00,1,15.00,,,,,,,,,,,,,1,41.34,,,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,53.13,,,4,63.13,1,18.83,,,,,,,,,,,,,,,,,,1,18.83,,,,,,,,,,,2,49.21,,,1,45.11,,,,,,,,,,,,,,,2,26.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,41.49,,,7,168.43,,,,,,,,,,,,,,1,107.30,,,1,55.80,,,,,,,,,1,55.80,1,55.80,,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,71.35,1,59.28,4,85.32,,,1,33.32,,,,,,1,89.61,1,33.32,,,,,,,2,53.40,1,59.28,,,,,,,,,,,,,3,63.99,,,,,,,,,1,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,56.96,1,45.77,5,122.64,,,,,,,,,,,,1,176.68,,,2,91.53,,,1,119.19,,,1,75.41,,,,,2,105.71,1,119.19,,,,,,,,,,,,,1,119.19,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,67.29,,,2,158.86,,,,,1,,,,115.21,,,,,,,1,67.29,,,,,,,,,,,,,,,1,115.21,,,,,,,,,1,169.49,2,158.86,1,67.29,,,,,,,2,96.34,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,175.13,,,,,,,,,,,,,,,,,,1,88.97,,,,,,,,,,,1,88.97,1,88.97,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,162.07,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1481.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,7.38,,,,,,,,,,,,,,,,,,,,,,,1,7.38,,,,,,,1,19.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,7.30,,,,,,,,,,,,,,,,,,2,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,6.94,,,,,,,,,,,,,,1,18.80,,,1,20.72,,,,,,,,,1,18.80,,,,,1,6.94,,,,,,,,,,,,,,,1,20.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,6.88,1,53.05,2,28.14,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,1,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,49.92,,,3,24.96,,,,,,,,1,32.39,,,,,,,,,,,,,,,1,11.20,1,11.20,,,,,,,1,11.20,,,,,,,1,11.20,,,,,,,2,22.39,,,1,32.39,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,40.38,,,3,120.87,,,1,,,,14.16,,,,,,,1,14.16,,,,,,,1,40.29,,,,,1,14.16,1,93.02,,,,,,,,,,,,,,,,,,,1,14.16,1,14.16,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,39.59,,,7,76.39,,,,,,,,,,,,,,,,,,,,,,1,41.70,,,1,96.06,1,17.47,,,,,1,17.47,,,,,,,1,41.70,,,1,17.47,,,2,25.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,92.34,1,23.08,5,115.42,,,,,,,,,,,,,,,,,,,,1,109.65,,,,,1,23.08,1,109.65,,,1,23.08,,,,,,,,,,,,,,,,,1,67.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,41.32,1,129.87,,,,,,,,,,,,,,,,,,1,129.87,,,,,1,31.44,,,,,,,,,,,,,1,60.28,1,31.44,,,,,1,60.28,1,60.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,169.49,2,84.35,,,,,,,,1,42.18,,,,,,,,,,,1,42.18,,,1,42.18,6,137.24,,,,,,,,,,,,,1,114.03,1,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,112.61,,,1,66.45,,,,,,,,,,,,,,,,,,1,66.45,1,246.91,,,,,2,132.89,,,,,,,1,112.61,,,,,,,,,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,109.53,,,,,,,,,,,,1,81.57,,,,,,,2,109.53,1,166.67,,,1,199.60,1,199.60,,,2,181.65,,,,,1,166.67,,,1,81.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,3,15.47,,,,,1,7.66,,,,,,,,,,,,,,,1,64.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,17.89,1,7.90,,,,,,,,,,,,,,,,,,,,,1,7.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,36.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.77,3,15.26,2,28.46,,,,,,,,,,3,14.94,,,,,1,6.74,1,6.74,,,,,,,,,,,,,,,,,1,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,43.20,1,21.60,,,,,,,,,,1,6.48,,,,,,,1,6.48,,,,,1,6.48,1,6.48,,,,,,,,,2,19.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,34.63,2,14.57,,,,,,,,,,,,,,1,28.17,,,1,9.82,,,,,,,,,,,,,,,,,,,1,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,31.17,2,72.94,,,1,14.53,,,,,,,,,,,,,,,,,,,,,,1,14.53,,,,,,,,,,,,,,,,,1,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,42.38,6,101.27,,,,,1,,,,97.94,,,2,23.76,1,40.11,,,,,,,,,,,,,2,43.69,,,,,,,,,,,,,1,40.11,1,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.50,1,21.86,7,77.61,1,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.33,,,,,,,,,,,,,,,2,31.01,2,36.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,7,98.52,,,,,,,,,,3,72.13,,,3,88.26,,,1,29.42,,,1,78.06,2,39.49,3,51.51,2,156.13,1,29.42,1,131.58,,,2,58.84,1,29.42,,,,,,,,,1,29.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,57.39,3,118.44,,,,,1,,,,68.49,1,157.98,,,,,,,2,136.99,1,157.98,,,,,1,39.48,,,,,,,2,136.99,1,39.48,,,,,,,,,1,39.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,231.48,2,77.94,,,,,,,,,,1,103.95,,,,,,,1,103.95,,,,,,,1,62.34,,,,,,,,,2,124.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,197.63,2,105.71,1,153.14,,,,,,,,,,,,,,,,1,80.71,,,,,2,161.42,1,80.71,,,1,80.71,,,,,2,105.71,1,153.14,,,,,1,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,131.23,,,,,,,,,,,,,,1,131.23,,,,,,,,,,,,,4,324.41,,,,,,,,,,,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
