,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,4,222.22,,,,,2,258.40,,,,,,,1,126.10,,,,,,,,,2,536.19,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,116.01,,,,,2,,,,167.50,7,222.58,1,125.31,1,116.01,1,116.01,1,144.51,,,1,125.31,1,252.53,,,1,252.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,129.53,2,142.55,,,,,1,,,,129.53,3,154.64,,,4,284.50,7,459.92,1,129.03,1,280.11,,,1,280.11,1,129.53,,,4,206.19,,,1,129.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,215.98,,,,,,,,,1,,,,386.10,7,321.10,,,,,7,321.10,,,,,,,,,,,,,,,,,,,,,,,3,225.56,,,,,,,,,,,,,,,,
,,,,70~74,3,346.02,,,,,1,515.46,,,1,,,,398.41,3,710.90,,,1,398.41,5,712.25,,,2,324.68,1,236.97,,,,,,,,,1,296.74,1,236.97,,,1,296.74,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,2,154.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.50,,,,,,,,,,,,,,
,,,,30~34,1,148.81,,,,,1,69.59,1,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.70,,,,,,,,,,,1,148.81,,,,,,,,,,,,,,
,,,,35~39,2,117.65,,,,,,,,,,,,,,1,177.30,,,,,,,2,90.13,,,,,,,,,,,,,,,,,,,,,,,,,,,3,179.75,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,231.48,,,,,,,1,109.53,,,1,97.94,,,,,,,1,196.85,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,
,,,,45~49,1,159.24,,,,,,,,,,,,,,3,229.18,1,159.24,,,,,1,321.54,,,1,159.24,,,,,1,146.84,,,,,,,,,,,,,,,2,293.69,,,1,153.61,,,,,,,,
,,,,50~54,,,,,1,287.36,1,135.50,,,,,,,,6,238.57,,,,,,,1,135.50,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,3,162.60,,,,,,,,,,
,,,,55~59,,,,,1,253.81,,,,,1,,,,253.81,8,303.03,,,1,119.76,1,119.76,3,254.67,,,1,127.55,,,1,155.76,,,,,,,,,,,1,119.76,,,,,4,517.46,2,135.41,,,1,127.55,,,,,,
,,,,60~64,1,268.10,1,128.37,1,268.10,,,,,2,,,,536.19,3,165.11,,,,,8,308.17,1,152.21,2,258.06,1,129.03,,,,,,,,,,,,,1,129.03,2,139.28,,,,,2,536.19,1,152.21,,,,,,,,,,
,,,,65~69,,,1,155.28,,,,,,,1,,,,162.07,4,226.24,,,,,2,158.60,5,240.96,,,1,162.07,,,,,,,,,,,,,1,325.73,1,162.07,1,155.28,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,269.54,1,230.95,,,,,2,539.08,2,1149.43,,,1,230.95,1,269.54,,,,,,,,,1,230.95,,,2,248.76,,,1,269.54,,,,,,,1,492.61,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,403.23,,,,,,,1,403.23,,,,,,,1,403.23,,,,,1,537.63,,,,,2,520.83,,,,,,,1,403.23,,,,,,,,,,
,,,,80~84,,,,,1,884.96,,,,,,,,,,,,,,,,1,724.64,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,
,,,,85+,1,5882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,2,4166.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,2,220.99,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,190.48,,,1,84.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.53,,,,,,,,,,,,
,,,,30~34,,,,,,,1,69.30,,,,,,,,1,72.89,,,,,,,1,81.57,,,,,,,,,,,,,,,,,,,,,,,1,69.30,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,77.64,,,,,,2,112.61,,,,,,,,,1,77.64,,,,,,,,,1,87.34,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,2,134.59,,,1,93.72,,,,,1,93.72,,,,,1,106.16,,,,,,,,,,,,,1,101.73,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,167.22,,,,,2,158.10,,,,,,,1,167.22,,,,,,,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,249.58,1,264.55,,,,,3,181.71,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,1,264.55,,,1,120.92,,,,,,,,
,,,,60~64,,,1,151.98,,,,,,,,,,,,3,195.31,,,1,128.87,2,130.21,,,2,257.73,2,178.57,,,,,,,,,,,,,,,1,128.87,,,1,128.87,2,555.56,,,1,271.00,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,255.54,,,,,2,251.89,1,153.14,2,326.26,,,,,,,1,156.25,,,2,172.27,,,,,1,156.25,,,,,1,156.25,,,,,,,,,,,,
,,,,70~74,,,2,380.23,,,,,,,,,,,,4,446.93,1,450.45,1,221.73,3,320.86,1,450.45,2,443.46,,,,,,,,,,,,,,,1,244.50,,,,,,,1,328.95,,,,,1,244.50,,,,,,
,,,,75~79,1,384.62,,,,,,,,,,,,,,,,,,1,384.62,,,,,,,,,,,,,,,,,,,1,534.76,,,,,,,1,534.76,1,657.89,,,,,3,1000.00,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,1,787.40,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,125.47,,,,,,,,,,,,,,,,,,,,,,1,76.92,,,,,,,,,,,1,84.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,336.13,,,,,,,,,,,,,,,,,,,,1,154.32,,,1,88.97,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,,,,,,,,,,
,,,,40~44,2,130.63,,,1,100.60,,,,,,,,,,2,96.81,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,251.57,,,1,224.72,,,1,116.41,,,,,,2,232.83,,,1,116.41,,,,,,,,,,,,,,,,,1,303.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,156.25,,,1,162.07,1,162.07,,,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,197.04,7,229.28,,,2,121.29,3,131.93,,,,,,,2,163.53,,,,,4,175.90,,,,,,,1,251.26,1,121.21,,,,,,,,,,,,,,,,
,,,,60~64,1,129.53,,,,,,,1,151.52,1,,,,129.53,9,499.17,,,3,160.69,6,341.88,,,4,178.73,,,2,193.99,,,,,1,129.53,1,151.52,,,1,151.52,1,132.45,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,277.78,,,1,344.83,2,168.07,,,,,,10,469.04,1,277.78,2,195.50,1,153.37,,,4,217.16,,,,,,,,,2,152.09,1,344.83,,,1,344.83,2,197.63,1,150.83,,,,,,,,,,,,,,,,
,,,,70~74,,,1,446.43,,,,,,,2,,,,268.46,2,485.44,1,446.43,4,410.68,8,496.89,,,3,374.06,1,213.22,,,,,,,,,,,1,300.30,1,581.40,,,1,581.40,1,213.22,,,,,,,,,,,,,,
,,,,75~79,1,342.47,,,,,,,,,,,,,,,,,,1,342.47,2,684.93,,,1,434.78,1,609.76,,,,,,,,,,,,,2,543.48,,,,,1,609.76,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1052.63,,,,,,,,,,4,1142.86,,,,,,,,,,,,,,,,,1,1052.63,,,2,4761.90,,,1,2380.95,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,202.43,,,,,,,,,,,,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,131.93,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,168.92,,,,,,,2,254.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,88.97,,,,,1,72.94,,,1,88.97,,,,,,,1,72.94,,,,,,,,,1,77.64,,,,,,,,,,,,,,
,,,,40~44,1,87.87,,,,,2,92.04,2,201.82,,,,,,,,,,,,,,,,2,93.94,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,305.25,1,123.00,1,113.25,1,220.75,2,157.98,,,,,,,,1,268.82,3,176.89,,,,,1,118.91,,,,,,,,,,,,,,,,,,,1,268.82,1,123.00,,,,,,,,,,,,,,
,,,,50~54,1,166.39,,,,,1,172.41,3,328.59,,,,,,,,2,163.13,1,160.00,,,,,,,,,,,1,347.22,,,,,,,,,,,,,2,694.44,,,1,160.00,,,,,,,,,,,,
,,,,55~59,,,1,259.07,1,125.63,,,4,403.63,1,,,,127.55,,,2,170.94,1,272.48,,,,,,,1,125.63,,,,,,,1,160.26,1,160.26,1,160.26,,,,,2,544.96,2,201.82,,,1,127.55,,,,,,,,,,
,,,,60~64,,,,,,,2,175.90,9,353.22,,,,,,,,4,177.70,2,581.40,,,,,1,126.10,,,,,,,,,1,135.50,3,138.12,2,581.40,,,3,263.85,3,277.26,,,1,135.50,1,156.01,,,,,,,,,,
,,,,65~69,,,,,,,,,9,350.33,,,,,,,,2,203.25,7,315.60,,,1,183.82,2,223.46,,,2,203.25,,,,,,,2,162.47,1,336.70,,,,,,,,,1,144.93,2,162.07,,,,,,,,,,
,,,,70~74,1,232.56,1,232.56,,,2,470.59,9,705.88,,,,,,,,,,5,342.00,,,,,3,235.29,,,,,,,,,1,206.61,,,1,206.61,,,,,1,534.76,,,1,420.17,1,206.61,,,,,,,,,,
,,,,75~79,,,,,,,,,3,795.76,,,,,,,,3,467.29,3,549.45,,,,,1,884.96,,,1,423.73,,,,,,,1,423.73,,,,,,,,,1,423.73,1,709.22,1,423.73,,,,,,,,,,
,,,,80~84,1,1000.00,,,,,,,1,675.68,,,,,,,,,,1,826.45,,,,,1,675.68,,,,,,,,,,,,,,,,,,,3,1115.24,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1818.18,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,
,,,,25~29,1,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,183.65,,,,,,,1,83.13,,,,,,,,,,,,,,1,83.13,,,,,,,,,,,,,,,,,1,83.13,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,150.23,,,,,,,,,,,,,,1,73.58,1,141.84,,,,,1,165.29,1,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,108.93,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,1,193.05,,,,,,,,
,,,,45~49,3,167.04,,,,,,,,,1,,,,120.05,,,4,216.80,,,,,2,240.10,,,,,,,,,,,,,,,,,1,214.59,,,,,,,,,,,,,,,1,103.84,,,,
,,,,50~54,1,166.94,,,,,,,,,,,,,,,,3,343.25,,,,,2,228.83,,,,,1,162.07,,,,,,,,,,,2,778.21,,,,,,,,,,,1,162.07,,,1,337.84,,,,
,,,,55~59,1,161.03,,,1,136.24,,,,,,,,,,,,6,242.13,,,,,3,307.06,8,433.13,,,,,,,1,161.03,,,,,,,3,175.34,1,136.24,,,,,1,136.24,,,,,,,,,,,,
,,,,60~64,3,265.25,,,,,,,1,283.29,,,,,,2,173.91,8,440.77,,,1,157.23,2,144.40,10,438.40,,,2,129.37,,,1,125.47,,,,,,,3,137.49,,,,,,,,,,,1,125.47,1,133.51,1,125.47,,,,
,,,,65~69,1,342.47,,,,,,,,,,,,,,2,202.63,14,538.05,,,1,143.88,,,3,172.02,,,1,342.47,2,158.60,,,,,1,176.68,,,3,303.95,,,2,202.63,,,,,2,287.77,,,,,5,255.62,,,,
,,,,70~74,,,,,1,207.47,1,258.40,,,2,,,,277.39,,,6,389.36,1,209.21,,,,,11,616.59,,,1,515.46,,,,,1,515.46,,,1,207.47,3,446.43,,,1,209.21,,,,,1,209.21,,,,,1,411.52,,,,
,,,,75~79,,,1,884.96,,,,,,,,,,,,,,5,859.11,,,,,,,5,1373.63,1,662.25,,,,,,,,,,,1,328.95,3,582.52,,,,,,,,,2,682.59,,,1,884.96,1,662.25,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1351.35,5,2262.44,,,,,1,1162.79,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,1,1724.14,,,,,1,740.74,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,3,2362.20,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,1,103.63,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,96.48,,,,,,,3,97.59,,,,,,,,,,,,,,,,,,1,165.84,1,76.16,,,1,88.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,96.43,,,,,,,4,171.45,,,,,,1,82.58,3,107.37,,,,,,,,,,,,,,,,,,,,,,,2,115.81,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,222.72,,,,,,,2,198.61,,,,,,1,111.36,1,113.25,1,113.25,,,,,,,,,1,199.20,,,,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,155.04,,,,,,1,155.04,1,384.62,1,308.64,1,155.04,,,,,,,,,,,2,159.24,,,1,161.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,226.07,,,,,,,5,206.61,,,,,,2,325.20,5,299.76,,,,,1,308.64,,,2,617.28,,,,,,,2,182.98,,,4,386.10,,,,,1,308.64,,,,,,,,,,,,,,,,
,,,,60~64,,,1,129.37,,,2,277.39,7,333.97,,,,,,2,184.33,8,326.00,,,,,,,,,,,,,,,,,,,1,167.79,,,1,279.33,,,2,176.06,,,,,,,,,,,,,,,,
,,,,65~69,1,142.25,1,316.46,2,196.27,,,8,486.62,,,,,,4,310.56,6,261.21,,,2,288.60,,,,,,,,,,,4,233.64,1,144.30,,,2,156.49,,,1,142.25,1,144.30,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,265.02,9,467.78,,,,,,7,530.71,5,338.75,,,1,189.75,,,,,,,1,186.92,1,186.92,1,189.75,,,1,189.75,2,278.55,,,1,186.92,3,318.81,,,,,,,,,,,,,,,,
