,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,173.46,3,260.19,1,86.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,129.87,1,129.87,1,129.87,,,2,259.74,3,,,,389.61,,,,2,259.74,1,,129.87,,,,,,1,129.87,,,2,259.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,219.78,,,,,,1,,219.78,,,,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,460.83,,,,,,,,,,,,,,2,921.66,1,460.83,2,921.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.44,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.69,,,,,,,,,2,,,,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.71,1,46.71,,,,,,,1,,,,46.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,110.56,,,,,,,,,1,,,,55.28,,,,1,55.28,,,,,,,,,,,,,,,1,55.28,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.94,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,,171.38,1,85.69,,,,,,,1,85.69,,,,,1,85.69,1,85.69,,,1,85.69,,,,,,,,,,,,,,,,,,
,,,,60~64,1,82.03,,,2,164.07,1,82.03,,,4,,,,328.14,1,,82.03,1,82.03,,,,1,,82.03,,,,,,,2,164.07,1,82.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,260.64,2,,173.76,,,,,,,,,1,86.88,,,1,86.88,1,86.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,124.69,1,,,,124.69,1,,124.69,1,124.69,,,,1,,124.69,,,,,,,1,124.69,1,124.69,,,,,2,249.38,,,,,,,,,,,,,,,,
,,,,75~79,1,206.19,,,,,,,,,,,,,,1,,206.19,2,412.37,1,,206.19,1,,206.19,,,,,,,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,452.49,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,,,,,,,2,1754.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,胸腺、心臟與中隔,,,淋巴結,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,,,,,1,47.60,,,1,47.60,1,,,,47.60,,,,,,,,,,,,1,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,318.64,,,,,,,1,53.11,,,,,,,,,,,,,,,,,,,,,1,53.11,,,,,1,53.11,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.73,2,123.46,,,5,308.64,,,,,,,,,,,,,,,,1,,61.73,,,,,1,61.73,,,,,,,1,61.73,,,,,,,,,,,,,,,,,,
,,,,50~54,2,183.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,182.82,,,,,,,,,,,,,,,,,,,2,182.82,,,,,1,91.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,84.82,1,,,,84.82,,,,,,,,,,,,2,169.64,,,,,,,,,,,,,,,2,169.64,,,,,,,,,,,,,,
,,,,65~69,1,85.98,,,,,3,257.95,2,171.97,2,,,,171.97,2,,171.97,1,85.98,,,,,,,1,85.98,,,,,,,,,,,,,1,85.98,1,85.98,,,,,,,,,,,,,,
,,,,70~74,,,,,1,117.92,4,471.70,,,2,,,,235.85,1,,117.92,1,117.92,1,,117.92,,,,1,117.92,2,235.85,,,,,1,117.92,,,,,,,1,117.92,,,,,,,,,,,,,,
,,,,75~79,,,1,196.46,,,4,785.85,2,392.93,1,,,,196.46,1,,196.46,,,,,,,,,1,196.46,,,,,,,2,392.93,,,,,,,1,196.46,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,425.53,,,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,1,425.53,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,800.00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.26,1,48.26,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.61,,,,,1,50.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,189.87,,,,,2,126.58,,,,,,,,,,,1,63.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,81.17,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,1,81.17,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,103.84,,,,,,,,,,,,,,1,,103.84,,,,,,,,,,,1,103.84,,,,,1,103.84,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,84.25,,,,,1,84.25,1,,,,84.25,,,,,,,,,,,,,,2,168.49,1,84.25,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,88.42,,,1,,,,88.42,1,,88.42,,,1,,88.42,1,,88.42,,,,,1,88.42,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,109.29,1,109.29,,,,,,1,,109.29,,,,,,,,,,,,,,,,,,,,,,,2,218.58,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,194.55,,,,,,,,,,1,,194.55,,,3,,583.66,,,,,,,,,,,,,,,,,,1,194.55,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,384.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.83,,,,,,,1,55.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,49.38,,,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,100.76,,,,,,,2,100.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,5,309.98,,,,,,,,,,,,,,1,,62.00,,,1,62.00,,,1,62.00,,,,,,,1,62.00,,,,,,,,,,,,,,,,
,,,,50~54,2,152.91,,,,,,,1,76.45,,,,,,,,,,,,,,1,,76.45,1,76.45,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,104.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.28,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,438.21,,,,,,1,,87.64,,,,,,,,,,,,,,,1,87.64,,,,,1,87.64,,,,,,,,,,,,,,,,,,
,,,,65~69,2,176.68,1,88.34,1,88.34,,,4,353.36,1,,,,88.34,,,,1,88.34,2,,176.68,1,,88.34,,,,,,,,,,,,,1,88.34,,,,,1,88.34,,,,,,,,,,,,
,,,,70~74,,,,,1,104.60,2,209.21,2,209.21,,,,,,3,,313.81,1,104.60,1,,104.60,,,,,,,,1,104.60,,,,,,,1,104.60,,,,,2,209.21,,,,,,,,,,,,
,,,,75~79,,,,,1,191.20,1,191.20,1,191.20,,,,,,1,,191.20,1,191.20,,,,1,,191.20,,,,,,,2,382.41,,,1,191.20,1,191.20,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,337.84,,,1,337.84,,,,,,1,,337.84,,,1,,337.84,,,,,,,,,,1,337.84,,,,,1,337.84,,,,,3,1013.51,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,59.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.84,,,,,,,,,,,,,,
,,,,35~39,2,101.16,,,,,,,,,2,,,,101.16,,,,,,1,,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,49.83,,,,,,,,,,,,,,,,1,49.83,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.67,,,,,,,,,2,,,,119.33,3,,179.00,,,,,,,,,1,59.67,,,,,,,,,1,59.67,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,285.10,,,,,1,71.28,,,2,,,,142.55,,,,1,71.28,,,,,,,,,,,,,,,1,71.28,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,417.10,,,,,,,,,1,,,,104.28,1,,104.28,,,,,,,,,,,2,208.55,1,104.28,,,1,104.28,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.41,,,1,91.41,,,,,,,,,,2,,182.82,,,,,,,,,1,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,359.39,1,,89.85,1,89.85,1,,89.85,,,,,,1,89.85,,,,,1,89.85,,,,,2,179.69,1,89.85,1,89.85,1,89.85,,,,,,,,,,
,,,,70~74,,,1,104.28,,,,,1,104.28,2,,,,208.55,2,,208.55,2,208.55,,,,,,,,,1,104.28,,,,,3,312.83,,,,,1,104.28,,,,,1,104.28,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,176.68,,,,,,,,,1,,176.68,2,353.36,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,321.54,,,,,,1,,321.54,2,643.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,62.27,,,,,,,,,,,,,,,,,1,62.27,,,,1,,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,159.83,,,,,,,1,53.28,,,,,,,,,1,53.28,,,,,,,,,,,,,,,,,,,,,,,,,1,53.28,1,53.28,,,,,,,,,,
,,,,40~44,3,150.68,,,,,,,,,,,,,,,,,,,,,,,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,285.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114.29,,,,,,,,,,
,,,,50~54,1,67.93,,,,,,,1,67.93,,,,,,1,,67.93,3,203.80,1,,67.93,1,,67.93,1,67.93,,,,,,,,,1,67.93,,,,,,,1,67.93,,,,,,,,,,,,
,,,,55~59,1,104.60,,,,,,,,,,,,,,,,,3,313.81,,,,1,,104.60,,,,,,,1,104.60,1,104.60,,,1,104.60,,,,,1,104.60,,,,,,,,,,,,
,,,,60~64,2,184.33,,,1,92.17,,,,,,,,,,,,,1,92.17,,,,2,,184.33,,,,,,,,,,,,,1,92.17,,,,,,,1,92.17,,,,,,,,,,
,,,,65~69,2,182.15,,,,,,,1,91.07,,,,,,,,,6,546.45,,,,2,,182.15,,,,,,,,,,,,,2,182.15,,,,,,,,,2,182.15,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,103.95,5,519.75,,,,1,,103.95,2,207.90,,,1,103.95,1,103.95,,,,,,,,,1,103.95,,,1,103.95,2,207.90,,,,,,,,
,,,,75~79,,,,,,,1,169.49,,,,,,,,1,,169.49,2,338.98,,,,3,,508.47,4,677.97,1,169.49,,,,,,,,,2,338.98,,,,,,,,,2,338.98,,,,,,,,
,,,,80~84,,,1,315.46,,,,,,,,,,,,,,,,,,,,1,,315.46,2,630.91,,,1,315.46,,,,,,,1,315.46,1,315.46,1,315.46,1,315.46,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,584.80,,,,1,584.80,,,,,,,2,1169.59,,,,,,,,,,,,,,,,,,,,,2,1169.59,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.50,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,108.99,,,,,,,,,,,,,,,,,2,108.99,,,,,,,,,,,1,54.50,1,54.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,152.83,,,,,,,,,,,,,,1,,50.94,2,101.88,,,,,,,,,,,,,1,50.94,1,50.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,111.92,,,,,,,,,1,,,,55.96,,,,1,55.96,,,,,,,1,55.96,,,,,2,111.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,258.40,,,1,64.60,,,,,,,,,,,,,6,387.60,,,,,,,1,64.60,,,,,,,,,1,64.60,,,1,64.60,,,,,,,,,1,64.60,,,,,,
,,,,55~59,1,97.09,1,97.09,,,,,,,,,,,,,,,3,291.26,,,,1,,97.09,1,97.09,,,,,,,,,1,97.09,,,,,,,1,97.09,,,1,97.09,,,,,,,,
,,,,60~64,1,99.80,,,,,,,,,1,,,,99.80,,,,,,,,,1,,99.80,2,199.60,1,99.80,1,99.80,,,,,1,99.80,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,281.16,,,,,,,,,,,,,,2,,187.44,5,468.60,,,,3,,281.16,4,374.88,,,1,93.72,,,,,2,187.44,,,,,,,,,2,187.44,,,,,,,,,,
,,,,70~74,2,206.40,,,,,,,,,1,,,,103.20,,,,6,619.20,,,,1,,103.20,9,928.79,,,1,103.20,,,,,2,206.40,1,103.20,,,,,,,1,103.20,,,,,,,,,,
,,,,75~79,,,,,,,1,157.23,1,157.23,1,,,,157.23,,,,1,157.23,,,,4,,628.93,4,628.93,,,3,471.70,,,,,,,,,1,157.23,,,,,2,314.47,,,4,628.93,,,,,,
,,,,80~84,,,,,,,1,295.86,,,1,,,,295.86,,,,,,,,,1,,295.86,,,,,,,,,,,2,591.72,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,558.66,,,1,558.66,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
