,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,62.27,,,,,,,,,1,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.89,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,43.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.07,,,,,,,,,,,,,,,,,1,29.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.42,,,,,,,,,1,24.97,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,37.94,1,40.50,,,1,40.26,,,,,,,,,,,,,1,27.03,,,,,,,,,,,,,,,,,1,27.03,,,,,1,27.03,1,31.62,,,2,37.94,,,1,27.03,,,,,,
,,,,35~39,7,76.36,,,,,,,,,1,,,,28.39,1,38.12,,,5,76.43,,,,,,,,,,,,,,,1,41.03,,,,,,,,,,,,,1,28.39,,,1,41.03,1,49.95,,,,,,,2,48.70,,,,,,,,,,
,,,,40~44,11,84.32,1,27.01,,,,,,,2,,,,32.34,2,54.01,,,3,44.06,,,,,,,1,33.32,1,49.65,,,,,3,64.56,,,,,1,46.17,,,,,1,27.01,2,34.10,,,,,,,1,46.25,2,29.83,1,46.25,1,49.65,1,49.65,,,,,,,,
,,,,45~49,13,96.55,,,,,,,,,3,,,,51.34,,,1,27.69,11,96.61,,,,,1,27.69,5,45.49,6,72.15,2,48.39,3,97.72,6,45.99,,,,,,,,,,,2,29.94,5,46.24,,,,,,,1,48.69,2,34.23,,,3,52.44,,,,,,,,,,
,,,,50~54,16,114.02,,,,,,,,,,,,,,1,33.77,,,18,128.27,,,,,,,5,50.10,6,60.11,,,2,39.39,12,120.23,,,,,,,,,,,4,61.05,8,66.13,1,33.77,1,51.65,1,51.65,1,47.26,1,36.86,1,33.77,3,55.92,1,36.86,1,41.60,4,52.56,,,,
,,,,55~59,11,122.14,,,1,53.30,1,53.30,1,62.34,,,,,,5,91.41,,,20,180.55,,,,,,,5,96.62,7,124.84,3,61.19,4,97.49,6,63.34,1,53.30,4,68.94,,,,,,,1,44.90,3,55.04,2,54.48,1,62.34,,,1,44.90,2,124.69,3,57.93,5,52.78,,,,,5,89.17,,,,
,,,,60~64,8,139.45,,,2,81.93,,,,,1,,,,88.50,1,76.28,,,13,242.09,,,,,,,4,119.65,8,139.45,1,88.50,6,147.82,5,116.63,,,4,130.12,,,,,1,81.43,,,6,182.04,,,1,76.28,1,92.34,,,,,,,3,94.58,,,1,116.14,4,121.14,,,,
,,,,65~69,8,209.10,,,1,80.91,,,,,1,,,,80.91,4,186.48,,,32,535.92,,,,,,,5,160.05,12,240.38,1,83.13,1,113.25,5,104.87,,,,,,,,,,,2,90.29,5,95.37,,,2,101.83,,,,,,,4,135.92,1,83.13,,,,,7,186.37,,,,
,,,,70~74,5,160.05,,,1,138.70,,,,,2,,,,277.39,2,194.55,,,21,448.91,,,,,1,97.28,3,134.11,14,299.27,2,372.44,7,176.90,2,145.45,,,3,134.11,,,1,186.22,2,284.50,1,138.70,5,261.51,,,,,5,219.78,,,1,186.22,5,180.77,1,186.22,,,1,186.22,12,256.52,,,,
,,,,75~79,4,210.86,1,148.37,1,169.20,,,,,4,,,,225.10,4,536.19,,,17,531.75,,,,,,,4,257.73,19,478.83,3,138.38,4,172.19,2,131.84,,,5,194.48,,,,,1,263.16,3,136.92,4,172.19,,,,,2,131.84,,,,,6,248.34,2,126.82,,,1,124.07,13,384.96,,,,
,,,,80~84,5,322.79,,,,,,,1,384.62,1,,,,189.04,4,249.07,,,12,432.59,,,,,,,3,256.41,10,498.50,1,156.01,3,310.88,2,239.23,,,,,,,,,1,156.01,2,312.01,3,273.22,,,2,202.84,1,156.01,,,1,384.62,3,178.78,1,156.01,,,,,9,536.99,,,,
,,,,85+,1,432.90,,,,,,,,,,,,,,1,432.90,,,3,417.83,1,359.71,,,,,,,10,828.50,,,6,715.99,1,359.71,,,1,432.90,,,,,,,2,483.09,3,582.52,1,478.47,,,,,,,,,2,392.93,,,,,1,487.80,4,654.66,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,62.34,1,55.90,,,,,,,,,,,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,1,45.62,,,,,,,,,,,,
,,,,5~9,,,,,,,1,58.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.28,,,,,,,,,,,,,,,,,1,31.88,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.45,,,,,,,,,,,,,,,,,,
,,,,20~24,1,31.33,,,,,,,,,2,,,,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.50,,,,,1,36.34,1,36.34,,,,,,,,,,
,,,,25~29,,,,,,,,,1,36.08,2,,,,32.33,,,1,31.54,,,2,27.86,,,,,,,,,,,1,26.65,,,,,,,,,,,,,,,,,,,1,36.08,1,26.65,,,,,1,41.08,2,35.68,,,,,,,,,,
,,,,30~34,3,57.86,,,,,,,1,38.27,,,,,,,,,,,,2,59.21,,,,,,,,,,,,,,,,,,,,,1,25.78,,,,,,,,,1,29.60,1,34.20,,,,,,,1,48.76,,,1,48.76,,,,,,
,,,,35~39,14,95.87,,,,,,,,,1,,,,47.73,,,,,,,4,48.66,,,1,28.98,,,1,47.73,2,36.06,,,2,57.95,,,,,,,,,,,,,,,,,,,,,1,37.94,,,,,1,46.86,,,3,47.01,1,41.95,1,46.86,,
,,,,40~44,14,106.33,,,,,,,1,34.36,,,,,,,,,,,,9,58.95,,,,,,,2,43.54,2,54.48,1,47.62,2,68.73,,,,,1,40.80,1,47.62,1,34.36,,,,,1,34.36,2,39.59,,,,,,,,,,,,,3,36.97,,,,,,
,,,,45~49,23,171.04,,,2,34.74,1,33.61,1,47.98,,,,,,1,27.49,1,45.19,,,11,81.80,,,,,,,1,33.61,4,55.73,,,2,34.74,11,70.24,,,,,,,,,,,,,1,47.98,2,54.98,,,2,34.95,1,27.49,,,1,47.19,1,47.98,3,58.89,,,1,38.01,,
,,,,50~54,22,153.11,1,50.76,1,32.57,,,,,2,,,,40.14,1,50.76,,,,,16,111.35,,,1,40.29,,,4,55.06,4,79.37,5,50.42,4,55.85,12,97.98,,,2,48.88,,,,,,,1,40.29,1,32.57,10,80.28,,,,,2,80.58,,,,,,,1,35.55,,,,,,
,,,,55~59,9,119.68,1,62.77,1,43.63,2,55.02,,,2,,,,46.70,1,43.63,,,,,19,161.37,,,,,1,53.02,4,67.20,7,84.91,2,50.49,2,47.87,5,107.30,,,1,42.23,,,,,,,,,,,10,133.49,,,2,47.01,,,,,1,60.83,1,42.23,,,1,50.23,1,43.63,4,48.22
,,,,60~64,12,210.60,,,,,,,1,103.95,1,,,,77.82,2,84.89,,,,,18,253.06,,,,,,,2,80.87,14,196.82,2,98.38,4,108.87,3,126.05,,,1,70.67,,,,,,,,,,,9,152.00,,,2,80.45,2,167.79,,,1,83.89,,,1,93.37,,,1,77.82,8,164.95
,,,,65~69,9,226.30,1,114.29,1,114.29,,,,,1,,,,143.68,2,125.00,,,,,25,427.72,,,,,,,10,201.21,15,256.63,1,85.32,5,132.66,4,132.36,,,2,107.07,1,85.32,,,,,,,3,121.21,14,239.52,,,,,3,106.27,,,1,114.29,2,104.22,1,114.29,,,2,163.53,12,205.30
,,,,70~74,2,125.63,,,1,135.50,,,,,3,,,,143.33,1,145.99,,,1,93.37,18,420.76,,,,,,,8,187.00,13,268.15,4,158.86,7,170.32,4,129.53,,,1,93.37,,,,,,,2,112.11,1,135.50,6,211.94,1,93.37,1,93.37,1,93.37,,,,,1,93.37,,,,,1,93.37,13,316.30
,,,,75~79,1,149.93,,,3,218.82,1,133.87,,,1,,,,133.87,5,253.42,,,,,16,490.20,,,,,,,7,219.71,20,519.08,6,294.41,3,147.20,5,205.68,,,3,210.97,,,,,1,169.78,1,160.26,1,169.78,4,184.42,1,133.87,1,149.93,,,,,2,508.91,3,224.55,1,254.45,,,5,249.63,12,311.45
,,,,80~84,1,374.53,,,2,209.86,,,,,2,,,,250.63,4,190.57,,,,,8,691.44,,,2,165.43,,,1,188.32,15,517.78,1,240.38,5,231.91,,,,,3,404.86,,,,,,,1,188.32,1,374.53,8,437.40,,,,,1,148.81,,,,,3,375.94,,,,,,,13,448.74
,,,,85+,4,865.80,,,1,327.87,,,,,3,,,,738.92,1,401.61,,,,,7,751.07,,,,,,,3,433.53,5,1259.45,2,492.61,3,557.62,,,,,1,636.94,,,,,,,,,,,2,537.63,,,,,,,,,,,1,416.67,,,,,1,757.58,4,613.50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.17,,,,,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,190.60,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,25.53,,,,,,,,,,,,,,,,,,,,1,44.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,63.01,,,,,,,,,,,,,,,,1,31.51,,,1,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.13,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,34.67,,,,,,,,,,,,,,,,1,27.41,,,2,54.82,,,,,1,42.61,,,1,36.93,,,,,,,,,1,25.58,1,25.58,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,24.84,,,,,1,37.01,1,47.17,,,,,,,,,,,,,,,,2,32.63,2,30.35,,,,,,,,,,,,,1,37.01,,,,,,,,,,,,,,,1,37.01,1,39.00,1,29.18,,,,,,,,,,,,
,,,,35~39,5,60.35,,,,,1,54.56,1,28.94,,,,,,,,,,2,47.27,,,,,2,92.55,1,46.27,1,37.47,,,,,,,,,,,,,,,,,1,48.17,,,1,54.56,,,,,1,37.47,,,,,1,28.94,,,,,,,,,,
,,,,40~44,7,133.46,,,,,2,70.45,,,,,,,,,,,,3,38.45,,,1,41.56,1,35.22,4,49.04,2,44.36,,,2,34.43,4,46.57,,,,,,,,,,,,,2,34.43,,,1,35.22,,,,,1,41.56,,,4,51.27,,,,,,,,,,
,,,,45~49,19,123.26,1,33.89,2,30.43,1,39.59,3,36.51,2,,,,42.64,,,,,15,97.31,,,,,,,4,50.92,2,79.18,,,,,6,89.85,,,,,,,,,,,,,3,41.69,1,27.62,2,42.64,,,,,,,2,47.11,2,30.43,,,1,46.21,,,,,,
,,,,50~54,32,218.74,2,51.52,,,2,42.67,2,62.48,,,,,,,,,,12,82.03,,,,,4,46.53,7,65.13,,,,,5,62.70,5,62.28,,,1,52.25,,,,,,,1,50.81,10,87.50,2,39.10,,,,,,,,,,,3,52.29,,,2,69.95,,,,,,
,,,,55~59,16,160.80,,,1,50.61,,,,,,,,,,,,,,15,121.02,,,1,57.74,7,65.65,12,116.74,3,82.01,,,9,87.56,8,97.34,,,1,47.26,,,,,,,2,40.91,10,116.32,,,1,47.26,,,,,1,40.90,,,,,1,47.26,4,48.67,,,,,,
,,,,60~64,8,121.07,,,,,,,2,77.79,1,,,,84.32,,,,,18,266.82,,,,,6,146.84,6,156.01,1,63.94,,,2,67.82,4,93.79,,,,,,,,,1,75.53,3,108.62,11,163.06,,,1,63.94,2,68.00,,,1,63.94,,,,,,,6,120.22,,,,,,
,,,,65~69,6,228.31,,,1,149.03,,,1,110.38,2,,,,168.35,1,149.03,,,22,391.25,1,110.38,,,8,161.55,10,177.84,1,116.96,1,110.38,9,233.77,2,86.06,,,2,116.14,1,115.34,,,2,95.51,2,168.35,9,200.58,,,,,2,86.06,,,,,2,113.57,,,1,115.34,7,157.84,,,,,,
,,,,70~74,4,108.87,,,,,1,93.72,3,132.92,2,,,,109.41,,,1,120.63,26,518.24,,,,,8,217.75,10,311.43,3,166.11,,,7,187.97,4,140.60,,,,,,,,,,,,,6,135.96,,,2,154.68,1,120.63,,,,,3,168.73,1,135.32,,,12,277.26,,,,,,
,,,,75~79,7,274.73,,,1,133.33,,,2,167.93,4,,,,401.20,,,,,8,436.44,,,,,6,336.70,19,508.16,3,251.89,,,6,204.22,3,209.94,1,159.24,1,124.84,,,,,1,247.52,2,139.96,6,235.48,,,,,2,139.96,,,1,168.63,2,200.60,,,,,12,377.83,,,,,,
,,,,80~84,,,,,,,,,3,219.30,2,,,,180.18,,,,,11,369.25,,,,,6,269.78,18,726.39,1,179.21,,,5,277.62,3,201.75,,,,,,,,,1,179.86,1,393.70,5,405.52,,,,,,,,,,,3,241.35,,,,,9,390.96,,,,,,
,,,,85+,,,,,,,,,,,1,,,,552.49,,,,,6,575.26,,,1,336.70,2,322.58,7,654.82,1,309.60,,,2,699.30,4,370.37,,,1,309.60,,,,,,,,,8,735.97,,,,,,,,,,,1,336.70,,,,,6,485.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,28.77,1,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,36.47,,,,,,,,,,,,,1,36.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,95.69,,,,,1,116.69,,,,,,,,,,,,1,63.82,,,,,1,95.69,1,63.82,,,,,3,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,208.12,2,123.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,81.10,3,102.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,72.83,4,146.36,,,,,,,,,,,,,,1,107.53,,,1,73.53,1,107.53,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,131.06,6,173.81,,,,,1,131.06,,,,,,,,,,,,1,85.98,,,2,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,283.09,,,1,110.13,,,,,,,,,,,,,,,,3,214.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,199.00,1,135.87,,,,,,,,,,,,,,1,284.09,,,,,,,1,271.74,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,161.94,,,,,,,,,,,,,,,,,,,,,,,,,,1,330.03,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,322.58,,,,,,,,,,,,,,1,322.58,,,,,,,,,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,33.91,1,25.93,,,,,,,1,32.00,,,1,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,30.87,,,4,177.86,2,112.11,,,,,,,1,56.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,33.83,,,,,,,,1,33.83,,,,,,,,,,,1,63.13,,,,,,,1,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,78.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,160.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,77.64,1,69.11,,,,,,,,,,,,,,,,,,,,,,3,169.78,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,73.46,3,131.87,,,,,,,,,,,,,,,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,2,196.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,163.76,5,114.47,,,,,1,,,,160.77,,,,,,,1,76.69,,,2,97.99,1,76.69,,,,,1,72.94,,,,,,,,,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,,,,,
