,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,136.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.35,,,,,,,,
,,,,45~49,1,88.50,,,,,,,,,,,,,,,,,,,,,,,1,,88.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,129.87,,,,,,,1,,129.87,,,,1,129.87,1,129.87,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,182.82,,,,,,,,,1,182.82,,,,,,,,,,,1,182.82,,,,,,,,
,,,,60~64,,,1,158.48,,,,,,,1,,,,158.48,1,,158.48,2,,316.96,,,,,,,,,,,,,1,158.48,,,,,4,633.91,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,359.07,1,,179.53,4,,718.13,1,,179.53,,,,,,1,179.53,,,,,1,179.53,,,2,359.07,,,1,179.53,,,,,,
,,,,70~74,,,,,,,,,1,216.45,,,,,,1,,216.45,2,,432.90,,,,,,,,,,,,,,,,,1,216.45,1,216.45,,,,,,,,,,
,,,,75~79,,,,,,,,,2,781.25,,,,,,,,,1,,390.63,,,,,,,,,,,,,,,,,,,2,781.25,,,,,,,,,,
,,,,80~84,,,,,,,,,1,699.30,1,,,,699.30,1,,699.30,2,,1398.60,,,,,,,,,,,,,,,,,,,,,,,1,699.30,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胸腺、心臟與中隔,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,3,204.08,,,,,,,2,136.05,,,,,,,,,,,,,,,,,,,,,,1,68.03,,,2,136.05,,,,,,,,,,,,,,
,,,,40~44,5,340.60,,,,,,,1,68.12,,,,,,,,,1,,68.12,1,,68.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,251.05,,,,,,,1,83.68,,,,,,1,,83.68,,,,,,,1,,83.68,1,83.68,1,83.68,,,,,1,83.68,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,112.87,1,,,,112.87,,,,,,,,,,,,,,,,,,,1,112.87,1,112.87,,,,,,,,,,,,,,
,,,,55~59,,,1,193.05,1,193.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,481.54,,,,,,,,,,,,1,,160.51,,,,1,160.51,,,,,1,160.51,,,,,,,,,,,,,,,,
,,,,65~69,1,179.86,2,359.71,,,1,179.86,1,179.86,1,,,,179.86,1,,179.86,,,,1,,179.86,,,,2,359.71,1,179.86,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,405.68,,,1,,,,202.84,3,,608.52,1,,202.84,,,,,,,1,202.84,,,,,,,,,2,405.68,,,,,,,,,,,,
,,,,75~79,,,,,,,1,392.16,2,784.31,,,,,,1,,392.16,,,,1,,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,709.22,,,,,,,,1,,709.22,,,,,,,,,,,,,,,,1,709.22,,,1,709.22,,,,,,,,,,,,
,,,,85+,,,,,,,2,2173.91,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,消化器官其他分界不明部位,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,40~44,1,66.49,,,,,4,265.96,,,,,,,,,,,1,,66.49,,,,,,,,,,,,,,,,,,,,,,,1,66.49,,,,,,
,,,,45~49,,,,,,,1,79.68,,,,,,,,3,,239.04,1,,79.68,,,,,,,,,1,79.68,1,79.68,,,,,1,79.68,1,79.68,1,79.68,,,,,,,,
,,,,50~54,1,104.06,,,,,1,104.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.06,,,,,,,1,104.06,,,,,,
,,,,55~59,1,194.17,,,,,,,,,,,,,,1,,194.17,,,,,,,,,,,,,,,,,,1,194.17,,,,,1,194.17,1,194.17,1,194.17,,,,
,,,,60~64,,,,,1,161.81,3,485.44,1,161.81,,,,,,,,,2,,323.62,,,,,,,,,1,161.81,,,,,,,,,,,,,1,161.81,,,,,,
,,,,65~69,1,180.51,,,1,180.51,,,,,,,,,,,,,,,,,,,1,,180.51,,,,,,,,,,,,,,,2,361.01,4,722.02,,,,,,
,,,,70~74,,,1,207.90,1,207.90,8,1663.20,,,,,,,,1,,207.90,,,,1,,207.90,,,,,,,,,,1,207.90,1,207.90,,,,,1,207.90,,,1,207.90,2,415.80,,
,,,,75~79,1,346.02,,,,,,,,,,,,,,,,,2,,692.04,,,,,,,2,692.04,,,,,,,1,346.02,,,,,,,1,346.02,,,1,346.02,,
,,,,80~84,,,,,,,,,,,1,,,,671.14,,,,1,,671.14,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,
,,,,85+,,,,,1,1086.96,,,,,,,,,,1,,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胸腺、心臟與中隔,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,70.13,,,,,,,,,,,,,,,,,,,,,,,1,,70.13,,,1,70.13,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,134.05,,,1,67.02,,,2,134.05,,,,,,,,,,,,,,,,,,,,,,1,67.02,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.57,,,,,,,1,76.57,,,,,,,,,,,,,,,,,,,,1,76.57,,,1,76.57,,,,,,,,,,,,,,,,
,,,,50~54,2,195.50,,,1,97.75,,,2,195.50,,,,,,,,,,,,1,,97.75,1,,97.75,,,,,,,,,1,97.75,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,740.74,1,,,,185.19,1,,185.19,,,,1,,185.19,1,,185.19,,,1,185.19,1,185.19,3,555.56,,,,,,,,,,,,,,,,
,,,,60~64,1,157.48,,,,,1,157.48,1,157.48,,,,,,,,,,,,1,,157.48,,,,1,157.48,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,572.52,,,,,,1,,190.84,1,,190.84,,,,,,,,,,,,,2,381.68,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,407.33,2,407.33,2,,,,407.33,2,,407.33,,,,,,,,,,,,,,,,1,203.67,,,,,1,203.67,,,,,,,,,,
,,,,75~79,,,,,,,1,306.75,,,2,,,,613.50,1,,306.75,,,,,,,,,,,,,,,,2,613.50,,,,,,,,,,,,,,,,
,,,,80~84,,,1,628.93,,,,,2,1257.86,,,,,,,,,,,,1,,628.93,1,,628.93,,,,,,,,,,,1,628.93,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,1,74.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,68.73,,,,,,,,,,,1,,68.73,3,,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,73.10,,,,,1,73.10,,,1,,,,73.10,,,,,,,1,,73.10,,,,,,,,2,146.20,,,,,1,73.10,1,73.10,,,,,,,,,,
,,,,50~54,3,279.33,,,,,1,93.11,,,4,,,,372.44,,,,,,,1,,93.11,,,,1,93.11,,,,,,,1,93.11,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,163.67,,,,,,,,,,,,,,,,,,1,163.67,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,353.98,,,1,176.99,,,1,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,180.51,1,180.51,3,541.52,2,,,,361.01,1,,180.51,,,,,,,,,,,,,,3,541.52,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,204.50,,,1,204.50,1,204.50,2,,,,409.00,,,,,,,,,,1,,204.50,,,1,204.50,1,204.50,2,409.00,,,,,,,2,409.00,,,,,,,,
,,,,75~79,,,,,2,602.41,1,301.20,3,903.61,3,,,,903.61,,,,1,,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,571.43,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,1,108.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.26,,,,,1,88.26,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,238.85,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.98,,,,,,,,,1,,,,67.98,1,,67.98,2,,135.96,,,,,,,,,,,,,,,,,,,,,,,1,67.98,,,,,,
,,,,45~49,2,140.75,,,,,,,,,2,,,,140.75,,,,2,,140.75,,,,,,,,,1,70.37,,,,,,,,,,,1,70.37,,,,,,,,
,,,,50~54,1,91.49,,,,,,,,,1,,,,91.49,1,,91.49,1,,91.49,,,,,,,1,91.49,,,,,,,1,91.49,,,,,1,91.49,1,91.49,,,,,,
,,,,55~59,,,,,1,134.77,,,,,1,,,,134.77,,,,,,,,,,,,,1,134.77,,,,,,,,,,,,,1,134.77,,,,,1,134.77,,
,,,,60~64,,,,,,,1,195.69,,,1,,,,195.69,,,,2,,391.39,1,,195.69,,,,,,,,,,,,,,1,195.69,,,1,195.69,,,,,,,,
,,,,65~69,1,169.78,,,,,,,,,1,,,,169.78,,,,1,,169.78,,,,,,,,,,,,,1,169.78,,,1,169.78,,,1,169.78,,,1,169.78,1,169.78,,
,,,,70~74,,,,,,,,,,,3,,,,645.16,2,,430.11,2,,430.11,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,1,215.05,,
,,,,75~79,,,1,280.90,,,,,1,280.90,1,,,,280.90,,,,4,,1123.60,1,,280.90,,,,,,,,,,,,,,,,,,1,280.90,,,,,1,280.90,,
,,,,80~84,1,552.49,,,,,1,552.49,,,,,,,,,,,2,,1104.97,,,,,,,,,,,,,,,,,,,,,1,552.49,,,,,1,552.49,,
,,,,85+,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,1,71.23,,,,,1,,,,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,79.87,,,,,,,,,,,,,,1,,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.44,,,,,1,69.44,,,1,,,,69.44,,,,,,,,,,,,,,,,,1,69.44,,,,,,,1,69.44,,,,,,,,,,
,,,,45~49,5,356.38,1,71.28,,,,,,,2,,,,142.55,1,,71.28,,,,,,,1,,71.28,,,,,,,,,1,71.28,,,1,71.28,,,,,,,,,,
,,,,50~54,4,339.56,,,,,,,1,84.89,1,,,,84.89,,,,,,,,,,,,,,,2,169.78,1,84.89,,,,,,,1,84.89,,,,,,,,,,
,,,,55~59,,,,,1,117.37,,,1,117.37,,,,,,,,,2,,234.74,1,,117.37,,,,,,1,117.37,,,,,1,117.37,,,,,1,117.37,1,117.37,,,,,,
,,,,60~64,2,418.41,,,,,,,1,209.21,1,,,,209.21,1,,209.21,2,,418.41,1,,209.21,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,170.94,,,,,1,170.94,,,3,,,,512.82,,,,,,,,,,,,,,,,,1,170.94,,,,,1,170.94,,,,,,,1,170.94,,,,
,,,,70~74,,,,,,,,,,,2,,,,423.73,,,,2,,423.73,1,,211.86,,,,,,,,1,211.86,,,,,,,,,,,,,1,211.86,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,3,,813.01,1,,271.00,,,,,,,,,,,,,,,,,,,,,,3,813.01,,,,
,,,,80~84,,,,,,,1,558.66,,,2,,,,1117.32,,,,,,,1,,558.66,,,,,,,,1,558.66,1,558.66,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,862.07,1,,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,1,,,,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.49,,,,,,,,,,,,
,,,,15~19,,,,,,,1,90.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.53,,,,,,,,,,,,,1,84.53,,,,,,,,
,,,,30~34,,,,,,,,,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,1,80.26,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,1,84.46,,,1,84.46,,,,
,,,,40~44,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.10,,,,,,,,,1,72.10,,,,
,,,,45~49,3,207.04,,,,,,,,,,,,,,2,,138.03,,,,1,,69.01,2,,138.03,,,,,1,69.01,,,,,,,,,,,,,,,,,,
,,,,50~54,3,243.11,,,1,81.04,,,,,,,,,,2,,162.07,1,,81.04,2,,162.07,1,,81.04,1,81.04,1,81.04,1,81.04,1,81.04,,,,,,,,,1,81.04,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,4,,429.18,,,,,,,2,,214.59,,,,,1,107.30,,,1,107.30,,,,,,,,,,,,,,
,,,,60~64,1,212.77,,,,,,,1,212.77,,,,,,1,,212.77,,,,1,,212.77,1,,212.77,,,,,,,,,,,,,,,,,,,,,1,212.77,,
,,,,65~69,,,,,,,,,,,,,,,,4,,701.75,,,,1,,175.44,1,,175.44,,,,,,,,,,,,,1,175.44,,,1,175.44,,,,,,
,,,,70~74,,,2,414.94,,,,,,,,,,,,4,,829.88,,,,,,,2,,414.94,,,,,,,,,,,,,,,,,1,207.47,,,,,,
,,,,75~79,,,,,,,1,267.38,1,267.38,,,,,,,,,,,,4,,1069.52,2,,534.76,,,2,534.76,,,,,1,267.38,,,,,,,1,267.38,,,1,267.38,,
,,,,80~84,,,,,,,1,502.51,,,,,,,,1,,502.51,,,,1,,502.51,,,,,,2,1005.03,,,,,2,1005.03,,,,,,,1,502.51,,,,,,
,,,,85+,,,,,,,,,1,917.43,,,,,,1,,917.43,,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.61,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,90.66,,,,,,,,,,,,,,,,,1,,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,
,,,,45~49,4,275.29,,,,,,,1,68.82,,,,,,,,,2,,137.65,1,,68.82,,,,,,1,68.82,1,68.82,,,,,,,,,1,68.82,2,137.65,2,137.65,,,,
,,,,50~54,3,235.66,,,,,,,,,,,,,,,,,3,,235.66,1,,78.55,,,,,,,,1,78.55,,,,,,,1,78.55,1,78.55,,,,,,,,
,,,,55~59,,,,,1,101.73,,,,,,,,,,1,,101.73,,,,,,,1,,101.73,1,101.73,,,1,101.73,,,,,,,,,,,,,,,,,,
,,,,60~64,1,196.85,,,,,,,,,,,,,,,,,1,,196.85,,,,,,,,,1,196.85,,,,,,,1,196.85,,,,,,,,,,,,
,,,,65~69,1,173.61,,,,,1,173.61,,,,,,,,,,,,,,1,,173.61,1,,173.61,,,,,,,,,,,,,,,,,1,173.61,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,218.34,1,,218.34,2,,436.68,5,,1091.70,,,1,218.34,,,1,218.34,,,,,,,,,,,,,1,218.34,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,2,,529.10,2,,529.10,,,1,264.55,,,,,1,264.55,,,,,,,,,,,,,2,529.10
,,,,80~84,,,1,462.96,,,,,,,,,,,,,,,,,,,,,1,,462.96,,,,,,,1,462.96,1,462.96,,,,,,,,,,,,,1,462.96
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,833.33,3,,2500.00,,,,,,,,,1,833.33,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
