,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,84.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,128.37,,,,,4,,,,513.48,,,,,,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,230.95,,,,,2,230.95,,,2,,,,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,135.32,,,1,135.32,1,135.32,1,,,,135.32,1,135.32,,,,,,2,,270.64,,,1,135.32,,,,,,,1,135.32,,,,,,,,,,,,,,
,,,,70~74,,,1,170.07,,,2,340.14,,,3,,,,510.20,,,1,,170.07,,,,,,1,170.07,1,170.07,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,296.74,,,,,,,,,,,,,,,,,1,296.74,,,,,,2,593.47,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,595.24,,,1,,,,595.24,,,,,,,,,,,,,,,,,,,1,595.24,1,595.24,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1111.11,,,1,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,喉,,結直腸癌,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.32,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,71.43,,,,,,,,,,,,,,,,,,,,,,,,1,71.43,,,1,71.43,,,1,71.43,,,,,,,,,,,,,,,,
,,,,45~49,1,84.39,,,,,,,,,2,,,,168.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,192.86,1,96.43,1,96.43,,,,,1,,,,96.43,,,,,,,,,,,,,,,,,,,1,96.43,,,,,,,,,,,,,,,,
,,,,55~59,1,129.70,,,,,,,,,2,,,,259.40,,,1,,129.70,,,1,,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,115.61,1,115.61,1,115.61,,,,,2,,,,231.21,1,115.61,1,,115.61,,,1,,115.61,1,115.61,1,115.61,1,115.61,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,264.20,,,1,132.10,,,1,132.10,,,,,,,,2,,264.20,,,,,,,,,,,,,,,,2,264.20,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,169.78,2,339.56,3,,509.34,1,169.78,1,,169.78,,,,,,,,,1,169.78,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,268.82,1,268.82,1,,268.82,,,,,,,,,1,268.82,2,537.63,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1030.93,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,1,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,70.82,,,,,,,,,,,,,,,,1,,70.82,,,,,,,,,,,,,,,,1,70.82,,,,,,,,,,,,,,
,,,,40~44,1,71.79,,,1,71.79,1,71.79,,,1,,,,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,
,,,,50~54,3,270.27,,,,,1,90.09,,,1,,,,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,125.63,1,125.63,1,,,,125.63,,,,,,,,,,,1,125.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,233.64,,,,,2,233.64,2,233.64,,,,,,,,,,,2,233.64,,,,,,1,116.82,,,1,116.82,,,,,,,,,,,,,,,,,,
,,,,65~69,1,133.16,1,133.16,,,,,,,,,,,,,,1,,133.16,,,,,,,,1,133.16,,,,,,,,,1,133.16,,,,,,,,,,,,
,,,,70~74,,,,,1,162.87,,,2,325.73,4,,,,651.47,,,1,,162.87,,,1,,162.87,,,,,1,162.87,,,1,162.87,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,793.65,1,264.55,1,,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,77.10,,,,,,1,77.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.94,,,1,71.94,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.94,,,,,,,,,,,,,,,,,,
,,,,40~44,2,145.35,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,247.93,,,2,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,165.29,,,,,,,,,,,,,,
,,,,50~54,3,257.95,,,,,,,1,85.98,2,,,,171.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,244.80,1,122.40,1,122.40,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.40,,,,,,,,,,,,
,,,,60~64,,,,,2,235.85,1,117.92,,,,,,,,,,,,,,,,,,1,117.92,1,117.92,1,117.92,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,265.25,,,,,,,1,132.63,6,,,,795.76,,,,,,,,2,,265.25,2,265.25,,,,,,,,,1,132.63,,,1,132.63,,,,,,,,,,
,,,,70~74,,,,,,,,,1,156.99,2,,,,313.97,,,1,,156.99,1,156.99,,,,1,156.99,,,,,,,,,,,,,1,156.99,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,249.38,,,,,,,,,,,,1,249.38,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,507.61,,,1,507.61,2,,,,1015.23,,,1,,507.61,,,2,,1015.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,990.10,,,,,1,,,,990.10,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.45,,,,,,,,,1,76.45,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,148.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,142.65,,,,,,,,,1,,,,71.33,,,1,,71.33,,,,,,,,1,71.33,,,,,,,,,,,1,71.33,,,,,,,,,,
,,,,45~49,1,79.55,,,,,,,,,1,,,,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,177.78,,,,,,,,,3,,,,266.67,,,,,,,,,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,323.97,,,,,,,1,107.99,1,,,,107.99,1,107.99,,,,,,1,,107.99,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,
,,,,60~64,2,250.00,,,,,1,125.00,,,1,,,,125.00,1,125.00,,,,,,,,,,,,,2,250.00,,,1,125.00,,,1,125.00,1,125.00,1,125.00,,,,,,,,
,,,,65~69,2,258.73,,,,,,,,,2,,,,258.73,,,2,,258.73,,,,,,,,,,,,,,,,,,1,129.37,,,2,258.73,,,,,,,,
,,,,70~74,1,157.73,1,157.73,,,,,,,1,,,,157.73,,,4,,630.91,2,315.46,1,,157.73,,,1,157.73,2,315.46,,,,,,,1,157.73,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,460.83,1,,230.41,1,230.41,,,,,,,,1,230.41,,,1,230.41,,,1,230.41,,,,,,,,,,,,
,,,,80~84,2,956.94,,,,,,,,,1,,,,478.47,,,,,,,,,,,,,,,1,478.47,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,917.43,,,1,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.64,,,,,,,,,,,,,,,,
,,,,35~39,1,77.88,,,,,,,,,,,,,,,,1,,77.88,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,
,,,,45~49,2,153.49,1,76.75,,,,,3,230.24,,,,,,,,1,,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,178.73,,,,,,,2,178.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,300.00,,,,,,1,100.00,,,,,,,,,,,1,100.00,1,100.00,,,,,,,,,,,,,1,100.00,,,,,,
,,,,60~64,1,134.41,,,,,,,1,134.41,,,,,,1,134.41,,,,,,1,,134.41,,,,,1,134.41,,,,,1,134.41,,,,,1,134.41,,,,,,,,
,,,,65~69,1,125.79,,,,,,,3,377.36,2,,,,251.57,2,251.57,,,,1,125.79,,,,1,125.79,,,1,125.79,,,,,,,,,,,,,1,125.79,,,,,,
,,,,70~74,1,157.98,,,1,157.98,,,2,315.96,1,,,,157.98,,,,,,,,1,,157.98,,,,,,,,,,,,,,,,,,,1,157.98,,,,,,
,,,,75~79,,,,,,,4,865.80,,,,,,,,2,432.90,,,,,,,,,,,,,1,216.45,,,,,,,1,216.45,,,,,1,216.45,,,,,,
,,,,80~84,1,444.44,,,,,,,1,444.44,1,,,,444.44,4,1777.78,,,,,,,,,,,,,1,444.44,,,,,,,,,1,444.44,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.73,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,78.93,,,,,,,,,,,,,,,,2,157.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.75,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,73.10,,,,,,,3,219.30,2,,,,146.20,,,,,,,,,,,,,,,1,73.10,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,176.68,,,,,,,1,88.34,,,,,,,,,,,1,88.34,,,,1,88.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,289.86,1,96.62,,,,,3,289.86,2,,,,193.24,,,,,,,,,,,1,96.62,,,,,,,,,,,1,96.62,,,,,,,,,,,,
,,,,60~64,1,135.32,,,1,135.32,,,6,811.91,1,,,,135.32,,,,,,,,,,,,,,,,,1,135.32,,,,,,,,,,,,,,,,,,
,,,,65~69,1,126.42,,,1,126.42,2,252.84,2,252.84,2,,,,252.84,,,,,,,,,,,4,505.69,,,,,,,,,,,,,1,126.42,,,,,,,,,,
,,,,70~74,,,,,,,,,1,151.75,3,,,,455.24,,,,,,,,1,,151.75,1,151.75,,,,,,,,,,,,,1,151.75,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,,212.77,1,212.77,,,,,,,1,212.77,,,,,2,425.53,,,,,,,,,,
,,,,80~84,,,,,,,,,1,387.60,,,,,,1,387.60,1,,387.60,,,,,,3,1162.79,,,,,,,,,,,,,3,1162.79,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1680.67,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,眼及淚腺,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,2,144.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,73.15,,,,,,,,,1,,,,73.15,,,,,,,,,,,,,1,73.15,1,73.15,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,172.12,,,,,3,258.18,,,,,,,,,,,,,,,,,,,,,,1,86.06,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,365.63,,,,,2,182.82,,,1,,,,91.41,,,1,,91.41,,,,,,,,2,182.82,1,91.41,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,517.46,,,1,129.37,,,,,2,,,,258.73,,,,,,,,,,,,,1,129.37,,,1,129.37,,,,,,,,,,,,,,,,,,
,,,,65~69,1,127.39,,,1,127.39,,,1,127.39,3,,,,382.17,1,127.39,,,,1,127.39,,,,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,307.22,,,1,153.61,,,,,3,,,,460.83,,,,,,,,1,,153.61,1,153.61,1,153.61,,,,,1,153.61,,,,,,,,,,,,,,,,
,,,,75~79,1,204.08,,,,,1,204.08,1,204.08,5,,,,1020.41,1,204.08,1,,204.08,,,,,,,,,,1,204.08,,,1,204.08,,,,,,,,,,,,,,,,
,,,,80~84,,,1,406.50,1,406.50,1,406.50,,,2,,,,813.01,1,406.50,,,,,,,,,,,1,406.50,,,,,3,1219.51,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1470.59,,,,,,,,,,1,735.29,,,,,,1,,735.29,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.62,,,,,,,,,,,,,,,,,,
,,,,40~44,2,150.94,,,,,,,2,150.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,147.60,,,,,,,,,,,,,,,,,,,,,,,,1,73.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,253.59,,,,,,,3,253.59,,,,,,,,1,,84.53,1,84.53,,,,,,1,84.53,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,264.08,,,,,,,5,440.14,,,,,,1,88.03,,,,,,1,,88.03,,,1,88.03,,,,,1,88.03,,,,,,,,,,,,,,,,
,,,,60~64,3,391.64,,,,,,,2,261.10,1,,,,130.55,3,391.64,,,,1,130.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,129.87,1,129.87,2,259.74,1,,,,129.87,2,259.74,1,,129.87,1,129.87,,,,,,,,1,129.87,,,,,1,129.87,,,2,259.74,,,,,,,,,,
,,,,70~74,,,1,151.98,,,,,,,1,,,,151.98,2,303.95,,,,2,303.95,1,,151.98,,,1,151.98,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,195.31,,,1,195.31,,,1,195.31,,,,,,3,585.94,,,,,,,,,,,,,1,195.31,,,,,,,,,1,195.31,,,,,,,,,,
,,,,80~84,,,,,1,380.23,,,,,,,,,,3,1140.68,1,,380.23,,,1,,380.23,,,,,1,380.23,,,,,,,,,1,380.23,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1342.28,,,,,,1,,671.14,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腦,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
