,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.12,,,,,1,19.12,,,1,19.12,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,18.05,,,1,18.05,,,,,,,1,18.05,,,,,,,,,,,1,18.05,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,21.98,,,,,,,,,,,,,,1,21.98,1,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.83,1,36.83,1,36.83,,,,,2,,,,73.66,,,,,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,1,36.83,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,45.13,,,,,,,1,45.13,1,45.13,,,,,1,45.13,,,1,45.13,,,,,,,,,,,2,90.25,,,,,,,,,,,,,,,,
,,,,55~59,1,58.48,,,,,,,1,58.48,1,,,,58.48,,,,,,,,,2,116.96,,,,,1,58.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,55.71,,,,,5,,,,278.55,,,,,1,55.71,1,55.71,2,111.42,1,55.71,2,111.42,2,111.42,,,,,,,,,1,55.71,,,,,,,,,1,55.71,,,,,,,,,,,,
,,,,65~69,1,58.55,,,,,,,,,4,,,,234.19,1,58.55,1,58.55,,,,,5,292.74,2,117.10,,,1,58.55,,,2,117.10,,,1,58.55,,,,,1,58.55,,,1,58.55,1,58.55,,,,,,,,,,,,
,,,,70~74,,,,,2,185.36,,,,,2,,,,185.36,,,,,,,1,92.68,2,185.36,,,4,370.71,,,,,1,92.68,,,,,,,,,2,185.36,,,1,92.68,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,198.02,2,,,,396.04,,,,,,,,,5,990.10,,,2,396.04,,,,,1,198.02,,,,,,,,,1,198.02,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,716.85,,,,,,,,,1,358.42,,,2,716.85,,,,,,,,,,,1,358.42,,,,,,,,,1,358.42,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.87,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.75,,,,,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.01,,,,,,,,,1,,,,19.01,2,38.02,,,1,19.01,,,,,,,,,,,,,,,,,,,,,1,19.01,,,1,19.01,,,,,,,,,,,,,,,,
,,,,40~44,1,21.38,,,1,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42.75,,,,,,,,,,,1,21.38,,,1,21.38,,,,,,
,,,,45~49,1,35.70,,,,,,,,,,,,,,,,,,,,,,1,35.70,,,,,,,,,1,35.70,,,,,,,,,,,,,,,1,35.70,,,,,,,,,,,,
,,,,50~54,1,43.74,,,,,1,43.74,,,,,,,,1,43.74,,,,,1,43.74,,,,,,,1,43.74,,,,,,,,,,,1,43.74,1,43.74,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,56.72,,,,,,1,56.72,,,,,2,113.44,2,113.44,,,1,56.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,57.27,,,,,,,,,,,,4,229.10,,,,,3,171.82,1,57.27,2,114.55,1,57.27,1,57.27,,,,,1,57.27,,,2,114.55,,,,,,,,,,,,,,,1,57.27,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,4,213.45,,,,,3,160.09,5,266.81,1,53.36,4,213.45,,,2,106.72,,,,,,,1,53.36,,,,,,,,,1,53.36,,,1,53.36,,,,,,,,
,,,,70~74,,,,,1,80.91,,,,,,,,,,1,80.91,,,,,1,80.91,4,323.62,,,7,566.34,,,,,,,,,,,3,242.72,1,80.91,,,,,1,80.91,1,80.91,,,,,,,,,,,,
,,,,75~79,2,330.03,,,1,165.02,,,,,,,,,,,,,,,,1,165.02,2,330.03,,,2,330.03,1,165.02,,,,,,,1,165.02,,,,,,,,,,,,,,,,,2,330.03,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,940.44,,,,,,,1,313.48,,,3,940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,757.58,,,,,,,,,,,,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,1,19.95,,,1,19.95,1,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,58.45,,,,,,,,,,,,,,2,38.96,,,,,1,19.48,,,,,,,,,,,,,1,19.48,1,19.48,1,19.48,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,19.52,,,,,,,,,,,,1,19.52,,,2,39.03,,,,,,,,,,,,,,,,,,,,,1,19.52,,,,,,,,,,,,,,,,,,
,,,,40~44,2,41.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,64.29,,,,,,,2,64.29,,,,,,,,,,,,1,32.14,,,,,,,,,,,,,,,,,,,,,1,32.14,,,,,,,,,,,,,,,,,,
,,,,50~54,2,91.03,,,,,,,2,91.03,,,,,,,,,,,,,,1,45.52,,,,,,,,,,,1,45.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,54.82,,,,,3,164.47,,,,,,,,,,,,,,,,,,,,,,1,54.82,,,3,164.47,1,54.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,121.88,,,,,,,,,,,,1,60.94,1,60.94,3,182.82,,,,,,,,,1,60.94,,,2,121.88,1,60.94,,,1,60.94,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,263.02,,,,,,1,52.60,7,368.23,1,52.60,1,52.60,,,1,52.60,,,,,,,1,52.60,4,210.42,,,,,,,,,2,105.21,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,73.21,,,,,1,,,,73.21,2,146.41,5,366.03,1,73.21,4,292.83,,,,,1,73.21,,,,,,,1,73.21,,,,,2,146.41,,,2,146.41,,,,,,,,,,,,,,,,
,,,,75~79,2,304.41,,,,,,,2,304.41,1,,,,152.21,,,2,304.41,,,4,608.83,1,152.21,,,,,1,152.21,,,2,304.41,1,152.21,,,,,,,,,2,304.41,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,593.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,680.27,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.40,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.40,,,,,,,,,,,,,,,,
,,,,30~34,1,19.54,,,,,,,,,,,,,,1,19.54,,,,,,,,,1,19.54,1,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.42,,,,,1,20.42,,,,,,,,5,102.08,,,,,,,,,,,2,40.83,,,,,,,,,,,,,,,1,20.42,,,,,2,40.83,,,,,,,,,,,,
,,,,40~44,4,83.19,,,,,,,,,,,,,,1,20.80,,,1,20.80,1,20.80,,,,,,,1,20.80,,,,,1,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,85.28,,,,,,,,,,,,,,3,85.28,,,,,1,28.43,1,28.43,,,,,,,1,28.43,,,,,,,1,28.43,,,,,,,1,28.43,1,28.43,1,28.43,,,,,,,,,,
,,,,50~54,,,,,,,,,1,45.81,1,,,,45.81,3,137.43,1,45.81,,,1,45.81,1,45.81,1,45.81,1,45.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.19,,,,,,,1,53.19,,,,,,1,53.19,,,,,4,212.77,3,159.57,,,1,53.19,1,53.19,,,,,,,,,2,106.38,1,53.19,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,127.55,1,63.78,1,63.78,,,,,,,,,,1,63.78,,,,,1,63.78,2,127.55,,,,,,,,,,,,,1,63.78,4,255.10,1,63.78,1,63.78,,,1,63.78,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,6,317.46,,,,,1,52.91,4,211.64,,,4,211.64,,,,,,,,,,,1,52.91,1,52.91,,,1,52.91,,,1,52.91,3,158.73,,,,,,,,,,
,,,,70~74,,,1,69.44,1,69.44,,,,,,,,,,1,69.44,,,,,1,69.44,3,208.33,,,5,347.22,,,1,69.44,1,69.44,,,1,69.44,2,138.89,,,,,,,,,,,1,69.44,,,,,,,,,,
,,,,75~79,2,270.27,,,1,135.14,,,1,135.14,,,,,,1,135.14,,,1,135.14,1,135.14,3,405.41,,,2,270.27,,,2,270.27,,,,,,,1,135.14,1,135.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,284.90,,,,,,,,,,,1,284.90,,,,,,,,,,,2,569.80,,,,,,,1,284.90,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.87,,,,,1,20.87,,,,,,,,1,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.87,,,,,,,,
,,,,40~44,2,42.81,,,,,,,,,,,,,,,,,,,,4,85.62,,,,,1,21.40,1,21.40,,,,,,,,,,,1,21.40,,,,,,,1,21.40,,,1,21.40,,,,,,,,
,,,,45~49,2,52.29,,,,,,,,,,,,,,,,,,,,,,1,26.14,,,,,,,,,,,1,26.14,,,,,1,26.14,,,1,26.14,1,26.14,,,1,26.14,1,26.14,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,136.86,,,,,,,1,45.62,,,2,91.24,,,,,,,,,,,1,45.62,,,,,,,,,,,,,1,45.62,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,4,201.71,,,,,2,100.86,2,100.86,,,,,,,1,50.43,,,,,,,,,1,50.43,,,,,,,,,,,,,1,50.43,,,,,,
,,,,60~64,4,261.27,1,65.32,,,,,,,,,,,,2,130.63,,,,,1,65.32,2,130.63,,,1,65.32,3,195.95,1,65.32,,,,,,,,,,,1,65.32,,,,,,,,,1,65.32,1,65.32,4,261.27,,,,
,,,,65~69,1,55.37,,,3,166.11,,,,,,,,,,3,166.11,,,1,55.37,2,110.74,3,166.11,,,2,110.74,,,,,,,,,,,1,55.37,,,,,,,,,1,55.37,1,55.37,,,,,1,55.37,,,,
,,,,70~74,1,65.40,,,1,65.40,,,,,1,,,,65.40,1,65.40,,,,,2,130.80,4,261.61,1,65.40,2,130.80,,,1,65.40,,,,,,,1,65.40,2,130.80,,,,,,,,,,,,,,,1,65.40,,,,
,,,,75~79,,,,,,,,,,,1,,,,120.05,1,120.05,,,,,,,3,360.14,,,,,,,,,,,,,,,,,4,480.19,,,,,,,,,3,360.14,,,1,120.05,2,240.10,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,286.53,,,,,,,1,286.53,,,2,573.07,,,,,1,286.53,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,495.05,,,,,,,1,495.05,,,1,495.05,,,,,,,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,23.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,20.04,,,,,,,,,,,,,,,,,,,,1,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,20.11,,,,,,,,,,,,,1,20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,2,40.40,,,,,,,,,,,,,,,1,20.20,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,42.52,,,,,,,1,21.26,1,21.26,1,21.26,,,,,,,,,,,1,21.26,1,21.26,,,1,21.26,,,,,,,,,,,,,,,,,,
,,,,45~49,4,97.39,,,,,,,,,3,,,,73.05,,,,,,,1,24.35,,,1,24.35,1,24.35,,,1,24.35,2,48.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,126.42,,,,,,,,,6,,,,252.84,,,,,,,2,84.28,,,,,,,,,,,2,84.28,,,,,,,,,1,42.14,,,,,,,,,,,,,,,,,,
,,,,55~59,2,96.76,,,1,48.38,,,,,5,,,,241.90,,,,,1,48.38,,,,,1,48.38,,,,,,,1,48.38,1,48.38,,,,,,,1,48.38,1,48.38,,,,,,,,,,,,,,,,
,,,,60~64,1,62.42,,,,,,,2,124.84,2,,,,124.84,,,,,,,1,62.42,3,187.27,,,,,,,,,1,62.42,,,,,,,2,124.84,1,62.42,1,62.42,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,5,,,,295.68,,,2,118.27,3,177.41,3,177.41,3,177.41,,,,,,,,,1,59.14,2,118.27,,,,,,,,,5,295.68,,,,,,,,,,,,,,,,
,,,,70~74,,,3,182.15,,,,,2,121.43,3,,,,182.15,,,,,,,6,364.30,2,121.43,,,,,1,60.72,,,1,60.72,1,60.72,,,,,2,121.43,,,1,60.72,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,205.97,1,,,,102.99,,,,,2,205.97,4,411.95,2,205.97,,,,,,,,,1,102.99,1,102.99,,,,,1,102.99,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,268.10,,,,,,,,,,,,1,268.10,1,268.10,,,,,,,,,,,,,,,,,,,,,,,3,804.29,,,,,,,,,,,,,,,,
,,,,85+,,,1,425.53,,,,,,,1,,,,425.53,,,,,,,2,851.06,2,851.06,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,23.30,,,,,,,,1,23.30,,,,,,,1,23.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.90,,,,,1,19.90,,,,,1,19.90,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,21.83,,,,,,,,,,,,,,1,21.83,,,,,,,,,,,,,,,,,,,,,,,1,21.83,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,20.40,,,,,,,,,,,,,,,,,,,,,,,1,20.40,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,20.15,,,,,,,,1,20.15,,,,,,,,,,,1,20.15,1,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.67,1,20.67,,,,,,,,,,,,1,20.67,,,,,1,20.67,1,20.67,,,,,1,20.67,,,,,,,1,20.67,1,20.67,,,,,,,,,2,41.33,,,,,,,,,,,,
,,,,45~49,1,23.67,,,,,,,,,,,,,,2,47.35,,,1,23.67,,,,,,,,,,,1,23.67,,,,,,,,,,,,,,,,,1,23.67,,,,,,,,,,,,
,,,,50~54,1,38.46,,,,,,,,,,,,,,3,115.38,,,,,,,,,,,,,,,,,,,1,38.46,,,2,76.92,,,,,,,2,76.92,1,38.46,,,1,38.46,,,,,,,,
,,,,55~59,2,95.97,,,,,,,,,1,,,,47.98,2,95.97,,,1,47.98,1,47.98,,,,,1,47.98,,,,,,,,,,,1,47.98,,,,,,,,,1,47.98,1,47.98,1,47.98,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,119.90,,,,,4,239.81,1,59.95,,,2,119.90,,,,,,,,,1,59.95,,,,,,,,,,,,,,,1,59.95,,,,,,,,
