,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.14,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.70,,,,,,,1,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.37,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.21,,,1,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.27,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,19.33,1,,,,19.33,,,,,,,,,,,,,,,1,29.73,,,,,,,,,,,,,,,1,19.33,,,,,,,1,19.33,1,9.96,,,3,57.98,,,,,1,9.96,,,,,,,,,,,,,,
,,,,30~34,4,30.03,,,,,1,17.90,,,1,,,,10.06,,,1,10.06,,,,,,,,,,,,,1,17.90,,,1,17.90,,,,,,,,,,,,,,,5,37.54,,,1,17.90,,,1,17.90,,,,,,,,,,,,,,,,,,,,
,,,,35~39,8,51.63,,,,,1,15.98,2,31.97,,,,,,,,4,33.29,,,,,,,,,2,12.91,,,2,31.97,,,,,2,12.91,,,,,,,,,,,,,1,15.98,,,2,16.64,,,,,1,10.82,,,1,10.82,,,,,,,,,,,,,,
,,,,40~44,13,64.73,,,1,14.27,1,9.84,,,2,,,,20.16,,,5,29.12,,,,,,,,,2,11.65,3,17.47,2,28.53,,,5,29.12,2,15.30,,,,,1,14.27,,,1,14.27,,,2,19.68,1,9.84,1,14.27,,,,,,,1,14.27,5,24.90,1,9.84,,,,,,,,,,,,
,,,,45~49,16,82.31,,,,,,,3,31.74,,,,,,,,11,56.59,,,,,,,1,15.54,5,38.45,5,50.08,2,21.16,,,1,10.02,5,38.45,,,1,15.54,1,10.02,1,15.54,,,,,1,10.02,1,33.11,1,15.54,,,,,,,1,15.54,2,20.03,,,1,15.54,1,10.02,,,,,,,,
,,,,50~54,18,112.09,,,2,17.68,,,1,11.71,2,,,,23.43,,,13,80.95,1,11.71,,,,,,,11,82.81,7,43.59,,,1,11.71,4,24.91,9,56.04,,,2,23.43,,,,,,,,,5,37.64,,,,,1,11.71,,,,,3,22.59,5,66.47,1,36.02,1,36.02,2,23.43,,,,,,,,
,,,,55~59,15,115.30,,,1,14.43,1,27.61,3,28.43,1,,,,14.43,,,15,115.30,,,1,27.61,,,,,7,53.80,13,99.92,1,14.43,,,4,37.90,6,46.12,1,14.43,3,43.28,,,,,2,55.22,,,4,42.61,,,2,28.85,2,28.85,,,,,5,38.43,2,28.85,,,,,6,63.91,,,,,,,,
,,,,60~64,13,184.69,,,2,35.57,,,3,53.35,2,,,,38.92,1,52.63,11,156.27,,,,,,,,,8,155.67,9,127.86,2,35.57,,,1,52.63,3,58.38,,,1,52.63,,,1,52.63,2,53.72,1,26.86,11,156.27,,,3,58.38,1,26.86,,,,,5,88.92,,,,,1,26.86,6,116.75,,,,,,,,
,,,,65~69,7,133.23,,,,,1,36.35,3,109.05,2,,,,48.69,,,14,266.46,,,,,,,,,9,219.08,8,152.26,1,73.69,1,36.35,8,152.26,2,48.69,,,1,87.26,1,73.69,,,,,3,57.10,7,133.23,1,73.69,3,76.98,1,73.69,,,1,87.26,4,102.64,1,73.69,1,73.69,1,36.35,11,209.36,,,,,,,,
,,,,70~74,5,161.76,1,92.51,2,99.50,,,2,69.81,2,,,,64.70,,,17,430.82,,,,,1,92.51,,,6,194.11,15,380.13,3,154.96,,,5,126.71,,,,,2,64.70,,,1,49.75,,,2,64.70,13,329.45,3,97.06,,,,,,,,,2,69.81,,,,,2,103.31,15,380.13,,,,,,,,
,,,,75~79,3,87.08,,,5,145.14,1,55.10,2,76.22,3,,,,87.08,,,15,435.41,,,,,,,,,8,232.22,12,348.33,1,55.10,,,7,203.19,2,75.87,,,4,245.40,,,,,,,,,12,348.33,,,,,,,,,,,3,113.81,,,1,121.80,1,121.80,22,638.61,,,,,,,,
,,,,80~84,4,129.20,,,2,120.55,,,2,271.37,7,,,,226.10,,,10,423.91,,,,,,,,,5,211.95,17,549.10,3,127.17,1,135.69,6,250.42,5,211.95,,,,,,,,,,,1,60.28,6,254.35,1,142.86,,,1,142.86,,,,,4,129.20,1,60.28,,,,,20,645.99,,,,,,,,
,,,,85+,1,119.33,1,119.33,,,,,5,310.56,,,,,,,,8,680.27,,,,,,,,,,,9,707.55,1,295.86,,,5,393.08,1,230.41,,,,,,,,,,,,,6,471.70,2,157.23,1,230.41,,,,,1,119.33,4,340.14,,,,,,,6,372.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.73,,,,,,,,,,,,,,,1,18.73,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.23,,,,,,,,,,,,,,,,,,,,,1,15.82,,,,,1,9.97,1,9.97,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.02,,,,,1,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,10.13,,,,,1,30.75,,,,,,,,,,,,,,,,,,1,10.13,,,,,,,,,,,,,,,,,,,,,1,10.13,,,,,,,1,19.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,3,29.29,1,17.29,1,,,,17.29,,,,,3,15.38,,,1,17.29,2,14.58,,,,,,,,,,,1,9.76,,,,,,,,,,,,,1,17.29,,,4,24.96,,,,,2,14.58,,,,,,,,,,,,,,,,,,
,,,,35~39,7,38.95,,,,,2,21.90,,,,,,,,,,,,5,32.84,,,2,16.84,,,2,21.90,,,,,1,10.95,,,,,,,,,,,,,2,16.84,,,1,16.41,1,16.41,,,,,4,45.26,4,26.27,,,,,,,,,,,,,,,,,,
,,,,40~44,10,76.44,1,9.83,,,1,14.17,,,1,,,,14.17,,,,,6,29.80,,,,,2,15.29,,,,,3,17.41,4,19.86,,,,,,,,,,,,,5,50.18,2,20.07,,,,,,,,,,,1,9.83,,,1,34.36,,,,,,,,,,,,,,
,,,,45~49,14,83.45,1,15.09,,,2,15.23,3,29.56,1,,,,33.51,,,,,13,65.79,1,15.09,8,40.48,5,29.80,1,15.09,,,2,30.18,4,20.24,,,,,,,,,2,11.92,,,5,25.30,,,3,29.56,,,,,1,9.85,,,2,11.92,,,2,30.18,1,9.85,,,,,,,,,,,,
,,,,50~54,12,72.09,,,,,2,22.77,1,35.77,2,,,,17.27,,,,,16,96.12,,,5,36.10,7,42.05,2,17.27,,,3,21.66,5,36.10,2,14.44,1,11.38,1,19.74,,,1,19.74,,,4,45.53,,,,,1,35.77,,,1,19.74,1,35.77,7,50.54,,,,,1,11.38,,,,,,,,,,,,
,,,,55~59,16,115.84,,,,,1,25.99,1,38.65,,,,,,,,,,24,173.76,,,11,79.64,17,123.08,3,77.96,,,4,40.14,5,67.78,2,31.08,1,13.56,1,13.56,,,1,13.56,1,13.56,5,36.20,,,2,17.82,1,13.56,,,,,3,40.67,2,17.82,1,13.56,,,3,26.73,,,,,,,,,,,,
,,,,60~64,11,135.62,1,62.15,1,23.40,,,3,46.14,,,,,,,,,,19,234.25,,,8,123.04,10,123.29,,,1,23.40,4,49.32,6,73.97,1,44.88,,,,,,,1,23.40,,,11,135.62,1,23.40,3,36.99,1,62.15,,,1,23.40,1,44.88,2,89.77,2,89.77,,,5,61.64,,,,,,,,,,,,
,,,,65~69,2,187.27,,,2,72.91,,,2,81.77,,,,,,,,,,10,192.72,,,12,231.26,7,134.90,1,93.63,,,4,145.83,5,121.33,2,72.91,,,,,,,2,48.53,,,10,192.72,,,,,2,72.91,,,,,1,36.46,,,,,1,36.46,9,218.39,,,,,,,,,,,,
,,,,70~74,4,123.95,1,47.62,4,123.95,1,88.73,2,95.24,,,,,,,,,,16,386.29,,,7,169.00,11,265.57,,,,,8,193.14,,,,,,,,,,,1,47.62,,,9,217.29,,,1,88.73,3,72.43,,,,,,,1,88.73,,,,,11,265.57,,,,,,,,,,,,
,,,,75~79,5,153.94,2,79.62,1,58.21,,,,,6,,,,184.73,,,1,135.87,16,492.61,,,9,366.75,22,677.34,1,58.21,,,3,92.36,3,119.43,1,58.21,,,,,,,,,1,58.21,10,307.88,1,135.87,1,58.21,3,196.08,,,1,58.21,2,116.41,1,58.21,,,,,11,338.67,,,,,,,,,,,,
,,,,80~84,,,,,1,131.93,,,1,58.72,9,,,,368.25,,,,,8,327.33,,,7,411.04,22,687.07,,,,,2,117.44,,,3,122.75,,,,,,,2,81.83,,,13,406.00,,,,,,,,,2,81.27,7,218.61,,,,,1,131.93,13,406.00,,,,,,,,,,,,
,,,,85+,3,744.42,,,,,,,,,,,,,,,,,,8,436.21,,,1,248.14,11,599.78,1,211.86,,,5,272.63,1,248.14,2,208.55,,,,,,,,,1,211.86,5,367.11,,,,,1,248.14,,,,,,,,,,,,,11,599.78,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,其它淋巴瘤,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,造血系統及網狀內皮系統,,,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.21,1,100.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,67.84,,,,,,,,,,,,1,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,腎盂及其他泌尿系統,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,43.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,20.05,2,,,,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,23.48,1,21.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,44.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,74.46,,,2,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,104.71,3,69.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.36,2,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,79.05,8,184.42,,,,,,,,,,,,1,60.53,2,121.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,60.35,2,135.23,,,,,1,127.06,,,,,,1,67.61,,,,,,,1,67.61,,,,,2,135.23,1,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,8,260.84,,,,,1,173.91,,,,,,,,,,,,1,76.92,,,2,80.26,,,1,76.92,,,,,1,83.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,190.66,1,130.55,,,1,239.23,,,,,,,,,,,,1,130.55,,,1,130.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,552.49,1,158.73,,,,,,,,,,,,,,,,,,,,,,1,142.25,1,142.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,4,53.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,41.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.41,1,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,25.60,1,25.60,1,25.60,,,,,,,,,,,,,,,,,,,,,,,,1,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,24.24,,,,,,,,,,,,,,1,24.24,,,,,,,,,1,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,63.05,,,1,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,44.65,,,4,206.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.89,,,,,5,142.21,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.78,,,,,,,1,58.17,,,,,,,,,,,,,,,,,,,,1,129.03,,,1,58.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,157.54,2,148.59,1,,,,74.29,,,1,83.82,,,,,1,83.82,1,83.82,,,,,1,167.79,,,2,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,175.82,,,,,,,,,,,,,,,,,,,,,,1,120.34,,,1,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,163.67,,,2,284.09,,,,,,,,,,,,,,,,,,,,,,1,282.49,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,263.16,,,,,,,,,,,,,,,,,,,,,,,,2,431.03,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1388.89,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,22.04,,,,,,,,,,,,1,55.96,,,,,,,,,,,,,,,,,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,62.66,1,94.79,,,1,35.56,1,50.61,,,,,,,,,,1,35.56,,,,,,,,,,,1,35.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,64.75,4,86.34,,,,,,,,,,,,,,,,,,,,1,37.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,125.87,2,115.81,,,,,,,,,,,,,,,,,,,,1,57.90,1,57.90,,,,,,,1,57.90,,,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.53,4,286.12,,,,,,,,,,,,,,,,,,,,1,71.53,3,147.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,111.73,1,91.74,,,,,,,1,,,,111.73,,,,,,,1,223.21,,,,,1,111.73,,,,,2,223.46,,,1,223.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,254.45,,,,,,,,,,,,1,254.45,,,,,,,2,176.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
