,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.71,,,,,,,,,,,,,,,,,,,1,42.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,16.32,,,,,,,,,,,,,,,,,,,,4,13.42,,,,,,,,,1,6.79,,,1,6.79,,,2,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16.78,,,,,,,,
,,,,35~39,16,48.26,,,,,,,,,2,,,,22.72,3,21.80,,,,,9,29.79,1,7.27,,,,,,,1,14.55,2,17.38,1,7.27,,,1,14.55,,,1,7.27,,,1,14.55,,,1,7.27,,,,,,,,,,,,,,,,,,,1,14.55,4,19.38,,,,,,,,
,,,,40~44,35,103.77,2,13.05,1,7.02,,,5,19.57,4,,,,17.12,,,,,,,14,42.87,,,,,,,,,1,10.76,5,16.31,2,12.19,,,1,93.37,7,32.76,,,,,,,,,1,14.06,,,,,,,3,12.74,,,2,12.19,,,1,14.06,1,7.02,3,14.04,8,32.49,,,,,,,,
,,,,45~49,31,98.16,1,7.10,1,14.84,1,7.10,2,29.68,,,,,,1,7.10,,,,,23,75.86,,,,,,,,,6,28.12,7,23.09,,,,,5,17.81,7,31.71,1,14.84,,,,,,,,,,,1,7.10,3,14.06,8,25.33,,,1,13.78,1,7.10,,,,,2,9.61,6,28.12,,,2,14.21,,,,
,,,,50~54,50,171.07,,,4,20.24,2,34.46,4,20.34,3,,,,15.25,6,20.53,,,,,28,95.80,,,,,1,77.10,,,7,31.63,12,44.68,4,20.34,,,3,25.65,14,54.77,,,2,14.43,,,,,,,,,,,4,15.65,11,39.38,,,3,21.64,1,17.23,,,,,3,21.64,10,35.80,1,17.23,,,,,,
,,,,55~59,43,173.96,1,8.46,,,,,2,14.12,2,,,,41.53,4,33.84,,,1,8.46,47,190.14,,,,,,,,,12,50.88,19,76.86,3,15.98,,,8,42.16,6,28.24,,,3,18.26,,,1,8.46,,,,,1,20.76,2,12.02,10,47.07,1,8.46,2,12.17,8,35.75,,,,,2,14.12,7,28.32,,,5,26.35,8,33.92,,
,,,,60~64,13,98.37,1,14.91,,,,,3,32.26,3,,,,32.26,3,44.74,,,,,31,222.40,,,,,,,,,10,79.56,14,105.94,1,14.91,,,8,57.39,11,78.92,,,4,49.54,,,,,,,,,2,21.62,4,37.49,23,165.00,1,38.54,2,29.83,5,47.08,,,1,39.29,5,53.76,1,14.91,3,32.43,2,38.91,7,65.60,,
,,,,65~69,12,109.52,,,1,17.90,1,17.90,1,179.86,4,,,,71.58,11,95.54,,,,,39,338.75,,,,,,,,,11,106.55,19,173.41,3,38.98,,,7,78.78,4,152.26,,,1,47.42,1,17.90,,,1,47.42,,,1,17.90,,,14,121.60,,,1,17.90,1,17.90,,,,,10,113.02,2,35.79,2,61.35,4,36.51,16,146.03,,
,,,,70~74,13,157.37,,,2,37.98,,,2,102.25,7,,,,90.12,4,58.83,,,,,29,351.05,,,,,,,1,26.29,13,167.37,27,347.62,3,153.37,,,12,154.50,,,,,6,77.25,,,1,68.40,,,,,3,63.64,1,68.40,19,230.00,,,1,62.85,4,93.07,,,2,52.58,6,72.63,2,42.43,,,3,98.26,21,308.87,,
,,,,75~79,6,129.37,,,2,67.80,,,,,1,,,,232.02,14,178.25,,,,,23,292.84,,,1,61.50,,,,,12,161.66,36,458.37,3,71.31,1,143.47,12,167.67,2,79.40,,,3,58.82,,,,,1,38.74,,,,,6,89.21,24,305.58,,,3,91.52,2,39.22,,,,,5,74.34,2,39.22,,,5,74.34,26,331.04,,
,,,,80~84,,,2,90.33,4,75.17,,,,,6,,,,112.76,11,177.76,,,,,27,436.33,,,,,,,,,15,242.40,34,549.45,4,108.99,,,10,177.78,4,75.17,,,5,166.67,1,43.08,,,,,,,2,54.50,4,88.20,19,322.91,1,43.08,4,133.33,2,50.35,,,1,60.57,9,152.96,,,1,43.08,,,18,290.89,,
,,,,85+,,,1,103.52,1,185.87,,,,,2,,,,153.85,6,293.97,,,,,1,103.52,,,,,,,1,131.23,5,275.18,17,615.50,2,156.37,,,4,231.48,2,132.98,,,1,131.23,,,,,,,,,,,,,5,193.87,,,4,220.14,3,202.29,,,,,3,352.53,,,,,,,8,310.20,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.40,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,13.35,,,,,,,,,,,,,,,,,,,,,1,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.34,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,56.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.90,,,,,,,,,,,,,,,,,,,1,7.94,,,,,,,,,,,,
,,,,20~24,,,,,1,7.82,1,16.44,1,7.82,1,,,,19.86,,,1,7.82,,,,,,,,,,,,,,,,,1,19.86,,,,,,,,,,,,,,,,,,,1,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,6.58,1,6.58,2,,,,23.67,,,,,,,1,6.58,,,,,,,,,,,,,2,13.16,,,,,,,,,,,,,,,,,,,1,6.58,,,,,,,1,6.58,1,13.41,1,43.98,2,13.16,,,,,,,,,,,,
,,,,30~34,5,16.60,,,1,6.67,,,2,8.89,,,,,,,,,,,,2,13.34,,,,,,,,,4,13.28,,,2,8.89,,,,,,,,,,,,,,,,,,,2,11.72,,,,,,,,,1,6.67,,,1,6.67,,,,,,,,,,,,
,,,,35~39,18,57.48,,,1,10.90,2,9.85,1,7.44,1,,,,7.44,1,10.90,,,,,4,13.57,,,,,,,,,1,7.44,4,13.57,,,1,7.44,1,14.57,3,22.33,1,7.44,1,14.57,,,,,1,54.35,,,1,10.90,1,7.44,1,10.90,,,1,54.35,,,1,7.44,2,9.85,1,7.44,,,,,,,,,,
,,,,40~44,24,71.29,,,1,7.09,,,2,12.45,4,,,,18.93,3,9.78,,,,,11,42.95,,,,,,,,,2,17.37,1,10.48,6,28.40,1,14.23,3,12.69,7,22.09,1,7.09,1,50.79,1,10.48,,,,,2,14.19,7,22.82,1,10.48,,,1,7.09,,,1,7.09,,,7,30.31,1,7.09,1,10.48,1,14.23,,,,,,
,,,,45~49,26,82.03,1,13.23,1,13.23,1,7.19,3,10.60,2,,,,9.64,3,37.12,1,7.19,,,25,84.59,,,,,,,,,6,21.20,11,37.22,4,14.13,,,6,19.70,5,22.73,,,,,,,,,,,2,22.28,6,27.94,,,2,160.51,1,46.69,,,3,14.46,2,24.75,5,16.42,,,,,,,,,,,,
,,,,50~54,29,98.40,1,7.23,2,27.54,,,5,19.31,1,,,,16.50,8,30.90,,,,,40,135.72,,,,,1,7.23,1,43.31,12,40.72,9,31.92,4,18.01,1,7.23,4,20.10,15,55.22,6,21.28,3,18.58,,,,,,,3,15.13,18,63.84,1,7.23,1,16.70,1,7.23,,,,,4,20.17,13,47.86,,,,,,,,,,,,
,,,,55~59,34,139.25,,,2,16.47,1,42.90,1,19.71,5,,,,25.85,3,17.64,,,,,47,183.57,,,,,,,,,15,72.35,23,94.20,6,24.57,,,4,23.51,11,49.81,7,41.15,1,8.24,,,,,3,17.43,3,24.71,21,82.02,,,5,25.58,1,8.24,,,,,7,36.19,6,27.17,,,3,17.43,7,36.19,,,,,,
,,,,60~64,24,156.14,3,22.90,,,,,3,33.75,1,,,,13.59,7,50.59,1,65.19,,,35,227.70,,,2,34.83,,,,,12,96.05,22,143.13,3,25.49,1,34.75,5,38.17,7,59.48,6,58.63,,,,,,,,,,,16,104.09,,,6,54.75,3,33.75,,,,,2,19.54,2,45.48,,,2,69.83,12,91.62,,,,,,
,,,,65~69,12,105.33,,,2,60.17,1,17.04,,,,,,,,10,87.77,,,,,27,225.23,,,,,,,,,11,96.55,25,219.43,5,54.40,,,8,86.47,4,118.20,3,46.42,,,,,,,1,46.71,2,34.08,22,193.10,,,2,24.79,5,54.40,,,,,8,70.22,2,34.08,,,2,336.13,23,201.88,,,,,,
,,,,70~74,10,123.89,1,110.38,,,,,2,40.51,5,,,,69.77,4,65.35,,,,,30,392.05,,,,,,,,,9,111.50,27,352.85,2,124.69,,,8,123.69,2,124.69,8,162.04,1,110.38,,,,,1,24.81,4,70.98,16,186.96,2,49.62,2,49.62,4,49.55,,,,,9,148.81,2,35.96,3,74.42,1,62.34,26,303.81,,,,,,
,,,,75~79,3,158.14,1,36.91,2,47.47,,,,,3,,,,54.04,10,134.26,,,,,23,308.81,1,47.60,1,36.91,,,1,66.49,11,155.92,29,389.37,6,89.46,,,12,170.09,1,66.49,5,93.51,1,47.60,,,,,2,41.58,1,254.45,32,429.65,1,36.91,,,2,70.37,,,,,10,158.38,2,89.09,,,2,89.09,20,316.76,,,,,,
,,,,80~84,2,88.57,1,58.62,1,58.62,,,,,2,,,,48.82,10,226.81,,,1,41.82,22,343.11,,,1,58.62,,,,,8,253.41,36,561.45,3,54.07,,,13,202.74,2,73.99,4,199.70,,,,,,,,,,,24,374.30,1,41.82,1,41.82,6,98.36,1,41.82,,,8,131.15,,,,,1,41.82,23,358.70,,,,,,
,,,,85+,1,114.03,,,2,228.05,,,,,1,,,,91.49,5,253.81,1,114.03,,,12,414.08,,,,,,,,,6,277.26,30,970.25,1,170.36,,,6,296.88,,,3,209.21,,,,,,,,,4,365.97,8,395.84,,,2,182.98,2,101.52,,,,,6,207.04,1,91.49,,,1,114.03,11,379.57,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,2,,,,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19.11,,,,,,,,,,,,,1,14.83,1,14.83,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,65.10,,,1,14.95,,,,,,,,,,,,,,,1,14.95,,,,,,,,,,,,,,,1,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,8.05,,,,,,,,,,,,,,,1,8.05,,,,,,,,,,,,,,,,,1,14.96,,,,,,,,,,,,,,,1,8.05,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,16.31,1,56.92,,,1,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.00,,,,,,,,,1,19.03,,,,,,,,,,
,,,,25~29,1,13.66,,,,,,,2,9.03,2,,,,13.50,1,6.75,1,46.36,2,9.03,,,,,,,,,,,1,6.75,1,13.66,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.74,1,16.74,,,1,13.66,,,,,,,,,,
,,,,30~34,2,8.81,,,,,1,6.60,1,6.60,3,,,,13.13,,,,,2,8.81,,,,,1,6.60,,,2,13.13,1,6.60,3,12.55,,,,,,,,,,,,,,,1,13.00,,,,,,,3,17.33,1,13.00,,,,,2,8.81,1,6.60,,,5,16.45,,,,,,,,,,
,,,,35~39,8,27.93,1,11.50,,,,,2,13.46,1,,,,7.63,2,20.88,1,56.95,4,20.05,,,,,,,,,2,12.86,2,12.86,1,11.50,,,1,7.63,1,56.95,,,,,,,,,,,,,,,,,1,14.59,,,2,12.86,,,2,9.18,,,,,5,25.06,1,11.50,,,,,,,,
,,,,40~44,23,69.99,,,1,7.11,,,2,17.01,1,,,,7.11,1,10.17,,,19,59.41,,,,,,,,,1,7.11,3,42.63,3,9.70,,,1,14.21,3,9.70,,,,,,,,,,,,,2,28.42,,,3,9.70,,,,,1,14.21,2,8.37,2,8.37,,,6,19.39,1,14.21,,,,,,,,
,,,,45~49,30,97.37,1,7.22,2,12.55,,,2,9.17,4,,,,18.34,4,13.92,1,7.22,32,103.86,1,7.22,,,,,,,10,34.80,9,31.32,2,13.45,,,,,8,26.77,,,1,48.15,,,,,,,,,,,2,9.17,12,41.76,3,13.76,2,28.88,4,19.24,,,2,9.62,4,13.92,6,20.88,1,48.15,,,1,7.22,,,,
,,,,50~54,37,131.48,,,2,10.08,,,3,15.13,3,,,,15.12,2,12.59,,,31,105.34,,,,,,,,,6,23.11,13,44.18,5,23.67,,,8,37.87,11,39.09,,,1,77.76,2,10.08,,,,,,,,,2,10.08,18,85.27,,,1,16.29,1,16.29,1,7.30,,,2,14.60,7,26.96,,,,,2,10.08,,,,
,,,,55~59,36,135.08,1,7.94,4,26.77,,,1,19.36,2,,,,19.08,4,17.33,,,48,180.11,,,,,,,,,10,41.14,16,65.82,4,19.75,,,10,46.87,11,43.27,,,1,7.94,,,,,,,,,,,6,29.62,22,95.32,2,15.87,5,39.68,4,38.17,1,81.43,2,26.12,3,28.63,4,19.75,1,19.36,3,16.74,5,27.91,,,,
,,,,60~64,12,75.98,1,12.02,,,,,1,12.02,5,,,,37.37,7,46.79,1,12.02,29,165.65,,,1,12.02,,,,,16,106.95,20,114.24,2,24.03,,,6,44.85,7,46.79,,,2,78.52,,,1,58.38,1,12.02,,,,,1,12.02,23,131.38,,,2,19.93,8,56.48,,,1,12.02,2,30.13,2,24.03,1,12.02,1,12.02,13,74.26,,,,
,,,,65~69,7,88.48,,,1,17.56,1,83.26,,,3,,,,54.08,2,25.55,,,42,355.54,,,,,,,,,15,126.98,26,245.01,5,49.79,1,46.93,8,79.67,4,51.11,,,4,50.56,,,1,17.56,,,1,175.44,3,38.33,3,35.73,24,203.17,,,1,17.56,7,72.30,,,1,83.26,4,51.11,2,25.55,,,1,17.56,23,194.70,,,,
,,,,70~74,3,51.32,,,3,40.02,,,1,63.86,2,,,,38.60,5,74.10,,,34,382.97,,,,,,,,,17,191.48,19,226.24,1,23.36,,,6,102.63,1,23.36,,,9,120.06,,,1,60.61,,,,,,,,,24,300.90,,,3,46.80,3,70.09,,,2,46.73,5,79.04,3,63.03,1,23.36,3,57.89,20,225.28,,,,
,,,,75~79,6,89.37,1,35.49,,,1,35.49,1,265.25,2,,,,62.60,5,93.30,,,21,296.15,,,,,,,,,15,223.41,35,493.58,4,95.85,,,12,169.23,2,43.54,,,5,84.05,1,265.25,,,,,,,2,70.97,2,43.54,18,284.54,,,2,115.47,3,118.06,,,3,95.82,7,104.26,2,47.93,,,2,63.88,34,479.48,,,,
,,,,80~84,6,168.35,1,55.83,2,111.67,,,,,1,,,,55.83,12,201.65,,,15,230.24,,,1,41.89,,,1,41.89,4,90.42,29,445.13,7,123.87,,,6,106.18,5,76.75,1,67.89,6,126.53,,,,,,,,,1,55.83,1,55.83,15,241.35,2,47.87,2,61.27,2,135.78,,,,,6,106.18,1,67.89,,,2,83.79,18,302.47,,,,
,,,,85+,1,137.55,,,1,281.69,,,1,99.60,2,,,,351.49,5,153.28,,,6,207.61,,,1,99.60,,,,,7,242.21,21,580.59,2,164.20,,,7,261.58,2,86.17,,,2,151.86,,,,,,,1,99.60,2,97.85,2,86.17,16,470.17,1,281.69,1,99.60,2,115.54,,,1,137.55,2,275.10,2,115.54,1,75.93,1,75.93,15,414.71,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,後腹膜腔及腹膜,,,,,胃,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,16.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,23.49,,,,,,,1,,,,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,26.82,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,39.66,,,1,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,18.45,,,,,,,,,,,,,,,,,,,,,,1,54.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,24.81,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.21,,,,,,,1,54.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,117.10,,,,,1,62.46,,,,,,1,117.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,165.02,1,165.02,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,77.34,,,,,,,,,,,,,,,,,,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,6.92,,,,,2,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,3,18.19,1,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,3,22.41,,,,,,,,,,,1,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,16.81,,,,,,,,,,,,,,,,,,,,,,,1,8.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,43.73,1,7.39,,,,,,,,,,,,1,43.73,,,,,,,,,,,,,1,43.73,,,,,,,1,43.73,,,1,7.39,,,,,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.36,3,19.70,,,,,,,,,,,,,,,,,,,,1,10.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,54.75,1,14.81,3,30.40,,,,,,,,,,,,,,,,1,14.81,,,,,,,,,,,,,1,42.03,,,,,,,,,,,,,,,,,,,,,1,14.81,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,51.06,4,46.82,,,,,,,,,,,,,,,,1,51.36,,,1,36.54,,,,,,,,,1,36.54,1,17.22,,,,,,,1,51.36,2,34.44,,,,,,,,,,,2,24.82,,,,,,,,,,,,,,,,,,,,,,
