,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.76,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,56.90,,,,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,1,65.75,,,,,2,100.30,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,53.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.07,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,58.96,,,,,,,2,105.04,,,,,,,,,,,2,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,178.78,,,,,1,99.30,,,1,159.49,,,,,,,,,1,99.30,,,,,,,,,,,,,1,149.03,,,,,,,,,,,,,,,,
,,,,50~54,1,141.24,,,,,,,,,,,,,,,,,,,,2,282.49,,,1,141.24,,,,,1,151.29,,,,,,,,,,,,,3,127.44,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,,,,,1,107.64,,,5,,,,209.56,,,1,151.98,,,2,137.27,1,107.64,2,250.31,,,,,,,1,125.16,1,125.16,,,,,1,107.64,1,107.64,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,105.26,2,210.53,,,,,2,113.70,4,,,,227.40,,,,,1,105.26,3,170.55,,,2,247.22,1,123.61,,,1,145.77,1,123.61,,,,,1,145.77,,,3,170.55,,,,,,,1,105.26,,,,,,,,,,,,
,,,,65~69,,,,,,,1,152.91,,,1,,,,107.87,,,,,1,152.91,1,107.87,,,,,,,,,,,1,198.41,,,,,3,189.75,,,1,198.41,,,,,1,107.87,4,191.85,,,,,,,,,,,,
,,,,70~74,,,,,,,1,371.75,,,1,,,,238.66,,,,,,,6,626.96,,,,,,,,,1,185.87,,,,,,,,,,,1,238.66,,,,,1,185.87,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,2,520.83,,,,,,,1,375.94,,,,,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,900.90,,,,,3,1132.08,,,,,,,,,,,,,,,,,1,746.27,,,1,649.35,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2941.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,46.60,,,,,,,,,,,,,,,,,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.11,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,67.34,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,84.18,,,1,,,,50.89,,,,,,,,,,,,,,,,,1,50.89,1,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,56.59,,,,,,,,,,,,,1,56.59,,,2,99.65,,,1,56.59,,,1,56.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,86.43,,,,,,,,,2,,,,103.52,,,1,144.72,,,,,,,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,156.49,,,1,152.21,1,152.21,1,152.21,1,106.16,,,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.30,2,214.59,,,2,214.59,,,2,,,,312.50,1,132.28,2,127.23,,,,,,,1,107.30,,,,,2,127.23,,,,,2,264.55,,,,,1,132.28,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,135.32,,,8,,,,335.57,2,135.32,4,167.79,,,,,,,,,,,,,,,1,127.06,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,134.32,2,134.32,4,182.65,1,103.52,2,119.98,,,2,207.04,1,103.52,,,3,179.96,,,,,2,382.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,306.75,,,3,230.06,,,1,168.92,,,,,,,,,1,168.92,,,,,,,1,341.30,,,2,225.99,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,534.76,1,534.76,1,357.14,,,,,,,,,,,,,1,431.03,,,,,3,642.40,,,,,1,357.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,980.39,,,,,2,,,,699.30,1,628.93,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.64,1,69.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,87.64,,,,,,,,,,,,1,71.33,,,1,87.64,,,,,,,,,,,,,,,,,,,,,1,49.60,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.78,,,1,91.49,,,,,,,,,,4,197.14,,,,,,,1,55.19,,,,,,,,,1,55.19,,,,,,,1,55.19,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,110.86,,,,,,,,,,,,,,3,178.68,,,,,,,1,74.07,,,1,110.86,1,110.86,,,,,,,,,1,74.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,156.01,,,,,,,,,,,,,,2,312.01,1,118.06,2,142.25,,,,,,,,,,,,,2,312.01,,,,,,,1,178.89,1,178.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.50,1,106.50,,,,,,,,,,,,4,283.29,4,236.55,1,132.98,,,,,1,106.50,1,151.52,,,,,,,1,132.98,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,
,,,,60~64,2,119.69,,,,,,,,,,,,,,3,128.10,1,109.17,3,179.53,,,1,132.45,,,,,,,1,149.03,1,132.45,,,,,1,109.17,1,149.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,8,365.63,1,137.36,10,457.04,,,1,137.36,1,111.61,1,111.61,,,1,111.61,1,111.61,,,,,,,1,111.61,2,154.80,3,205.48,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,154.32,2,634.92,,,1,225.73,1,154.32,1,154.32,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,320.51,,,,,,,,1,380.23,,,1,320.51,,,2,938.97,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,2061.86,,,2,671.14,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,88.14,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,3,,,,67.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.76,,,1,80.71,,,,,,,,,,,,,,,,
,,,,35~39,1,48.45,,,,,,,1,48.45,,,,,,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,97.61,,,,,,,,,,,,,,,,1,89.45,,,,,,,,,,,,,,,1,89.45,,,1,89.45,,,1,89.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,133.51,,,,,,,,,4,,,,160.97,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.76,,,1,119.19,,,,,,,,,,,,,,
,,,,50~54,3,252.74,,,,,,,,,4,,,,336.98,,,1,178.57,1,159.49,,,1,178.57,,,1,112.36,,,1,112.36,1,112.36,1,112.36,,,,,2,168.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,193.92,,,3,187.15,2,124.77,,,,,1,156.01,,,,,1,143.47,3,187.15,,,1,156.01,1,143.47,1,156.01,1,143.47,,,,,1,143.47,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,8,,,,338.55,1,132.28,4,277.39,4,238.52,,,1,108.58,,,,,,,,,1,132.28,,,,,,,1,145.77,,,,,,,3,178.89,,,,,,,,,,,,,,
,,,,65~69,1,174.22,,,,,1,137.74,,,4,,,,182.90,1,137.74,1,137.74,3,137.17,1,112.74,1,174.22,,,1,112.74,,,1,174.22,2,153.85,1,112.74,,,,,,,,,,,,,3,205.34,,,,,,,,,,,,,,
,,,,70~74,,,,,1,210.97,,,2,171.09,5,,,,427.72,,,4,342.17,3,287.63,2,243.31,2,421.94,,,,,,,,,,,1,287.36,,,1,210.97,1,143.88,,,,,1,143.88,1,210.97,,,,,,,,,,,,,,
,,,,75~79,,,1,492.61,,,,,,,6,,,,710.90,,,1,361.01,2,722.02,,,1,492.61,,,,,,,,,1,492.61,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,869.57,,,2,729.93,2,668.90,,,,,,,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1190.48,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,2,1538.46,,,,,,,1,1666.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,57.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,51.39,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.02,,,,,,,1,54.02,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,56.61,,,,,,,,,,,,,,1,68.78,,,,,,,,,1,68.78,,,,,,,,,2,96.20,1,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,106.27,,,,,,,,,,,,,,1,101.63,1,54.38,,,2,92.12,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.88,,,,,,,,,,,,,,2,231.48,1,61.88,1,61.88,2,106.95,,,,,,,,,1,61.88,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,194.68,,,,,,,1,175.75,,,,,,5,236.97,,,1,160.26,,,,,,,,,,,,,,,,,1,109.05,,,,,,,,,,,1,175.75,,,,,,,,,,,,,,
,,,,55~59,1,144.09,,,,,,,,,,,,,,7,305.28,,,,,2,146.84,1,144.09,1,107.41,,,,,,,,,1,107.41,,,1,107.41,1,107.41,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,,,,,,,,,,,,4,287.56,,,1,156.99,1,132.63,,,,,1,109.77,1,109.77,,,2,143.78,1,132.63,,,,,,,1,132.63,1,132.63,2,265.25,2,313.97,,,,,,,,,,,,,,
,,,,65~69,,,1,167.79,,,1,167.79,,,2,,,,151.98,4,555.56,,,1,116.82,5,230.20,,,2,126.90,,,,,,,1,116.82,2,126.90,,,,,1,116.82,1,167.79,,,,,2,151.98,,,,,,,,,,,,,,
,,,,70~74,,,,,1,131.41,,,,,,,,,,4,311.04,,,,,9,699.84,1,131.41,3,800.00,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,,,
,,,,75~79,1,337.84,,,2,522.19,,,,,,,,,,3,441.83,,,1,261.10,1,492.61,1,261.10,1,261.10,,,,,,,,,1,337.84,,,,,,,,,,,,,2,294.55,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,735.29,2,729.93,,,,,1,613.50,,,,,,,,,,,,,,,,,1,735.29,2,1470.59,,,,,,,2,668.90,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,1,1470.59,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,79.68,,,,,,,,,1,,,,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,105.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,157.60,,,,,,,,,1,,,,54.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.97,,,,,,,,,1,,,,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76.57,,,2,76.57,,,,,,,,,,,,,,,,,,
,,,,40~44,3,101.69,,,,,,,1,52.97,1,,,,81.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,290.14,,,,,,,,,4,,,,110.96,,,,,1,58.93,,,,,,,,,,,,,1,114.42,,,,,,,,,,,,,1,58.93,,,,,,,,,,,,,,,,
,,,,50~54,4,247.83,,,,,1,148.37,,,3,,,,179.53,,,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,145.14,,,,,,,1,156.25,5,,,,302.85,1,145.14,,,1,103.95,3,468.75,,,1,103.95,1,145.14,,,1,103.95,1,103.95,,,,,,,1,103.95,1,103.95,,,1,103.95,,,,,,,,,,,,,,,,
,,,,60~64,1,113.25,,,1,158.73,1,158.73,1,113.25,4,,,,296.74,,,1,139.28,1,113.25,6,268.94,,,,,1,139.28,1,139.28,1,158.73,2,226.50,,,,,,,1,113.25,,,1,158.73,2,278.55,1,113.25,,,,,,,,,,,,,,
,,,,65~69,2,273.22,1,136.61,,,,,1,136.61,12,,,,548.70,,,,,3,350.06,4,251.73,1,116.69,,,1,116.69,,,,,,,,,,,,,,,1,136.61,,,,,2,137.46,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,129.87,,,11,,,,624.29,,,,,2,150.94,3,302.42,,,,,1,180.18,,,3,170.26,,,,,,,,,,,,,,,,,3,226.42,,,,,,,,,,,,,,
,,,,75~79,,,,,1,245.10,,,1,318.47,2,,,,388.35,,,,,5,541.71,1,245.10,,,,,1,318.47,1,318.47,,,2,277.01,,,,,2,277.01,,,5,692.52,,,,,3,325.03,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,917.43,1,,,,584.80,,,,,,,3,993.38,,,,,1,584.80,,,,,,,,,1,584.80,,,,,,,,,,,2,1169.59,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.17,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
