,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,7,64.58,2,87.76,3,43.66,1,21.34,1,134.59,12,,,,87.46,5,53.81,1,21.34,,,38,237.92,,,1,67.29,,,,,18,131.03,81,530.90,11,85.71,,,34,222.85,12,91.80,1,69.35,11,101.48,,,2,122.70,,,3,133.69,4,43.65,30,187.83,,,4,46.96,2,32.63,,,,,16,123.55,1,44.56,,,9,70.28,49,306.79,,,,,,
,,,,80~84,4,86.26,,,7,78.34,,,1,28.35,11,,,,153.40,13,115.73,,,,,28,238.62,,,2,41.42,,,2,37.79,21,164.56,55,431.00,11,86.20,2,34.31,20,186.92,4,49.18,,,5,76.71,,,,,,,2,55.48,3,57.66,28,219.42,,,2,37.79,1,92.76,,,2,55.48,9,90.23,2,42.08,,,6,93.65,48,376.15,,,,,,
,,,,85+,1,99.60,2,410.68,5,194.10,,,,,1,,,,171.82,6,185.82,,,,,6,139.37,,,,,,,,,5,196.39,30,581.73,2,185.53,,,18,361.95,3,145.07,,,5,136.84,,,,,1,67.70,1,205.34,1,67.70,15,341.61,,,1,313.48,,,,,,,12,241.79,,,,,,,17,394.07,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,31.32,,,,,,,1,25.03,1,10.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.94,,,,,,,2,22.20,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.63,,,,,,,,,,,,,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,4,,,,25.04,,,,,,,,,,,,,,,,,,,,,,,1,7.25,,,,,,,,,1,7.25,,,,,,,,,,,,,,,,,,,3,14.69,,,1,31.46,,,,,,,,,,,,
,,,,15~19,,,,,,,1,19.49,,,2,,,,17.30,,,,,,,1,19.49,,,,,,,,,,,,,,,,,,,,,,,,,1,6.99,,,,,,,,,,,,,,,,,,,1,14.57,,,,,,,,,,,,,,,,
,,,,20~24,,,,,2,13.37,,,1,32.07,2,,,,11.54,1,12.42,2,19.20,,,1,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.07,1,7.64,,,,,5,21.25,,,,,,,,,,,,,,,,,,
,,,,25~29,1,41.02,,,,,,,3,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.45,1,20.16,,,,,,,,,,,,,,,,,,,1,6.45,,,,,,,4,15.01,1,6.45,,,2,20.71,,,,,,,,,,,,
,,,,30~34,8,19.87,,,,,1,6.18,3,45.55,2,,,,10.22,4,13.21,,,,,10,21.86,,,,,,,,,1,29.46,1,15.50,5,18.18,,,2,13.64,1,11.92,,,,,1,6.18,,,,,,,,,2,15.71,1,6.18,1,43.08,,,3,15.53,,,2,28.32,4,12.50,,,,,,,,,,,,
,,,,35~39,21,37.29,,,,,1,17.03,5,15.73,1,,,,13.62,2,9.54,,,,,19,41.12,,,,,,,,,4,11.97,4,13.34,,,,,3,10.89,5,11.80,,,,,,,1,13.62,,,,,,,6,17.95,3,11.18,1,6.58,,,,,3,12.42,,,6,20.59,,,,,,,,,,,,
,,,,40~44,40,71.58,,,1,16.16,,,4,12.51,6,,,,17.04,1,12.71,1,16.16,,,17,31.95,,,,,,,,,5,16.91,11,21.21,1,6.63,,,3,14.34,10,21.46,1,21.24,5,15.56,,,,,,,,,,,7,18.27,1,28.41,1,17.51,3,22.25,,,,,1,15.10,14,25.05,,,,,2,19.27,,,,,,
,,,,45~49,50,86.52,1,12.52,5,15.67,,,3,11.78,4,,,,11.65,4,14.24,1,6.92,,,33,60.13,,,,,1,15.98,,,12,33.64,12,29.53,4,20.12,2,13.83,12,34.64,15,32.69,1,6.92,2,17.86,1,6.92,,,,,2,16.93,4,17.45,6,28.01,,,4,14.71,2,9.65,,,1,15.98,4,23.03,23,52.57,,,1,6.92,1,17.73,,,,,,
,,,,50~54,65,131.60,3,14.46,1,8.11,,,5,35.28,5,,,,18.63,8,31.30,,,,,45,99.46,,,1,24.13,,,2,11.42,18,38.88,16,39.15,8,21.64,,,6,23.25,16,37.75,,,6,16.96,1,8.11,,,,,2,16.22,8,22.27,26,55.24,1,19.28,5,18.24,2,22.25,,,2,30.91,4,21.88,11,26.27,1,8.11,3,12.41,7,22.09,,,,,,
,,,,55~59,26,75.72,1,31.08,5,22.20,,,3,16.47,7,,,,38.13,7,32.61,,,,,46,132.14,,,,,,,1,25.67,25,72.81,30,104.49,11,35.53,,,10,30.01,14,42.80,,,2,28.12,,,,,,,3,24.72,3,18.07,26,78.03,,,3,15.81,5,24.43,,,,,3,34.39,10,38.09,3,23.32,1,18.16,10,40.80,,,,,,
,,,,60~64,15,78.18,,,1,55.37,2,51.06,2,88.57,7,,,,66.91,5,51.38,,,,,42,197.65,,,1,37.61,,,,,19,89.41,41,192.94,6,46.89,1,18.48,7,38.95,6,68.72,,,5,45.97,1,55.96,,,,,3,33.61,5,66.91,30,166.93,2,51.69,1,44.29,4,32.61,,,,,3,43.44,4,47.31,,,1,44.29,11,64.08,,,,,,
,,,,65~69,16,119.00,,,,,,,1,25.42,3,,,,85.20,8,71.47,,,,,41,282.02,,,,,,,,,10,108.08,31,196.10,3,57.65,1,25.42,10,84.76,8,85.46,,,9,98.78,,,,,1,106.04,4,86.47,3,70.32,23,156.30,1,25.42,4,47.02,7,81.50,,,1,25.42,5,69.60,7,76.80,,,1,72.67,25,169.89,,,,,,
,,,,70~74,13,165.06,2,114.81,4,176.37,,,,,8,,,,125.53,9,107.64,,,,,38,322.31,,,1,68.49,,,,,17,181.82,52,441.05,7,87.49,,,9,106.09,6,201.55,,,4,83.52,,,,,,,3,74.15,3,54.49,32,297.65,,,4,166.04,3,62.64,1,87.72,,,2,51.10,,,,,2,45.81,35,320.66,,,,,,
,,,,75~79,10,102.45,,,2,75.84,,,,,5,,,,86.64,9,95.66,1,78.93,1,54.26,35,250.68,,,1,25.39,,,,,18,136.70,65,465.55,7,66.04,,,27,203.60,8,81.87,,,13,110.88,,,,,,,3,63.38,5,62.92,48,343.79,,,3,56.34,11,87.87,,,2,50.77,11,111.34,,,,,2,38.42,43,325.29,,,,,,
,,,,80~84,3,44.48,,,4,54.16,,,,,11,,,,91.48,15,108.12,1,25.23,,,17,142.52,,,1,25.23,,,2,44.25,16,139.51,77,554.99,5,59.89,,,29,216.95,4,48.17,1,50.45,14,120.26,,,,,,,7,108.53,,,31,231.91,1,42.41,3,82.71,4,41.47,,,1,25.23,14,129.67,2,58.46,,,3,40.62,44,330.38,,,,,,
,,,,85+,1,380.23,1,59.31,2,214.36,,,,,4,,,,251.73,11,194.41,,,1,59.31,18,359.71,,,,,,,1,86.51,12,251.84,39,698.30,5,282.17,,,16,299.46,,,,,2,101.63,,,,,,,1,59.31,2,311.53,19,387.68,2,85.91,1,173.01,1,179.53,,,,,6,167.13,,,,,3,115.79,17,355.35,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,2,,,,40.84,,,,,,,1,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.67,,,,,,,,,,,,,1,20.42,3,16.24,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,33.70,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,
,,,,10~14,,,,,,,,,,,4,,,,51.81,,,,,,,,,,,,,,,,,,,,,,,2,21.86,,,,,,,,,,,,,,,2,16.27,,,,,,,,,,,,,,,,,,,2,10.08,,,,,,,,,,
,,,,15~19,,,,,,,,,2,14.05,3,,,,14.15,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.93,,,1,16.09,,,,,,,,,,,2,22.73,,,,,,,,,,,2,13.93,,,,,,
,,,,20~24,1,7.46,,,1,12.24,,,1,12.24,2,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.66,,,,,,,,,,,,,,,2,14.92,,,,,3,13.90,1,17.59,,,,,,,,,,
,,,,25~29,1,11.63,,,1,6.47,,,,,4,,,,16.62,1,16.18,,,,,4,22.31,,,,,,,,,,,1,11.63,,,2,21.12,1,28.18,,,,,,,,,,,,,,,,,,,,,,,2,16.41,,,,,,,3,15.78,1,16.18,,,,,,,,,,
,,,,30~34,13,22.91,,,1,15.28,,,4,12.51,1,,,,5.99,4,10.11,1,20.36,,,6,12.42,,,,,,,,,,,,,2,8.60,2,10.93,,,1,5.99,1,10.45,,,,,,,,,1,11.46,,,,,,,,,3,19.62,1,14.83,2,7.86,,,2,8.60,2,7.61,1,5.99,7,17.54,2,22.91,,,,
,,,,35~39,27,47.78,,,,,1,6.53,5,22.53,1,,,,6.53,2,17.62,,,,,10,24.14,,,,,,,,,,,2,13.49,4,11.64,4,20.25,,,4,19.55,3,16.32,,,1,12.07,1,12.07,,,,,,,,,1,23.74,,,6,19.37,1,13.56,4,17.63,,,1,15.30,,,,,7,17.05,,,,,,
,,,,40~44,45,75.42,,,,,,,4,23.18,4,,,,19.51,1,28.62,,,,,24,40.23,1,12.53,,,,,,,,,4,17.16,8,15.87,4,17.07,1,14.77,7,18.15,9,38.95,,,2,9.56,1,16.25,,,1,14.77,,,,,1,28.62,3,15.14,16,31.89,3,22.88,1,16.25,1,6.59,1,6.59,,,,,6,17.73,,,1,12.53,,
,,,,45~49,49,83.27,,,1,12.59,2,16.36,3,12.07,3,,,,20.60,4,14.88,1,12.59,,,24,48.76,,,,,,,,,,,9,22.50,23,44.04,5,19.19,2,15.23,3,19.09,17,33.73,,,3,13.28,1,20.96,,,1,16.81,,,,,,,1,16.81,24,42.98,2,17.15,8,20.50,,,1,6.82,3,11.40,5,13.99,17,32.59,,,1,15.10,1,6.82
,,,,50~54,51,105.14,,,,,1,7.85,3,16.65,4,,,,16.10,8,20.15,,,1,7.85,48,94.29,,,,,,,,,2,16.52,15,38.55,26,53.60,1,13.95,1,7.85,7,19.82,17,50.40,1,7.85,5,16.14,,,,,,,,,,,1,15.99,5,16.62,22,45.36,1,20.25,1,41.65,5,19.75,,,4,23.05,2,11.80,18,35.36,,,2,31.99,3,13.45
,,,,55~59,41,99.00,,,2,22.41,,,1,18.91,5,,,,17.66,4,16.55,1,9.69,,,42,101.41,,,,,3,44.89,,,,,27,65.20,29,70.02,7,25.71,1,23.83,14,35.30,18,47.49,,,5,27.55,1,16.81,,,,,,,,,3,29.57,8,35.31,49,118.32,,,2,14.34,1,28.48,1,9.69,3,21.50,1,23.83,11,47.19,3,26.45,2,12.30,10,31.50
,,,,60~64,15,69.21,,,1,29.12,,,2,26.72,4,,,,29.39,7,44.96,1,33.11,,,46,201.83,,,,,1,47.26,,,,,15,74.05,20,82.58,6,42.84,1,47.26,18,83.01,14,83.71,,,11,45.42,,,,,,,1,47.71,,,,,2,24.52,35,144.52,1,16.50,5,42.28,3,117.92,,,3,25.83,3,48.13,3,24.94,1,41.41,2,43.20,13,66.10
,,,,65~69,19,129.64,3,52.44,3,138.95,1,55.65,,,5,,,,54.66,6,102.65,,,,,29,184.98,,,1,55.65,,,1,55.46,,,15,112.47,38,242.39,9,72.02,,,15,108.88,9,91.34,,,4,60.65,,,1,55.46,,,,,,,,,6,67.44,26,175.70,,,6,84.29,3,55.45,,,,,5,62.09,3,40.82,1,55.46,,,33,223.00
,,,,70~74,8,119.35,1,63.33,4,71.59,1,33.04,3,113.04,4,,,,100.98,6,80.42,,,,,33,267.99,,,,,,,,,,,21,187.53,50,406.04,12,114.34,,,11,106.34,6,71.92,,,3,65.13,,,1,63.33,,,,,,,3,115.70,3,52.43,29,235.50,,,3,95.39,6,159.15,,,,,8,100.82,2,88.50,,,3,124.43,43,376.24
,,,,75~79,12,132.03,,,4,79.13,1,67.29,1,128.37,7,,,,84.78,10,110.01,,,,,42,371.06,,,,,,,,,1,143.47,21,185.51,59,490.97,8,86.37,,,20,210.97,5,59.58,,,7,127.27,2,101.32,,,,,,,,,2,41.24,4,100.81,28,247.35,2,76.10,2,112.04,7,93.61,,,,,14,147.68,2,50.40,3,127.17,6,95.56,47,391.11
,,,,80~84,7,74.92,,,2,45.54,2,48.13,,,7,,,,103.97,11,115.10,,,,,26,196.24,,,,,,,,,2,57.36,11,91.07,84,585.08,11,122.84,1,48.19,30,208.96,3,48.66,,,6,71.30,1,24.07,,,,,,,,,4,96.69,2,42.35,28,203.06,,,9,98.61,6,88.26,,,,,10,90.03,,,,,7,65.40,51,355.23
,,,,85+,3,90.42,,,3,87.23,,,,,6,,,,147.28,12,295.35,,,,,18,277.35,,,,,1,146.41,,,,,10,208.64,30,434.53,6,119.90,,,16,250.55,6,118.13,,,4,285.51,,,,,,,,,,,3,108.46,3,144.02,19,325.62,2,74.79,9,153.98,2,74.79,,,2,101.42,11,199.20,,,,,5,234.63,36,529.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,23.88,,,,,,,1,23.88,,,,,,,,,,,,,,,,,,,,,,,,,1,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,3,45.11,,,,,,,,,,,,,,,,,,,,,,,,,1,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,29.93,2,75.67,,,,,,,,,,,,,,,,,,1,23.73,,,,,,,1,10.00,,,,,,,,,,,,,,,,,2,47.46,1,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,22.68,,,,,,,,,,,,,,,,,,,,1,50.76,,,1,89.69,,,1,38.30,,,,,,,,,,,,,,,,,1,49.90,1,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,52.02,2,67.36,,,,,1,,,,55.07,,,1,75.76,,,,,,,,,,,1,91.07,,,,,,,1,95.06,,,,,1,53.45,,,1,75.76,1,75.76,,,3,32.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,6,68.17,,,,,,,,,,2,167.36,,,,,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,1,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,228.57,3,51.59,6,87.13,,,,,,,,,,,,,,,,1,98.04,,,,,,,,,2,79.62,1,67.48,,,5,140.61,,,1,93.37,,,,,,,1,98.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,121.07,7,229.89,,,,,1,,,,73.75,,,,,1,107.30,,,,,,,2,90.13,,,2,91.87,,,,,2,242.13,1,73.75,1,107.30,,,,,,,,,1,107.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,287.77,4,123.38,,,1,148.59,,,,,,,,1,99.70,,,,,,,,,,,,,,,,,,,2,71.35,,,,,,,,,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,224.72,3,281.69,2,220.75,,,,,,,,,,,,,,,,1,216.92,1,132.80,,,,,1,224.72,2,449.44,1,132.80,1,184.50,,,,,,,1,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,267.38,2,507.61,5,257.60,,,,,,,,,,,,,,,,,,1,236.97,,,1,236.97,,,2,295.86,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,389.61,,,1,208.33,,,,,,,,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,2,400.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,8.79,,,,,,,1,8.79,,,,,,,1,25.69,,,,,,,,,,,,,,,,,,,,,,,,,2,59.22,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,26.72,2,13.34,,,,,,,,,,,1,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.18,,,,,,,,,1,36.18,,,1,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,38.15,,,2,19.54,,,,,,,1,9.77,,,,,,,,,,,2,19.54,,,2,19.54,,,,,,,,,,,,,,,,,,,,,,,1,9.77,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,23.83,,,1,9.39,,,,,,,,,,,,,,,,1,45.05,,,,,2,90.09,,,,,,,2,18.77,,,1,45.05,,,,,,,,,,,,,,,,,,,,,,,4,18.92,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,3,38.93,,,,,,,,,,2,17.79,,,,,,,,,,,,,,,1,52.25,,,1,12.98,,,1,12.98,,,,,,,,,,,,,,,,,,,,,,,2,25.95,,,1,12.98,,,,,,,,,,,,,,
,,,,35~39,,,1,52.99,,,7,63.85,,,,,,,,,,1,48.26,1,97.66,1,40.55,,,,,,,,,,,,,,,1,97.56,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60.08,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,40.96,,,11,99.43,,,1,,,,62.19,,,,,,,,,2,65.13,4,54.26,1,62.19,2,41.58,,,,,,,,,2,166.81,1,20.79,,,,,,,,,,,,,,,2,200.00,,,,,,,3,49.93,,,2,106.16,,,,,,,,,,,,,,
,,,,45~49,,,4,63.61,1,98.04,26,279.78,,,1,,,,63.90,2,57.27,,,1,28.64,1,28.64,,,,,,,1,62.34,,,1,28.64,,,1,28.64,1,28.64,,,,,,,,,,,,,2,44.33,,,,,,,,,,,2,39.55,,,,,,,,,,,,,,,,,,
