,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,61.60,,,,,,,1,98.62,2,,,,118.34,1,58.58,,,1,229.89,15,199.04,,,,,,,,,8,136.85,14,175.64,1,58.58,1,107.30,1,107.30,2,61.60,1,98.62,1,91.74,1,107.30,1,107.30,8,138.79,,,2,61.60,,,,,1,58.58,2,459.77,,,,,3,70.41,8,188.41,,,,,,
,,,,70~74,3,187.62,1,120.63,2,121.43,,,,,,,,,,2,127.06,,,,,20,307.46,,,,,,,,,9,242.26,19,292.08,,,9,252.45,,,5,111.83,,,,,,,2,98.18,9,355.59,,,1,84.25,1,74.40,,,1,84.25,6,105.15,,,,,1,74.40,14,332.54,,,,,,
,,,,75~79,4,294.33,1,296.74,,,1,150.83,,,2,,,,389.11,1,194.55,,,,,21,478.69,,,,,1,194.55,,,7,263.55,25,478.10,2,173.76,13,284.59,3,160.00,1,143.27,,,,,1,86.88,,,8,216.74,,,1,86.88,1,86.88,,,,,7,187.77,,,2,286.53,,,18,367.95,,,,,,
,,,,80~84,,,,,1,132.80,,,,,,,,,,6,291.26,,,,,9,361.59,,,,,,,,,1,132.80,15,632.11,,,5,263.71,2,261.44,3,231.12,,,,,,,,,5,329.38,,,2,1098.90,1,132.80,,,,,6,321.89,,,,,1,132.80,14,580.43,,,,,,
,,,,85+,,,,,,,1,322.58,,,1,,,,478.47,1,322.58,,,,,8,638.47,,,1,226.24,,,,,3,767.26,4,499.38,1,322.58,,,,,3,394.22,,,,,,,,,5,429.92,,,,,1,322.58,,,,,3,884.96,1,322.58,,,1,226.24,5,420.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,2,,,,42.81,,,,,1,78.93,,,,,,,1,38.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.85,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,27.72,,,,,,,,,,,,,,,,,,,,,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.13,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,46.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.92,1,51.92,,,,,,,,,,,,,,
,,,,25~29,,,1,45.11,,,,,1,28.21,1,,,,23.08,,,,,,,,,,,,,,,,,1,54.41,,,1,45.11,,,,,,,,,,,,,,,,,,,3,47.19,,,,,3,41.32,1,23.08,,,,,,,,,,,,,,
,,,,30~34,1,29.39,,,,,,,1,83.19,,,,,,,,,,1,29.39,,,,,,,,,,,1,49.31,,,,,,,,,,,,,2,32.57,,,,,1,49.31,,,,,,,,,,,,,,,2,73.42,1,29.39,,,,,,,,
,,,,35~39,5,47.84,,,,,,,4,53.68,,,,,,1,65.10,,,3,34.46,,,,,,,,,,,1,79.81,,,,,,,1,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,13,95.71,1,65.06,,,,,,,,,,,,3,51.79,,,5,47.31,,,,,1,28.76,,,2,27.57,5,56.87,,,,,2,27.57,1,65.06,,,,,,,,,,,,,,,1,69.78,,,1,34.45,,,,,1,49.63,1,49.63,,,,,,,,,,
,,,,45~49,14,90.06,,,2,31.39,,,,,,,,,,1,65.53,,,10,74.96,,,,,,,,,2,38.93,2,54.72,,,,,,,7,62.87,1,46.97,,,,,,,1,34.58,1,46.97,1,28.74,,,,,,,,,,,3,31.94,4,39.39,,,,,,,,,,
,,,,50~54,15,111.81,,,2,42.60,,,1,72.46,,,,,,1,30.17,1,30.17,20,166.50,1,71.23,,,,,,,2,81.07,8,83.17,1,71.23,,,1,71.23,5,79.95,,,,,,,,,1,40.54,,,6,67.60,,,,,,,,,,,2,64.64,2,60.33,,,,,2,34.59,,,,
,,,,55~59,11,133.82,,,2,38.40,,,,,1,,,,198.02,1,40.02,,,13,118.95,,,,,,,,,4,65.64,2,49.93,1,40.02,,,2,44.35,3,57.60,3,68.52,,,,,,,,,,,7,89.57,,,,,1,77.10,,,,,4,56.08,2,74.88,,,,,4,165.77,,,,
,,,,60~64,6,224.55,,,1,108.23,,,,,,,,,,,,,,18,242.85,,,,,,,,,4,209.21,9,140.47,1,79.37,,,1,153.14,4,153.85,,,,,,,1,60.83,2,58.82,1,153.14,12,192.40,,,1,56.95,,,,,1,131.75,6,94.59,3,99.47,1,108.23,1,131.75,6,128.76,,,,
,,,,65~69,6,143.58,1,64.31,,,2,117.44,,,,,,,,8,125.41,,,18,238.76,,,,,1,58.72,1,58.72,9,155.84,7,150.18,3,144.44,,,7,129.61,5,79.00,,,,,,,,,1,137.17,,,11,167.79,,,,,,,,,1,137.17,5,102.06,,,,,,,15,257.91,,,,
,,,,70~74,2,93.85,1,248.76,1,122.25,,,,,4,,,,131.28,3,140.78,,,11,237.32,,,1,122.25,,,,,5,141.80,24,360.90,6,199.47,,,6,126.40,,,5,99.01,,,1,125.79,,,1,122.25,2,180.34,8,136.87,1,125.79,,,,,,,,,7,162.00,,,1,80.00,,,17,306.75,,,,
,,,,75~79,3,165.02,1,116.28,,,,,,,2,,,,169.06,3,165.02,,,20,386.77,,,,,,,1,297.62,6,180.56,21,452.59,1,88.50,,,8,218.22,1,116.28,1,150.38,1,145.35,,,,,,,,,20,443.85,,,1,188.32,4,212.31,,,2,111.42,3,128.98,,,,,1,150.38,18,491.94,,,,
,,,,80~84,4,199.80,1,367.65,2,206.19,,,,,2,,,,237.53,3,281.43,,,11,370.74,,,1,125.94,,,,,6,245.90,9,427.96,2,237.53,,,4,250.31,1,187.97,2,165.29,,,,,,,,,,,5,210.53,,,,,,,,,,,4,250.31,,,,,,,13,677.79,,,,
,,,,85+,,,1,401.61,,,,,,,,,,,,3,512.82,,,7,702.11,,,1,224.72,,,,,4,450.45,6,601.81,,,,,6,553.00,,,,,,,,,,,,,,,7,780.38,,,,,,,,,,,3,443.13,,,,,1,552.49,7,557.77,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,39.71,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.57,,,1,28.27,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,,,,1,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.21,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,71.17,,,,,,,,,,2,69.61,,,,,,,,,,,,,,,,,,,,,,,1,71.99,,,,,,,,,,,,,,,,,,,1,34.81,,,,,,,,,,,,,,
,,,,25~29,3,54.34,1,28.61,,,,,,,2,,,,32.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,2,46.90,,,,,,,,,,,,,2,25.57,,,,,,,,,,,,,,,,,,,,,1,28.11,,,,,,,,,,,,,3,41.99,,,,,,,,
,,,,35~39,14,98.63,,,,,,,,,1,,,,30.82,,,1,172.41,5,47.25,,,,,,,,,1,30.82,1,24.64,,,,,2,34.25,,,,,,,,,,,,,,,1,24.64,3,41.07,,,,,,,,,,,,,3,55.23,,,,,,,,
,,,,40~44,8,69.29,,,,,,,,,,,,,,1,51.68,,,3,37.91,,,,,,,,,2,29.52,4,55.67,1,51.68,2,34.90,3,86.21,,,,,,,,,,,,,,,,,2,60.31,1,29.51,,,,,,,,,,,3,41.75,,,,,,,,
,,,,45~49,14,99.39,,,2,27.70,1,29.04,2,52.97,1,,,,29.04,1,60.68,,,11,74.66,,,1,34.52,,,,,2,86.73,4,38.58,,,1,34.52,6,69.27,,,,,,,,,1,29.04,,,,,3,58.92,2,69.04,,,1,34.52,,,,,1,26.48,,,2,54.11,1,46.04,,,1,29.04,,
,,,,50~54,17,128.82,1,56.53,1,29.59,,,,,1,,,,38.90,1,69.93,2,33.61,16,109.88,,,,,,,,,4,40.71,7,56.36,3,32.62,4,36.48,7,65.87,,,2,49.69,,,,,,,,,,,,,9,82.07,4,49.65,,,,,,,,,1,30.81,1,38.90,,,2,38.84,3,63.83,,
,,,,55~59,9,88.69,,,1,37.58,1,37.58,3,54.46,2,,,,41.84,,,,,10,86.98,,,,,,,,,10,114.44,8,77.02,5,105.69,1,35.11,5,57.81,,,2,53.04,1,35.11,,,1,37.58,1,70.92,,,2,49.13,8,88.52,3,73.69,1,35.11,3,105.34,1,37.58,,,1,35.11,,,,,,,1,141.04,,
,,,,60~64,5,94.02,,,,,,,,,2,,,,82.61,2,61.60,,,17,302.71,,,,,,,,,9,161.20,5,84.01,1,72.89,2,61.60,5,158.38,,,,,,,1,58.17,,,,,,,2,69.91,10,166.11,,,2,61.60,,,,,,,,,2,90.54,,,2,449.44,4,81.10,,
,,,,65~69,6,136.15,,,2,81.53,,,,,3,,,,191.33,6,113.94,,,21,288.18,,,,,,,,,6,146.48,23,311.74,,,5,119.99,7,117.15,,,,,1,264.55,,,,,,,1,62.93,1,62.93,12,154.72,,,1,85.11,4,142.20,,,,,1,85.11,1,213.22,2,61.88,,,10,205.09,,
,,,,70~74,5,163.08,2,103.20,,,1,123.15,1,117.23,3,,,,113.81,2,121.07,,,24,397.81,,,,,,,,,8,183.15,12,205.59,3,113.08,11,218.91,6,224.38,,,3,132.51,,,,,,,,,,,4,115.44,13,221.24,,,,,3,100.44,,,,,3,127.06,,,1,112.11,2,125.94,16,290.70,,
,,,,75~79,2,111.17,,,,,,,,,2,,,,109.83,6,222.72,,,13,264.12,,,1,150.15,,,1,183.15,7,194.61,26,528.24,1,151.75,7,172.92,2,125.79,,,3,147.42,,,,,,,,,,,2,98.28,7,273.54,,,3,164.74,4,156.56,,,1,88.26,4,148.48,1,145.35,,,4,154.98,15,326.51,,
,,,,80~84,1,118.76,1,183.15,,,,,,,1,,,,465.12,1,342.47,,,23,659.59,,,1,342.47,1,183.15,,,6,323.97,12,392.16,1,118.76,6,385.36,,,,,3,358.00,,,,,,,,,,,,,8,328.68,,,1,118.76,2,149.81,,,1,465.12,9,350.60,,,,,1,118.76,10,356.13,,
,,,,85+,1,403.23,,,,,,,,,,,,,,2,245.10,,,6,491.00,,,,,,,,,2,278.55,9,513.41,1,212.31,3,356.29,,,1,806.45,,,,,,,,,,,,,,,6,735.29,,,,,,,,,,,1,289.86,,,,,1,212.31,6,399.47,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,28.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.90,,,,,,,,,,,,,1,28.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.81,,,,,1,27.46,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,67.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.21,1,24.30,,,,,,,,,1,29.76,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,33.26,,,,,,,,,2,,,,105.32,3,80.99,,,,,,,1,22.77,,,1,27.00,,,,,,,,,,,,,,,,,3,46.20,,,,,,,,,,,,,2,33.01,,,,,,,,,,,,,,,,,,
,,,,35~39,9,94.81,,,1,29.06,2,77.43,1,167.22,1,,,,57.27,3,65.01,,,,,,,2,34.35,,,,,,,2,114.55,1,24.53,,,,,,,,,,,,,,,,,,,1,69.59,,,,,3,65.40,,,,,,,,,,,,,,,,,,
,,,,40~44,11,76.67,,,,,,,,,,,,,,4,45.48,,,,,,,1,25.81,5,57.66,,,,,1,29.20,7,55.00,,,,,,,,,1,25.81,3,37.38,2,51.63,,,,,,,1,25.81,,,3,35.55,1,25.81,,,,,,,,,,,,,,,,
,,,,45~49,17,115.32,1,61.69,,,,,1,47.33,2,,,,28.06,12,74.65,,,,,1,29.79,4,34.55,1,26.53,,,,,1,26.53,5,70.54,1,29.79,,,,,,,,,4,53.30,1,47.33,,,,,,,,,2,28.06,3,83.06,,,1,26.53,1,29.79,,,,,,,,,,,,
,,,,50~54,10,99.06,1,29.61,1,68.26,,,,,,,,,,15,118.07,1,29.92,,,,,6,69.94,9,57.53,2,41.52,1,29.92,4,67.44,6,59.89,2,76.66,,,,,1,67.80,1,29.92,11,95.79,,,,,,,,,1,29.61,1,53.85,5,56.05,1,29.92,1,38.33,1,29.92,,,,,,,,,,,,
,,,,55~59,12,106.54,1,45.52,,,1,33.32,1,33.32,1,,,,74.07,14,118.59,,,,,,,9,75.18,5,64.18,3,61.31,,,2,137.65,5,54.72,5,58.17,,,,,,,,,4,64.85,1,35.83,,,1,33.32,,,,,3,68.95,5,63.40,,,,,2,50.37,,,,,,,,,,,,
,,,,60~64,3,69.32,,,1,53.76,,,2,98.67,2,,,,78.62,19,220.72,,,,,,,5,92.08,9,120.69,3,67.46,,,7,100.13,5,140.06,4,86.32,2,187.97,,,,,,,10,161.60,1,65.66,,,1,48.85,,,1,48.85,1,48.85,2,68.40,,,1,103.84,11,143.83,,,,,,,,,,,,
,,,,65~69,7,178.62,,,1,63.57,,,,,4,,,,138.41,18,258.58,,,,,,,15,239.20,16,227.18,,,,,6,152.01,2,63.43,5,131.54,,,,,1,234.19,1,89.53,15,247.08,,,1,63.29,3,193.30,,,1,63.29,4,119.08,1,63.57,,,,,15,212.98,,,,,,,,,,,,
,,,,70~74,8,215.81,1,121.07,,,1,67.89,1,140.85,1,,,,121.07,27,390.51,,,1,108.93,,,13,272.31,11,251.20,3,91.66,,,9,221.46,4,114.78,7,170.77,,,,,1,67.89,2,72.41,6,164.65,1,121.07,1,108.93,4,122.21,,,,,4,115.57,2,83.65,,,1,67.89,19,306.25,,,,,,,,,,,,
,,,,75~79,4,177.38,4,306.04,,,,,3,274.47,4,,,,142.35,25,479.85,,,,,,,8,278.75,31,636.42,2,112.23,,,6,164.43,2,160.77,1,110.13,,,,,1,110.13,,,6,169.06,1,145.14,1,110.13,1,152.91,,,,,5,267.81,1,152.91,,,,,26,499.04,,,,,,,,,,,,
,,,,80~84,1,210.97,2,192.68,,,1,209.21,,,4,,,,259.57,10,336.59,,,1,210.97,1,440.53,3,178.47,15,564.33,1,467.29,,,4,409.42,,,,,,,,,2,290.70,,,16,538.54,,,1,467.29,,,,,,,3,375.94,,,,,1,210.97,18,605.04,,,,,,,,,,,,
,,,,85+,2,306.28,1,362.32,1,201.61,,,1,201.61,4,,,,612.56,5,546.45,,,,,,,3,405.95,11,736.28,2,403.23,,,4,437.16,3,295.57,,,,,,,1,735.29,,,4,400.40,,,,,,,,,,,4,358.42,,,,,1,735.29,3,343.64,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,不明原發部位,,甲狀腺,,,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,55.22,,,,,1,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,112.11,,,4,85.36,,,,,,,,,,,,,,,,1,58.82,,,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,108.42,,,2,84.71,,,,,,,,,,,,,,,,,,,,1,64.72,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,165.93,,,7,123.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.37,2,96.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,207.83,1,109.05,9,189.39,,,,,,,,,,2,77.28,,,2,218.10,,,,,,,,,1,105.49,1,83.33,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,258.06,,,7,234.82,,,1,,,,110.25,,,,,2,266.31,,,,,2,220.51,2,178.09,1,129.03,,,4,441.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,234.74,,,4,224.59,,,,,,,,,,,,,,,,1,163.93,1,163.93,2,170.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,209.64,1,220.26,,,,,,,,,,1,192.68,,,,,,,3,308.32,,,1,192.68,,,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,233.10,,,2,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,2,1307.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,淋巴結,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
