,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,128.21,,,,,,,1,58.41,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.72,,,1,157.98,,,,,1,,,,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,355.24,,,,,,,,,1,,,,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,311.04,,,,,,,,,1,,,,217.39,,,1,217.39,,,,,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,184.16,1,141.64,3,,,,424.93,,,,,,,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,142.86,1,195.69,,,,,,,4,,,,571.43,1,195.69,4,330.31,,,,,,,,,,,,,,,,,,,,,1,195.69,,,,,,,,,,,,
,,,,65~69,1,207.04,,,,,,,,,2,,,,349.04,,,2,189.39,,,,,,,,,1,207.04,,,,,2,189.39,,,,,,,,,,,,,,,,,,
,,,,70~74,1,283.29,,,,,,,,,3,,,,849.86,,,1,309.60,1,283.29,1,283.29,,,,,,,,,1,283.29,1,283.29,,,,,1,283.29,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,434.78,2,492.61,2,492.61,,,,,,,,,,,2,492.61,,,,,,,,,1,434.78,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,892.86,,,,,,,,1,892.86,,,,,1,892.86,1,1176.47,,,,,,,1,892.86,1,892.86,1,892.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.66,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,57.21,,,,,,,1,57.21,,,,,,,,,,,,,,,,,1,57.21,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,89.29,1,89.29,,,,,,,2,,,,178.57,,,,,1,89.29,,,,,1,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,219.30,,,,,,,,,,,,,,1,145.56,1,219.30,1,145.56,,,1,145.56,,,,,,,1,219.30,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,144.30,,,,,,,,,1,,,,184.84,,,,,2,288.60,,,,,,,,,,,,,1,144.30,,,,,1,144.30,,,,,,,,,,,,
,,,,60~64,1,200.80,1,200.80,1,200.80,,,,,,,,,,,,2,401.61,2,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,187.09,,,,,,,1,176.99,3,,,,280.64,,,,,2,353.98,,,1,176.99,1,176.99,1,198.41,,,,,,,,,,,,,1,198.41,1,176.99,,,,,,,,
,,,,70~74,1,256.41,,,,,,,,,4,,,,564.97,,,,,2,512.82,,,,,,,1,256.41,,,,,,,,,2,282.49,,,,,1,256.41,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,435.73,1,480.77,,,2,435.73,,,,,1,398.41,,,,,,,,,1,398.41,,,1,480.77,,,1,480.77,,,,,,,,
,,,,80~84,,,,,,,1,1190.48,1,869.57,,,,,,,,2,1005.03,1,869.57,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1694.92,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,3,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,53.97,,,,,,,1,,,,53.97,,,,,,,,,,,,,,,,,,,,,1,53.97,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.50,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,64.89,,,,,,,,,1,146.84,,,,,1,64.89,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,163.67,,,1,162.60,,,,,,,,,,,,,,1,81.83,,,,,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,334.45,,,,,,,1,215.98,,,,,,3,409.28,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,168.49,,,,,,,,,,,,,,2,398.41,2,168.49,1,145.99,,,,,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,250.42,,,,,1,197.63,,,,,,,,1,197.63,,,4,578.03,,,,,1,144.51,,,,,1,144.51,,,1,197.63,1,144.51,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,272.98,1,196.08,4,363.97,,,2,181.98,,,,,,,2,181.98,1,169.78,,,,,2,181.98,,,,,,,,,,,,
,,,,70~74,,,1,239.23,,,1,293.26,1,293.26,,,,,,2,263.50,,,3,395.26,,,,,1,239.23,,,,,,,1,239.23,1,239.23,,,1,293.26,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,400.00,,,3,636.94,,,1,452.49,,,,,,,,,,,,,,,1,452.49,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,1,909.09,1,1098.90,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,52.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,173.71,1,,,,130.38,,,,,,,,,,,,,,,,,,,,,,,1,130.38,,,,,,,,,,,,,,
,,,,40~44,2,125.39,,,,,,,1,62.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,105.88,,,,,,,2,157.60,,,,,,,,2,157.60,,,,,3,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,194.55,,,,,,,3,220.91,,,,,,1,118.48,1,194.55,,,1,194.55,,,,,,,,,,,,,1,118.48,,,,,1,118.48,,,,,,,,,,
,,,,55~59,,,,,,,,,2,182.82,,,,,,,,1,156.49,,,,,,,,,,,,,,,,,1,156.49,,,1,156.49,2,312.99,,,,,,,,,,
,,,,60~64,3,250.42,,,,,,,3,444.44,,,,,,1,148.15,2,296.30,,,,,,,,,,,,,,,,,,,,,1,191.20,,,,,1,148.15,,,,,,
,,,,65~69,1,165.56,,,,,1,165.56,5,456.20,,,,,,2,182.48,6,547.45,1,203.25,1,165.56,1,165.56,,,,,,,,,1,165.56,3,273.72,,,,,1,203.25,,,1,165.56,,,,,,
,,,,70~74,1,223.21,,,,,,,4,892.86,,,,,,1,270.27,3,366.75,,,,,,,1,223.21,,,,,1,223.21,,,1,223.21,,,,,,,1,223.21,2,446.43,,,,,,
,,,,75~79,,,1,416.67,,,,,,,,,,,,,,4,788.95,,,,,,,,,,,1,416.67,,,,,,,,,,,,,,,2,749.06,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,934.58,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,
,,,,20~24,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,147.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.12,,,,,,,,,2,122.25,,,,,,,,,,
,,,,45~49,1,156.74,,,,,,,1,75.47,5,,,,254.71,,,1,75.47,,,,,,,1,75.47,,,,,,,,,,,1,75.47,,,1,75.47,,,,,,,,,,
,,,,50~54,2,133.07,,,,,,,,,,,,,,,,2,208.55,1,183.82,,,1,183.82,,,,,,,,,,,1,183.82,,,,,,,,,,,,,,,,
,,,,55~59,2,337.84,,,,,,,,,1,,,,168.92,,,2,438.60,,,2,337.84,2,190.84,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,439.88,,,,,,,,,2,,,,293.26,,,5,733.14,1,193.05,,,,,,,,,1,146.63,,,1,193.05,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,327.33,,,1,163.67,1,163.67,2,,,,183.49,1,163.67,,,,,,,,,,,,,,,,,,,,,,,1,163.67,,,4,366.97,,,,,,,,
,,,,70~74,,,,,,,1,248.76,,,4,,,,451.98,1,248.76,4,451.98,1,207.04,1,207.04,,,,,,,,,1,207.04,,,,,1,207.04,2,414.08,,,2,497.51,,,,,,,,
,,,,75~79,1,418.41,,,,,,,,,3,,,,1255.23,1,357.14,5,963.39,,,,,,,,,1,418.41,,,,,,,,,,,1,418.41,,,1,357.14,,,,,,,,
,,,,80~84,,,1,751.88,,,,,,,1,,,,751.88,,,1,751.88,,,,,,,,,,,,,,,,,,,,,1,751.88,1,751.88,,,,,,,,,,
,,,,85+,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,
,,,,30~34,1,136.80,,,,,,,,,,,,,,,,,,1,72.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,126.42,,,,,,,,,,,,,1,126.42,1,61.69,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,,,,,
,,,,45~49,1,70.32,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.53,,,,,,,3,187.85,1,,,,96.53,2,193.05,,,,,1,96.53,,,1,96.53,,,1,96.53,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,223.71,1,165.84,,,,,4,380.95,,,,,,,,2,190.48,,,2,190.48,1,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,301.66,,,1,150.83,1,150.83,3,253.16,,,,,,1,150.83,,,,,,,1,150.83,1,191.57,,,1,150.83,,,,,,,1,150.83,1,191.57,,,1,150.83,,,,,,,,
,,,,65~69,,,,,,,,,2,181.49,,,,,,1,156.99,3,272.23,,,2,313.97,,,,,,,1,215.05,,,1,156.99,,,1,156.99,,,1,156.99,1,156.99,,,,,,,,
,,,,70~74,,,,,,,1,236.41,3,332.59,,,,,,1,208.77,3,626.30,,,1,208.77,,,,,,,2,417.54,,,,,1,208.77,,,,,,,1,208.77,,,,,,,,
,,,,75~79,1,348.43,,,,,,,2,372.44,,,,,,1,348.43,2,696.86,,,1,348.43,1,348.43,1,348.43,1,348.43,1,348.43,,,,,,,2,372.44,,,,,1,348.43,,,,,,,,
,,,,80~84,,,1,645.16,,,,,,,,,,,,1,925.93,2,760.46,,,,,,,,,,,1,645.16,,,1,925.93,,,,,,,,,2,1290.32,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,117.92,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,82.27,,,,,,,,,,,,,,,,,,1,139.47,,,,,,,,,,,,,1,139.47,,,1,58.34,,,,,,,,,,,,,,
,,,,45~49,6,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.09,,,,,1,177.94,,,,,,,,2,119.62,,,,,1,177.94,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.75,,,,,,,,,2,,,,303.49,3,269.06,,,,,1,151.75,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,154.08,,,,,,,2,308.17,1,,,,194.93,2,172.12,,,1,154.08,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,220.75,,,,,,,,,,,,,,2,441.50,,,1,155.28,3,273.47,,,2,310.56,1,220.75,1,155.28,,,,,,,,,2,182.32,,,,,,,,,,,,
,,,,70~74,2,416.67,1,224.22,1,208.33,,,,,,,,,,4,431.97,,,2,448.43,4,431.97,,,1,208.33,,,,,,,,,,,,,2,215.98,,,,,,,,,,,,
,,,,75~79,1,400.00,1,400.00,,,,,,,,,,,,,,,,1,318.47,3,531.91,,,2,636.94,,,1,318.47,,,,,,,,,1,400.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,602.41,,,,,1,709.22,3,1807.23,,,,,,,,,,,1,602.41,1,602.41,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1408.45,,,,,1,1785.71,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.79,,,,,,,,,,
,,,,30~34,1,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97.80,,,,,,
,,,,35~39,3,133.99,,,,,,,,,2,,,,89.33,,,,,,,1,132.28,,,,,,,,,,,1,67.43,,,,,,,,,,,,,,,,,,
,,,,40~44,2,116.75,,,,,,,1,58.38,2,,,,116.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,92.00,1,151.75,,,,,1,66.01,1,,,,66.01,1,66.01,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,1,151.75,,,,,,
,,,,50~54,4,221.73,,,,,,,,,1,,,,83.68,,,,,1,83.68,,,2,167.36,,,,,1,83.68,,,,,,,,,,,,,,,1,164.20,,,,,,
,,,,55~59,1,223.71,,,,,,,,,,,,,,,,1,141.04,1,223.71,,,,,1,141.04,,,,,,,2,282.09,,,,,,,,,,,1,223.71,,,,,,
,,,,60~64,2,414.08,1,207.04,,,,,,,2,,,,317.46,,,1,207.04,4,359.39,,,,,1,158.73,,,,,,,1,207.04,,,,,,,,,,,1,158.73,1,158.73,,,,
,,,,65~69,2,180.51,2,310.56,,,,,1,155.28,4,,,,361.01,,,1,215.52,4,361.01,1,155.28,2,180.51,,,,,,,,,1,215.52,,,1,215.52,,,,,,,,,2,431.03,,,,
,,,,70~74,4,420.17,,,,,,,,,3,,,,596.42,,,2,445.43,3,315.13,,,,,,,,,,,,,3,596.42,,,,,1,198.81,,,2,210.08,,,3,668.15,,,,
,,,,75~79,1,362.32,,,1,362.32,1,303.03,,,,,,,,,,,,2,724.64,,,,,,,,,,,2,724.64,1,303.03,1,362.32,,,,,,,,,,,3,495.05,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,604.23,,,,,,,,,1,574.71,,,,,,,,
,,,,85+,1,1612.90,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,1,1219.51,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
