,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,358.42,,,1,305.81,,,,,,2,,716.85,,,,3,,634.25,3,,398.94,,,,,,,1,358.42,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,586.17,2,,,,392.93,2,,943.40,,,,1,,471.70,2,,312.01,,,,,,,,,,,,,1,336.70,,,,,,,,
,,,,70~74,,,,,1,411.52,1,411.52,1,625.00,1,,,,411.52,1,,386.10,,,,4,,796.81,1,,386.10,,,,,3,744.42,,,1,386.10,,,1,411.52,1,386.10,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,775.19,,,,3,,1224.49,2,,823.05,,,,,1,5555.56,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,7692.31,2,,2666.67,,,,1,,1333.33,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,,4255.32,,,,,,,,1,2777.78,,,1,2702.70,,,1,2000.00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,胰,,,喉,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,
,,,,30~34,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,
,,,,45~49,,,1,208.77,,,,,,,1,,,,348.43,1,,149.03,,,,,,,1,,348.43,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,186.57,,,,,,,,,,,,,,,,,,,,,2,,204.29,,,,,,,1,186.57,,,,,,,,,,,,,,
,,,,55~59,,,1,363.64,1,245.70,1,245.70,2,293.26,,,,,,,,,,,,,,,1,,363.64,,,,,,,1,245.70,1,245.70,,,1,245.70,,,,,,,,
,,,,60~64,,,3,582.52,,,1,268.10,,,1,,,,6666.67,,,,,,,,,,3,,522.65,1,333.33,,,1,268.10,,,,,,,,,,,,,,,,
,,,,65~69,,,2,578.03,,,4,450.45,,,1,,,,289.02,,,,,,,1,,289.02,2,,369.00,,,,,1,450.45,,,1,289.02,,,3,427.96,,,,,,,,
,,,,70~74,,,1,380.23,1,380.23,1,371.75,,,1,,,,564.97,2,,1129.94,1,,380.23,,,,,,,,,,,,,,,,,,,1,564.97,,,,,,,,
,,,,75~79,,,2,724.64,,,3,1315.79,,,2,,,,2898.55,,,,1,,7692.31,,,,,,,,,1,684.93,,,,,,,1,769.23,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1851.85,,,,,,,,,,,,,1,1851.85,,,,,2,2666.67,,,,,2,3703.70,,,,,,,,
,,,,85+,1,9090.91,,,,,1,2222.22,,,1,,,,9090.91,2,,3703.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,118.06,,,,,,,,,,,,,,1,,118.06,1,,315.46,,,,,,,1,162.60,,,,,,,,,,,,,,
,,,,45~49,,,,,1,193.80,1,193.80,,,,,,,,1,,193.80,,,,1,,308.64,1,,126.90,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,1273.89,,,,,,,,,,,,,,,,,,,,,,1,192.68,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,1333.33,,,1,641.03,,,,,,,,1,,200.40,1,,294.12,1,,294.12,3,,301.51,,,1,641.03,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,326.80,,,1,,,,602.41,,,,1,,229.89,1,,602.41,,,,,,,,,,,,1,229.89,,,,,,,,,,,,
,,,,65~69,,,,,,,2,583.09,1,473.93,,,,,,2,,595.24,,,,2,,295.86,,,,,,1,294.12,,,,,2,947.87,,,,,,,,,,,,
,,,,70~74,,,,,,,1,537.63,,,,,,,,2,,440.53,,,,1,,364.96,,,,,,1,373.13,,,,,2,440.53,,,,,,,,,,,,
,,,,75~79,,,,,,,1,564.97,,,2,,,,8695.65,,,,,,,,,,,,,1,564.97,1,9090.91,1,8333.33,,,1,8333.33,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,,3614.46,,,,,,,,,,1,1315.79,,,,,,,1,1315.79,,,,,,,,,,,,
,,,,85+,1,2222.22,,,,,,,,,,,,,,1,,2222.22,,,,,,,,,,,,1,1886.79,,,,,3,1960.78,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,,,1,840.34,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,125.31,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,177.94,1,177.94,,,,,,,,,,,1,118.62,,,,
,,,,50~54,1,338.98,,,,,,,,,,,,,,,,,1,,122.10,,,,,,,,,,,,,,,,,,,1,1666.67,,,2,344.83,,,,
,,,,55~59,,,,,,,,,1,248.76,,,,,,2,,326.80,,,,,,,,,,1,166.67,1,2380.95,1,166.67,,,1,166.67,,,,,,,,,,,,
,,,,60~64,1,212.31,,,,,,,,,,,,,,1,,321.54,1,,581.40,1,,321.54,1,,321.54,1,581.40,,,,,,,,,,,,,,,,,,,1,321.54
,,,,65~69,,,,,,,2,486.62,,,,,,,,1,,311.53,,,,2,,352.73,1,,266.67,,,,,,,,,,,,,,,,,1,266.67,,,1,520.83
,,,,70~74,,,,,,,,,,,,,,,,1,,502.51,1,,370.37,2,,689.66,2,,342.47,3,584.80,1,3846.15,,,1,502.51,,,,,,,,,,,,,2,740.74
,,,,75~79,,,,,,,1,568.18,,,1,,,,529.10,,,,1,,568.18,,,,,,,1,934.58,,,,,1,529.10,,,,,,,,,,,,,3,635.59
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,,1503.76,,,,,,,,,,,,,,,,,,1,1098.90,,,1,1098.90,,
,,,,85+,1,2040.82,,,,,,,,,,,,,,,,,1,,1612.90,,,,1,,1612.90,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.34,,,,,,,,
,,,,40~44,1,271.74,,,3,355.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,172.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,275.48,,,,,,,,,,,,,,,,,,
,,,,50~54,1,115.74,,,2,231.48,,,,,1,,,,165.84,1,,165.84,,,,,,,1,,115.74,,,,,,,1,115.74,,,,,1,1886.79,,,,,,,,
,,,,55~59,,,1,159.49,1,1111.11,,,,,1,,,,454.55,,,,,,,2,,1459.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,414.94,,,,,,,,,,,,,2,,414.94,2,,302.57,,,,,,,,1,558.66,,,1,207.47,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,1,2631.58,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,485.44,,,1,,,,302.11,,,,1,,302.11,2,,372.44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,520.83,,,,,,,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,11111.11,1,,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1449.28,,,,1,,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,1,,,,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,108.34,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,271.74,,,,,,,,,,
,,,,40~44,1,250.00,,,,,,,,,,,,,,3,,295.86,1,,108.81,,,,1,,108.81,,,,,,,,,,,,,1,108.81,,,,,,,,
,,,,45~49,2,150.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.46,,,,,,,,,,,1,244.50,,
,,,,50~54,2,211.86,,,,,,,,,,,,,,,,,1,,105.93,1,,156.49,,,,,,1,105.93,1,243.31,,,,,,,,,,,1,156.49,,,,
,,,,55~59,,,,,1,196.46,,,,,,,,,,2,,571.43,,,,2,,289.86,,,,,,1,371.75,,,,,,,,,,,,,1,196.46,,,,
,,,,60~64,,,,,,,1,208.33,,,,,,,,,,,2,,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,1,305.81
,,,,65~69,,,,,,,,,1,2564.10,,,,,,2,,419.29,1,,315.46,1,,315.46,,,,,,3,864.55,1,625.00,,,1,256.41,,,,,,,,,,,1,256.41
,,,,70~74,,,,,,,1,480.77,,,,,,,,,,,,,,1,,480.77,1,,322.58,1,322.58,1,312.50,2,378.79,,,,,,,,,1,480.77,,,,,3,572.52
,,,,75~79,,,,,,,,,,,,,,,,1,,462.96,3,,1321.59,1,,462.96,,,,,,1,6250.00,2,1342.28,,,,,,,,,,,,,,,1,462.96
,,,,80~84,,,1,1052.63,,,1,1030.93,,,,,,,,1,,1052.63,,,,1,,1030.93,1,,1851.85,,,1,1030.93,,,,,1,1851.85,,,,,,,,,,,1,1030.93
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,造血系統及網狀內皮系統,,,結直腸癌,,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,,173.01,1,173.01,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,148.37,,,,,2,186.39,,,,,,,,,,,,,,,,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,3,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,151.75,,,,,1,151.75,,,1,,,,101.11,2,,121.36,,,,,,,1,,151.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,323.62,,,1,323.62,2,320.00,,,,,,,,2,,350.88,,,,,,,2,,227.53,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,294.12,1,194.55,1,294.12,1,,,,294.12,,,,,,,,,,,,,,,,,,,1,194.55,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,581.40,,,4,,,,442.48,,,,,,,,,,,,,,,1,581.40,,,,,3,409.84,,,,,,,,,,,,
,,,,70~74,,,1,317.46,,,2,320.00,,,4,,,,750.47,,,,1,,317.46,,,,1,,322.58,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,404.86,,,,,2,,,,904.98,,,,1,,452.49,1,,452.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,900.90,1,,934.58,,,,,,,,,,1,934.58,1,934.58,,,,,,,,,,,,
,,,,85+,,,,,,,1,1265.82,1,1219.51,3,,,,1744.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,50000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,主唾液腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,白血病,,卵巢、輸卵管及寬韌帶,,其他內分泌腺,,肺、支氣管及氣管,,骨、關節及關節軟骨,,,,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,11111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,429.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1562.50,,,,,,,,,,,,,,1,,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,33333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,皮膚,,胃,,食道,,,,,骨、關節及關節軟骨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,877.19,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1538.46,,,,,1,625.00,,,1,,,,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肺、支氣管及氣管,,胃,,食道,,,,,骨、關節及關節軟骨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,4166.67,,,,,,,,,,1,,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,546.45,,,,,,,1,,,,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
