,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,1,42.63,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,65.96,,,,,,,,,,,1,30.94,,,,,,,1,54.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.96,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.80,,,,,1,49.60,1,67.80,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.47,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,1,46.21,,,1,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38.57,,,2,36.23,,,,,,,,,,
,,,,30~34,2,34.89,,,,,,,,,,,,,,,,,,,,1,69.49,,,,,1,47.01,1,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.74,,,,,,,,,1,27.74,,,,,,,,,,
,,,,35~39,6,63.37,,,,,,,1,28.74,,,,,,1,28.74,,,,,5,117.40,,,,,,,,,,,,,,,,,2,47.57,,,,,,,,,1,56.85,,,,,1,50.40,1,66.93,,,1,50.40,,,,,,,,,,,,,,,,
,,,,40~44,10,97.12,,,,,,,1,49.43,1,,,,49.43,,,,,,,2,43.16,,,,,,,,,4,41.10,1,49.43,,,1,27.47,,,,,,,,,,,,,,,,,,,,,,,1,27.47,,,,,2,33.39,,,,,,,,,,
,,,,45~49,16,108.75,,,1,27.40,,,,,2,,,,35.75,3,53.63,,,,,9,81.35,,,,,,,4,82.29,2,32.66,1,27.40,,,2,103.79,3,62.43,,,,,,,,,,,,,6,60.56,,,1,51.44,,,1,40.42,1,40.42,,,,,,,1,51.89,1,42.90,,,,
,,,,50~54,5,51.64,,,1,30.03,,,,,3,,,,53.13,,,,,,,11,80.82,,,,,,,5,50.66,9,78.39,1,43.18,,,2,35.42,3,45.87,1,50.86,,,,,1,50.86,,,1,50.86,1,43.18,1,46.97,3,53.69,1,44.29,,,1,50.86,3,41.67,2,35.79,1,30.03,,,1,43.18,,,,
,,,,55~59,13,118.04,,,1,53.82,,,,,,,,,,,,,,,,21,212.94,,,,,1,58.62,4,73.90,11,120.15,1,53.59,1,53.82,4,53.76,2,43.39,1,53.59,,,1,53.82,,,,,,,4,53.63,,,2,58.91,,,,,,,2,72.91,2,45.13,,,1,86.88,4,73.90,,,,
,,,,60~64,6,148.55,,,,,,,,,,,,,,1,100.81,,,,,8,195.98,,,,,,,7,137.96,6,148.55,2,102.30,,,4,160.97,3,87.18,,,,,,,,,,,3,87.01,7,139.14,1,100.10,2,80.48,1,104.60,,,2,133.96,2,80.26,,,,,,,11,315.73,,,,
,,,,65~69,4,129.45,,,,,,,,,,,,,,3,117.88,1,79.68,1,119.62,17,325.92,,,,,,,4,134.54,9,205.48,2,121.88,,,9,172.55,2,159.36,,,,,1,79.68,1,119.62,1,113.38,3,112.32,8,230.15,1,124.22,,,,,,,,,2,114.94,1,113.38,,,2,139.08,8,223.78,,,,
,,,,70~74,2,126.26,1,140.65,,,1,140.65,,,,,,,,1,123.15,,,1,140.65,11,349.65,1,140.65,,,,,1,152.91,17,505.20,3,138.31,,,6,149.29,6,201.27,5,183.62,,,,,,,,,,,9,351.43,,,1,140.65,,,,,,,1,140.65,,,,,,,4,189.75,,,,
,,,,75~79,4,172.49,,,,,,,1,201.21,2,,,,299.85,2,191.20,,,1,195.31,15,534.76,,,,,,,3,172.91,24,726.83,3,274.73,,,8,275.96,1,155.52,4,382.41,1,172.41,,,,,,,,,10,302.85,,,4,221.36,1,155.52,,,,,4,229.36,,,,,3,172.02,19,575.41,,,,
,,,,80~84,2,196.27,,,1,264.55,,,,,3,,,,214.75,4,208.22,,,,,10,437.25,,,,,1,185.53,2,221.73,22,961.96,3,354.61,,,7,316.60,1,185.53,3,332.59,,,,,,,1,223.21,1,185.53,6,459.42,,,2,371.06,,,,,,,3,303.95,,,,,,,8,376.29,,,,
,,,,85+,2,350.88,,,2,301.66,,,,,1,,,,480.77,,,,,,,6,498.75,,,,,1,420.17,,,8,735.97,,,,,3,970.87,,,1,420.17,,,,,,,,,,,9,729.93,,,,,,,1,301.20,,,2,301.66,,,,,,,6,416.38,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,99.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.33,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,62.79,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68.87,,,,,,,,,,,,,,,,,,,,,,,,,2,50.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,47.66,,,,,,,1,68.92,,,,,,,,,,1,47.66,,,,,1,47.66,1,28.00,1,28.00,,,,,,,,,,,,,,,2,55.99,,,,,,,,,,,,,1,28.00,,,,,,,,,,,,,,,,,,
,,,,35~39,5,63.78,,,,,1,59.56,2,36.54,1,,,,29.89,1,59.56,,,,,,,,,,,2,104.44,,,,,,,,,,,,,,,,,2,38.02,,,,,,,,,1,69.06,1,52.22,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,49.34,,,,,1,50.81,,,1,,,,50.81,,,,,7,68.67,,,,,2,45.87,2,34.39,,,,,1,43.23,4,39.24,,,,,1,48.43,,,3,65.10,,,,,,,,,,,,,5,48.20,,,,,,,,,,,,,,,,,,
,,,,45~49,18,123.39,1,41.68,,,,,3,53.26,,,,,,,,,,12,82.26,,,,,2,46.46,4,84.85,,,,,1,50.97,3,53.79,2,47.38,,,,,2,35.86,1,27.24,,,,,,,,,1,52.47,1,52.47,,,1,41.68,,,,,,,,,,,,,,,,
,,,,50~54,12,87.78,,,1,51.84,,,2,35.06,1,,,,51.84,3,60.96,,,8,125.69,,,,,7,106.53,3,39.30,1,41.95,1,30.12,3,47.13,9,111.22,3,57.15,,,,,3,38.68,8,69.61,,,4,48.95,2,47.77,,,,,2,47.77,2,60.24,,,1,41.95,,,,,,,,,,,,,,
,,,,55~59,5,72.97,,,,,,,3,98.46,1,,,,56.56,2,55.43,1,54.35,17,145.20,,,,,7,70.94,6,75.41,1,78.19,,,6,127.33,8,94.73,1,50.40,1,56.56,1,78.19,1,56.56,7,90.22,2,41.35,2,53.58,3,83.15,,,1,54.35,4,61.73,2,69.64,,,7,90.22,,,,,,,,,,,,,,
,,,,60~64,5,84.40,,,1,84.39,,,,,1,,,,56.21,1,56.21,,,17,239.13,,,,,4,83.82,9,151.92,1,85.98,,,8,165.49,4,98.94,2,106.33,,,1,89.93,,,8,125.18,,,1,89.93,,,,,,,,,1,89.93,1,84.39,4,83.13,,,,,,,,,,,,,,
,,,,65~69,3,149.70,1,136.80,2,273.60,,,1,123.00,1,,,,86.51,1,131.93,,,8,169.10,,,,,2,173.01,10,211.37,2,100.35,,,2,127.55,5,183.55,1,119.47,,,,,1,86.51,16,338.19,,,2,263.85,1,229.36,,,2,238.95,,,,,1,123.00,4,112.23,,,,,,,,,,,,,,
,,,,70~74,1,139.66,1,122.70,,,,,,,3,,,,219.30,,,,,10,275.86,,,,,1,104.28,18,422.44,3,288.74,,,4,160.64,2,129.28,2,112.74,,,,,1,248.14,3,195.95,1,136.61,,,1,139.66,,,,,1,157.23,1,248.14,2,208.55,17,440.64,,,,,,,,,,,,,,
,,,,75~79,3,265.49,,,,,,,2,178.41,,,,,,3,360.58,,,11,488.67,1,155.28,,,2,308.64,17,534.26,1,154.32,1,154.32,5,229.46,1,155.28,2,178.41,,,,,1,155.28,3,190.48,,,,,2,177.78,,,,,2,199.40,,,3,266.43,9,333.33,,,,,,,,,,,,,,
,,,,80~84,1,226.76,,,,,,,,,1,,,,185.53,2,198.81,,,3,298.21,,,,,,,14,536.19,2,248.45,,,4,408.16,1,214.13,,,,,1,226.76,,,11,590.76,,,,,,,,,1,214.13,1,226.76,,,,,6,464.04,,,,,,,,,,,,,,
,,,,85+,2,274.73,1,393.70,,,,,,,1,,,,293.26,4,369.34,,,6,643.78,,,1,421.94,3,504.20,12,662.98,,,,,8,508.58,2,787.40,,,,,,,2,274.73,3,301.20,,,1,258.40,2,337.84,,,,,3,315.79,1,281.69,,,8,649.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,喉,,結直腸癌,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,37.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,82.71,,,,,,,,,,,,,,,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,171.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,102.46,1,,,,65.06,1,102.46,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,124.07,,,,,,,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,338.98,1,169.49,,,,,,,,,,,,,,,,,,1,148.59,1,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,466.20,1,114.55,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,574.71,1,148.59,,,,,,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,34.11,1,38.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,50.43,1,74.18,,,,,,,,,,,,,,,,1,89.93,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,111.48,,,,,,,1,56.43,1,,,,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,66.38,2,67.73,,,,,,,1,,,,89.53,,,,,,,1,91.49,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,167.13,5,188.18,,,,,,,,,,,,,,,,,,,,,,,,3,104.64,1,62.70,,,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,123.24,,,,,,,,,,,,,,1,109.17,1,72.99,1,116.14,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,173.16,4,154.80,,,,,,,1,,,,149.93,,,2,171.67,1,246.91,,,,,,,3,117.05,1,145.35,,,,,1,134.95,,,,,1,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,213.68,,,,,1,193.42,,,,,,1,202.43,,,,,,,,,,,2,404.86,1,108.34,,,1,386.10,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,314.47,2,478.47,,,1,157.23,,,,,,,,,,,,,,,,,,1,273.97,1,157.23,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,204.50,,,,,,,,,,,,,,1,204.50,,,,,,,,,2,261.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,495.05,,,,,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,79.43,,,,,,,,,,,,1,50.97,,,,,,,,,,,,,,,,,1,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,278.94,,,,,,,1,41.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,146.56,5,144.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.92,,,,,,,,,,,,,1,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.97,3,98.88,9,124.26,1,170.07,,,,,,,,,,,,,,1,93.28,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,177.78,5,147.54,,,,,,,,,,,,,,1,105.26,,,,,,,1,61.80,,,,,2,79.49,,,,,,,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,118.62,6,167.83,1,110.38,1,75.02,1,,,,110.25,1,110.38,,,,,,,,,,,,,,,,,3,95.36,,,,,,,,,,,1,118.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,128.70,7,207.90,,,1,130.55,1,,,,83.96,,,1,128.70,,,,,,,2,130.21,1,83.96,4,204.81,,,5,254.97,,,,,,,,,1,156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,369.00,5,218.05,,,,,,,,,,2,164.74,,,,,,,,,,,1,184.50,2,134.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,3,380.23,,,3,197.76,,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,732.60,,,,,,,,,,,,,,,,,,1,729.93,2,632.91,1,366.30,,,,,1,316.46,,,1,432.90,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,448.43,,,,,1,448.43,,,,,,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,肝及肝內膽管,,其他女性生殖器官,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
