,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,95.15,,,,,,,,,,,,,,
,,,,25~29,,,,,1,48.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,97.90,,,,,,,,,,,,,,1,48.95,,,,,,,1,,48.95,,,,,,,,,,,1,48.95,,,,,,,,,,,1,48.95,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,67.52,,,,,,,1,,67.52,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,397.88,,,,,,,,,,,,1,132.63,,,,,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,169.78,,,,,,,,,,,,,,,,,,,1,,169.78,,,,2,339.56,1,169.78,1,169.78,,,,,2,339.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,178.89,1,178.89,1,,178.89,,,,1,,178.89,,,2,357.78,,,,,,,,,,,1,178.89,1,178.89,,,,,,,1,178.89,,,,,,,,,,,,
,,,,70~74,1,177.94,2,355.87,,,1,177.94,,,,,,,,1,177.94,,,,,,,,,,1,177.94,,,,,,,,,2,355.87,,,,,,,,,,,,,3,533.81,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,993.38,,,,1,,331.13,1,,331.13,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,763.36,1,763.36,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.33,,,,,1,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.65,,,,,,,1,61.65,,,,,,1,61.65,,,,,,,,,,,,,,,,1,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,114.68,,,,,,,1,114.68,2,,,,229.36,1,114.68,,,,2,,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,125.79,,,1,125.79,,,,,,,,1,,125.79,2,,251.57,1,,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,157.23,,,,,,,1,157.23,,,,,,,,,,,,,,1,,157.23,,,1,157.23,,,,,2,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,189.39,5,946.97,1,,,,189.39,1,189.39,1,,189.39,1,,189.39,,,,1,189.39,1,189.39,,,,,,,,,2,378.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,353.98,,,,,,,,,,,,,2,,353.98,,,,,,1,176.99,,,,,,,,,3,530.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,312.50,,,2,625.00,2,625.00,1,,,,312.50,2,625.00,,,,,,,,,,,,3,937.50,,,,,,,,,1,312.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,1481.48,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,37.50,1,,,,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.35,,,,,,,,,1,50.35,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,38.11,,,,,,,1,,,,38.11,1,38.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.11,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,42.44,,,1,42.44,,,,,2,,,,84.89,,,,,,,,,1,,42.44,,,,,,,,,1,42.44,,,,,1,42.44,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,57.34,,,,,,,,,,,,,,2,114.68,2,,114.68,,,,,,,,,,,,,1,57.34,,,1,57.34,1,57.34,1,57.34,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.52,,,,,,,,,,,,,,,,1,,101.52,1,,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,254.13,,,1,127.06,,,,,1,,,,127.06,1,127.06,,,,,,,,,,,,,,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,151.75,,,2,,,,303.49,1,151.75,1,,151.75,1,,151.75,,,,,,,,,,,,,,,,,,,,1,151.75,1,151.75,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,191.94,1,191.94,,,,1,,191.94,,,,,,,,,,,,,,2,383.88,,,,,,,2,383.88,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,4,,724.64,,,,,,,,,,,,,,,,,1,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,,842.70,4,,1123.60,,,,2,561.80,,,,,,,,,2,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,649.35,,,,,,,,,,,,,,,,,,,,,,2,1298.70,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,36.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,49.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,76.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,79.59,1,39.79,,,2,79.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,106.50,,,,,1,53.25,,,1,,,,53.25,,,,,,2,,106.50,,,,1,53.25,,,,,,,,,,,,,1,53.25,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,171.23,,,,,,,,1,85.62,,,,1,,85.62,1,,85.62,,,1,85.62,,,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,127.55,,,,,,,1,127.55,,,,,,1,127.55,,,,,,,,,,,,,,1,127.55,,,,,,,1,127.55,1,127.55,1,127.55,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,147.71,1,,,,147.71,,,1,,147.71,,,,,,,,,,,,,,,,,,,1,147.71,,,,,1,147.71,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,400.00,1,200.00,1,,,,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200.00,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,183.15,1,183.15,,,3,,,,549.45,1,183.15,2,,366.30,,,,,,,,,,,,,1,183.15,,,1,183.15,,,,,,,1,183.15,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,270.27,,,4,,1081.08,,,,,,,,,,,,,2,540.54,,,,,,,,,,,1,270.27,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,632.91,,,1,,632.91,1,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1052.63,,,,,,,,,2,,2105.26,,,,,,,,,,,,,,,,,,,3,3157.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.57,,,,,,,2,77.13,1,,,,38.57,,,,,,1,,38.57,,,,1,38.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,115.38,,,,,,,,,,,1,,38.46,,,,,,1,38.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,152.21,,,1,50.74,,,1,50.74,,,,,,,,,,,,,,2,,101.47,,,,,,,,,1,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,149.03,1,,,,74.52,,,,,,1,,74.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,130.72,,,,,2,,,,261.44,2,261.44,,,,,,,1,,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,139.66,,,,,,,2,279.33,,,,,,,,,,,,,,2,,279.33,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,193.42,,,,,,,1,193.42,1,,,,193.42,2,386.85,,,,1,,193.42,,,,,,3,580.27,1,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,196.85,,,,,,,,,4,,,,787.40,2,393.70,,,,1,,196.85,,,,,,4,787.40,,,1,196.85,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,241.55,,,,,1,241.55,2,,,,483.09,2,483.09,1,,241.55,3,,724.64,1,,241.55,,,1,241.55,,,1,241.55,2,483.09,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,595.24,,,,,,,,,,,1,,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,55.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,44.11,1,,44.11,,,,,,,,,,,,,,,1,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,39.09,,,,,,,1,39.09,,,,,,,,,1,39.09,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,111.77,,,,,,,1,37.26,,,,,,1,37.26,,,,,,,2,,74.52,,,,,,,1,37.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.87,,,,,1,47.87,,,,,,,,,,1,,47.87,,,,1,,47.87,,,,,1,47.87,1,47.87,,,,,1,47.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,67.02,,,,,,,,1,,67.02,2,,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,126.74,,,1,126.74,,,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,136.05,,,,,,,,,,,,,,,,2,,272.11,,,,,,,,,,,,,1,136.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,,377.36,1,,188.68,,,,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,208.33,,,1,208.33,1,208.33,1,,,,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,235.85,2,471.70,1,,,,235.85,3,707.55,,,,2,,471.70,,,,,,,,1,235.85,1,235.85,,,,,,,,,,,1,235.85,1,235.85,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,507.61,2,,1015.23,,,,,,1,507.61,1,507.61,1,507.61,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2912.62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,49.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.45,,,,,,,1,45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.58,,,1,38.58,,,1,38.58,,,,,,,,1,,38.58,,,,,,,,,1,38.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,109.05,1,,,,36.35,,,1,,36.35,,,,1,,36.35,,,,,,,,,,,1,36.35,1,36.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.44,,,,,,,,,1,,,,44.44,,,,,,,,,,,,,,1,44.44,,,1,44.44,2,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,62.00,,,,,,,1,62.00,1,,,,62.00,,,1,,62.00,2,,123.99,,,,,,1,62.00,1,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,117.92,,,,,,,2,235.85,,,,,,,,,,,,,,1,,117.92,,,1,117.92,,,,,1,117.92,,,,,2,235.85,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,263.50,1,,,,131.75,2,263.50,1,,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,357.14,,,1,178.57,,,2,357.14,,,,,,3,535.71,,,,1,,178.57,,,,,,,,,,,,1,178.57,,,,,1,178.57,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,428.27,,,,,,1,214.13,1,,214.13,1,,214.13,,,,1,214.13,,,,,,,,,,,,,1,214.13,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,219.30,,,1,219.30,2,,,,438.60,2,438.60,2,,438.60,1,,219.30,,,,,,,,,,,,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,497.51,1,497.51,,,,,,2,995.02,,,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.42,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.45,,,,,1,35.45,,,,,,,,,,,,,,,,1,,35.45,,,,,,,,,,,1,35.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,41.77,,,,,,,4,167.08,,,,,,,,,,,,,,,,,,,,,,,,,1,41.77,,,,,3,125.31,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,170.55,,,,,,,1,56.85,,,,,,,,,,,1,,56.85,1,,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,100.70,,,,,,,,1,,100.70,,,,,,,1,100.70,,,,,,,,,,,,,1,100.70,,,1,100.70,,,,,,,,,,,,,,,,,,
