,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,87.11,,,,,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,1,87.11,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.40,,,,,1,69.40,2,138.79,,,,,,1,69.40,,,,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,87.80,,,1,87.80,,,,,2,,,,175.59,,,1,,87.80,1,,87.80,,,,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,93.55,,,,,,,1,93.55,1,,,,93.55,,,,,,,,,1,,93.55,,,,,,,,,2,187.09,1,93.55,,,,,,,,,,,,,,
,,,,55~59,,,1,133.33,,,,,,,1,,,,133.33,1,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,6,685.71,,,,,,,,,,,,,,,,,,,1,114.29,1,114.29,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,350.47,2,233.64,,,,,,,,,,,,1,116.82,,,,,,,1,116.82,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,327.33,,,,,,,,,,,1,,163.67,1,,163.67,,,,,,,,,,,,,2,327.33,,,,,,,,,,,,
,,,,75~79,,,1,278.55,,,1,278.55,2,557.10,1,,,,278.55,1,278.55,1,,278.55,1,,278.55,,,,,,,,,,,,1,278.55,,,2,557.10,,,,,,,,,,,,
,,,,80~84,1,505.05,,,,,,,,,,,,,,2,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,眼及淚腺,,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,,117.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.84,,,,,,,,,,,,,,,,,,,1,,71.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,138.31,,,,,,,3,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,84.82,,,,,,,2,169.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,93.20,,,,,,,2,186.39,,,,,,,,1,,93.20,,,,,,,,,,,,,1,93.20,1,93.20,,,,,,,,,,,,,,,,
,,,,55~59,1,129.37,,,,,,,2,258.73,3,,,,388.10,1,129.37,,,,,,,,,,,,1,129.37,,,1,129.37,1,129.37,,,,,,,,,,,,,,,,
,,,,60~64,,,1,121.51,,,1,121.51,2,243.01,1,,,,121.51,,,,,,,,,,,,1,121.51,1,121.51,1,121.51,1,121.51,,,,,1,121.51,,,,,,,,,,,,
,,,,65~69,1,114.03,,,,,1,114.03,4,456.10,1,,,,114.03,2,228.05,1,,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,313.97,,,,,3,470.96,1,156.99,,,,,,1,156.99,1,,156.99,,,,,,,,,2,313.97,,,2,313.97,,,,,1,156.99,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,259.74,2,519.48,1,,259.74,,,,,,,,,2,519.48,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,510.20,1,510.20,3,1530.61,1,,,,510.20,1,510.20,,,,,,,,,,,,,,,,1,510.20,,,1,510.20,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,1,88.73,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,68.73,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,161.55,,,,,,,,,,,,,,1,80.78,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.08,,,,,,,,,,,,,,3,276.24,,,,,,,,,,,,,,,,,,1,92.08,1,92.08,,,,,,,,,,,,,,
,,,,55~59,2,239.52,,,1,119.76,,,,,,,,,,2,239.52,1,,119.76,,,,,,,,,,,,,,,1,119.76,,,1,119.76,,,1,119.76,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,267.74,,,,,,,1,,133.87,,,,,,,,,,,,,,,1,133.87,,,1,133.87,,,,,,
,,,,65~69,,,,,2,228.83,1,114.42,,,,,,,,2,228.83,1,,114.42,,,,1,,114.42,1,114.42,,,1,114.42,,,,,,,,,,,,,1,114.42,,,1,114.42,1,114.42
,,,,70~74,,,1,153.85,,,,,,,1,,,,153.85,,,,,,3,,461.54,,,,,,,,,,1,153.85,1,153.85,,,1,153.85,,,,,,,1,153.85,,,,
,,,,75~79,,,,,,,,,1,231.48,,,,,,,,,,,1,,231.48,,,,,,,,,,,,,,,,1,231.48,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,
,,,,25~29,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,97.18,,,,,,,,,,,,,,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,80.58,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,138.70,,,,,,,1,69.35,,,,,,,,,,,,,,1,,69.35,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,
,,,,45~49,3,232.02,,,,,1,77.34,1,77.34,1,,,,77.34,,,,,,1,,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,376.29,,,,,,,3,282.22,,,,,,2,188.15,,,,,,,,,,,,1,94.07,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,105.15,3,315.46,,,,,,1,105.15,,,,1,,105.15,,,,,,1,105.15,1,105.15,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.28,1,147.28,,,,,2,294.55,1,,,,147.28,2,294.55,1,,147.28,,,,1,,147.28,,,1,147.28,,,,,,,,,1,147.28,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,557.41,3,,,,334.45,,,,,,,,,,,,,,2,222.97,,,,,,,,,2,222.97,,,,,,,,,,,,
,,,,70~74,3,453.86,,,,,1,151.29,2,302.57,,,,,,,,,,,,,,,,,,,1,151.29,,,,,2,302.57,,,1,151.29,,,,,,,,,,,,
,,,,75~79,,,,,,,1,224.22,,,,,,,,2,448.43,,,,,,,1,,224.22,,,1,224.22,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,450.45,1,450.45,,,1,,,,450.45,,,,,,,,,,,,1,450.45,1,450.45,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,826.45,3,2479.34,,,,,,,,1,826.45,,,,1,,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,96.81,,,1,,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,87.72,,,,,,,,,,,,,,,,1,,87.72,,,,,,,,,1,87.72,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,215.05,,,,,,,,,2,,,,143.37,,,,,,,,,,,,,,1,71.68,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.13,,,1,74.13,,,,,,,,,,,,,,,,,,
,,,,50~54,2,190.48,,,,,,,,,1,,,,95.24,,,1,,95.24,1,,95.24,1,,95.24,1,95.24,,,,,,,,,,,1,95.24,,,,,,,,,,,,
,,,,55~59,2,199.40,1,99.70,,,,,,,3,,,,299.10,,,,,,1,,99.70,,,,,,,,1,99.70,,,,,1,99.70,,,,,,,,,,,,,,
,,,,60~64,,,,,1,146.20,,,,,,,,,,2,292.40,,,,,,,,,,1,146.20,1,146.20,,,,,,,,,,,1,146.20,,,,,,,,,,
,,,,65~69,,,,,,,1,115.34,,,2,,,,230.68,,,3,,346.02,,,,,,,1,115.34,1,115.34,,,,,1,115.34,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,278.16,2,,,,278.16,,,,,,,,,,,,3,417.25,,,,,1,139.08,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,221.73,1,,,,221.73,,,1,,221.73,,,,,,,1,221.73,,,,,,,1,221.73,,,,,1,221.73,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,432.90,,,1,,432.90,,,,,,,,,,,,,,,,,,,,,1,432.90,1,432.90,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,171.23,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.85,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.25,,,,,,,,,,,,,,,,,,
,,,,40~44,3,222.72,,,,,,,,,,,,,,,,,,,,,,1,,74.24,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,145.67,,,,,,,,,,,,,,1,72.83,,,,,,,1,,72.83,1,72.83,,,,,,,,,,,,,,,1,72.83,1,72.83,,,,,,
,,,,50~54,3,268.58,,,1,89.53,,,3,268.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.53,,
,,,,55~59,,,,,,,,,1,96.81,,,,,,,,,,,,,,2,,193.61,,,,,,,,,,,,,,,,,,,,,2,193.61,,,,
,,,,60~64,2,287.36,,,,,,,,,,,,,,,,,,,,,,1,,143.68,,,,,,,,,1,143.68,1,143.68,,,,,,,,,,,1,143.68,,
,,,,65~69,,,,,,,,,2,245.70,,,,,,1,122.85,,,,,,,1,,122.85,,,1,122.85,,,2,245.70,,,,,,,,,,,1,122.85,,,1,122.85,,
,,,,70~74,,,,,,,1,133.87,1,133.87,3,,,,401.61,3,401.61,,,,1,,133.87,,,,1,133.87,,,1,133.87,2,267.74,,,,,1,133.87,,,,,,,,,2,267.74,,
,,,,75~79,,,,,,,2,416.67,1,208.33,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,416.67,,
,,,,80~84,,,,,,,,,,,1,,,,403.23,1,403.23,1,,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,740.74,,,,,2,1481.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,740.74,,,1,740.74,1,740.74,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,2,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,101.42,,,,,,,,,,,,,,,,,,,1,,101.42,,,,,,,,,,,,1,101.42,,,,,,,,,,,,,,,,
,,,,40~44,2,153.49,,,,,,,2,153.49,,,,,,,,,,,,,,,,,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,73.05,,,,,,1,73.05,,,,,,,,,,,,,,,,,,2,146.09,,,,,,,,,,,,,,,,
,,,,50~54,1,85.76,,,,,,,2,171.53,,,,,,,,,,,,,,,,,,,1,85.76,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,94.16,,,,,,,1,94.16,1,,,,94.16,2,188.32,,,,1,,94.16,,,,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,
,,,,60~64,3,410.96,,,,,,,2,273.97,1,,,,136.99,,,,,,,,,1,,136.99,,,,,1,136.99,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,131.75,,,,,,,1,131.75,2,,,,263.50,1,131.75,,,,,,,,,,,,,,,,1,131.75,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,130.21,,,,,,,,,,1,130.21,,,,,,,,,,,,,,,,1,130.21,1,130.21,,,1,130.21,,,,,,,,,,,,
,,,,75~79,2,392.16,1,196.08,1,196.08,,,2,392.16,3,,,,588.24,3,588.24,,,,,,,,,,,,,,,,,,,,1,196.08,3,588.24,,,,,,,,,,,,
,,,,80~84,1,364.96,,,,,,,,,,,,,,2,729.93,,,,,,,,,,,,,,,,,,,,,,1,364.96,,,,,,,,,,,,
,,,,85+,,,,,,,1,735.29,,,1,,,,735.29,,,2,,1470.59,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,
,,,,40~44,2,156.86,,,,,1,78.43,2,156.86,,,,,,,,,,,,,,1,,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,221.40,,,,,,,3,221.40,,,,,,,,1,,73.80,1,,73.80,,,,1,73.80,1,73.80,,,,,,,1,73.80,,,,,,,,,,,,,,
,,,,50~54,3,243.90,1,81.30,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.30,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,93.46,,,,,,,,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,246.91,,,,,,1,123.46,,,,,,,1,,123.46,,,,,,,,,1,123.46,,,,,,,,,,,,,,,,
,,,,65~69,2,293.26,,,,,,,3,439.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,131.06,,,,,3,393.18,,,,,,,,4,524.25,1,,131.06,,,,,,,,,5,655.31,1,131.06,,,1,131.06,,,3,393.18,,,,,,,,,,,,
,,,,75~79,2,377.36,,,,,1,188.68,1,188.68,,,,,,4,754.72,1,,188.68,,,,,,,,,2,377.36,1,188.68,1,188.68,1,188.68,,,3,566.04,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,333.33,,,,,1,333.33,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,666.67,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,108.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,231.48,,,1,231.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,後腹膜腔及腹膜,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
