,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.35,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,30.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,73.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,36.91,,,,,,,,,,,,,,,,,,,,,1,36.91,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,38.76,,,,,,,,,,,,1,38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,38.91,,,,,1,,,,38.91,2,77.82,,,1,38.91,,,,,,,,,,,,,1,38.91,,,,,,,,,1,38.91,,,,,,,,,,,,
,,,,45~49,1,54.38,,,,,1,54.38,,,4,,,,217.51,,,,,,,,,1,54.38,,,,,,,,,2,108.75,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,1,75.24,,,,,,,,,,,1,75.24,,,,,,,,,,,,,,
,,,,55~59,1,70.77,1,70.77,1,70.77,,,,,,,,,,,,2,141.54,2,141.54,1,70.77,2,141.54,1,70.77,,,,,,,,,,,,,1,70.77,1,70.77,1,70.77,2,141.54,,,,,,,,,,
,,,,60~64,,,,,1,82.44,,,,,,,,,,,,,,1,82.44,,,3,247.32,1,82.44,,,,,,,1,82.44,1,82.44,1,82.44,,,,,2,164.88,,,,,,,,,,,,
,,,,65~69,3,277.52,,,,,,,,,,,,,,,,,,1,92.51,,,4,370.03,,,1,92.51,,,1,92.51,,,,,,,,,1,92.51,2,185.01,1,92.51,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,274.35,4,548.70,,,1,137.17,,,1,137.17,,,1,137.17,1,137.17,,,,,,,1,137.17,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,4,894.85,,,3,671.14,,,,,,,,,1,223.71,,,,,,,1,223.71,,,1,223.71,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,507.61,,,2,1015.23,,,1,507.61,,,,,1,507.61,,,,,,,,,,,1,507.61,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,1,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,37.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,113.64,,,,,,,,,,,,,,
,,,,35~39,1,38.93,,,,,,,,,,,,,,,,,,,,,,,,1,38.93,,,,,,,,,,,1,38.93,,,,,,,,,,,,,,,,,,
,,,,40~44,1,37.92,,,,,,,,,,,,,,,,,,,,,,1,37.92,1,37.92,,,,,,,,,1,37.92,,,,,1,37.92,,,,,,,,,,,,,,
,,,,45~49,2,98.91,,,,,1,49.46,1,49.46,,,,,,1,49.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,78.13,1,78.13,,,,,2,156.25,,,1,78.13,,,2,156.25,,,,,1,78.13,,,,,,,,,,,,,,,,
,,,,55~59,,,1,71.43,,,,,3,214.29,,,,,,1,71.43,1,71.43,2,142.86,1,71.43,,,1,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,168.21,1,,,,84.10,,,2,168.21,4,336.42,,,,,,,,,1,84.10,,,,,,,,,1,84.10,,,1,84.10,2,168.21,,,,,,,,,,
,,,,65~69,1,90.50,,,,,,,1,90.50,,,,,,,,2,181.00,3,271.49,,,,,1,90.50,,,2,181.00,,,,,,,,,,,,,,,2,181.00,,,,,,,,,,
,,,,70~74,1,124.69,,,,,,,3,374.06,,,,,,,,1,124.69,,,,,,,1,124.69,,,1,124.69,1,124.69,,,,,,,1,124.69,,,,,1,124.69,,,,,,,,,,
,,,,75~79,,,,,,,,,1,213.68,,,,,,,,,,5,1068.38,,,,,1,213.68,1,213.68,1,213.68,,,,,,,,,1,213.68,,,,,2,427.35,,,,,,,,,,
,,,,80~84,,,,,,,,,1,487.80,,,,,,,,,,3,1463.41,,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.57,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,34.57,,,,,1,,,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,37.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,38.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.49,1,38.49,,,,,,,,,,,,,,,,,,,,,,1,38.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,116.23,,,,,,,,,,1,38.74,,,,,,,,,1,38.74,,,,,,,,,,,1,38.74,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,44.31,,,,,,,,,,,,,,,,1,44.31,,,,,,,,,1,44.31,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,156.25,,,,,,,2,156.25,,,,,,,,,,,,,,,,1,78.13,,,,,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,
,,,,55~59,,,1,71.12,,,,,2,142.25,,,,,,,,1,71.12,3,213.37,,,,,2,142.25,1,71.12,,,,,,,,,,,2,142.25,,,,,,,,,,,,,,,,
,,,,60~64,1,84.10,,,,,,,4,336.42,,,,,,,,,,1,84.10,,,,,1,84.10,1,84.10,,,,,1,84.10,,,1,84.10,2,168.21,1,84.10,,,1,84.10,1,84.10,,,2,168.21,,,,
,,,,65~69,1,89.13,1,89.13,,,,,1,89.13,,,,,,,,1,89.13,5,445.63,,,,,3,267.38,,,,,1,89.13,,,,,,,2,178.25,,,,,,,,,,,1,89.13,,,,
,,,,70~74,,,1,117.79,,,2,235.57,3,353.36,,,,,,1,117.79,3,353.36,5,588.93,1,117.79,,,3,353.36,1,117.79,,,,,,,,,,,3,353.36,1,117.79,,,,,,,,,,,,,,
,,,,75~79,2,407.33,,,,,,,,,,,,,,,,1,203.67,3,611.00,,,,,1,203.67,,,,,,,,,,,1,203.67,1,203.67,1,203.67,1,203.67,,,,,,,1,203.67,,,,
,,,,80~84,,,,,,,2,952.38,,,,,,,,,,,,2,952.38,,,,,2,952.38,,,1,476.19,,,,,1,476.19,,,1,476.19,,,,,1,476.19,,,1,476.19,1,476.19,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,1,33.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,38.65,,,1,,,,38.65,,,,,,,,,,,,,,,,,,,1,38.65,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,37.94,,,1,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.05,,,,,,,,,,,,,,,,,,
,,,,45~49,3,125.00,,,,,,,2,83.33,,,,,,1,41.67,,,,,,,,,,,,,1,41.67,,,,,,,2,83.33,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,72.31,,,,,,1,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,74.85,,,,,,,2,149.70,,,,,,2,149.70,,,1,74.85,1,74.85,1,74.85,1,74.85,,,1,74.85,,,1,74.85,1,74.85,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,81.37,,,1,81.37,,,1,81.37,,,,,,1,81.37,,,1,81.37,1,81.37,,,,,2,162.73,1,81.37,1,81.37,,,,,,,1,81.37,1,81.37,,,,,,,,,,,,,,
,,,,65~69,1,90.83,1,90.83,,,,,3,272.48,2,,,,181.65,3,272.48,1,90.83,,,1,90.83,,,,,1,90.83,1,90.83,,,,,,,,,,,3,272.48,,,,,,,,,,,,,,
,,,,70~74,1,112.11,,,1,112.11,,,2,224.22,1,,,,112.11,8,896.86,,,4,448.43,2,224.22,,,,,2,224.22,,,,,,,2,224.22,1,112.11,,,5,560.54,,,,,,,,,,,,,,
,,,,75~79,,,1,204.50,,,,,1,204.50,2,,,,409.00,1,204.50,,,4,818.00,,,,,1,204.50,,,,,,,,,1,204.50,,,,,1,204.50,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,395.26,,,,,,2,790.51,,,,,,,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,833.33,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,38.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,38.82,,,,,,,,,,,,,,,,,,,,,,,,1,38.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,195.24,,,,,,,,,,,,,,2,78.09,,,,,2,78.09,,,,,,,,,1,39.05,,,1,39.05,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,65.23,,,,,,,,,,,,1,65.23,,,,,,,,,1,65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,77.94,,,,,,,,,,,,,,1,77.94,1,77.94,1,77.94,1,77.94,1,77.94,1,77.94,,,,,,,,,,,1,77.94,,,,,,,,,,,,,,,,,,
,,,,60~64,1,79.94,,,,,,,,,,,,,,4,319.74,,,,,,,1,79.94,1,79.94,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,93.37,,,1,93.37,2,,,,186.74,4,373.48,,,1,93.37,2,186.74,5,466.85,,,,,,,,,,,,,,,2,186.74,,,,,,,,,,,,,,,,
,,,,70~74,1,110.01,,,1,110.01,,,,,,,,,,3,330.03,,,,,1,110.01,1,110.01,1,110.01,,,,,2,220.02,,,,,,,2,220.02,,,,,,,,,,,,,,,,
,,,,75~79,1,184.84,,,,,,,,,,,,,,1,184.84,,,,,3,554.53,1,184.84,1,184.84,,,,,1,184.84,,,,,1,184.84,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1027.40,,,1,342.47,1,342.47,,,1,342.47,,,1,342.47,1,342.47,,,,,,,3,1027.40,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,813.01,,,,,,,,,1,813.01,,,,,1,813.01,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,1,32.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,39.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.11,,,,,,,,,,,,
,,,,35~39,1,37.72,,,,,,,,,1,,,,37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,3,,,,116.50,,,,,,,,,1,38.83,1,38.83,,,,,,,,,,,,,1,38.83,,,,,1,38.83,,,,,,,,,,
,,,,45~49,2,78.83,,,,,,,1,39.42,,,,,,,,1,39.42,3,118.25,1,39.42,1,39.42,,,,,1,39.42,,,,,,,,,1,39.42,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,112.99,1,,,,56.50,,,1,56.50,,,,,,,,,,,,,,,,,,,1,56.50,,,1,56.50,,,,,,,,,,,,,,
,,,,55~59,1,81.63,,,,,,,1,81.63,6,,,,489.80,,,1,81.63,,,,,1,81.63,1,81.63,,,,,,,1,81.63,,,,,,,,,1,81.63,,,,,,,,,,,,
,,,,60~64,,,1,78.49,,,,,,,3,,,,235.48,,,1,78.49,2,156.99,,,1,78.49,1,78.49,,,1,78.49,2,156.99,,,,,1,78.49,,,2,156.99,,,,,1,78.49,2,156.99,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,378.07,,,2,189.04,3,283.55,,,1,94.52,1,94.52,,,,,,,,,,,,,,,,,,,,,,,1,94.52,,,,,,
,,,,70~74,,,,,1,107.53,,,1,107.53,4,,,,430.11,,,2,215.05,5,537.63,,,4,430.11,,,,,,,2,215.05,,,,,,,,,,,,,,,,,4,430.11,,,,,,
,,,,75~79,,,,,1,167.22,,,,,1,,,,167.22,1,167.22,1,167.22,7,1170.57,,,,,2,334.45,,,1,167.22,,,,,,,,,,,,,,,,,,,1,167.22,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,344.83,,,,,1,344.83,,,,,,,1,344.83,,,,,,,1,344.83,,,,,1,344.83,,,,,1,344.83,,,,,,,,
,,,,85+,,,,,1,694.44,,,,,,,,,,,,,,1,694.44,,,1,694.44,,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.88,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,40.08,1,40.08,,,,,,,1,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.27,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,38.90,,,,,,,,,,,,,,1,38.90,,,,,,,,,,,,,,,1,38.90,,,,,,,,,,,1,38.90,1,38.90,,,,,,,,,,
,,,,45~49,2,78.03,1,39.02,,,,,,,,,,,,4,156.07,,,,,,,,,,,,,1,39.02,1,39.02,,,,,,,,,1,39.02,,,1,39.02,,,1,39.02,,,,,,
,,,,50~54,2,103.41,,,,,1,51.71,,,,,,,,2,103.41,,,,,,,,,,,1,51.71,1,51.71,,,,,,,1,51.71,,,,,,,,,,,,,,,,,,
,,,,55~59,1,82.78,,,1,82.78,,,,,,,,,,,,,,,,1,82.78,,,1,82.78,,,1,82.78,3,248.34,,,1,82.78,,,,,,,,,1,82.78,,,,,,,,,,
,,,,60~64,1,77.46,,,,,,,,,,,,,,4,309.84,,,,,,,3,232.38,2,154.92,,,,,,,,,1,77.46,,,,,,,,,2,154.92,1,77.46,,,,,,,,
,,,,65~69,,,,,,,1,94.79,1,94.79,,,,,,3,284.36,,,,,,,2,189.57,3,284.36,,,1,94.79,,,,,,,,,1,94.79,,,,,,,,,2,189.57,,,,,,
,,,,70~74,,,2,216.92,,,1,108.46,,,,,,,,4,433.84,,,1,108.46,,,2,216.92,2,216.92,,,1,108.46,,,,,3,325.38,,,1,108.46,,,,,1,108.46,,,3,325.38,,,,,,
,,,,75~79,,,1,157.98,,,,,,,,,,,,1,157.98,,,,,,,1,157.98,2,315.96,1,157.98,1,157.98,,,,,2,315.96,,,,,,,2,315.96,,,,,2,315.96,,,,,,
,,,,80~84,,,1,325.73,,,,,,,,,,,,2,651.47,,,,,,,,,1,325.73,1,325.73,1,325.73,,,,,2,651.47,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,2,1242.24,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,27.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.19,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,36.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.52,,,,,,,,,,,,,,,,,,,,1,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
