,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,115.87,,,,,,,,,,,1,,115.87,1,,115.87,,,,,,,,,,,,,1,115.87,2,231.75,,,,,,,,,,
,,,,65~69,1,147.06,,,1,147.06,,,2,294.12,1,,,,147.06,2,294.12,,,,,,,1,,147.06,,,,,,,,,,,2,294.12,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,198.02,,,,,,2,396.04,,,,1,,198.02,,,,,,,,,,1,198.02,,,1,198.02,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,355.87,,,,1,,355.87,,,,,,,,1,355.87,1,355.87,,,,,,,1,355.87,,,,,,,,,,
,,,,80~84,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,1,793.65,,,2,1587.30,,,2,1587.30,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1449.28,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,1,,,,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.66,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.80,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,53.85,,,,,,,,,,,,,,1,53.85,,,,,,,,,,,,,,
,,,,35~39,5,279.80,,,,,,,,,,,,,,,,1,,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.96,,,,
,,,,40~44,3,193.55,,,,,,,,,,,,,,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.52,,,,
,,,,45~49,1,69.35,,,,,,,,,,,,,,2,138.70,,,,,,,,,,,,1,69.35,1,69.35,,,,,,,,,,,,,,,2,138.70,,,,
,,,,50~54,1,87.11,,,1,87.11,,,,,,,,,,3,261.32,,,,,,,,,,,,1,87.11,,,,,,,1,87.11,,,,,,,,,1,87.11,,,,
,,,,55~59,2,235.29,1,117.65,,,,,1,117.65,,,,,,2,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,114.68,,,1,114.68,,,,,,,,,,2,229.36,,,,,,,,,,,,,,,,1,114.68,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,453.17,,,,,,,,,,5,755.29,,,,,1,151.06,,,1,151.06,1,151.06,1,151.06,1,151.06,2,302.11,,,,,,
,,,,70~74,1,186.22,,,,,,,,,,,,,,2,372.44,,,,,,,,,,2,372.44,,,1,186.22,,,,,,,,,1,186.22,,,1,186.22,,,,,,
,,,,75~79,,,,,1,336.70,,,,,,,,,,,,,,,,,,1,,336.70,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,746.27,,,,,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,1,746.27,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,52.58,,,,,,,,,,,,,,,,,,,1,,52.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,232.15,,,,,1,58.04,1,58.04,,,,,,,,,,,1,,58.04,,,,,,,,,,1,58.04,1,58.04,1,58.04,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,61.09,1,61.09,,,,,,,,,,,,,,,,,1,61.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,70.37,,,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.37,,,,,,,,,,,,
,,,,50~54,3,240.19,,,,,,,2,160.13,,,,,,,,,,,1,,80.06,,,,,,1,80.06,,,,,,,,,1,80.06,,,,,,,,,,,,
,,,,55~59,,,1,119.47,,,1,119.47,5,597.37,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,226.76,1,113.38,,,,,7,793.65,1,,,,113.38,1,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.38,,,,,,,,
,,,,65~69,1,148.59,,,,,,,9,1337.30,1,,,,148.59,2,297.18,1,,148.59,,,,,,,,,,,,,,,,,2,297.18,,,,,1,148.59,,,,,,,,
,,,,70~74,,,1,182.48,,,2,364.96,1,182.48,,,,,,3,547.45,,,,,,,,,,,,,,,,,,,,1,182.48,,,1,182.48,2,364.96,,,,,,,,
,,,,75~79,,,,,1,319.49,1,319.49,1,319.49,1,,,,319.49,2,638.98,,,,3,,958.47,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,709.22,,,1,709.22,2,1418.44,1,,,,709.22,,,,,,,,,1,,709.22,,,,,2,1418.44,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,,胰,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,1,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.96,,,,,,,,,,,,,,
,,,,30~34,2,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,112.93,,,,,,,,,,,,,,,,,,,,,,1,,56.47,,,,,,,,,,,,,,,1,56.47,,,,,,,,,,
,,,,40~44,3,180.61,,,,,1,60.20,,,,,,,,,,,,,1,,60.20,,,,,,,,,,,,,,,,,,1,60.20,,,,,,,,,,
,,,,45~49,2,139.47,,,,,1,69.74,3,209.21,,,,,,,,1,,69.74,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,
,,,,50~54,3,231.12,1,77.04,,,,,4,308.17,1,,,,77.04,4,308.17,,,,1,,77.04,1,,77.04,,,,,,,,,1,77.04,,,,,1,77.04,,,,,,,,,,
,,,,55~59,1,116.14,,,,,,,5,580.72,,,,,,,,,,,,,,,,,,,,,1,116.14,3,348.43,,,1,116.14,,,,,,,,,,,,,,
,,,,60~64,1,115.21,,,,,,,5,576.04,,,,,,2,230.41,,,,,,,,,,,,1,115.21,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,140.85,,,,,1,140.85,2,281.69,1,,,,140.85,1,140.85,,,,,,,,,,,,,,,,,,1,140.85,,,2,281.69,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,177.30,4,709.22,,,,1,,177.30,,,,1,177.30,,,,,1,177.30,,,,,1,177.30,,,2,354.61,1,177.30,,,,,,
,,,,75~79,,,1,303.03,,,,,1,303.03,2,,,,606.06,1,303.03,,,,1,,303.03,,,,,,,,,,1,303.03,,,,,,,,,1,303.03,,,,,,,,
,,,,80~84,,,,,,,,,1,675.68,,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,53.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.64,,,1,54.64,,,,,,,,,,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,114.09,,,,,,,,,,,,,,,,,,,,,,,,1,57.05,1,57.05,,,,,,,,,,
,,,,40~44,2,120.41,,,1,60.20,,,,,1,,,,60.20,,,1,,60.20,,,,,,,,,1,60.20,,,,,1,60.20,,,,,,,,,,,,,,,,
,,,,45~49,1,67.11,1,67.11,,,,,,,2,,,,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,306.51,,,,,,,,,4,,,,306.51,1,76.63,1,,76.63,,,,,,,1,76.63,1,76.63,1,76.63,,,,,,,,,1,76.63,,,,,,,,,,
,,,,55~59,,,,,,,,,1,111.98,4,,,,447.93,1,111.98,2,,223.96,1,,111.98,1,,111.98,,,1,111.98,,,,,,,,,,,1,111.98,,,,,,,,,,
,,,,60~64,,,,,,,,,1,113.25,4,,,,453.00,,,,,,1,,113.25,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,,,
,,,,65~69,1,139.47,,,,,,,,,3,,,,418.41,,,3,,418.41,,,,,,,,,,,,,,,,,,,,,1,139.47,1,139.47,,,,,,,,
,,,,70~74,,,,,,,1,172.12,,,,,,,,,,4,,688.47,1,,172.12,,,,,,,,,,,,,,1,172.12,,,,,1,172.12,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,294.99,1,294.99,2,,589.97,,,,,,,,,,,2,589.97,,,,,,,2,589.97,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,1840.49,,,2,,1226.99,,,,,,,,,,,1,613.50,,,,,,,,,,,1,613.50,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1250.00,1,,1250.00,,,,,,,,,,,,,,,,1,1250.00,,,1,1250.00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,1,46.69,,,,,,,,,,,,,,1,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,58.34,,,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,117.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,
,,,,45~49,,,,,,,,,4,268.46,,,,,,,,,,,1,,67.11,1,,67.11,,,1,67.11,,,2,134.23,,,,,,,1,67.11,,,1,67.11,,,,,,
,,,,50~54,2,150.04,,,,,,,4,300.08,1,,,,75.02,,,,,,,,,1,,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.04,,,1,102.04,,,4,408.16,,,,,,1,102.04,,,,,,,,,,,,,,,,,,1,102.04,2,204.08,1,102.04,,,,,1,102.04,,,,,,
,,,,60~64,,,,,,,2,244.20,2,244.20,1,,,,122.10,1,122.10,,,,,,,,,,,,,,,,1,122.10,1,122.10,1,122.10,1,122.10,,,1,122.10,,,,,,,,
,,,,65~69,1,130.04,,,,,1,130.04,6,780.23,,,,,,3,390.12,1,,130.04,,,,,,,1,130.04,,,,,,,,,,,,,,,,,1,130.04,,,,,,
,,,,70~74,,,2,350.26,,,2,350.26,3,525.39,1,,,,175.13,2,350.26,,,,,,,,,,,,,,1,175.13,,,,,1,175.13,1,175.13,1,175.13,,,1,175.13,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,276.24,2,552.49,,,,,,,,,,,,,,,,,,2,552.49,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,3,175.75,,,,,,,1,58.58,1,,,,58.58,,,,,,,,,,,,,,,,,,,,,,1,58.58,,,,,,,,,,,,,,
,,,,40~44,4,234.60,,,,,,,2,117.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,67.20,,,,,,,2,134.41,,,,,,1,67.20,,,,,,,1,,67.20,,,,,,,,,1,67.20,,,,,,,,,1,67.20,,,,,,
,,,,50~54,3,216.29,,,,,,,1,72.10,1,,,,72.10,1,72.10,,,,,,,,,,,,,,,,,,1,72.10,1,72.10,,,1,72.10,1,72.10,1,72.10,,,,,,
,,,,55~59,2,185.53,,,,,,,3,278.29,,,,,,1,92.76,,,,,,,1,,92.76,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,125.47,2,,250.94,,,,,,,,,,,,,,,,,,,1,125.47,,,,,,,,,,,,
,,,,65~69,1,130.21,,,,,1,130.21,3,390.63,,,,,,7,911.46,,,,1,,130.21,,,,1,130.21,1,130.21,,,,,,,1,130.21,,,1,130.21,,,,,2,260.42,,,,
,,,,70~74,,,1,178.89,2,357.78,,,2,357.78,1,,,,178.89,4,715.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,357.78,2,357.78,,,,
,,,,75~79,1,246.31,,,,,1,246.31,6,1477.83,,,,,,2,492.61,1,,246.31,,,,,,,,,,,,,1,246.31,,,,,,,1,246.31,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,507.61,,,,1,,507.61,,,,,,,,,,,,,,1,507.61,,,1,507.61,2,1015.23,1,507.61,2,1015.23,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1176.47,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,2,,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,57.94,,,,,,,1,57.94,,,,,,1,57.94,1,,57.94,1,,57.94,,,,,,,,1,57.94,,,,,,,,,,,1,57.94,,,,,,,,
,,,,40~44,4,244.95,,,,,,,,,,,,,,2,122.47,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.24,1,61.24,,,,,,
,,,,45~49,1,63.65,,,,,,,,,,,,,,,,,,,,,,,,,1,63.65,1,63.65,,,1,63.65,,,,,,,,,,,,,,,,,,
,,,,50~54,2,148.81,,,,,1,74.40,1,74.40,1,,,,74.40,3,223.21,1,,74.40,1,,74.40,,,,1,74.40,,,,,,,,,,,,,,,1,74.40,,,,,,,,
,,,,55~59,2,171.23,,,,,,,,,,,,,,4,342.47,,,,,,,,,,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,127.88,,,,,,,,,,,,,,2,255.75,,,,3,,383.63,1,,127.88,,,,,,,1,127.88,1,127.88,1,127.88,1,127.88,,,,,,,1,127.88,,,,
,,,,65~69,,,1,128.37,,,,,,,,,,,,4,513.48,2,,256.74,1,,128.37,,,,,,1,128.37,,,,,2,256.74,,,,,,,1,128.37,,,1,128.37,,,,
,,,,70~74,1,176.68,,,,,,,,,,,,,,2,353.36,,,,1,,176.68,,,,,,,,,,1,176.68,,,,,,,,,,,1,176.68,,,1,176.68,,
,,,,75~79,1,241.55,,,,,,,,,,,,,,2,483.09,2,,483.09,2,,483.09,1,,241.55,,,,,,,,,2,483.09,,,,,1,241.55,,,,,2,483.09,1,241.55,,
,,,,80~84,,,,,1,510.20,,,,,,,,,,,,,,,2,,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1020.41,,,,2,,2040.82,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,3,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.61,,,,,,,1,60.61,,,,,,,,,,
,,,,40~44,1,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.42,,,,,,,,
,,,,45~49,4,248.91,1,62.23,,,,,4,248.91,,,,,,1,62.23,,,,1,,62.23,1,,62.23,,,1,62.23,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,511.70,,,,,,,1,73.10,1,,,,73.10,1,73.10,,,,,,,2,,146.20,,,,,1,73.10,,,,,,,,,,,2,146.20,,,,,,,,
,,,,55~59,4,331.67,,,,,,,2,165.84,,,,,,3,248.76,,,,,,,1,,82.92,1,82.92,,,,,,,,,,,,,1,82.92,1,82.92,1,82.92,,,,,,
,,,,60~64,1,123.76,,,,,,,1,123.76,1,,,,123.76,1,123.76,1,,123.76,,,,,,,,,,,1,123.76,1,123.76,1,123.76,1,123.76,1,123.76,1,123.76,,,,,,,,,,
,,,,65~69,2,259.74,,,,,1,129.87,1,129.87,,,,,,2,259.74,,,,,,,,,,,,,,,,1,129.87,1,129.87,,,1,129.87,,,,,1,129.87,,,,,,
,,,,70~74,,,1,168.07,1,168.07,1,168.07,2,336.13,,,,,,3,504.20,1,,168.07,,,,,,,1,168.07,,,,,1,168.07,,,1,168.07,,,,,,,1,168.07,,,,,,
,,,,75~79,2,450.45,1,225.23,,,,,1,225.23,1,,,,225.23,2,450.45,2,,450.45,,,,,,,2,450.45,,,,,1,225.23,,,,,1,225.23,2,450.45,,,1,225.23,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,469.48,,,,,,,1,,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1010.10,,,,,,,,,,,,,1,,1010.10,,,,,,,,,,,,,,1,1010.10,1,1010.10,,,,,,,,,,,,
