,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,9,74.44,3,36.10,5,86.43,,,2,30.00,13,,,,85.90,11,77.09,1,70.47,,,38,198.01,,,,,,,3,38.53,24,148.25,93,484.60,10,88.65,1,19.32,41,213.64,13,84.82,13,73.83,,,1,70.47,,,3,51.03,3,51.65,51,276.29,1,54.08,6,46.36,4,122.25,,,2,28.47,18,118.21,5,52.27,2,45.57,7,58.99,67,349.12,,,,,,,,,,
,,,,80~84,4,148.64,1,47.85,6,127.99,,,1,66.76,10,,,,99.90,13,146.91,,,,,23,208.67,,,1,98.81,1,31.69,1,31.69,12,128.41,68,546.32,5,95.13,2,198.81,21,185.17,3,143.54,5,88.25,3,97.28,,,,,3,51.55,5,94.06,31,259.44,1,47.85,4,50.57,5,77.98,,,2,54.59,7,82.24,1,47.85,,,3,62.11,46,382.44,,,,,,,,,,
,,,,85+,6,235.11,,,3,107.68,,,1,75.99,3,,,,308.64,6,273.10,1,75.99,,,6,218.98,,,,,,,,,9,203.71,21,427.96,3,112.02,,,7,227.42,1,107.30,2,128.29,,,,,,,2,231.48,3,148.96,13,298.99,1,425.53,3,127.88,3,210.67,,,,,6,221.81,,,,,4,195.79,17,363.33,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,19.08,,,,,,,1,18.91,1,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.34,,,,,,,,,,,,,,,2,26.41,1,59.03,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.36,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,16.10,,,,,4,,,,16.08,,,,,,,,,,,,,,,,,,,,,,,1,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,17.69,,,,,,,,,,,,,,,,,,,,,,,2,16.68,,,,,,,,,,,,,,,,,,,,,,,1,16.53,,,,,1,19.56,3,14.57,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.49,2,,,,26.61,,,,,,,,,,,,,,,,,1,14.19,,,,,1,23.58,,,,,,,,,,,2,17.53,3,12.74,,,,,,,1,18.41,,,1,14.19,,,5,20.19,2,11.29,,,2,15.05,,,,,,,,,,,,
,,,,25~29,4,9.86,,,,,,,3,12.24,1,,,,10.16,,,1,19.55,,,2,21.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.73,,,,,1,10.16,2,7.83,,,,,,,2,12.74,3,14.42,,,2,19.35,,,,,,,,,,,,
,,,,30~34,10,17.12,1,15.61,2,14.90,,,2,33.68,3,,,,11.53,3,9.69,,,,,4,13.11,,,,,,,,,,,1,12.54,,,1,15.81,1,43.69,,,,,,,,,,,,,,,,,,,3,17.79,,,,,,,2,11.85,2,9.03,,,5,21.16,,,,,,,,,,,,
,,,,35~39,22,46.37,,,,,1,6.48,2,19.78,5,,,,14.97,,,,,,,8,23.10,,,,,,,,,2,24.43,4,11.33,6,21.08,5,27.32,,,,,3,19.32,,,1,22.79,,,,,1,15.13,,,,,1,31.42,,,1,16.87,,,,,1,6.48,,,10,36.58,,,,,,,,,,,,
,,,,40~44,39,61.77,,,2,14.73,,,4,12.53,,,,,,1,17.41,,,,,27,57.42,1,6.69,,,1,34.03,1,21.21,,,5,16.60,10,25.74,4,13.57,,,10,19.91,8,29.38,,,1,6.69,3,15.86,,,,,2,13.38,2,9.33,11,32.37,3,17.70,2,11.18,4,13.57,,,3,22.97,3,13.86,17,31.13,,,,,,,,,,,,
,,,,45~49,48,79.46,1,16.55,2,16.65,1,7.03,4,14.54,1,,,,18.22,4,17.67,,,1,7.03,38,62.90,,,,,,,,,,,8,20.78,7,23.23,4,16.01,,,5,19.50,16,36.23,1,27.10,4,17.94,1,12.64,,,,,,,2,17.50,10,24.34,1,7.03,4,14.20,1,27.10,,,2,22.05,5,34.71,15,37.32,1,15.07,,,,,,,,,,
,,,,50~54,60,118.25,2,20.11,1,14.61,1,14.61,2,12.43,2,,,,20.09,7,19.03,,,,,40,91.12,,,,,1,8.37,,,,,12,31.73,19,43.43,8,21.99,,,11,42.46,15,45.92,,,4,19.29,1,8.37,,,,,1,8.37,5,25.09,10,35.24,,,8,25.42,1,45.70,1,14.61,1,16.82,4,44.29,9,39.00,,,3,19.00,4,17.33,,,,,,
,,,,55~59,41,108.53,2,33.31,3,22.54,1,32.31,1,32.31,4,,,,25.91,4,28.51,,,,,44,116.47,1,27.51,,,1,11.31,,,,,23,66.09,29,87.39,9,38.12,1,19.50,9,29.73,11,40.12,,,6,30.11,,,,,,,2,24.44,3,22.61,27,76.16,1,11.31,4,31.72,1,11.31,,,,,6,24.61,6,31.00,1,33.57,1,11.31,11,35.24,,,,,,
,,,,60~64,23,119.32,,,1,49.98,1,63.78,,,2,,,,41.84,2,39.56,1,63.78,,,33,163.37,,,,,,,,,1,20.92,12,84.38,21,115.82,5,52.37,,,10,138.37,8,65.42,,,4,51.75,,,,,,,1,20.92,3,77.72,16,83.00,,,2,56.04,4,37.36,,,,,7,73.34,2,33.09,,,,,13,131.95,,,,,,
,,,,65~69,19,114.55,,,2,64.16,,,1,79.74,3,,,,44.92,2,66.25,,,,,31,198.64,,,,,,,,,,,8,86.41,38,245.22,4,68.65,,,14,125.92,12,83.34,,,7,62.31,,,,,,,1,69.69,4,63.34,17,109.71,1,26.39,3,41.27,2,61.84,,,2,34.32,10,87.67,3,62.27,2,68.12,6,70.18,24,157.10,,,,,,
,,,,70~74,11,128.34,,,3,54.40,,,2,75.79,5,,,,106.77,3,63.34,,,,,28,239.93,,,,,,,,,,,24,204.87,61,480.92,7,114.36,2,85.69,13,153.88,4,115.37,,,5,72.54,,,,,,,1,34.77,2,89.65,23,220.03,,,6,89.15,4,99.58,,,3,63.86,7,88.31,1,117.23,,,4,211.98,40,338.09,,,,,,
,,,,75~79,8,65.97,3,84.13,4,49.03,2,33.48,1,134.59,13,,,,86.62,5,53.81,1,21.34,,,42,243.35,,,,,1,67.29,,,,,19,126.46,85,513.78,11,85.71,,,35,211.56,14,97.50,1,69.35,12,98.95,,,2,122.70,,,3,133.69,5,47.85,31,179.62,,,4,46.96,2,32.63,,,,,17,119.41,1,44.56,,,9,70.28,53,307.09,,,,,,
,,,,80~84,4,86.26,,,8,80.02,,,1,28.35,12,,,,145.75,15,122.00,,,,,28,238.62,,,,,2,41.42,,,2,37.79,22,159.16,61,441.29,11,86.20,3,43.53,25,212.55,9,97.87,,,5,76.71,,,,,,,2,55.48,3,57.66,32,231.50,,,2,37.79,1,92.76,,,2,55.48,11,99.66,2,42.08,,,6,93.65,50,361.72,,,,,,
,,,,85+,1,99.60,2,410.68,5,194.10,,,,,1,,,,171.82,7,187.37,,,,,7,145.47,,,1,197.24,,,,,,,6,196.53,31,547.32,2,185.53,,,18,361.95,3,145.07,,,5,136.84,,,,,1,67.70,1,205.34,2,100.81,17,347.08,,,1,313.48,,,,,1,197.24,13,237.66,,,,,,,18,373.37,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,31.32,,,,,,,1,25.03,1,10.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.94,,,,,,,2,22.20,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,34.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.63,,,,,,,,,,,,,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,4,,,,25.04,,,,,,,,,,,,,,,,,,,,,1,28.00,1,7.25,,,,,,,,,1,7.25,,,,,,,,,,,,,,,,,,,3,14.69,,,1,31.46,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,19.49,,,2,,,,17.30,,,,,,,1,19.49,,,,,,,,,,,,,,,,,1,27.56,,,,,,,1,6.99,,,,,,,,,,,,,,,,,,,1,14.57,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,2,13.37,,,1,32.07,2,,,,11.54,1,12.42,2,19.20,,,1,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.07,1,7.64,1,30.07,,,5,21.25,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,41.02,,,,,,,3,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.20,1,20.16,,,,,,,,,,,,,,,,,,,1,6.45,,,,,,,4,15.01,1,6.45,,,2,20.71,,,,,,,,,,,,,,
,,,,30~34,8,19.87,,,,,1,6.18,3,45.55,2,,,,10.22,4,13.21,,,,,11,22.12,,,,,,,,,1,29.46,1,15.50,5,18.18,,,2,13.64,1,11.92,,,,,1,6.18,,,,,,,,,2,15.71,1,6.18,1,43.08,,,3,15.53,,,2,28.32,4,12.50,,,,,,,,,,,,,,
,,,,35~39,23,38.37,,,,,1,17.03,5,15.73,1,,,,13.62,3,12.21,,,,,20,40.14,,,,,,,,,6,16.20,5,14.87,1,27.62,,,3,10.89,5,11.80,,,,,,,1,13.62,,,,,,,6,17.95,3,11.18,1,6.58,,,,,3,12.42,,,7,21.37,,,,,,,,,,,,,,
,,,,40~44,42,70.31,,,1,16.16,,,4,12.51,6,,,,17.04,1,12.71,1,16.16,,,17,31.95,,,,,,,,,5,16.91,11,21.21,1,6.63,,,4,16.15,10,21.46,1,21.24,6,16.68,,,,,,,,,,,7,18.27,1,28.41,1,17.51,3,22.25,,,,,1,15.10,17,28.46,,,,,2,19.27,,,,,,,,
,,,,45~49,51,82.89,1,12.52,5,15.67,,,3,11.78,6,,,,15.76,6,18.86,1,6.92,,,33,60.13,,,,,1,15.98,,,13,32.99,13,29.30,4,20.12,2,13.83,12,34.64,15,32.69,1,6.92,2,17.86,1,6.92,,,,,2,16.93,4,17.45,6,28.01,,,4,14.71,2,9.65,,,1,15.98,4,23.03,23,52.57,,,1,6.92,1,17.73,,,,,,,,
,,,,50~54,65,131.60,3,14.46,1,8.11,,,5,35.28,5,,,,18.63,9,31.25,,,,,46,94.86,,,1,24.13,,,2,11.42,18,38.88,18,40.81,8,21.64,,,7,24.10,16,37.75,,,6,16.96,1,8.11,,,,,2,16.22,8,22.27,26,55.24,1,19.28,5,18.24,2,22.25,,,2,30.91,4,21.88,11,26.27,1,8.11,3,12.41,7,22.09,,,,,,,,
,,,,55~59,27,73.33,1,31.08,5,22.20,,,4,19.33,7,,,,38.13,7,32.61,,,,,47,126.02,,,,,,,1,25.67,25,72.81,34,108.99,11,35.53,,,10,30.01,14,42.80,,,2,28.12,,,,,,,3,24.72,3,18.07,30,83.79,,,4,18.64,5,24.43,,,,,3,34.39,11,38.28,3,23.32,1,18.16,10,40.80,,,,,,,,
,,,,60~64,16,77.68,,,1,55.37,2,51.06,2,88.57,7,,,,66.91,5,51.38,,,,,43,189.75,,,1,37.61,,,,,19,89.41,43,189.75,6,46.89,1,18.48,7,38.95,7,69.02,,,5,45.97,1,55.96,,,,,3,33.61,5,66.91,32,165.09,2,51.69,1,44.29,4,32.61,,,,,4,48.09,4,47.31,,,1,44.29,12,64.60,,,,,,,,
,,,,65~69,16,119.00,,,,,,,1,25.42,3,,,,85.20,8,71.47,,,,,43,272.95,,,,,,,,,11,105.08,37,217.34,3,57.65,1,25.42,11,84.52,8,85.46,,,9,98.78,,,,,1,106.04,4,86.47,3,70.32,25,156.93,2,38.83,4,47.02,7,81.50,,,1,25.42,5,69.60,7,76.80,,,2,77.16,30,188.31,,,,,,,,
,,,,70~74,14,156.70,2,114.81,4,176.37,,,,,8,,,,125.53,10,106.17,,,,,43,334.68,,,1,68.49,,,,,20,192.16,56,435.87,7,87.49,,,11,115.29,8,198.27,,,4,83.52,,,,,,,5,97.96,3,54.49,34,287.92,,,4,166.04,3,62.64,1,87.72,,,2,51.10,,,,,3,55.31,38,317.38,,,,,,,,
,,,,75~79,11,100.93,,,2,75.84,,,,,7,,,,101.32,9,95.66,1,78.93,1,54.26,38,251.66,,,1,25.39,,,1,87.87,18,136.70,74,490.07,7,66.04,,,31,215.29,8,81.87,,,13,110.88,,,,,,,4,68.13,5,62.92,52,344.37,,,3,56.34,11,87.87,,,2,50.77,12,108.91,,,,,4,63.05,49,341.30,,,,,,,,
,,,,80~84,3,44.48,,,4,54.16,,,,,14,,,,106.41,16,106.62,1,25.23,,,20,153.14,,,1,25.23,,,2,44.25,17,134.91,83,553.11,5,59.89,,,33,227.60,4,48.17,1,50.45,17,133.09,1,88.34,,,,,7,108.53,,,34,234.50,1,42.41,3,82.71,4,41.47,,,1,25.23,17,142.51,2,58.46,,,4,46.96,49,339.10,,,,,,,,
,,,,85+,1,380.23,1,59.31,2,214.36,,,,,4,,,,251.73,11,194.41,1,171.23,1,59.31,19,340.01,,,,,,,1,86.51,12,251.84,41,664.61,5,282.17,,,18,303.69,,,,,3,117.55,,,,,,,1,59.31,2,311.53,19,387.68,2,85.91,2,172.12,1,179.53,,,,,9,215.62,,,,,3,115.79,17,355.35,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,2,,,,40.84,,,,,,,1,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.67,,,,,,,,,,,,,1,20.42,3,16.24,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,33.70,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,4,,,,51.81,,,,,,,,,,,,,,,,,,,,,,,2,21.86,,,,,,,,,,,,,,,2,16.27,,,,,,,,,,,,,,,,,,,2,10.08,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,14.05,3,,,,14.15,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.93,,,1,16.09,,,,,,,,,,,2,22.73,,,,,,,,,,,2,13.93,,,,,,,,
,,,,20~24,1,7.46,,,1,12.24,,,1,12.24,2,,,,22.35,,,,,,,1,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.66,,,,,,,,,,,,,,,2,14.92,,,,,3,13.90,1,17.59,,,,,,,,,,,,
,,,,25~29,1,11.63,,,1,6.47,,,,,4,,,,16.62,1,16.18,,,,,4,22.31,,,,,,,,,,,1,11.63,,,2,21.12,1,28.18,,,,,,,,,,,,,,,,,,,,,,,2,16.41,,,,,,,3,15.78,2,19.66,,,,,,,,,,,,
,,,,30~34,15,24.67,,,1,15.28,,,4,12.51,3,,,,14.44,4,10.11,1,20.36,,,6,12.42,,,,,,,,,,,,,2,8.60,2,10.93,,,1,5.99,1,10.45,,,,,,,,,1,11.46,,,,,,,,,3,19.62,1,14.83,2,7.86,,,2,8.60,2,7.61,1,5.99,7,17.54,2,22.91,,,,,,
,,,,35~39,28,46.59,,,,,1,6.53,5,22.53,1,,,,6.53,2,17.62,,,,,10,24.14,,,,,,,,,,,2,13.49,4,11.64,4,20.25,,,4,19.55,4,18.21,,,2,16.85,1,12.07,,,,,,,,,1,23.74,,,6,19.37,1,13.56,4,17.63,,,1,15.30,,,,,7,17.05,,,,,,,,
,,,,40~44,48,75.57,,,1,25.94,,,4,23.18,4,,,,19.51,1,28.62,,,,,26,40.93,1,12.53,,,,,,,,,5,18.41,8,15.87,4,17.07,1,14.77,7,18.15,10,37.09,,,2,9.56,1,16.25,,,1,14.77,,,,,1,28.62,3,15.14,19,35.16,3,22.88,1,16.25,2,10.51,1,6.59,,,,,7,18.57,,,1,12.53,,,,
,,,,45~49,54,86.17,,,1,12.59,2,16.36,3,12.07,3,,,,20.60,4,14.88,1,12.59,,,25,47.14,,,,,,,,,,,9,22.50,24,42.82,5,19.19,2,15.23,4,20.47,19,35.04,,,3,13.28,1,20.96,1,26.18,1,16.81,,,,,,,1,16.81,26,43.58,2,17.15,8,20.50,,,1,6.82,3,11.40,5,13.99,17,32.59,,,1,15.10,1,6.82,,
,,,,50~54,53,102.15,,,,,1,7.85,4,18.70,4,,,,16.10,8,20.15,,,1,7.85,49,90.27,,,,,,,,,2,16.52,16,37.84,28,53.97,1,13.95,1,7.85,9,23.26,18,48.50,1,7.85,5,16.14,,,,,,,,,,,1,15.99,5,16.62,23,44.33,1,20.25,1,41.65,5,19.75,,,4,23.05,2,11.80,18,35.36,,,2,31.99,3,13.45,,
,,,,55~59,43,97.54,,,2,22.41,,,1,18.91,6,,,,19.36,4,16.55,1,9.69,,,46,104.34,,,,,3,44.89,,,,,29,65.78,31,70.32,8,26.76,1,23.83,14,35.30,19,46.83,,,5,27.55,1,16.81,,,,,,,,,3,29.57,9,35.53,50,113.42,,,2,14.34,1,28.48,1,9.69,3,21.50,2,29.12,11,47.19,4,28.54,2,12.30,10,31.50,,
,,,,60~64,19,81.64,,,1,29.12,,,2,26.72,4,,,,29.39,7,44.96,1,33.11,,,47,192.70,,,,,2,53.84,,,,,15,74.05,20,82.58,6,42.84,1,47.26,20,85.90,14,83.71,,,11,45.42,,,,,,,1,47.71,,,,,3,30.76,36,139.44,1,16.50,5,42.28,3,117.92,,,3,25.83,3,48.13,3,24.94,1,41.41,2,43.20,14,65.83,,
,,,,65~69,20,126.48,4,58.16,3,138.95,1,55.65,,,5,,,,54.66,7,99.97,,,,,31,184.15,,,1,55.65,,,1,55.46,,,15,112.47,41,243.55,10,73.24,,,15,108.88,9,91.34,,,4,60.65,,,1,55.46,,,,,,,,,6,67.44,26,175.70,,,6,84.29,3,55.45,,,,,5,62.09,3,40.82,1,55.46,,,38,238.17,,
,,,,70~74,8,119.35,1,63.33,5,75.00,1,33.04,3,113.04,5,,,,99.19,6,80.42,,,,,33,267.99,,,,,,,,,,,21,187.53,54,403.17,12,114.34,,,11,106.34,9,95.51,,,3,65.13,,,1,63.33,,,,,,,3,115.70,3,52.43,31,231.45,,,3,95.39,8,164.95,,,1,92.59,8,100.82,2,88.50,,,3,124.43,49,391.72,,
,,,,75~79,12,132.03,,,4,79.13,1,67.29,1,128.37,7,,,,84.78,11,108.77,,,,,47,380.81,,,,,,,,,1,143.47,23,186.34,69,529.14,9,87.50,1,97.75,23,218.99,5,59.58,,,8,122.64,2,101.32,,,,,,,,,2,41.24,4,100.81,31,251.15,3,82.17,2,112.04,7,93.61,,,,,14,147.68,2,50.40,3,127.17,6,95.56,51,391.10,,
,,,,80~84,7,74.92,,,2,45.54,2,48.13,,,8,,,,101.65,13,121.56,,,,,31,215.49,,,,,,,,,2,57.36,13,98.37,91,587.32,11,122.84,1,48.19,32,206.53,5,68.47,,,6,71.30,1,24.07,,,,,,,,,4,96.69,2,42.35,36,241.19,,,9,98.61,6,88.26,,,,,10,90.03,,,,,7,65.40,53,342.07,,
,,,,85+,3,90.42,,,3,87.23,,,,,6,,,,147.28,12,295.35,,,,,18,277.35,,,,,1,146.41,,,,,12,219.38,31,408.92,7,123.22,,,18,254.85,6,118.13,,,4,285.51,1,147.71,,,,,,,,,3,108.46,3,144.02,20,307.13,2,74.79,10,153.33,3,89.53,,,3,113.25,12,193.58,,,,,6,213.68,39,521.39,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
