,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,3125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,4166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,其它淋巴瘤,,肺、支氣管及氣管,,喉,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,1098.90,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,1515.15,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,1694.92,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,3125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,1694.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,20000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肺、支氣管及氣管,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,813.01,,,,,1,,,,892.86,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,5000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,白血病,,皮膚,,胃,,食道,,,,,腎,,,鼻咽,,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,
,,,,15~19,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,689.66,,,,,,,,,,,,
,,,,50~54,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,1666.67,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,2222.22,2,,,,4444.44,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,9090.91,,,,1,,6250.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,
,,,,45~49,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,1639.34,1,1960.78,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,1449.28,,,,,1,,,,1282.05,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,4166.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,不明原發部位,,甲狀腺,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,558.66,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,2,,714.29,,,,,,,,,,,,
,,,,35~39,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,769.23,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,1515.15,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,1851.85,1,1851.85,,,,,,,,,1,,1298.70,,,,,,,,,,,,
,,,,70~74,,,,,1,1923.08,,,,,,,,,,,,,,,,1,,2777.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肺、支氣管及氣管,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,781.25,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,2564.10,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,1639.34,,,1,1818.18,,,1,,,,1818.18,,,,,,,,,,,,,,,,,,
,,,,80~84,1,6250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,甲狀腺,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,,結直腸癌,,,腦,,,膀胱,,,鼻咽,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,
,,,,20~24,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,1315.79,,,,1,,1098.90,,,,,,,,,
,,,,70~74,2,3508.77,,,,,,,,,1,,,,2173.91,,,,,,,,,,1,,2857.14,,,,,,
,,,,75~79,,,,,,,1,3448.28,1,3448.28,1,,,,4761.90,,,,1,,2500.00,,,,,,,,,,,,
,,,,80~84,,,1,5555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,鼻咽,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,
,,,,40~44,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,1886.79,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,1612.90,,,,1,,1612.90,,,,,,,,,,,,
,,,,75~79,,,1,5555.56,,,,,,,,,,,,1,,2777.78,,,,1,,5555.56,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,6250.00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮體,,不明原發部位,,皮膚,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,食道,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,952.38,,,,,,,,,,,,,,,,,,
,,,,50~54,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,2173.91,,,,,,,,,,,,1,,2173.91,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1388.89,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,7142.86,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,15384.62,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,肺、支氣管及氣管,,胃,,食道,,,,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,709.22,,,,,,,,,,,,,,1,,787.40,,,,,,,,,,,,,,,
,,,,45~49,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,1149.43,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,2439.02,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,1680.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1818.18,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,3030.30,1,,,,4000.00,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,6250.00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,肺、支氣管及氣管,,,胃,,,食道,,,淋巴結,,鼻咽,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,775.19,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,2,847.46,,
,,,,45~49,,,1,709.22,1,709.22,1,854.70,,,1,,,,1086.96,,,,,,,,,,,,,1,1086.96,2,775.19,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,
,,,,55~59,1,1408.45,,,,,,,,,,,,,,,,,1,,2631.58,,,,,,,,,,,,
,,,,65~69,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,1,,2000.00,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,1587.30,1,,1587.30,,,,1,,1587.30,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,3030.30,1,,3030.30,,,,,,,,,
,,,,80~84,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肝及肝內膽管,,直腸與肛門,,胃,,,,,食道,,,結直腸癌,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,30~34,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,724.64,,,,,,,,,,,,,,,,,1,,724.64,,,,,,,,,,,,
,,,,60~64,1,1818.18,1,1818.18,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,1785.71,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,3076.92,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,9090.91,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,8333.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,1075.27,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1923.08,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,3703.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,肺、支氣管及氣管,,胃,,,,,結締組織、皮下組織及其他軟組織,,,鼻咽,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,25~29,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,787.40,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,1030.93,,,1,862.07,,,,,,,,,1,,1030.93,,,,,,,,,,,,
,,,,55~59,,,2,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,2564.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,14285.71,,,,,,,,,2,,,,7407.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肺、支氣管及氣管,,食道,,胰,,,,,造血系統及網狀內皮系統,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,30~34,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,900.90,,,,,,,,,,,,,,1,,1219.51,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,2247.19,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,2777.78,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,,結直腸癌,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,917.43,,,,,,,,,,,,
,,,,30~34,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,689.66,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,2083.33,2,4255.32,,,1,,,,2272.73,,,,,,,,,,1,,2127.66,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,2127.66,,,,1,,2127.66,,,,,,,,,
,,,,80~84,,,,,,,1,3333.33,1,3333.33,,,,,,,,,,,,1,,3333.33,,,,1,3846.15,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,腎盂及其他泌尿系統,,,,,腦,,,鼻咽,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,1020.41,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,806.45,,,,,,,,,,,,
,,,,65~69,1,3571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,2222.22,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,
