,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,103.52,,,,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,123.38,,,,,,,,1,61.69,1,61.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,75.64,,,1,75.64,,,2,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.72,1,106.72,1,106.72,,,,,,,,,,,,1,106.72,1,106.72,,,,,,,,,1,106.72,,,,,1,106.72,,,,,,,,,,,,
,,,,55~59,1,114.29,,,,,1,114.29,2,228.57,1,,,,114.29,,,2,228.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,504.03,,,,,,2,201.61,,,,,1,100.81,,,,,,,2,201.61,,,,,1,100.81,,,,,,,,,,,,
,,,,65~69,1,107.18,,,,,1,107.18,3,321.54,,,,,,4,428.72,3,321.54,1,107.18,1,107.18,,,1,107.18,,,2,214.36,,,,,,,1,107.18,,,,,,,,,,
,,,,70~74,,,1,121.65,,,,,2,243.31,,,,,,,,,,3,364.96,,,,,,,,,1,121.65,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,200.00,,,,,1,200.00,,,,,,1,200.00,1,200.00,,,,,,,,,,,,,,,,,,,1,200.00,,,,,,,,,,
,,,,80~84,,,,,,,,,3,1111.11,,,,,,,,,,1,370.37,,,1,370.37,,,1,370.37,,,1,370.37,,,,,,,,,,,,,,,,
,,,,85+,,,1,671.14,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.23,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.63,,,,,,,,,,,,
,,,,25~29,,,,,,,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.55,,,,,,,,
,,,,35~39,,,,,,,1,51.44,,,,,,,,,,1,51.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.42,,,,,3,181.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,146.31,,,,,,,,,,,,,,,,1,73.15,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,295.57,,,,,,,1,98.52,,,,,,,,1,98.52,,,,,,,,,1,98.52,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,121.36,,,,,,,,,,,,,,1,121.36,,,,,,,,,1,121.36,,,,,,,,,,,,,,,,
,,,,60~64,1,99.50,1,99.50,,,3,298.51,1,99.50,,,,,,,,1,99.50,,,,,,,,,,,,,,,,,,,,,1,99.50,1,99.50,,,,,,
,,,,65~69,,,,,,,3,330.76,1,110.25,,,,,,,,4,441.01,,,,,,,,,,,1,110.25,,,,,,,,,,,1,110.25,,,,,,
,,,,70~74,,,,,1,123.15,2,246.31,,,4,,,,492.61,,,1,123.15,,,,,,,1,123.15,,,,,,,,,,,1,123.15,,,3,369.46,,,,,,
,,,,75~79,,,,,,,2,371.75,2,371.75,2,,,,371.75,,,2,371.75,,,,,,,1,185.87,,,,,,,2,371.75,,,,,,,1,185.87,,,,,,
,,,,80~84,,,,,,,,,1,342.47,1,,,,342.47,,,2,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,657.89,1,657.89,,,,,,,,1,657.89,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,1,67.57,,,,,,,,,,,,,,,,,,,,,,,,1,67.57,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.63,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,51.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.19,,,1,53.19,,,,,1,,,,53.19,,,,,,,1,53.19,,,,,,,,,,,,,,,,,,,1,53.19,,,,,,
,,,,40~44,2,114.94,,,,,,,,,,,,,,,,,,,,2,114.94,,,,,,,2,114.94,,,,,,,1,57.47,,,,,,,,,,
,,,,45~49,1,71.07,,,,,,,,,1,,,,71.07,,,,,,,,,,,,,,,,,,,,,1,71.07,,,,,,,,,,,,
,,,,50~54,,,,,,,1,93.20,,,,,,,,,,,,1,93.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,243.31,,,,,1,121.65,2,243.31,,,,,,,,,,,,,,,,,,,,,,,1,121.65,,
,,,,60~64,,,1,102.04,,,1,102.04,,,6,,,,612.24,,,,,,,2,204.08,,,,,,,,,,,,,1,102.04,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,111.86,2,,,,223.71,,,,,1,111.86,4,447.43,,,,,1,111.86,,,,,1,111.86,2,223.71,,,,,,,,,1,111.86,,
,,,,70~74,,,,,,,,,,,4,,,,488.40,,,,,2,244.20,1,122.10,,,,,,,,,,,,,1,122.10,1,122.10,1,122.10,,,,,1,122.10,,
,,,,75~79,,,,,,,,,,,1,,,,179.21,1,179.21,,,1,179.21,2,358.42,1,179.21,,,1,179.21,1,179.21,,,,,1,179.21,,,1,179.21,,,,,1,179.21,,
,,,,80~84,,,1,317.46,,,,,,,1,,,,317.46,,,,,,,3,952.38,,,,,,,,,,,,,1,317.46,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,1,617.28,,,,,,,,,,,,,,,1,617.28,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,1,52.58,1,52.58,1,52.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,55.07,1,55.07,,,,,1,55.07,,,,,,,1,55.07,,,1,55.07,,,,,,,,,,
,,,,45~49,,,,,1,70.13,,,4,280.50,,,,,,,,,,1,70.13,,,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,
,,,,50~54,1,84.32,,,,,,,2,168.63,,,,,,,,1,84.32,,,,,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,255.10,,,,,,,1,127.55,1,,,,127.55,,,,,,,,,,,2,255.10,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,103.31,,,1,103.31,2,206.61,,,,,,,,,,2,206.61,1,103.31,,,,,1,103.31,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,4,454.55,2,227.27,1,113.64,,,,,,,,,,,,,,,1,113.64,1,113.64,,,,,,,,
,,,,70~74,,,,,,,,,3,372.67,,,,,,1,124.22,3,372.67,2,248.45,1,124.22,,,1,124.22,1,124.22,,,4,496.89,,,,,,,1,124.22,,,,,,,,
,,,,75~79,,,1,163.93,1,163.93,1,163.93,4,655.74,,,,,,,,1,163.93,2,327.87,,,1,163.93,1,163.93,1,163.93,,,2,327.87,,,1,163.93,,,,,,,,,,,,
,,,,80~84,,,,,,,1,313.48,,,,,,,,,,1,313.48,1,313.48,,,,,,,1,313.48,1,313.48,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,549.45,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,2,104.00,,,,,,,,,,1,52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,67.98,,,2,135.96,,,1,,,,67.98,1,67.98,,,2,135.96,,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.84,,,,,2,161.68,,,2,,,,161.68,,,,,,,,,,,,,,,2,161.68,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.33,,,,,,,,,,,,,,
,,,,60~64,,,,,2,220.51,1,110.25,,,1,,,,110.25,2,220.51,2,220.51,1,110.25,,,1,110.25,,,,,2,220.51,2,220.51,,,1,110.25,,,,,,,,,,,,
,,,,65~69,2,226.50,,,,,3,339.75,,,2,,,,226.50,1,113.25,,,1,113.25,2,226.50,,,,,2,226.50,1,113.25,,,,,,,2,226.50,,,1,113.25,,,,,,
,,,,70~74,1,123.46,,,,,1,123.46,1,123.46,1,,,,123.46,5,617.28,,,2,246.91,,,,,,,,,,,,,,,,,,,,,3,370.37,,,,,,
,,,,75~79,1,162.07,1,162.07,,,4,648.30,,,4,,,,648.30,4,648.30,,,2,324.15,,,1,162.07,,,,,,,,,,,1,162.07,,,,,1,162.07,,,,,,
,,,,80~84,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,1,295.86,,,1,295.86,,,,,1,295.86,,,1,295.86,,,,,,,,
,,,,85+,,,1,505.05,,,,,,,1,,,,505.05,1,505.05,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,2,112.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.05,,,1,53.05,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,55.52,,,,,,,,,2,111.05,,,,,,,,,,,,,,,1,55.52,,,,,,,,
,,,,45~49,2,127.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,78.55,,,,,,,1,78.55,4,,,,314.22,,,1,78.55,1,78.55,,,1,78.55,,,1,78.55,,,1,78.55,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,111.11,4,,,,444.44,1,111.11,2,222.22,,,,,1,111.11,1,111.11,,,,,1,111.11,,,,,,,1,111.11,,,,,,,,
,,,,60~64,,,,,,,1,118.62,,,5,,,,593.12,1,118.62,2,237.25,,,2,237.25,2,237.25,1,118.62,,,,,2,237.25,,,,,,,,,,,2,237.25,,,,
,,,,65~69,1,113.77,,,,,1,113.77,,,8,,,,910.13,,,4,455.06,1,113.77,,,,,,,,,1,113.77,2,227.53,1,113.77,,,,,,,,,2,227.53,,,,
,,,,70~74,,,,,,,,,,,2,,,,248.14,1,124.07,3,372.21,,,2,248.14,,,,,,,,,,,,,,,2,248.14,,,,,1,124.07,,,,
,,,,75~79,,,1,155.52,1,155.52,,,1,155.52,1,,,,155.52,1,155.52,2,311.04,2,311.04,2,311.04,2,311.04,,,,,,,1,155.52,,,,,1,155.52,,,2,311.04,5,777.60,,,,
,,,,80~84,,,,,1,293.26,,,1,293.26,1,,,,293.26,1,293.26,1,293.26,,,2,586.51,,,,,,,,,2,586.51,,,,,,,,,,,1,293.26,,,,
,,,,85+,,,,,,,,,,,,,,,,1,458.72,3,1376.15,,,,,,,,,,,,,2,917.43,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.16,,,,,,,1,69.16,,,,,,,,,,,,,,
,,,,25~29,,,,,1,54.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.50,,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.37,,,,,,,1,55.37,,,,,,,,,,1,55.37,,,,,,,,,,,2,110.74,,,,,,,1,55.37,,,,,,,,
,,,,45~49,3,187.15,,,,,,,4,249.53,,,,,,,,,,,,,,,,,,,,,,1,62.38,,,,,1,62.38,,,,,,,,,,
,,,,50~54,,,,,,,,,2,151.06,,,,,,,,,,,,1,75.53,,,,,1,75.53,,,1,75.53,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,103.09,,,,,,,,,,,,,,,,,,,,,1,103.09,,,,,,,,,,,,
,,,,60~64,,,,,1,126.90,,,2,253.81,1,,,,126.90,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,1,126.90,2,253.81,,,,
,,,,65~69,,,,,1,109.89,,,7,769.23,1,,,,109.89,1,109.89,,,,,,,,,,,1,109.89,1,109.89,1,109.89,,,,,,,1,109.89,,,3,329.67,,,,
,,,,70~74,,,,,,,1,127.71,2,255.43,2,,,,255.43,1,127.71,,,1,127.71,1,127.71,,,,,,,,,1,127.71,,,,,,,,,,,,,,,,
,,,,75~79,1,153.61,1,153.61,,,,,2,307.22,,,,,,4,614.44,1,153.61,2,307.22,1,153.61,,,,,,,,,,,,,1,153.61,,,,,,,3,460.83,,,,
,,,,80~84,,,,,,,,,1,273.22,1,,,,273.22,3,819.67,,,1,273.22,,,,,,,,,,,3,819.67,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,446.43,,,,,,2,892.86,,,,,,,1,446.43,,,,,,,1,446.43,,,,,,,,,,,1,446.43,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,1,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,3,169.30,,,,,,,,,,,,,,,,,,2,112.87,,,1,56.43,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,59.95,,,,,,,,1,59.95,,,,,1,59.95,,,,,1,59.95,,,,,,,,,,,,,,,,,,
,,,,50~54,1,73.86,,,,,3,221.57,,,2,,,,147.71,1,73.86,2,147.71,,,,,1,73.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,98.43,,,,,2,196.85,1,98.43,,,,,,1,98.43,,,,,,,1,98.43,,,1,98.43,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,124.22,,,,,,,,,,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,227.79,,,4,455.58,3,341.69,1,,,,113.90,,,1,113.90,,,,,2,227.79,,,,,,,,,1,113.90,,,,,,,,,,,,,,
,,,,70~74,,,,,1,128.37,,,1,128.37,2,,,,256.74,3,385.11,,,1,128.37,,,1,128.37,,,1,128.37,,,,,3,385.11,,,,,,,,,,,,,,
,,,,75~79,,,,,1,150.38,,,,,1,,,,150.38,2,300.75,1,150.38,,,,,2,300.75,,,,,,,,,3,451.13,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,259.74,,,,,,,,3,779.22,1,259.74,,,,,1,259.74,,,,,,,,,2,519.48,,,,,,,,,,,,,,
,,,,85+,,,,,1,420.17,1,420.17,,,2,,,,840.34,,,,,,,1,420.17,1,420.17,,,,,,,1,420.17,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.49,,,,,1,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.49,,,,,1,59.49,,,,,,
,,,,35~39,3,174.42,,,,,1,58.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.69,,,,,1,56.69,,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,57.74,2,115.47,,,1,,,,57.74,1,57.74,,,,,,,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,
,,,,50~54,3,222.22,,,,,2,148.15,,,1,,,,74.07,,,,,,,2,148.15,,,,,,,,,,,1,74.07,,,,,,,,,,,,,,
