,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,58.07,,,,,1,58.07,1,58.07,,,,,,1,,58.07,,,,1,,58.07,2,,116.14,5,290.36,,,2,116.14,,,,,,,1,58.07,,,1,58.07,,,,,,,,,,,1,58.07,2,116.14,,,,,,,,
,,,,70~74,,,1,45.72,,,,,,,1,,,,45.72,6,,274.35,,,,,,,,,,6,274.35,1,45.72,6,274.35,3,137.17,3,137.17,,,,,1,45.72,1,45.72,,,,,,,1,45.72,,,,,3,137.17,,,,,,,,
,,,,75~79,2,116.55,,,,,,,,,,,,,,6,,349.65,,,,,,,3,,174.83,3,174.83,1,58.28,2,116.55,1,58.28,,,,,,,,,4,233.10,1,58.28,,,,,2,116.55,1,58.28,1,58.28,1,58.28,,,,,,,,
,,,,80~84,,,2,264.55,,,,,,,,,,,,1,,132.28,,,,1,,132.28,,,,3,396.83,,,1,132.28,1,132.28,,,1,132.28,,,,,,,,,,,,,,,,,,,1,132.28,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,530.50,,,1,265.25,,,,,,,,,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,1,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.08,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.34,,,,,,,,,,,,,,,,,1,17.34,,,,,,,,,,,,
,,,,25~29,,,,,,,1,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.79,,,,,,,,,1,18.79,,,,,,,1,18.79,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.70,,,,,,
,,,,35~39,2,33.54,1,16.77,,,,,,,1,,,,16.77,,,,,,,1,,16.77,,,,,,,,,,,,,,,,,,,,,,1,16.77,,,,,,,,,,,,,1,16.77,,,,,,
,,,,40~44,2,38.64,,,,,,,,,3,,,,57.96,,,,,,,1,,19.32,1,,19.32,,,,,,,,,,,,,1,19.32,,,,,,,,,,,,,,,,,,,3,57.96,,,,,,
,,,,45~49,2,43.65,,,,,,,,,4,,,,87.30,,,,1,,21.82,,,,,,,,,,,,,,,,,,,,,,,1,21.82,,,,,,,,,,,,,,,1,21.82,,,,,,
,,,,50~54,3,87.49,,,,,1,29.16,,,1,,,,29.16,,,,1,,29.16,1,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.16,,,,,,,,,1,29.16,,,,,,
,,,,55~59,1,46.00,,,,,,,,,3,,,,137.99,1,,46.00,1,,46.00,4,,183.99,,,,,,,,1,46.00,1,46.00,,,,,,,,,1,46.00,1,46.00,,,1,46.00,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,212.65,,,,,,,1,,53.16,1,,53.16,,,1,53.16,1,53.16,1,53.16,,,,,,,,,2,106.33,2,106.33,,,,,,,,,1,53.16,,,,,,,2,106.33,,
,,,,65~69,1,59.31,,,,,1,59.31,,,7,,,,415.18,,,,,,,3,,177.94,2,,118.62,,,3,177.94,1,59.31,2,118.62,,,1,59.31,,,,,,,1,59.31,1,59.31,,,,,,,1,59.31,2,118.62,2,118.62,1,59.31,1,59.31,,
,,,,70~74,1,49.12,,,,,1,49.12,,,7,,,,343.81,,,,1,,49.12,9,,442.04,1,,49.12,,,,,2,98.23,,,,,,,,,2,98.23,,,3,147.35,1,49.12,,,1,49.12,,,,,1,49.12,1,49.12,,,,,,
,,,,75~79,,,1,56.47,1,56.47,2,112.93,1,56.47,3,,,,169.40,,,,,,,6,,338.79,1,,56.47,,,2,112.93,,,1,56.47,,,1,56.47,,,,,,,,,,,1,56.47,,,,,,,,,,,,,3,169.40,,
,,,,80~84,,,,,,,1,114.81,,,1,,,,114.81,,,,1,,114.81,3,,344.43,,,,,,4,459.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.81,2,229.62,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,259.07,,,,1,,259.07,,,3,777.20,,,1,259.07,,,,,,,,,,,,,,,,,,,,,,,1,259.07,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,2,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,20.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.59,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.81,,,,,,,,,,
,,,,30~34,1,16.94,,,,,,,2,33.88,,,,,,1,,16.94,,,,,,,,,,,,1,16.94,,,,,,,,,,,,,,,,,1,16.94,,,,,,,,,,,,,,,,,,
,,,,35~39,2,33.78,,,,,,,,,,,,,,2,,33.78,,,,1,,16.89,,,,1,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.45,,,,,,,,,1,,,,18.45,1,,18.45,,,,1,,18.45,,,,,,2,36.89,1,18.45,2,36.89,,,,,,,,,,,1,18.45,,,,,,,,,1,18.45,,,,,,,,,,
,,,,45~49,3,64.54,,,,,,,,,,,,,,2,,43.03,,,,,,,,,,,,1,21.51,,,2,43.03,,,,,,,,,,,1,21.51,,,,,,,1,21.51,2,43.03,,,,,,,,,,
,,,,50~54,1,26.93,1,26.93,,,,,,,,,,,,1,,26.93,1,,26.93,,,,,,,2,53.86,2,53.86,1,26.93,1,26.93,2,53.86,,,,,,,,,1,26.93,,,1,26.93,,,,,,,,,1,26.93,2,53.86,,,,
,,,,55~59,1,44.21,,,,,,,,,,,,,,6,,265.25,,,,,,,,,,2,88.42,2,88.42,,,2,88.42,,,1,44.21,1,44.21,,,,,3,132.63,,,,,,,1,44.21,1,44.21,,,,,1,44.21,,,,
,,,,60~64,2,103.52,2,103.52,,,,,,,,,,,,6,,310.56,,,,,,,,,,1,51.76,2,103.52,1,51.76,1,51.76,2,103.52,1,51.76,,,,,,,1,51.76,1,51.76,,,,,,,,,,,,,2,103.52,,,,
,,,,65~69,2,122.47,,,1,61.24,,,,,,,,,,8,,489.90,,,,,,,,,,1,61.24,5,306.18,,,1,61.24,,,,,,,,,,,3,183.71,,,,,1,61.24,1,61.24,,,,,1,61.24,4,244.95,,,,
,,,,70~74,,,1,52.49,,,,,1,52.49,,,,,,5,,262.47,,,,,,,,,,4,209.97,6,314.96,,,2,104.99,1,52.49,1,52.49,,,,,1,52.49,2,104.99,1,52.49,1,52.49,,,1,52.49,,,1,52.49,,,3,157.48,,,,
,,,,75~79,,,,,,,1,55.56,1,55.56,,,,,,4,,222.22,,,,,,,1,,55.56,4,222.22,7,388.89,,,3,166.67,,,1,55.56,,,,,,,2,111.11,1,55.56,,,,,3,166.67,,,1,55.56,,,3,166.67,,,,
,,,,80~84,,,,,,,1,104.38,,,,,,,,5,,521.92,,,,,,,,,,1,104.38,4,417.54,1,104.38,3,313.15,,,,,,,1,104.38,,,2,208.77,1,104.38,,,,,1,104.38,,,,,,,4,417.54,,,,
,,,,85+,,,,,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,1,228.31,,,1,228.31,,,,,,,,,,,2,456.62,,,,,,,1,228.31,,,,,,,2,456.62,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,男性乳房,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.83,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.82,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.17,,,,,,,,,,,,,,,,,,,,1,,17.17,,,,,,,,1,17.17,,,,,,,,,,,,,,,,,,,1,17.17,,,,,1,17.17,,,,,,,,
,,,,35~39,,,,,,,,,1,16.89,1,,,,16.89,,,,,,,1,,16.89,,,,,,,,,,,,,,,,,,,,,,,,1,16.89,,,,,,,,,1,16.89,,,,,,,,
,,,,40~44,1,18.00,1,18.00,,,,,,,1,,,,18.00,,,,,,,4,,71.99,,,,,,,,,,,,,,,,,,1,18.00,1,18.00,,,,,,,,,1,18.00,,,1,18.00,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,2,,41.93,1,,20.96,2,41.93,,,1,20.96,1,20.96,,,,,,,,,,,3,62.89,1,20.96,,,,,,,,,,,1,20.96,1,20.96,,,,
,,,,50~54,1,24.92,,,,,,,1,24.92,,,,,,,,,,,,2,,49.84,1,,24.92,,,,,,,1,24.92,,,,,,,,,,,4,99.68,1,24.92,,,,,,,,,,,,,,,,,,
,,,,55~59,2,85.62,,,,,,,,,,,,,,,,,,,,3,,128.42,,,,1,42.81,1,42.81,,,,,,,,,,,,,,,,,,,,,,,1,42.81,1,42.81,1,42.81,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,48.17,,,,1,,48.17,5,,240.85,2,,96.34,,,,,1,48.17,2,96.34,,,,,,,,,1,48.17,2,96.34,,,1,48.17,,,,,,,2,96.34,,,,,1,48.17,,
,,,,65~69,1,61.54,,,,,,,,,,,,,,,,,,,,4,,246.15,1,,61.54,4,246.15,,,2,123.08,1,61.54,,,,,,,,,,,1,61.54,,,,,,,,,1,61.54,,,,,,,1,61.54,,
,,,,70~74,,,1,55.43,,,,,1,55.43,,,,,,,,,1,,55.43,7,,388.03,2,,110.86,6,332.59,1,55.43,4,221.73,1,55.43,1,55.43,,,,,,,,,3,166.30,1,55.43,,,,,,,1,55.43,1,55.43,,,1,55.43,2,110.86,,
,,,,75~79,,,,,1,54.88,1,54.88,,,1,,,,54.88,1,,54.88,,,,7,,384.19,2,,109.77,9,493.96,1,54.88,6,329.31,,,1,54.88,1,54.88,,,,,1,54.88,1,54.88,1,54.88,,,,,,,1,54.88,,,,,,,4,219.54,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,,190.48,2,,190.48,3,285.71,1,95.24,3,285.71,,,2,190.48,,,,,,,1,95.24,3,285.71,2,190.48,1,95.24,,,,,1,95.24,,,,,1,95.24,1,95.24,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,207.47,1,,207.47,4,829.88,,,2,414.94,,,1,207.47,,,,,,,,,1,207.47,,,,,,,,,2,414.94,,,,,,,1,207.47,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,22.03,,,,,,,,,1,,22.03,,,,,,,,,,,,,,,,,,,,,,,,,1,22.03,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,42.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.65,,,,,,,,,,,,1,,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.49,,,,,1,17.49,1,17.49,1,,,,17.49,,,,,,,,,,,,,,,,,2,34.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,16.64,,,,,,,1,16.64,,,,,,1,,16.64,,,,,,,1,,16.64,1,16.64,,,1,16.64,,,,,,,,,1,16.64,1,16.64,,,,,,,,,1,16.64,,,,,,,,,,,,
,,,,40~44,2,35.65,,,,,,,,,2,,,,35.65,,,,,,,,,,1,,17.83,,,,,,,,,,,,,,,,,,,1,17.83,1,17.83,,,,,,,,,,,,,,,,,,
,,,,45~49,1,20.55,,,,,,,,,,,,,,2,,41.09,,,,,,,3,,61.64,,,,,1,20.55,,,,,,,,,3,61.64,,,,,,,1,20.55,,,1,20.55,,,,,,,,,,,,
,,,,50~54,1,23.28,,,,,1,23.28,,,,,,,,6,,139.66,,,,,,,1,,23.28,3,69.83,1,23.28,,,,,,,,,2,46.55,,,,,1,23.28,,,,,1,23.28,1,23.28,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,116.50,,,,,,,1,,38.83,2,77.67,,,,,1,38.83,1,38.83,,,,,5,194.17,,,1,38.83,,,,,,,1,38.83,1,38.83,,,,,,,,,,
,,,,60~64,,,1,47.15,,,,,,,,,,,,5,,235.74,,,,,,,1,,47.15,2,94.30,1,47.15,5,235.74,,,,,,,1,47.15,1,47.15,,,,,,,,,,,,,,,1,47.15,,,,,,,,
,,,,65~69,1,60.72,,,,,,,,,,,,,,5,,303.58,,,,,,,4,,242.87,3,182.15,,,4,242.87,2,121.43,,,,,1,60.72,1,60.72,,,1,60.72,,,,,,,1,60.72,,,,,2,121.43,,,,,,
,,,,70~74,,,1,60.94,2,121.88,,,,,2,,,,121.88,6,,365.63,,,,,,,2,,121.88,10,609.38,,,4,243.75,3,182.82,1,60.94,,,,,4,243.75,,,,,,,,,1,60.94,,,,,1,60.94,3,182.82,,,,,,
,,,,75~79,,,,,1,54.67,1,54.67,1,54.67,1,,,,54.67,3,,164.02,,,,,,,3,,164.02,10,546.75,1,54.67,3,164.02,2,109.35,2,109.35,,,1,54.67,2,109.35,,,,,1,54.67,,,2,109.35,1,54.67,,,,,4,218.70,,,,,,
,,,,80~84,1,87.87,,,1,87.87,,,,,,,,,,6,,527.24,,,,,,,2,,175.75,9,790.86,2,175.75,2,175.75,2,175.75,1,87.87,,,,,3,263.62,,,1,87.87,,,,,1,87.87,,,,,1,87.87,3,263.62,,,,,,
,,,,85+,,,,,,,,,,,1,,,,185.53,,,,,,,,,,,,,3,556.59,,,3,556.59,,,1,185.53,,,,,2,371.06,,,,,,,,,2,371.06,,,,,,,3,556.59,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,1,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,35.96,,,,,,,,,,,,,,,,,,,,,,,,1,17.98,,,1,17.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,49.43,,,,,,,,,,,,,,1,,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.48,1,16.48,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,105.17,,,,,,,,,,,,,,1,,17.53,,,,,,,,,,,,,,1,17.53,1,17.53,,,1,17.53,,,,,,,1,17.53,,,,,,,,,2,35.06,,,,,,,,,,
,,,,45~49,4,80.34,,,,,1,20.08,,,,,,,,6,,120.51,,,,,,,,,,1,20.08,,,2,40.17,2,40.17,,,,,,,,,,,,,,,,,1,20.08,,,,,,,,,,,,,,
,,,,50~54,4,88.79,,,1,22.20,,,1,22.20,,,,,,3,,66.59,,,,2,,44.40,1,,22.20,1,22.20,,,,,,,,,,,,,,,,,,,,,,,,,1,22.20,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,103.38,,,,2,,68.92,3,,103.38,,,,,1,34.46,1,34.46,,,,,,,,,,,4,137.84,1,34.46,,,,,1,34.46,1,34.46,1,34.46,,,,,,,,
,,,,60~64,,,1,49.48,1,49.48,,,,,,,,,,4,,197.92,1,,49.48,1,,49.48,4,,197.92,,,,,3,148.44,1,49.48,,,,,1,49.48,,,1,49.48,,,1,49.48,,,,,,,,,1,49.48,,,,,,,,
,,,,65~69,1,58.58,,,1,58.58,,,,,,,,,,5,,292.91,,,,1,,58.58,7,,410.08,,,,,1,58.58,1,58.58,,,,,,,,,,,1,58.58,1,58.58,,,,,,,,,,,,,,,,,,
,,,,70~74,2,131.58,,,,,,,1,65.79,1,,,,65.79,7,,460.53,,,,1,,65.79,6,,394.74,,,,,1,65.79,1,65.79,1,65.79,,,,,2,131.58,,,4,263.16,1,65.79,,,1,65.79,2,131.58,,,3,197.37,,,,,,,,
,,,,75~79,2,112.11,,,,,,,1,56.05,,,,,,2,,112.11,1,,56.05,2,,112.11,4,,224.22,4,224.22,,,2,112.11,,,2,112.11,,,,,,,1,56.05,6,336.32,,,,,,,2,112.11,,,6,336.32,,,,,,,,
,,,,80~84,,,,,,,,,2,165.70,1,,,,82.85,5,,414.25,,,,2,,165.70,4,,331.40,1,82.85,,,3,248.55,1,82.85,,,,,,,,,,,5,414.25,,,1,82.85,,,1,82.85,,,4,331.40,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,324.68,,,,2,,324.68,,,,1,162.34,1,162.34,1,162.34,,,,,,,,,,,,,,,,,,,,,1,162.34,,,2,324.68,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
