,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,192.12,,,,,,,,,1,,,,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,165.02,,,,,1,82.51,,,,,,,,,,,,,,1,,82.51,,,,,,,,,,,,,,,,1,82.51,,,,,,,,,,
,,,,45~49,1,105.82,,,2,211.64,,,,,,,,,,,,,1,,105.82,,,,,,,,,,,,,1,105.82,,,,,1,105.82,,,,,,,,,,
,,,,50~54,1,116.01,,,,,,,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,365.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,316.46,,,1,158.23,1,,,,158.23,,,,,,,,,,,,,,,,,,,,,1,158.23,,,,,,,,,,,,,,
,,,,65~69,1,172.71,,,3,518.13,2,345.42,2,345.42,,,,,,,,,,,,,,,,,,,,,,1,172.71,1,172.71,,,1,172.71,,,,,,,,,,,,
,,,,70~74,,,,,3,574.71,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,
,,,,75~79,,,,,1,334.45,1,334.45,,,1,,,,334.45,1,,334.45,,,,,,,1,,334.45,,,1,334.45,,,,,,,,,,,1,334.45,2,668.90,,,,,,
,,,,80~84,,,1,757.58,2,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,757.58,,,,,,
,,,,85+,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,85.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,96.62,,,,,,,,,1,,,,96.62,3,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,116.28,,,,,,,1,116.28,,,,,,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,336.70,3,505.05,1,,,,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,160.00,,,,,2,320.00,5,800.00,3,,,,480.00,1,,160.00,,,,1,,160.00,,,,1,160.00,1,160.00,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,702.99,,,,,,,,,1,,175.75,1,,175.75,,,,2,351.49,,,1,175.75,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,195.69,3,587.08,1,,,,195.69,3,,587.08,1,,195.69,,,,,,,1,195.69,1,195.69,,,,,1,195.69,,,,,,,,,,,,,,
,,,,75~79,,,,,1,292.40,,,3,877.19,,,,,,1,,292.40,,,,,,,1,,292.40,1,292.40,,,,,,,1,292.40,,,,,,,,,,,,,,
,,,,80~84,,,1,746.27,,,1,746.27,,,1,,,,746.27,1,,746.27,,,,,,,,,,1,746.27,,,,,,,3,2238.81,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1351.35,1,1351.35,,,,,,,,,,,,1,,1351.35,,,,,,,,2,2702.70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.61,,,,,,,,
,,,,40~44,2,177.15,1,88.57,,,,,1,88.57,,,,,,,,,,,,,,,,,,,,1,88.57,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,92.00,,,,,,,1,92.00,1,,,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,346.42,,,,,,,,,,,,,,,1,,115.47,,,,,,,,,,,,,1,115.47,,,,,,,,,,
,,,,55~59,,,,,,,,,1,148.59,,,,,,1,,148.59,,,,,,,,,,,,,,,,,,1,148.59,,,,,1,148.59,,,,,,,,
,,,,60~64,1,169.20,,,,,,,4,676.82,1,,,,169.20,2,,338.41,,,,,,,,,,1,169.20,,,,,1,169.20,,,1,169.20,1,169.20,,,,,,,,,,
,,,,65~69,,,,,,,,,2,364.30,1,,,,182.15,2,,364.30,1,,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,191.20,,,4,764.82,1,,,,191.20,,,,,,,2,,382.41,,,,,,,,1,191.20,,,,,,,,,,,2,382.41,,,,,,
,,,,75~79,,,,,,,,,3,824.18,,,,,,2,,549.45,,,,,,,,,,,,,,,,,,,,1,274.73,1,274.73,,,2,549.45,,,,,,
,,,,80~84,,,,,,,,,1,714.29,,,,,,1,,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1234.57,,,,,,1,,1234.57,,,,1,,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,1,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,118.76,,,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.18,,,,,,,,,,
,,,,45~49,,,,,,,,,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,114.16,,,,,1,114.16,,,,,,,,,,,,,,2,,228.31,1,,114.16,,,,,,,2,228.31,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,132.80,1,,,,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,197.63,,,,,,,5,988.14,,,,,,2,,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,175.75,,,1,175.75,,,2,351.49,,,,,,1,,175.75,2,,351.49,,,,1,,175.75,1,175.75,,,,,2,351.49,,,1,175.75,,,,,,,,,,,,
,,,,70~74,,,1,191.94,,,,,2,383.88,,,,,,2,,383.88,,,,,,,,,,,,,,1,191.94,6,1151.63,,,,,,,2,383.88,,,,,,,,
,,,,75~79,1,256.41,,,,,,,6,1538.46,1,,,,256.41,1,,256.41,,,,1,,256.41,,,,,,1,256.41,,,,,1,256.41,,,,,3,769.23,,,,,,,,
,,,,80~84,,,,,,,,,1,625.00,,,,,,,,,,,,1,,625.00,,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,
,,,,85+,,,,,,,,,1,1265.82,1,,,,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,40~44,2,193.05,,,1,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,172.71,2,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.36,1,86.36,,,,,,,,,,,,,,
,,,,50~54,1,112.23,1,112.23,,,,,2,224.47,1,,,,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,245.10,,,2,245.10,,,,,,1,,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,200.80,,,1,200.80,,,,,,,,,,,,1,,200.80,,,,,,,,,,,,,,1,200.80,2,401.61,,,,,,,,,,
,,,,65~69,,,1,184.50,3,553.51,,,1,184.50,,,,,,,,,1,,184.50,,,,1,,184.50,,,1,184.50,,,,,,,1,184.50,,,,,,,,,,,,
,,,,70~74,,,2,369.00,3,553.51,,,3,553.51,1,,,,184.50,,,,,,,,,,,,,,,2,369.00,,,,,1,184.50,1,184.50,1,184.50,,,,,,,,,,
,,,,75~79,,,,,6,1550.39,1,258.40,3,775.19,1,,,,258.40,1,,258.40,,,,,,,,,,1,258.40,,,1,258.40,,,1,258.40,,,2,516.80,,,,,,,,,,
,,,,80~84,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1149.43,,,1,1149.43,2,2298.85,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,1,1149.43,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,222.72,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,116.14,,,,,,,,,,1,,116.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,304.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,85.84,,,1,85.84,,,1,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,105.04,,,3,315.13,,,,,,,,,,,,,,,,,,,1,,105.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,235.29,,,2,235.29,,,,,,,,,,1,,117.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,193.05,,,,1,,193.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,178.89,3,536.67,2,357.78,2,357.78,,,,,,,,,1,,178.89,,,,1,,178.89,,,,,,,1,178.89,,,,,,,,,,,,,,,,
,,,,70~74,1,200.80,,,6,1204.82,2,401.61,2,401.61,,,,,,1,,200.80,,,,,,,1,,200.80,,,1,200.80,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,497.51,,,1,248.76,,,,,,1,,248.76,,,,,,,3,,746.27,,,1,248.76,,,2,497.51,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,1,,1149.43,1,1149.43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,胰,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.90,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,106.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,178.09,,,,,1,89.05,,,,,,,,,,,1,,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,195.89,,,1,97.94,,,,,1,,,,97.94,,,,,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,
,,,,55~59,,,,,5,578.70,1,115.74,,,,,,,,,,,,,,1,,115.74,,,,,,,,,,,,,,1,115.74,,,,,,,,,,,,
,,,,60~64,1,181.16,,,2,362.32,,,1,181.16,2,,,,362.32,,,,,,,,,,,,,,,,,,,,,,,1,181.16,,,,,,,,,,,,
,,,,65~69,1,183.15,,,4,732.60,,,,,1,,,,183.15,,,,,,,,,,1,,183.15,,,,,1,183.15,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,205.34,2,410.68,,,1,205.34,,,,,,1,,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,245.70,,,,,2,491.40,1,245.70,1,,,,245.70,,,,,,,,,,1,,245.70,,,,,,,1,245.70,,,1,245.70,,,,,,,,,,,,
,,,,80~84,,,,,1,421.94,1,421.94,3,1265.82,,,,,,,,,,,,,,,1,,421.94,1,421.94,1,421.94,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1075.27,,,2,2150.54,,,,,,,,,,,,,,,1,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.10,,,,,,,,,,
,,,,30~34,1,111.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,139.08,,,,,,,,,1,,,,139.08,,,,,,,1,,139.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,111.48,,,,1,,111.48,,,,,,,,,,,,,,,1,111.48,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,91.58,,,,,,,,,,,,,1,91.58,,,,,,,,,1,91.58,,,,,1,91.58,,,,,,
,,,,50~54,5,467.73,,,,,,,,,3,,,,280.64,,,,1,,93.55,,,,,,,2,187.09,,,,,,,1,93.55,,,,,1,93.55,,,,,,,,
,,,,55~59,1,115.34,,,,,,,,,1,,,,115.34,1,,115.34,,,,,,,,,,,,,,,,1,115.34,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,158.23,,,,,4,,,,632.91,,,,,,,,,,,,,1,158.23,,,,,,,2,316.46,,,,,,,,,,,,,,
,,,,65~69,3,576.92,,,,,,,,,3,,,,576.92,,,,1,,192.31,,,,,,,,,,,,,,,1,192.31,,,,,,,,,,,1,192.31,,
,,,,70~74,,,,,,,,,,,2,,,,427.35,,,,,,,,,,,,,,,,,1,213.68,,,3,641.03,,,,,,,,,,,1,213.68,,
,,,,75~79,,,,,,,,,,,4,,,,943.40,,,,3,,707.55,1,,235.85,1,,235.85,,,,,,,,,2,471.70,,,,,,,,,1,235.85,2,471.70,,
,,,,80~84,,,1,401.61,,,,,3,1204.82,1,,,,401.61,1,,401.61,2,,803.21,,,,,,,,,1,401.61,,,,,,,,,,,1,401.61,,,,,3,1204.82,,
,,,,85+,,,,,,,,,1,943.40,1,,,,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胸腺、心臟與中隔,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,141.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,272.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,5263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
