,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,62.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,66.18,,,1,66.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,65.32,,,1,65.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.62,,,2,133.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,86.43,1,,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,113.12,,,1,113.12,,,,,1,,,,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,148.15,,,1,148.15,,,,,,,,1,,148.15,,,,,,1,148.15,,,1,148.15,1,148.15,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,312.50,,,,,1,,,,156.25,,,,,,,,1,,156.25,,,,,1,156.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,206.19,1,206.19,1,206.19,1,206.19,2,,,,412.37,,,,,,,,,,,1,206.19,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,377.36,,,,,,1,377.36,,,,1,377.36,,,,,,,2,754.72,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,813.01,,,1,,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1492.54,,,,,1,,,,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,1,67.34,,,,,,,1,67.34,,,,,,,,,,,,,,,,1,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,65.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,169.06,,,,,,,1,84.53,,,,,,,,,,,2,169.06,,,,,,,,,,,,1,84.53,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,98.14,1,98.14,,,,,,,,,,,,,,,,,1,98.14,,,,,,,,,,,,,,1,98.14,,,,,,,,,,,,,,,,,,
,,,,55~59,1,156.01,,,,,,,2,312.01,1,,,,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,146.84,,,,,,2,293.69,,,,,,,,,,,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,
,,,,65~69,1,162.07,2,324.15,,,,,1,162.07,,,,,,3,486.22,1,,162.07,1,162.07,,,,1,162.07,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,191.94,,,2,383.88,,,,,,1,191.94,,,,1,191.94,,,,2,383.88,,,1,191.94,1,191.94,,,1,191.94,1,191.94,,,,,,,,,,,,,,,,
,,,,75~79,1,349.65,,,1,349.65,,,1,349.65,1,,,,349.65,2,699.30,,,,,,1,,349.65,,,,,,,,,,,,,1,349.65,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,740.74,,,,,,3,2222.22,,,,,,,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,眼及淚腺,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,55.71,,,1,55.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,72.57,,,,,1,72.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,127.80,,,,,,,,,,,,,,,,,,,,,2,,127.80,,,,,,,,,,,,,1,63.90,,,,,,,,,,,,,,,,
,,,,45~49,1,80.58,,,,,,,1,80.58,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,
,,,,50~54,3,283.82,,,,,,,1,94.61,1,,,,94.61,1,94.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,157.98,1,157.98,,,1,157.98,,,1,,,,157.98,2,315.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,157.98,,,,,,,,,,
,,,,60~64,1,141.04,,,,,,,4,564.17,,,,,,1,141.04,,,,,,,,,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,336.70,,,,,,2,336.70,1,,168.35,1,168.35,,,,,,,,,,,,2,336.70,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,189.39,,,,,,,,,1,,,,189.39,,,,,,1,189.39,,,,,,,,,,1,189.39,,,1,189.39,,,,,1,189.39,1,189.39,,,,,,,,,,
,,,,75~79,,,,,,,1,314.47,1,314.47,,,,,,2,628.93,1,,314.47,,,,,,,,,,1,314.47,,,,,1,314.47,,,,,,,1,314.47,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,1,1369.86,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,73.26,,,,,1,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,70.42,,,,,,,2,140.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,192.43,,,,,,,1,64.14,,,,,,,,,,,,,,,,1,64.14,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,220.91,,,,,,,2,147.28,,,,,,1,73.64,1,,73.64,,,,,,,,,,1,73.64,,,,,,,,,1,73.64,,,,,,,,,,,,,,
,,,,50~54,,,,,1,95.51,,,1,95.51,,,,,,,,1,,95.51,,,,,,,,1,95.51,,,,,1,95.51,,,,,1,95.51,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,295.42,,,,,,1,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,137.17,,,,,,,2,274.35,1,,,,137.17,,,,,,,,1,,137.17,,,1,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,167.79,,,,,1,167.79,4,671.14,,,,,,2,335.57,,,,,,,,,,,1,167.79,,,1,167.79,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,189.04,,,,,3,567.11,,,,,,4,756.14,,,,1,189.04,,,,,,1,189.04,,,1,189.04,,,1,189.04,1,189.04,,,,,,,,,,,,,,,,
,,,,75~79,,,1,283.29,,,1,283.29,1,283.29,2,,,,566.57,2,566.57,,,,,,,,,,,2,566.57,,,,,,,,,1,283.29,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,666.67,1,666.67,,,,,,2,1333.33,,,,,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.49,,,,,,,,,1,,,,66.49,1,66.49,1,,66.49,2,132.98,1,,66.49,,,1,66.49,,,,,,,,,,,2,132.98,1,66.49,,,,,,,,,,,,
,,,,45~49,3,205.06,1,68.35,,,,,,,,,,,,,,,,,2,136.71,,,,1,68.35,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.42,,,,,,,,,4,,,,369.69,,,,,,,,,,,,,3,277.26,,,1,92.42,1,92.42,,,1,92.42,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,141.84,,,,,,,,,,,,,1,141.84,,,,,,,1,141.84,,,1,141.84,,,,,,,,,,,,,,
,,,,60~64,1,137.17,,,,,,,,,,,,,,,,,,,1,137.17,,,,,,,,,,,,,,,,1,137.17,,,,,1,137.17,,,,,,,,,,
,,,,65~69,2,333.33,,,,,,,,,3,,,,500.00,,,,,,1,166.67,2,,333.33,,,,,,,,,,,,,1,166.67,,,,,,,,,,,,,,,,
,,,,70~74,2,373.83,,,1,186.92,,,,,2,,,,373.83,,,,,,1,186.92,1,,186.92,,,1,186.92,2,373.83,,,,,,,,,,,,,2,373.83,,,,,,,,,,
,,,,75~79,2,527.70,,,,,,,1,263.85,4,,,,1055.41,,,2,,527.70,4,1055.41,,,,2,527.70,,,,,,,,,,,2,527.70,,,,,1,263.85,,,,,,,,,,
,,,,80~84,,,,,,,1,645.16,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,食道,,造血系統及網狀內皮系統,,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,2,109.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,135.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,68.17,,,,,,,,,1,,,,68.17,1,68.17,,,,,,,,,,,,,,,1,68.17,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,362.65,,,,,3,271.99,1,90.66,,,,,,,,,,,1,90.66,1,,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,118.76,1,118.76,,,1,118.76,1,118.76,,,,,,,,,,,1,118.76,,,,1,118.76,,,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,311.53,,,,,,,1,155.76,1,,,,155.76,,,1,,155.76,,,1,,155.76,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,495.05,,,,,1,165.02,2,330.03,2,,,,330.03,,,,,,3,495.05,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,362.32,2,362.32,1,181.16,5,,,,905.80,,,2,,362.32,,,,,,1,181.16,,,1,181.16,2,362.32,,,2,362.32,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,261.78,,,3,785.34,,,4,,,,1047.12,,,,,,,,,,,,,,,1,261.78,,,,,2,523.56,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1156.07,,,,,,,,,,,,,,,,,,1,578.03,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1282.05,,,,,3,,,,3846.15,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.31,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.36,,,,,,,,,1,,,,72.36,1,72.36,,,,,,,,,,,,,,,1,72.36,,,,,1,72.36,,,,,,,,,,,,,,,,
,,,,40~44,2,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,
,,,,45~49,6,394.74,,,,,,,,,,,,,,,,,,,,,,,,1,65.79,2,131.58,,,,,,,,,,,,,1,65.79,,,1,65.79,1,65.79,,,,,,
,,,,50~54,1,86.51,,,1,86.51,,,1,86.51,1,,,,86.51,,,,,,,,,,,,,,,,,,,,,1,86.51,,,1,86.51,,,,,,,,,,,,,,
,,,,55~59,2,206.40,1,103.20,,,,,2,206.40,2,,,,206.40,,,1,,103.20,,,,,,,,,,1,103.20,,,,,,,1,103.20,,,,,,,,,,,1,103.20,,,,
,,,,60~64,,,,,,,,,,,3,,,,497.51,,,2,,331.67,2,331.67,,,,,,2,331.67,,,,,,,,,4,663.35,,,,,,,,,,,,,,,,
,,,,65~69,1,163.13,1,163.13,,,,,,,3,,,,489.40,,,3,,489.40,,,,,,,,,,,,,,,,2,326.26,,,,,,,1,163.13,,,,,,,,,,
,,,,70~74,1,184.50,,,,,,,,,3,,,,553.51,1,184.50,4,,738.01,2,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,369.00,,,,
,,,,75~79,,,,,,,,,,,2,,,,492.61,1,246.31,2,,492.61,,,,,,,,,,,,,,1,246.31,,,1,246.31,,,,,1,246.31,,,,,,,,,,
,,,,80~84,,,,,,,1,523.56,2,1047.12,,,,,,1,523.56,3,,1570.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,523.56,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1136.36,,,1,,1136.36,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.02,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,61.27,,,,,,1,61.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,143.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.79,,,,,,,,,,,,,,
,,,,40~44,3,209.21,,,,,1,69.74,2,139.47,,,,,,,,,,,1,69.74,1,,69.74,,,,,,,,,,,,,,,2,139.47,,,,,,,,,,,,,,
,,,,45~49,5,320.92,,,,,,,1,64.18,,,,,,1,64.18,,,,,,,,,,,,,,,,,,,,,1,64.18,,,,,,,,,,,,,,,,
,,,,50~54,2,163.53,,,,,,,2,163.53,1,,,,81.77,,,,,,1,81.77,,,,,,1,81.77,,,1,81.77,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,297.32,,,2,198.22,,,2,198.22,,,,,,3,297.32,,,,,,1,,99.11,,,2,198.22,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,341.88,1,170.94,3,,,,512.82,1,170.94,,,,1,170.94,,,,,,1,170.94,,,,,,,,,,,1,170.94,,,,,,,,,,,,,,
,,,,65~69,,,1,151.29,,,,,1,151.29,,,,,,1,151.29,,,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,190.84,,,,,,,2,381.68,,,,,,4,763.36,1,,190.84,1,190.84,,,,,,3,572.52,1,190.84,,,,,1,190.84,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,240.96,3,722.89,,,,,,3,722.89,2,,481.93,,,,,,1,240.96,1,240.96,,,,,,,,,2,481.93,,,2,481.93,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,462.96,,,,,,2,925.93,,,,,,,,,,,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,943.40,,,,,,,,1,943.40,1,,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
