,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196.08,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,38.49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.49,,,,,,,,,,,,,,,1,30.04,,,,,,,1,55.74,,,,,,,1,105.49,,,,,,,,,,,,,,,,
,,,,30~34,4,92.40,,,,,,,,,,,,,,,,,,2,81.83,,,,,1,77.04,,,3,72.08,,,,,,,1,73.80,,,,,,,,,,,,,,,,,,,,,,,2,55.43,1,73.80,,,,,,,,,,,,
,,,,35~39,2,68.19,,,,,1,75.87,1,75.87,,,,,,,,,,2,52.14,,,,,,,,,,,,,1,92.94,,,,,,,,,,,,,,,,,1,78.80,,,2,58.39,,,,,,,,,1,78.80,,,,,,,,,,
,,,,40~44,16,159.08,,,1,65.70,,,,,2,,,,79.94,2,44.97,1,60.50,4,97.47,,,,,1,100.50,2,109.47,,,,,,,,,,,,,,,,,,,,,,,1,60.50,,,,,1,32.57,,,2,41.19,,,,,,,,,,,,,,
,,,,45~49,13,110.58,1,31.47,,,,,1,31.47,,,,,,1,54.20,,,18,150.38,,,,,2,64.37,4,60.68,2,56.98,,,4,90.66,7,122.53,2,43.42,,,,,,,,,1,31.47,,,3,69.61,,,,,2,43.29,,,,,1,54.20,3,55.35,,,,,,,,,,
,,,,50~54,11,158.46,,,,,,,2,74.74,3,,,,90.33,1,90.17,,,12,149.50,1,156.01,,,5,105.75,9,114.39,1,35.97,,,1,78.86,4,73.31,1,63.82,,,,,,,,,,,,,2,96.43,,,1,76.51,,,,,,,1,90.17,,,1,124.07,2,96.43,,,,,,
,,,,55~59,14,151.76,,,,,,,,,1,,,,146.63,2,65.96,,,23,257.30,,,,,3,76.26,9,187.58,2,115.41,,,2,56.10,7,116.43,,,2,72.83,,,,,,,,,2,90.87,1,45.43,,,1,73.31,,,,,,,2,127.96,,,1,99.90,,,2,62.13,,,,
,,,,60~64,7,166.31,,,1,137.55,,,,,,,,,,1,137.55,,,11,213.10,,,,,4,144.46,6,199.47,,,,,3,172.31,1,118.34,2,149.93,,,,,,,,,,,1,158.98,6,178.36,,,,,1,137.55,,,,,3,113.16,,,,,,,5,135.80,,,,
,,,,65~69,8,205.29,2,130.80,,,,,,,2,,,,256.41,5,175.44,,,14,253.49,1,118.20,,,12,204.88,15,237.53,,,,,5,175.44,1,106.38,1,106.38,,,,,,,,,2,131.23,,,11,260.73,,,,,2,123.00,,,,,8,376.47,,,1,134.41,,,5,137.29,,,,
,,,,70~74,12,290.56,,,1,213.68,,,2,129.62,4,,,,138.55,8,251.89,,,19,342.96,,,,,17,267.21,25,392.96,2,271.74,,,7,180.79,2,184.16,2,140.35,,,,,,,,,,,2,172.86,12,254.83,1,145.14,4,131.41,5,129.13,,,,,3,198.54,,,,,1,92.08,12,227.45,,,,
,,,,75~79,5,255.23,,,2,138.70,,,,,3,,,,201.88,7,200.40,,,24,493.22,,,,,8,211.81,31,637.07,3,188.32,1,340.14,3,187.62,4,230.41,2,422.83,,,1,177.94,,,,,,,1,211.42,8,330.03,,,,,,,,,1,177.94,4,271.00,,,1,211.42,2,355.87,13,336.53,,,,
,,,,80~84,1,262.47,1,396.83,3,583.66,,,,,3,,,,323.97,4,336.70,,,11,458.52,,,,,2,389.11,16,636.94,,,,,6,814.11,,,2,274.73,,,,,1,194.55,,,1,396.83,,,2,334.45,,,,,,,,,1,194.55,1,396.83,,,,,,,10,563.38,,,,
,,,,85+,1,495.05,,,,,,,,,,,,,,3,1395.35,,,5,765.70,,,1,383.14,4,498.13,6,806.45,1,632.91,,,4,701.75,,,1,520.83,,,,,,,1,495.05,1,854.70,1,495.05,2,529.10,,,,,2,505.05,,,,,1,740.74,,,,,1,487.80,4,598.80,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.31,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,84.75,,,1,67.93,,,,,,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,156.49,,,,,,,,,,2,49.02,,,,,1,58.31,,,1,58.31,,,,,,,,,2,39.60,,,,,,,,,,,1,115.07,,,,,1,115.07,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,33.72,,,1,,,,33.72,,,,,4,66.37,,,,,,,,,,,,,,,1,33.72,,,,,,,,,,,,,,,,,,,,,2,55.77,,,1,81.70,,,,,,,,,,,,,,
,,,,35~39,10,129.47,,,,,1,79.18,,,,,,,,,,,,1,79.18,,,,,,,,,1,79.18,,,,,,,1,79.18,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,11,102.95,,,1,57.37,1,77.28,,,1,,,,57.37,,,,,3,79.26,,,,,2,154.56,4,67.53,2,52.84,,,1,124.84,2,89.13,,,1,66.49,,,,,,,,,1,63.13,,,,,,,,,1,77.28,,,,,,,,,,,,,,,,
,,,,45~49,17,155.83,,,1,93.63,,,1,68.59,4,,,,78.22,,,,,20,161.50,,,,,1,67.80,5,80.84,,,,,2,46.84,10,122.43,,,,,,,1,93.63,1,52.16,1,93.63,2,68.19,,,,,,,1,68.59,3,65.43,2,67.00,,,1,60.53,,,,,,,,,,
,,,,50~54,15,157.46,1,62.50,2,84.93,,,2,121.43,1,,,,74.52,,,,,19,170.05,,,,,2,82.92,7,79.04,2,86.32,,,1,34.65,3,72.53,2,172.27,,,,,,,,,,,4,57.22,,,,,,,,,4,107.10,2,77.70,1,83.75,,,1,62.50,,,,,,,,
,,,,55~59,19,205.47,1,43.61,,,,,1,69.69,,,,,,,,,,16,178.02,,,1,69.69,8,102.50,14,168.55,2,101.68,,,2,105.99,3,62.28,2,87.22,2,193.61,,,,,,,1,89.85,2,111.42,1,179.53,,,1,91.83,,,3,158.98,,,,,2,81.43,2,102.93,,,,,,,,
,,,,60~64,10,298.24,2,163.53,1,154.08,,,,,2,,,,170.94,,,,,18,267.30,,,,,11,211.91,17,269.33,,,,,4,191.75,3,155.44,3,101.87,,,1,182.82,,,1,111.36,2,145.99,6,139.05,,,1,111.36,2,121.51,1,133.69,4,109.68,,,1,124.84,2,163.53,5,141.04,,,,,,,,
,,,,65~69,10,188.82,,,1,129.03,,,,,4,,,,148.59,,,,,20,342.58,,,1,142.86,3,135.44,18,331.06,1,122.55,,,3,106.80,6,171.09,3,121.16,1,142.86,,,,,,,3,148.81,10,204.58,,,2,143.47,1,142.86,3,175.54,3,113.16,2,197.63,,,3,119.05,13,219.85,,,,,,,,
,,,,70~74,11,249.83,,,,,3,195.19,1,134.41,4,,,,227.40,,,,,28,503.51,,,,,10,208.25,36,570.98,3,112.44,,,2,151.29,5,156.99,2,147.49,,,,,,,1,93.20,2,131.15,11,248.64,,,1,128.53,4,139.91,,,10,289.35,2,103.95,,,3,195.19,8,137.17,,,,,,,,
,,,,75~79,2,176.99,,,,,1,170.94,4,178.25,7,,,,375.34,,,1,116.01,18,359.57,,,,,5,232.02,31,669.69,2,155.76,1,232.56,6,227.01,2,175.59,2,167.50,,,,,,,1,303.95,2,130.12,,,,,1,116.01,4,420.61,1,116.01,2,247.83,,,1,170.94,,,21,449.01,,,,,,,,
,,,,80~84,,,,,1,335.57,1,578.03,1,239.23,9,,,,688.60,,,,,10,456.41,,,,,5,344.83,18,659.58,1,421.94,,,3,307.69,4,344.53,1,578.03,2,272.48,,,,,2,356.51,1,578.03,7,524.74,,,2,242.42,,,1,239.23,2,205.34,,,,,,,13,616.41,,,,,,,,
,,,,85+,2,647.25,,,,,1,671.14,1,361.01,3,,,,500.83,,,,,8,699.30,1,361.01,,,1,497.51,7,1164.73,,,,,6,592.89,,,,,,,,,,,,,1,361.01,5,869.57,,,1,361.01,,,,,3,604.84,,,,,,,7,739.18,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,194.55,1,92.17,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,155.28,1,140.65,,,,,,,1,,,,31.64,,,,,,,,,,,,,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,1,77.22,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,45.69,1,57.97,,,,,1,32.51,2,,,,88.77,,,,,,,3,62.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.51,2,54.14,,,,,,,,
,,,,35~39,8,104.89,,,,,,,,,2,,,,131.41,,,,,,,3,56.57,,,,,,,,,1,146.20,,,,,1,83.40,3,109.25,,,,,,,,,,,,,,,2,75.33,,,1,90.83,,,1,168.35,,,,,,,,,,,,
,,,,40~44,16,144.50,,,,,,,3,60.20,,,,,,1,74.63,,,,,3,104.46,,,,,,,,,1,74.63,3,70.60,,,,,1,74.63,,,1,34.38,1,129.70,,,,,,,,,1,129.70,,,1,69.01,,,1,66.76,,,1,34.38,,,,,,,,
,,,,45~49,22,159.90,,,1,31.33,,,1,31.33,2,,,,74.10,,,,,,,4,100.15,,,,,,,,,3,90.47,8,104.28,1,31.33,2,107.07,4,79.05,1,94.34,1,61.01,,,,,,,,,1,53.53,1,94.34,1,31.33,1,53.53,1,53.53,,,3,90.47,1,31.33,,,,,,,,
,,,,50~54,20,173.48,,,1,101.94,2,46.11,,,,,,,,2,46.11,,,,,23,199.50,,,,,,,,,7,91.02,4,81.45,1,33.44,,,7,88.60,,,1,82.85,2,105.04,,,,,,,,,7,116.73,,,,,2,91.41,1,82.85,1,33.44,2,69.47,,,1,74.24,,,,
,,,,55~59,13,166.01,,,1,88.18,,,,,,,,,,1,88.18,,,,,20,201.31,1,66.14,,,,,,,2,110.68,15,159.59,5,95.75,2,51.28,7,123.72,,,2,56.27,1,112.99,,,,,1,41.88,1,41.88,5,81.85,,,2,78.28,1,66.14,,,3,96.96,,,2,51.28,1,66.14,,,,
,,,,60~64,12,270.33,,,1,120.34,,,1,195.69,,,,,,2,193.80,,,,,16,313.30,,,,,,,,,6,142.21,18,283.82,2,97.80,2,86.66,8,171.67,,,,,,,,,,,2,123.38,1,235.85,6,114.72,,,,,3,197.63,2,86.66,2,121.73,1,120.34,,,,,5,131.86,,
,,,,65~69,9,181.78,1,224.72,,,,,1,224.72,,,,,,4,134.95,1,153.14,,,23,464.55,,,,,,,,,11,181.25,19,313.07,,,1,225.23,1,225.23,,,1,148.59,,,,,,,1,148.59,,,5,180.05,,,2,150.83,6,203.80,,,3,193.80,2,171.23,,,2,177.46,6,139.60,,
,,,,70~74,8,148.15,,,1,173.31,,,3,258.40,3,,,,189.27,5,220.75,,,,,27,426.94,,,1,146.41,,,,,9,216.24,30,474.38,,,1,134.41,3,124.79,,,2,120.48,1,146.41,,,,,2,128.62,2,130.55,8,370.03,,,1,93.02,3,439.24,2,135.87,2,140.15,1,146.41,,,,,12,236.83,,
,,,,75~79,6,241.25,,,,,1,149.03,,,2,,,,134.41,11,254.81,,,,,20,497.02,,,,,,,,,6,270.27,26,585.19,2,134.41,9,257.36,4,306.75,,,2,167.36,1,165.02,1,172.71,,,,,2,159.87,8,228.77,,,,,3,188.56,,,7,216.52,1,165.02,,,4,205.97,9,269.14,,
,,,,80~84,2,199.00,1,284.90,1,232.56,,,2,242.13,1,,,,269.54,13,531.05,,,,,7,413.22,,,,,,,1,534.76,7,351.94,25,868.66,,,4,367.65,,,,,1,404.86,,,,,,,,,1,232.56,14,700.35,,,,,2,194.17,,,5,330.25,,,,,3,284.90,13,602.97,,
,,,,85+,,,,,3,574.71,,,,,2,,,,475.06,2,1980.20,,,1,495.05,8,710.48,,,,,1,671.14,,,4,706.71,9,795.05,,,5,1026.69,,,,,,,,,,,,,,,,,9,827.97,,,1,552.49,2,701.75,,,3,619.83,,,,,,,2,607.90,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.60,1,,,,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,33.38,,,,,,,,,,,,,,,1,40.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.61,2,39.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,130.55,,,,,,,,,,,,,,,,,,,,1,69.59,,,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,183.49,,,,,,,,,,,,,,,,,1,141.04,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,5,122.07,,,,,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.10,,,5,149.08,,,,,1,,,,98.33,,,1,117.37,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,5,139.04,1,93.11,,,,,,,,1,231.48,1,93.11,1,93.11,1,104.60,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,152.67,1,127.06,,,,,,,,,,,,,,2,127.15,,,,,,,,,,,,,,,2,296.74,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,4,382.04,1,146.63,,,,,,,,,,,,,,2,357.78,1,147.49,,,,,,,,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,205.76,,,,,,,,,,,,,,,,1,304.88,,,,,,,1,170.36,1,148.59,,,1,205.76,,,2,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,1,52.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,42.25,,,,,,,1,89.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.87,1,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,69.49,,,,,,,,,,,,,1,69.49,,,,,,,,,,,1,58.75,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,159.49,,,,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,113.64,,,,,1,,,,120.92,1,120.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,104.44,,,,,,,,,,,,,,1,92.68,,,,,1,120.19,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,236.97,,,1,76.22,,,,,,,,,,1,78.31,1,92.85,,,,,,,1,78.31,2,83.72,1,159.24,,,,,,,,,1,92.85,,,,,1,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,194.55,4,275.29,,,,,,,,,,,,1,100.50,1,101.83,,,,,,,,,2,106.50,1,100.50,,,2,201.01,1,100.50,,,,,1,109.17,,,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,133.93,2,164.07,,,,,,,,,,,,,,,,,,,,1,122.55,,,,,,,1,121.80,,,,,,,,,,,1,150.83,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.71,,,,,,,,,,,,,,,,,,,,,,1,153.37,,,,,1,193.80,1,178.57,,,,,,,,,,,,,,,,,2,357.14,2,647.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,230.15,,,,,,,,,,,,,,,,1,151.75,,,,,1,178.57,,,2,230.15,,,2,184.84,,,,,,,1,196.85,,,,,1,196.85,1,178.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,216.45,,,,,,,,,,,,,,,,,,,,1,263.85,,,,,,,,,,,,,,,,,,,,,1,216.45,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
