,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,10.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,9.80,,,,,,,1,,,,9.80,,,1,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.54,,,1,12.62,,,,,,,,1,10.54,,,,,,,,,,,,,,,,,,,,,1,12.62,1,23.98,,,1,10.54,,,,,,,2,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,17.70,,,,,,,,,,,,,,,,,,1,17.70,,,2,39.55,,,,,,,,,1,47.62,1,19.77,,,,,,,,,2,27.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,19.98,,,1,19.98,,,,,,,,,,,,,,,,1,19.98,1,19.98,,,,,,,,,,,,,,,1,19.98,,,,,,,,,1,18.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,23.79,,,4,72.86,,,,,,,,,,,,,,,,,,1,68.49,1,22.84,,,,,,,,,,,,,1,24.81,,,,,,,,,3,35.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,43.04,,,4,57.08,,,,,,,,,,,,1,140.65,1,32.55,,,,,2,28.54,,,1,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,45.09,1,45.09,1,94.88,4,127.06,,,,,,,,,,1,31.77,,,,,,,,,3,95.30,,,,,,,,,,,,,1,45.09,,,,,2,90.17,1,45.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,213.68,1,41.63,,,2,81.57,,,,,,,,,,,,2,49.41,,,,,,,1,41.63,,,1,124.07,,,,,,,,,2,69.69,,,1,41.63,,,1,60.75,1,41.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,61.69,2,72.25,,,2,123.38,,,,,,,,,,,,1,61.69,,,,,,,1,175.75,,,1,61.69,1,175.75,,,,,,,1,87.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,84.60,,,,,1,386.10,,,,,,,,,,,,1,84.60,,,,,1,84.60,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,2,33.29,,,,,1,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,9.86,,,,,,,1,,,,10.46,,,,,1,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.22,,,,,,,,,,,,,,,,1,18.66,,,,,,,,,1,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,11.79,1,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,17.02,2,37.66,,,,,1,,,,17.02,,,,,,,1,17.02,1,17.02,,,1,17.02,1,17.02,1,18.83,,,,,,,1,142.65,1,18.83,,,,,1,17.02,,,1,18.83,1,18.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,58.49,5,82.09,,,1,53.59,,,,,,,,,,1,18.80,1,19.50,1,53.59,,,,,5,69.60,,,,,1,18.80,,,,,1,19.50,,,,,,,,,2,27.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,22.64,5,45.79,7,64.10,1,23.54,,,,,,,,,,,,1,138.12,,,,,1,23.54,,,1,65.27,,,,,1,65.27,,,,,1,23.54,2,45.29,,,1,23.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,25.21,8,95.41,,,,,,,,,,,,,,1,25.21,,,,,,,,,2,38.20,,,,,,,1,78.86,,,,,,,,,,,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,30.55,3,128.98,8,109.29,,,,,,,,,,1,42.99,,,,,1,30.55,,,,,2,45.62,2,327.87,,,,,,,,,1,30.55,,,,,,,,,,,3,53.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,39.20,2,65.00,,,,,,,,,,1,57.74,,,1,39.20,1,119.47,,,,,,,1,119.47,2,78.40,,,1,57.74,,,,,1,39.20,,,2,78.40,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,59.35,3,148.37,,,,,,,,,,,,,,,,1,88.81,,,,,1,88.81,2,88.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,144.30,,,,,,,,,,,,,,1,144.30,,,,,,,,,1,144.30,,,,,,,,,,,,,,,,,,,,,,,,,1,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,17.02,,,,,,,,,,,,,,,,,1,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,48.95,1,9.80,,,,,,,,,,1,10.50,,,1,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,5,20.78,4,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.29,,,,,,,,,,,1,10.04,,,2,22.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,35.55,6,65.51,,,,,,,,,,,,,,,,1,15.53,,,,,,,,,,,1,15.53,,,,,,,,,,,,,,,1,15.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,28.88,,,,,1,,,,19.77,,,,,,,,,,,,,,,,,1,50.71,2,101.42,,,,,,,,,,,,,1,18.76,2,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,44.25,3,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.12,,,,,1,61.16,,,,,1,22.12,,,2,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.28,5,68.50,5,57.80,,,,,,,,,,,,1,29.91,,,,,1,25.28,,,,,,,1,73.96,,,,,,,1,25.28,,,2,42.60,,,,,3,41.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,7,118.42,,,1,29.52,,,,,,1,29.52,,,1,29.52,,,1,29.52,,,,,,,1,39.64,6,85.51,,,1,90.42,,,,,,,,,1,29.52,1,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,109.95,2,44.47,,,,,,,,,,,,,,2,109.95,,,1,37.34,1,54.98,,,,,1,37.34,1,37.34,,,1,187.97,1,109.05,1,109.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,5,167.17,,,,,,,,,,,,,,1,286.53,1,83.47,1,83.47,,,1,286.53,,,,,2,111.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,77.46,3,321.20,,,,,,,,,,,,,,,,,,1,190.84,,,,,1,107.07,,,1,77.46,,,,,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,222.22,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,1,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,11.54,,,,,,,,,,,1,11.66,,,,,,,,,,,,,,,,,,,,,,,2,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,8.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,9.29,,,,,,,,,,,,,,,,1,11.17,,,1,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,50.74,,,,,,,,,2,,,,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,23.33,,,,,,,,,,,,1,10.44,,,,,,,,,,,,,2,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.44,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,3,,,,18.45,,,,,1,10.51,,,,,,,,,,,,,,,1,10.51,,,,,,,,,,,1,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,10.41,,,1,96.71,,,,,,,,,,1,10.03,,,,,1,17.78,,,,,,,,,1,10.03,,,,,,,1,10.03,,,,,,,,,,,,,,,,,5,20.14,1,10.83,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,51.56,,,3,31.34,,,,,,,,1,15.61,1,14.21,,,,,,,,,,,,,3,22.32,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,1,31.60,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,29.85,,,7,58.01,,,1,,,,20.53,1,49.60,,,,,,,1,19.31,,,,,,,1,20.53,2,19.90,1,139.28,,,,,,,1,20.53,,,,,1,49.60,,,,,,,,,3,29.85,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,8,80.13,,,,,,,,,,,,,,,,2,43.60,,,,,,,,,1,21.80,,,,,,,,,,,,,,,,,,,,,,,,,2,42.96,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.18,4,82.27,,,6,67.92,1,71.23,,,,,,,,,,,,,,,,1,25.18,,,,,,,2,37.20,1,25.18,,,2,50.35,,,,,1,71.23,,,,,,,,,,,,,1,134.77,,,1,28.92,,,,,,,,,,,,,,,,
,,,,55~59,,,4,64.92,1,28.07,12,164.23,,,,,,,,1,28.07,,,,,1,87.26,1,28.07,,,,,,,1,87.26,3,80.13,2,76.98,,,,,,,,,,,,,,,,,,,,,1,87.26,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,5,107.62,,,2,53.30,,,3,,,,64.57,1,52.44,2,68.49,,,,,,,,,,,,,,,1,52.44,1,36.51,,,,,1,98.72,,,2,73.02,,,1,52.44,,,2,53.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,129.20,2,64.60,,,,,,,,1,53.05,,,1,82.58,1,53.05,,,,,,,1,53.05,1,82.58,1,53.05,1,53.05,1,53.05,,,,,,,,,,,,,,,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,107.41,1,75.53,1,75.53,2,214.82,1,75.53,,,,,,,,,,,,,,,,,,,,,,1,75.53,3,108.50,,,,,,,,,,,,,,,,,1,75.53,,,,,2,138.79,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,126.58,,,,,,,,,,,,,,1,332.23,,,,,,,,,3,231.84,2,183.32,,,,,,,,,,,,,,,,,,,,,1,126.58,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,4,18.90,,,,,,,,,,,,,,,,,,,,,,,,,1,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,23.79,,,,,,,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,10.28,,,,,,,1,10.28,,,,,,,,,1,10.28,,,,,,,,,1,18.94,,,,,,,,,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,19.97,,,1,10.86,,,,,,,,,,,,1,17.21,,,,,1,10.25,,,,,2,34.42,,,,,,,,,1,10.25,,,,,,,1,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,25.07,,,3,19.42,1,12.53,1,,,,13.39,,,2,12.95,1,13.39,1,26.23,,,1,13.39,,,,,,,,,,,,,,,1,12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,41.11,,,6,61.66,,,,,,,,,,2,35.76,,,,,2,40.56,1,20.28,,,,,,,,,1,20.28,,,,,,,,,,,,,1,20.83,1,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,84.46,,,3,26.39,,,1,,,,21.11,,,1,20.94,,,,,2,42.23,1,53.94,,,,,,,1,20.94,,,1,20.94,1,21.11,1,20.94,1,21.11,,,,,,,,,1,21.11,,,,,2,30.17,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,60.70,,,7,78.46,1,25.00,,,,,,1,69.54,,,,,1,25.00,,,1,28.70,,,,,1,28.70,,,1,69.54,,,,,1,25.00,,,,,,,,,2,26.72,,,,,1,28.70,2,57.41,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,74.85,,,10,121.82,,,,,,,,,,1,37.43,,,,,,,,,,,,,,,3,47.07,1,37.43,,,,,1,84.03,,,,,,,,,1,37.43,,,1,27.02,,,1,154.80,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,6,122.90,,,5,84.59,,,,,,,,1,97.18,1,34.18,,,1,51.12,,,1,34.18,,,1,51.12,,,1,183.15,1,51.12,1,34.18,,,2,68.35,1,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,48.57,1,74.68,2,98.86,,,,,,,,,,,,,,1,74.68,,,2,58.86,,,,,,,1,74.68,1,74.68,,,,,,,,,,,1,74.68,,,1,146.20,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,137.08,,,3,224.05,,,,,,,,,,1,74.68,,,,,,,1,74.68,,,,,,,,,,,,,,,2,149.37,,,,,,,,,3,131.00,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,143.16,,,,,,,,,,,,,,,,,,1,118.76,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,274.73,,,,,1,274.73,,,1,,,,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,
