,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,284.09,,,,,,,1,63.90,,,,,,,,,,,1,63.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,25.83,,,,,,,,1,105.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.83,,,,
,,,,30~34,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.68,,,,,,,,,,,,
,,,,35~39,6,98.44,1,30.16,,,,,,,,,,,,,,,,1,30.16,,,,,,,,,1,30.16,,,,,,,1,91.83,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,,1,238.66,,,,,,
,,,,40~44,6,112.13,,,,,,,,,1,,,,77.28,,,,,3,178.57,,,,,,,1,77.28,,,,,,,,,5,84.29,,,,,,,,,,,,,3,65.92,,,,,,,,,,,,,1,30.70,,,,,,
,,,,45~49,21,279.81,,,1,130.55,,,,,,,,,,,,1,101.94,3,116.32,,,,,,,,,1,82.24,,,,,1,167.50,1,101.94,,,1,29.21,,,1,167.50,,,,,,,,,,,1,130.55,,,,,1,29.21,1,29.21,,,,,1,191.57
,,,,50~54,10,166.50,,,,,,,,,1,,,,146.63,2,49.80,,,3,61.55,,,,,,,1,146.63,4,66.60,,,,,3,265.02,4,102.56,2,110.25,,,,,,,2,47.71,1,176.68,,,,,3,66.15,,,,,,,1,29.99,,,,,,,,
,,,,55~59,16,263.24,,,,,,,,,,,,,,1,103.31,,,11,254.10,,,,,,,2,165.15,9,163.73,,,,,2,62.09,3,79.81,1,35.97,,,,,,,1,103.31,1,103.31,1,35.97,,,,,1,129.87,,,,,,,1,35.97,,,1,35.97,2,71.94
,,,,60~64,6,259.85,,,1,61.96,,,,,,,,,,1,61.96,,,9,338.86,,,,,,,2,96.85,3,108.70,1,143.88,,,3,152.98,4,203.98,1,61.96,,,,,,,1,143.88,,,1,302.11,,,,,1,288.18,,,,,3,152.98,,,,,,,,
,,,,65~69,6,225.14,,,,,,,,,,,,,,1,234.74,,,6,310.88,,,1,79.37,,,2,103.63,6,201.61,1,149.25,,,3,155.44,2,469.48,1,79.37,,,1,79.37,,,,,,,3,274.22,,,1,79.37,1,79.37,,,,,1,79.37,,,,,,,6,476.19
,,,,70~74,8,465.66,,,,,,,1,357.14,,,,,,2,241.55,1,118.76,14,624.44,,,,,,,4,352.73,16,606.52,,,1,252.53,7,457.52,2,204.08,,,,,,,,,1,342.47,4,232.83,2,373.13,,,,,,,,,,,2,161.55,1,118.76,,,,,5,293.08
,,,,75~79,1,291.55,,,,,,,,,3,,,,228.66,2,183.15,,,6,309.28,,,,,,,9,419.58,7,388.46,1,350.88,1,291.55,3,291.26,1,350.88,4,308.64,1,133.51,,,,,1,133.51,,,10,515.46,1,177.62,,,1,133.51,,,,,1,133.51,,,,,1,133.51,5,260.82
,,,,80~84,1,139.08,3,262.47,2,172.56,,,,,2,,,,441.50,1,694.44,,,3,258.84,,,,,1,323.62,2,200.20,12,721.15,,,,,1,139.08,1,323.62,2,211.86,,,,,,,,,1,357.14,3,245.10,,,1,444.44,2,172.56,,,1,323.62,1,139.08,,,,,1,444.44,10,681.20
,,,,85+,,,,,,,,,,,2,,,,626.96,3,402.68,,,2,539.08,,,,,,,,,6,614.75,,,,,,,,,,,,,,,,,1,269.54,,,,,,,1,269.54,,,,,,,3,528.17,,,,,,,2,539.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.05,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,44.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.12,,,,,1,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,7,132.50,,,,,,,,,1,,,,30.99,,,,,,,3,92.97,,,,,,,,,,,1,30.99,,,,,,,,,,,1,106.27,1,106.27,,,,,,,1,30.99,1,30.99,,,,,,,,,,,,,,
,,,,40~44,5,92.08,,,1,129.03,,,,,,,,,,,,,,,,5,98.19,,,,,2,111.86,,,,,1,30.27,4,73.58,1,210.08,,,,,1,30.27,1,30.27,,,,,,,,,,,3,71.79,,,,,,,,,,,,,,
,,,,45~49,11,182.36,,,,,,,,,,,,,,1,29.29,1,29.29,,,5,96.86,,,,,1,125.79,3,71.28,,,1,29.29,4,83.30,1,198.81,,,,,,,6,116.57,,,,,,,,,,,1,81.30,,,,,,,,,,,,,,
,,,,50~54,24,366.36,,,,,1,91.16,,,2,,,,47.49,1,30.03,,,,,8,156.86,1,91.16,,,,,4,94.99,2,47.49,1,175.44,3,90.09,1,30.03,,,,,1,30.03,4,71.21,,,2,49.96,,,3,76.92,,,2,49.96,,,,,2,60.06,,,,,,,,
,,,,55~59,16,270.09,,,,,,,,,,,,,,1,95.97,,,,,5,112.71,,,,,6,149.93,6,161.12,3,69.25,2,121.21,5,125.41,2,172.71,,,1,33.96,1,33.96,4,135.82,1,33.96,,,,,,,2,58.93,1,128.37,1,128.37,1,222.72,1,33.96,,,,,,,,
,,,,60~64,7,188.68,,,,,1,280.11,,,,,,,,1,135.69,,,,,6,179.80,,,2,77.70,3,128.04,4,129.87,,,,,1,197.63,,,1,135.69,,,1,135.69,3,163.31,,,1,54.44,,,,,1,54.44,,,,,1,54.44,2,77.70,,,,,,,,
,,,,65~69,6,316.29,1,82.99,,,,,1,82.99,3,,,,186.68,2,309.12,,,,,7,244.93,,,,,3,196.85,8,361.83,,,2,134.23,4,207.68,1,154.56,,,2,165.98,1,344.83,2,165.98,1,154.56,2,497.51,,,1,82.99,2,124.46,,,,,,,5,275.63,,,,,,,,
,,,,70~74,2,511.51,,,,,,,,,3,,,,159.74,2,244.50,,,,,7,372.74,,,,,5,235.18,12,592.89,2,134.50,3,172.91,,,,,1,346.02,,,,,8,331.26,2,152.91,1,255.75,,,1,109.05,1,109.05,,,,,1,346.02,4,305.81,,,,,,,,
,,,,75~79,1,142.45,1,196.85,,,,,,,3,,,,262.01,4,349.34,,,,,6,362.98,,,,,3,427.35,9,441.61,,,2,165.29,,,2,165.29,,,,,,,6,449.10,,,1,298.51,,,1,389.11,2,261.44,,,,,1,196.85,6,459.07,,,,,,,,
,,,,80~84,1,483.09,,,1,338.98,,,,,3,,,,421.35,3,258.84,,,,,2,217.63,,,,,2,217.63,6,439.24,,,10,514.40,,,1,338.98,,,1,338.98,,,4,397.22,1,140.45,1,140.45,,,,,1,353.36,,,,,,,7,542.64,,,,,,,,
,,,,85+,,,,,1,1111.11,,,,,,,,,,3,409.28,,,1,467.29,,,,,,,3,466.56,9,1139.24,2,757.58,4,406.92,1,467.29,1,240.96,,,,,,,3,450.45,,,,,,,,,3,357.14,1,240.96,,,,,6,1041.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,主唾液腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,其他分界不明的部位,,肺、支氣管及氣管,,胃,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,3,149.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,4,228.05,1,165.84,1,165.84,,,,,,,,,,,,2,213.45,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,7,230.26,,,,,,,,,,1,106.72,,,,,,,,,1,127.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.33,2,543.48,2,194.93,,,,,,,,,,1,133.33,1,151.06,1,265.25,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,165.56,,,,,,,,,1,,,,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,99.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,132.80,,,,,,,,1,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,4,411.52,,,,,,,,,,,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,167.79,,,,,1,,,,227.27,,,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,173.01,1,108.11,,,,,,,,,,,,,,,,,,,,,,1,108.11,,,,,3,300.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,255.75,4,239.95,,,,,,,,,,2,189.04,,,,,1,146.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,446.43,3,465.84,,,,,,,,,,,,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,694.44,1,223.71,2,706.71,,,,,,,,,,,,,,,,1,353.36,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,268.82,,,,,,,,,,,,,,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,632.91,,,,,1,1052.63,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,主唾液腺,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,37.72,,,,,,2,82.10,,,,,,,,,,,,,,,1,37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,42.48,,,1,42.48,1,42.48,,,,,,,,,,,,,,,,,,,,,,1,42.48,,,,,,,1,42.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,270.27,,,2,465.12,,,,,,,,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,215.29,,,,,,,,,,,,2,179.37,,,,,1,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,107.18,3,201.88,,,,,,,,,,,,,,,,,,,,1,287.36,,,,,2,449.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,139.86,,,,,,,,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,558.66,2,230.41,,,,,,,,,,,,,,,,,,2,324.68,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,406.50,,,,,,,,,,,,,,1,261.10,1,613.50,,,1,261.10,1,261.10,,,,,,,1,387.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,主唾液腺,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,59.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,45.39,,,,,,,,,,,,,,,,,,,1,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,52.27,,,,,,,,,,,,,,,,,,1,92.08,,,,,,,1,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,86.06,,,,,,,,,,1,86.06,,,,,,,,,,,,,,,,,,,,,,,1,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,4,285.71,,,,,,,,,,,,1,226.76,,,,,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,116.14,2,214.13,,,1,96.15,,,,,,,,,,,,,,1,96.15,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,141.04,3,276.50,1,111.23,,,1,,,,111.23,,,1,141.04,,,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,277.39,,,,,,,,,,,,,,,,1,308.64,,,,,3,287.08,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,279.33,,,,,,,,,,,,,,,,,,,,,,1,584.80,,,,,,,2,375.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,645.16,,,,,,,,,,,,,,,,1,395.26,,,,,,,1,793.65,1,261.78,,,3,413.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,877.19,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,喉,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,90.17,,,,,,,,1,37.45,,,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,2,54.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,74.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,165.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,234.19,2,235.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,5,200.64,,,,,3,,,,184.62,1,97.09,,,,,,,,,,,2,136.24,,,,,1,168.07,,,2,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,290.70,6,320.34,,,2,215.52,,,,,,1,227.79,,,,,,,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,188.09,2,348.43,1,250.00,,,,,,,,1,132.45,,,,,2,216.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,487.80,,,,,,,,,,,,,,1,331.13,,,,,,,1,173.91,1,487.80,1,487.80,,,,,1,173.91,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,286.53,,,3,354.61,,,,,,,,,,2,311.04,,,,,2,519.48,,,,,1,393.70,1,323.62,,,1,257.07,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
