,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.00,,,,,,,1,22.32,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,21.81,2,,,,20.30,,,,,,,,,1,17.18,,,,,,,,,,,,,,,,,,,,,,,,,1,15.92,,,,,,,,,,,,,,,,,1,17.18,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.27,,,,,,,,,,,,,1,17.27,,,,,,,,,,,,,,,2,10.85,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,15.26,1,14.34,1,,,,12.23,,,,,,,,,,,,,,,,,,,,,1,12.23,,,,,,,,,,,,,1,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,15.86,1,,,,15.86,,,1,12.65,,,1,12.32,,,,,,,,,1,14.59,,,,,,,1,12.32,,,,,1,12.32,,,,,1,12.65,1,18.14,,,,,,,,,,,,,2,14.68,,,1,14.59,,,,,,,,,,,,,,
,,,,25~29,,,1,10.77,,,,,2,11.07,1,,,,10.29,,,,,,,,,,,,,,,,,3,13.17,,,3,12.76,,,,,,,,,1,10.77,,,,,,,,,,,,,1,10.29,,,,,5,15.05,,,,,1,11.97,,,,,,,,,,,,,,
,,,,30~34,1,10.50,,,1,10.88,,,4,16.30,1,,,,20.40,1,10.88,,,,,1,11.79,,,,,,,,,5,15.08,4,16.94,1,10.50,,,1,11.79,,,,,,,,,,,,,,,,,2,15.61,,,3,16.66,,,,,,,,,7,18.39,,,,,,,,,,,,,,
,,,,35~39,6,14.39,1,14.53,,,1,10.31,4,14.95,3,,,,11.59,1,12.43,,,,,5,14.87,,,,,,,,,3,12.18,1,14.53,3,12.73,,,2,11.27,2,16.25,,,,,,,,,,,,,,,1,10.31,1,10.74,1,12.91,,,1,14.53,2,11.73,,,6,15.71,,,,,,,,,,,,,,
,,,,40~44,18,44.27,1,12.05,1,12.05,2,12.76,4,24.99,3,,,,12.49,1,22.17,,,,,6,18.38,,,2,12.73,,,,,3,10.55,4,16.66,3,15.42,,,1,12.98,4,14.02,1,8.96,,,,,,,,,,,5,16.62,9,22.14,,,3,10.66,,,2,15.61,1,8.96,1,10.79,9,28.41,,,,,2,25.96,,,,,,,,
,,,,45~49,32,61.94,,,,,,,5,14.40,2,,,,23.35,5,18.80,,,,,27,52.26,,,1,8.32,,,,,8,16.95,10,22.99,1,11.68,,,5,17.03,7,17.66,4,10.66,2,9.71,,,1,11.39,,,1,8.32,,,11,23.31,1,10.36,3,11.28,3,13.22,1,10.36,1,11.39,4,13.40,12,23.23,,,,,,,,,,,,,,
,,,,50~54,37,72.73,,,,,1,10.35,7,22.80,2,,,,11.96,6,19.86,,,,,37,72.73,,,,,,,,,19,37.35,27,64.36,3,10.31,,,8,21.26,11,21.62,2,11.44,,,,,,,,,2,9.40,,,12,30.57,2,16.51,,,1,8.61,1,11.21,1,11.69,3,17.18,6,17.17,3,16.46,3,12.64,5,19.22,,,,,,,,
,,,,55~59,28,58.67,2,10.61,4,11.39,2,10.61,2,13.11,9,,,,27.72,6,21.33,,,1,11.39,42,88.01,,,1,11.39,,,1,11.39,18,37.72,35,73.34,9,33.32,1,12.33,14,29.34,8,24.64,8,21.93,1,8.75,,,,,,,1,26.14,3,14.93,39,81.72,3,15.32,5,13.99,3,14.85,,,,,11,25.06,8,33.77,1,26.14,1,11.39,36,75.44,,,,,,,,
,,,,60~64,15,47.75,1,19.12,1,43.27,2,15.14,5,31.98,1,,,,19.03,6,32.22,1,19.03,,,33,105.05,,,,,,,,,24,76.40,33,105.05,14,48.10,,,13,41.38,7,33.56,7,29.32,2,26.53,1,19.12,,,,,1,19.42,7,38.46,26,82.76,4,21.36,3,16.17,3,16.17,,,1,19.03,12,38.20,4,16.70,,,4,21.98,33,105.05,,,,,,,,
,,,,65~69,16,66.77,4,50.11,1,26.04,,,2,32.67,8,,,,33.39,4,39.29,1,16.33,,,35,146.06,,,,,,,2,24.39,17,70.95,36,150.24,11,45.91,,,13,71.19,11,54.67,7,49.29,,,,,,,,,1,16.33,2,24.39,40,166.93,3,36.58,5,27.53,4,27.93,1,53.73,4,32.95,8,33.39,3,36.58,,,1,24.14,55,229.53,,,,,,,,
,,,,70~74,10,68.79,1,22.30,1,34.09,1,71.17,4,38.33,2,,,,33.66,6,57.91,,,1,33.24,49,280.32,,,,,,,,,19,108.70,51,291.76,7,60.72,1,33.98,17,97.25,6,69.39,8,55.03,1,33.24,,,,,,,7,48.37,1,33.98,27,154.46,1,34.09,5,37.40,9,55.99,,,1,34.09,9,68.53,4,44.95,,,4,34.47,56,320.37,,,,,,,,
,,,,75~79,6,49.69,2,36.55,4,37.35,,,,,9,,,,67.96,11,74.59,,,,,44,276.43,,,1,37.41,,,,,23,144.50,67,420.93,13,96.59,,,31,194.76,4,32.55,11,69.11,2,49.15,,,1,40.68,,,6,63.22,3,31.19,35,219.89,4,38.11,7,59.08,7,52.85,,,1,24.58,14,87.96,4,58.67,1,35.73,5,62.45,99,621.98,,,,,,,,
,,,,80~84,7,81.15,1,48.26,5,55.80,,,1,27.05,10,,,,84.62,10,70.70,,,1,35.00,28,213.71,,,,,,,1,35.00,14,106.85,77,544.36,11,91.11,,,32,226.23,4,36.26,13,99.22,,,,,,,,,3,33.78,3,55.13,41,289.86,1,35.00,4,46.37,7,63.46,,,1,27.05,17,120.18,1,46.53,,,4,118.69,69,487.80,,,,,,,,
,,,,85+,3,77.26,,,9,88.05,,,4,69.04,4,,,,50.72,17,209.15,,,1,29.73,19,174.94,,,2,60.28,1,29.73,1,55.87,17,180.56,56,515.61,7,96.59,,,30,276.22,2,55.23,11,101.28,,,,,,,,,2,38.80,1,65.45,37,340.67,,,1,29.73,6,112.59,,,4,83.96,15,138.11,,,,,4,60.61,38,349.88,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32.22,,,,,,,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.54,1,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.57,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,9.33,,,,,,,,,,,,,,,2,10.84,,,,,,,1,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.83,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,16.99,,,1,,,,12.39,,,,,,,,,,,,,,,,,,,1,15.44,2,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.58,,,,,1,11.08,,,,,,,,,,,,
,,,,20~24,,,,,1,15.91,1,18.07,,,2,,,,14.19,,,,,,,1,18.07,,,,,,,,,,,,,1,26.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.55,1,12.81,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,24.65,4,,,,17.59,,,2,12.76,,,,,,,,,,,,,2,11.72,,,3,12.90,1,11.12,1,11.12,,,,,,,,,,,,,,,,,1,12.33,,,,,,,,,3,17.58,,,,,,,,,,,,,,,,,,
,,,,30~34,2,14.68,,,3,21.76,,,2,12.29,4,,,,14.83,3,16.34,,,,,2,11.18,,,,,,,,,1,14.66,,,4,11.50,,,1,14.66,,,,,,,,,,,1,14.66,,,,,,,1,10.58,,,,,,,2,11.08,,,,,4,13.38,1,11.84,1,14.66,,,,,,,,
,,,,35~39,3,17.72,,,,,1,14.93,7,23.65,2,,,,16.08,1,13.14,1,13.14,,,8,25.80,,,,,,,,,5,21.16,5,20.13,,,,,1,22.08,1,10.73,,,2,12.88,,,,,,,,,,,,,3,12.54,,,,,,,1,12.64,1,13.14,,,6,25.15,,,1,12.64,,,,,,,,
,,,,40~44,17,34.86,,,1,12.47,1,12.18,3,11.15,,,,,,4,13.52,,,,,11,26.99,1,12.18,,,1,21.88,,,5,17.69,4,18.55,1,10.79,,,2,16.27,3,11.99,,,2,15.64,1,10.79,,,,,1,9.11,,,,,7,19.45,1,10.79,2,11.77,,,,,1,10.79,1,12.18,6,25.46,1,12.47,,,1,12.95,,,,,,
,,,,45~49,27,52.97,1,10.46,2,9.76,,,4,20.25,2,,,,9.76,5,16.01,,,,,16,31.39,,,,,1,22.70,,,11,25.56,20,39.23,4,13.65,,,3,14.71,12,23.54,,,2,15.28,2,9.36,,,1,22.70,,,,,3,12.05,7,24.07,2,9.36,5,17.19,2,15.40,,,3,12.09,5,17.19,10,25.54,,,1,12.60,,,,,,,,
,,,,50~54,23,45.88,2,10.06,,,,,8,28.66,6,,,,11.97,8,17.46,,,2,22.92,30,59.84,,,,,1,11.82,,,14,27.93,21,41.89,9,24.08,,,6,18.22,14,27.93,,,4,13.97,2,12.13,,,,,,,,,3,11.69,30,59.84,2,9.92,5,15.19,2,11.00,1,11.82,5,13.75,5,18.77,11,21.94,,,2,16.57,6,19.39,,,,,,
,,,,55~59,22,45.03,2,9.70,,,1,8.66,4,16.53,12,,,,26.77,6,16.44,2,17.31,1,8.66,51,104.39,1,8.66,,,,,1,8.66,20,44.62,27,55.26,9,24.65,,,16,32.75,17,45.56,1,8.66,3,17.20,,,1,11.93,,,,,1,24.77,6,16.47,32,65.50,5,28.78,13,26.61,3,15.05,,,4,10.72,13,26.61,7,18.76,,,4,14.22,18,36.84,,,,,,
,,,,60~64,23,78.58,,,2,17.02,1,16.67,3,16.92,5,,,,23.88,13,39.77,1,39.03,,,52,147.53,,,,,1,11.24,,,36,102.13,46,130.50,11,40.84,1,16.51,14,52.42,6,18.36,,,7,23.92,,,,,,,,,4,23.24,3,14.53,42,119.16,,,7,30.16,6,25.22,,,3,20.16,4,19.37,6,22.48,,,3,20.14,41,116.32,,,,,,
,,,,65~69,12,55.56,1,26.08,5,31.96,,,2,20.27,5,,,,23.15,12,55.56,,,,,53,226.16,,,,,2,25.03,2,19.87,21,89.61,50,213.36,10,42.67,,,9,45.70,7,29.87,,,9,38.40,2,49.60,,,,,,,,,3,30.41,45,192.02,1,25.27,9,38.40,5,28.34,,,1,16.58,12,55.56,4,28.53,,,4,34.09,52,240.75,,,,,,
,,,,70~74,8,47.50,1,34.31,,,,,3,38.92,10,,,,65.75,18,106.88,,,1,21.42,34,186.00,1,21.42,,,2,25.94,,,20,109.41,46,251.64,6,39.64,,,14,83.13,3,38.92,,,7,65.25,1,34.31,,,,,1,21.42,2,65.77,3,48.25,32,175.05,2,25.60,7,57.53,3,28.24,,,4,29.21,9,85.39,2,63.59,,,6,32.82,80,437.64,,,,,,
,,,,75~79,5,43.19,,,3,58.07,1,38.93,1,38.93,6,,,,68.46,8,63.13,,,,,40,266.79,,,,,,,,,22,146.74,60,400.19,9,89.07,,,19,136.72,3,81.86,,,4,44.40,1,43.10,,,1,26.03,1,38.43,3,47.87,6,47.34,32,213.43,,,7,113.60,8,70.83,,,,,13,104.64,4,45.81,,,3,33.29,72,480.22,,,,,,
,,,,80~84,8,66.41,,,1,48.33,,,,,15,,,,106.26,14,106.99,,,,,30,212.52,,,1,26.90,2,85.47,1,35.46,16,132.81,61,432.13,17,184.24,,,43,304.62,5,80.76,,,9,92.72,,,,,,,,,3,41.50,4,95.08,40,283.37,2,64.52,6,69.16,7,53.50,,,1,35.46,11,77.93,,,,,4,49.64,83,587.99,,,,,,
,,,,85+,5,64.50,,,6,84.96,,,1,59.81,11,,,,94.17,23,196.90,1,50.97,,,22,200.16,,,,,1,44.31,2,34.63,9,81.89,59,505.09,9,99.68,,,28,239.71,7,80.15,,,10,139.82,1,59.81,,,,,,,2,119.62,4,104.19,26,222.58,1,59.81,4,78.43,2,38.54,,,1,44.31,19,162.66,1,63.21,,,6,83.89,42,359.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.57,,,,,,,,,,,,,1,9.35,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.36,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,11.61,,,,,,,,,,,1,8.53,,,,,,,,,,,,,,,,,,,,,1,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,7.18,,,,,,,,,,,,,,,,,,1,7.18,1,7.18,,,3,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.18,,,,,,,,,,,,,,,1,22.18,,,,,,,,,,,,,,
,,,,20~24,,,,,1,23.33,,,,,,,,,,,,,,1,10.61,,,,,,,1,7.01,,,1,10.61,,,,,,,,,,,,,,,,,,,,,,,1,7.94,,,2,10.36,1,10.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,4.46,1,9.26,,,,,,,,,,,,,,,,1,7.42,,,2,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.39,,,,,,,,,,,,,,
,,,,30~34,,,7,26.22,,,1,14.09,,,,,,,,,,,,,,2,8.76,,,,,,,,,,,,,,,,,1,14.09,,,,,,,,,,,,,,,1,14.09,,,3,15.52,,,,,,,,,1,14.09,1,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,13.06,8,23.60,,,,,,,,,,,,1,10.89,,,,,2,25.86,1,13.06,,,,,,,,,,,1,8.47,,,,,,,,,,,1,8.47,,,,,,,,,,,,,,,,,,,2,38.03,1,8.47,,,,,,,,,,,,
,,,,40~44,,,3,27.95,,,11,46.20,1,12.99,,,,,,1,15.17,1,15.17,1,24.14,1,24.14,1,24.14,1,12.99,,,1,15.17,,,,,1,10.51,,,1,15.17,,,,,,,2,48.29,1,10.51,,,,,,,,,,,2,11.62,,,,,1,24.14,,,1,24.14,,,,,,,,,,,,,,
,,,,45~49,,,17,75.83,,,17,71.04,,,,,,,,1,31.22,,,2,23.25,1,18.53,,,2,62.44,,,,,,,,,1,16.09,1,18.53,2,18.51,,,3,27.76,2,37.05,,,,,,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,9,52.03,,,15,69.73,2,19.30,,,,,,2,17.23,,,,,,,,,1,17.57,,,,,,,,,,,2,33.59,5,32.14,,,,,,,,,,,,,,,,,,,4,27.45,,,1,14.42,,,,,,,1,77.70,,,,,,,,,,,,,,
,,,,55~59,1,18.28,14,83.37,,,9,56.91,4,32.41,1,,,,18.28,2,87.03,,,,,,,,,,,3,91.58,,,,,,,,,3,51.98,5,49.79,1,43.52,4,44.73,3,29.87,,,,,,,,,,,2,31.02,4,50.96,,,,,,,,,,,1,43.52,,,,,,,,,,,,,,
,,,,60~64,3,434.78,6,101.83,,,11,102.45,1,27.79,,,,,,2,51.51,,,,,,,2,29.45,4,83.40,1,42.70,,,,,,,1,42.70,5,54.74,9,78.76,2,51.51,4,47.65,1,31.32,1,27.79,,,,,,,,,,,5,107.87,,,,,,,,,,,1,27.79,,,,,,,,,,,,,,
,,,,65~69,,,6,149.25,,,13,156.59,,,,,,,,,,,,,,,,,,,,1,80.65,1,80.65,,,,,2,43.06,1,80.65,5,96.21,,,3,57.73,1,35.97,,,,,,,,,,,,,1,41.37,,,,,,,,,1,35.97,,,,,,,,,,,,,,,,
,,,,70~74,,,2,67.64,,,3,135.50,,,,,,,,,,,,1,62.54,,,1,86.66,1,73.64,,,,,,,,,,,,,2,147.28,,,1,62.54,,,,,,,,,,,,,,,3,90.06,,,,,1,86.66,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,137.55,3,158.98,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,197.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,1,389.11,,,,,1,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,1,404.86,,,,,,,,,1,398.41,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.73,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,3,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.89,,,,,,,,,,,1,8.89,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,7.43,,,,,,,1,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.41,,,,,,,,,,,,,,,2,23.45,,,,,,,,
,,,,20~24,,,1,,,,,,,,,,,,,,,,,2,6.17,1,5.26,,,,,,,,,,,,,,,1,5.26,1,8.03,,,1,10.40,,,1,7.46,,,,,,,,,2,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,10.65,1,4.51,1,4.51,,,,,,,,,,,,1,7.17,,,1,8.63,,,,,,,,,,,1,8.63,,,,,,,,,,,1,8.63,,,1,8.63,,,,,,,,,,,,,3,6.29,2,17.25,,,,,1,8.63,,,,,,,,,,,,
,,,,30~34,,,2,6.88,,,6,15.12,,,,,,,,,,,,2,7.16,1,9.67,,,,,1,29.85,,,,,,,,,1,11.91,1,8.72,1,11.91,1,11.91,,,2,11.37,,,,,,,,,2,11.37,,,,,,,1,5.68,,,,,,,3,16.02,2,7.70,4,10.68,,,,,,,,
