,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,86.36,1,,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,117.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,80.19,1,71.12,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,95.19,,,,,1,102.56,,,,,,,,,,,,,,,,,2,386.10,,,,,,,,,,,,,,,,,,,,,1,88.81,,,,,,
,,,,45~49,2,111.61,,,,,,,,,,,,,,2,204.50,,,,,,,,1,102.25,,,,,,,,,,,,,1,122.85,1,122.85,,,1,203.25,1,203.25,,,,,,
,,,,50~54,2,364.30,,,,,,,,,,,,,,,,,,,,,,,1,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,153.37,,,,,,,,,,,,,,,,,,,,,2,306.75,1,191.20,,,,,,,,,,,,,,,,,,,,,1,191.20,,,,,,
,,,,60~64,2,308.64,,,,,,,1,154.32,,,,,,4,340.43,,,,,,3,255.32,3,325.03,,,4,275.86,,,,,,,1,189.75,,,,,,,,,,,,,1,189.75,,
,,,,65~69,1,233.64,,,1,233.64,,,,,1,,,,180.51,1,406.50,,,1,,233.64,1,233.64,2,361.01,,,,,1,180.51,,,1,233.64,,,,,,,1,180.51,1,233.64,2,203.67,,,2,250.00,,
,,,,70~74,,,,,,,,,1,277.78,,,,,,,,,,,,,1,334.45,2,303.49,1,277.78,1,549.45,,,,,,,,,,,,,,,,,,,,,2,303.49,,
,,,,75~79,,,,,1,429.18,,,,,,,,,,1,429.18,,,,,,,,2,1058.20,,,,,,,,,,,,,,,,,,,1,529.10,,,1,529.10,2,1058.20,,
,,,,80~84,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.47,,,,,,,,,,,,,,,,
,,,,30~34,1,76.57,,,,,,,,,1,,,,98.52,,,,,,,,,,,,,,,,,,,,,,1,220.75,,,,,,,,,,,,,,,,
,,,,35~39,1,92.25,,,,,,,1,92.25,,,,,,1,92.25,1,72.52,,,,,,,,1,72.52,,,1,186.57,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,186.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.35,,,1,102.35,1,85.25,,,,,,,,,,,,,,,,
,,,,45~49,3,298.80,,,1,114.94,,,,,,,,,,2,199.20,,,1,,99.60,1,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,135.69,,,,,,,,,,,,,,1,135.69,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,275.99,,,,,,,,,,,,,,3,342.08,,,,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,245.70,,,,,,,,,,,,,,2,167.36,1,349.65,,,,1,189.39,2,299.85,,,,,,,1,189.39,,,,,,,1,149.93,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,387.60,1,,,,387.60,2,255.43,2,209.21,3,,435.41,,,1,232.02,,,,,,,,,1,190.48,,,1,190.48,1,232.02,,,,,,,,,,,,
,,,,70~74,1,302.11,1,302.11,,,,,1,302.11,,,,,,1,250.00,,,2,,384.62,,,1,302.11,,,1,250.00,2,384.62,,,,,,,1,529.10,1,529.10,,,,,,,,,,,,
,,,,75~79,,,,,,,1,432.90,,,,,,,,3,961.54,,,1,,432.90,,,,,1,432.90,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1298.70,,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,253.81,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,,87.41,,,,,,,1,87.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,80.65,,,,,,,,,,,,,,,1,102.88,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,121.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,161.55,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.57,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,222.47,,,,,1,111.23,2,222.47,,,,,,,,1,192.31,,,,,,1,101.01,,,1,111.23,,,,,,,,,,,,,1,101.01,,,,,,,,,,
,,,,50~54,,,,,1,263.16,,,,,,,,,,,,1,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,343.25,,,,,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,2,434.78,,,2,188.68,1,217.39,,,,,,,,,,
,,,,60~64,,,,,,,,,2,205.34,1,,,,147.06,1,147.06,2,238.10,1,,147.06,,,,,1,183.15,,,1,147.06,1,147.06,,,1,183.15,,,1,183.15,,,,,2,163.13,,,,,,
,,,,65~69,1,413.22,,,,,1,189.75,5,650.20,,,,,,,,1,237.53,,,,1,237.53,,,,,,,,,,,,,,,,,2,210.97,,,1,189.75,2,301.66,,,,,,
,,,,70~74,2,260.42,,,,,2,362.98,2,260.42,,,,,,1,284.90,1,239.81,,,,1,284.90,1,284.90,,,,,,,1,284.90,1,239.81,,,,,,,,,,,2,479.62,,,,,,
,,,,75~79,,,1,813.01,,,,,1,446.43,,,,,,2,892.86,1,446.43,1,,446.43,,,,,2,576.37,,,,,1,510.20,,,,,,,,,,,,,2,626.96,,,,,,
,,,,80~84,,,,,,,1,1123.60,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,1,699.30,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,83.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.63,,,,,,,,,,,,,,
,,,,40~44,1,78.74,,,,,,,,,,,,,,,,,,,,,1,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,207.25,,,,,,,,,,,,,,2,128.37,,,,,,,,,,,,1,111.73,1,111.73,1,96.62,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,247.83,,,1,134.59,,,,,,,,,,3,185.87,,,,,,,,,,,,4,196.46,,,1,236.97,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,215.52,,,,,,,,,,,,,,3,224.22,,,1,,168.63,,,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.49,,,,,,,,,,,,,,3,370.37,,,,,,2,312.99,,,,,1,156.49,,,,,,,1,190.48,,,1,190.48,,,,,,,,,,,,
,,,,65~69,,,,,,,1,215.05,2,430.11,,,,,,3,237.34,1,179.21,3,,237.34,1,414.94,1,179.21,,,,,,,2,430.11,,,1,414.94,,,,,1,179.21,,,,,,,,,,
,,,,70~74,1,285.71,1,285.71,,,,,,,,,,,,1,440.53,,,3,,451.81,4,394.48,,,,,,,1,228.83,,,1,228.83,2,571.43,,,,,1,285.71,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,800.00,,,1,,420.17,,,,,,,,,1,800.00,1,420.17,,,,,,,,,3,911.85,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,724.64,,,2,865.80,,,,,,,,,1,724.64,,,,,1,1075.27,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3703.70,,,,,,,,,1,2564.10,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,117.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.23,,,,,,,,,,,,,,,,,,
,,,,40~44,4,170.87,,,,,,,,,2,,,,85.43,,,,,,,,2,151.86,,,,,,,1,75.93,,,1,75.93,,,1,75.93,,,,,,,,,,,,,,
,,,,45~49,2,139.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.60,,,,,,,,,,,,,1,111.11,,,,,,,,,,
,,,,50~54,2,120.34,,,,,,,,,2,,,,164.20,,,,,1,,114.42,2,153.37,,,,,2,164.20,1,114.42,,,1,114.42,,,,,,,,,,,,,,,,,,
,,,,55~59,3,212.62,,,,,,,,,2,,,,178.41,,,,,,,,,,1,162.07,,,,,1,198.41,,,,,1,198.41,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,161.03,,,3,,,,375.00,,,,,,,,2,175.44,,,1,355.87,,,1,192.68,,,2,250.00,,,,,,,,,2,175.44,2,175.44,,,,,,
,,,,65~69,2,345.42,1,172.71,1,403.23,,,,,3,,,,290.42,,,1,220.26,2,,193.61,4,387.22,1,172.71,,,,,1,220.26,,,3,660.79,,,1,172.71,1,172.71,,,1,220.26,1,172.71,,,,,,
,,,,70~74,,,,,,,1,288.18,1,228.83,1,,,,228.83,1,448.43,,,1,,448.43,3,297.91,1,228.83,,,1,228.83,,,,,3,526.32,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,384.62,,,,,1,,384.62,6,977.20,,,,,1,384.62,,,,,,,,,,,1,384.62,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1000.00,,,1,,,,1369.86,,,,,,,,1,787.40,,,,,,,,,1,787.40,,,,,,,,,,,,,1,1063.83,,,,,,
,,,,85+,,,,,1,2941.18,,,,,1,,,,2941.18,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,1,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,100.81,,,,,3,302.42,,,,,,,,,,,,,,,,,,,1,80.00,,,1,80.00,,,,,,,,,1,100.81,,,,,,,,,,,,
,,,,40~44,4,166.39,,,,,2,126.82,,,1,,,,190.84,,,,,,,,2,148.04,,,,,,,,,,,,,,,1,94.97,,,,,,,,,,,,,,
,,,,45~49,2,182.32,,,,,2,212.31,,,,,,,,1,106.16,1,195.31,,,,2,98.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,225.12,1,107.99,,,2,215.98,,,,,,,,1,107.99,,,,,,,,1,107.99,,,1,107.99,,,1,107.99,1,121.95,,,2,114.55,,,,,,,,,,,,,,
,,,,55~59,2,376.65,,,,,3,259.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,173.01,,,,,1,188.32,,,,,,,,
,,,,60~64,1,346.02,,,1,200.00,5,361.53,1,346.02,3,,,,339.75,,,,,,,,2,336.70,,,,,,,1,168.35,,,,,1,200.00,,,,,,,1,200.00,,,,,,,,
,,,,65~69,,,,,,,2,422.83,,,2,,,,273.60,3,283.29,,,1,,170.65,,,1,170.65,,,,,3,410.40,,,,,,,,,,,,,1,211.42,,,,,,,,
,,,,70~74,1,438.60,,,,,4,689.66,,,2,,,,247.22,1,284.09,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,1,284.09,1,284.09,,,,,,,,
,,,,75~79,,,1,377.36,,,2,1379.31,1,458.72,1,,,,377.36,8,1273.89,,,,,,,,1,458.72,,,,,1,458.72,,,,,,,1,458.72,,,,,2,917.43,,,,,,,,
,,,,80~84,,,,,1,884.96,2,836.82,,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,2,1769.91,,,,,,,,,2,1587.30,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,1,108.23,,,,,,,,,,,,,,1,,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,234.19,,,,,,,,
,,,,35~39,4,185.19,,,,,,,,,1,,,,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.82,,,,,,,,,,,,,,,,,,,,,1,96.90,2,151.63,,,1,75.82,,,2,85.07,1,96.90,,,,,,,,,1,75.82,,,,,,,,
,,,,45~49,1,106.16,1,86.73,,,,,1,106.16,,,,,,,,1,106.16,,,,,,1,186.22,,,,,,,,,,,2,135.23,,,,,,,1,86.73,,,,,,,,
,,,,50~54,2,146.74,1,103.73,,,,,1,197.24,5,,,,274.73,1,103.73,2,135.96,,,,1,197.24,,,,,,,,,,,1,103.73,,,,,1,103.73,1,116.82,,,,,,,,,,
,,,,55~59,1,141.04,,,,,,,,,4,,,,244.95,,,1,141.04,,,,,,,,,,,,1,311.53,,,,,,,,,,,1,141.04,1,141.04,,,,,,,,
,,,,60~64,3,292.68,,,1,213.68,,,,,2,,,,275.10,,,1,179.53,,,,2,195.12,1,179.53,,,,,,,,,,,,,3,538.60,,,,,,,1,179.53,,,,,,
,,,,65~69,2,422.83,,,,,2,187.79,,,1,,,,375.94,3,225.39,3,281.69,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,1,211.42,,,,
,,,,70~74,,,,,1,227.27,,,,,3,,,,289.30,1,429.18,2,248.76,1,,429.18,1,227.27,,,1,429.18,,,,,,,1,227.27,,,1,429.18,,,,,,,1,274.73,2,335.01,,,,
,,,,75~79,1,413.22,,,,,,,,,3,,,,767.26,,,1,413.22,,,,2,701.75,,,1,350.88,,,,,1,350.88,,,,,,,,,1,413.22,,,,,1,350.88,,,,
,,,,80~84,,,,,1,925.93,1,735.29,,,1,,,,925.93,,,,,,,,,,,,,,,,,,,,1,735.29,,,1,1190.48,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2325.58,,,1,2325.58,,,,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,146.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,126.53,,,,,,,,,,,,,,,,,,1,,204.92,,,1,97.85,,,,,,,,,,,,,,,1,204.92,,,,,,,,,,,,
