,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,64.35,1,,64.35,,,,,,,,,,,1,64.35,,,,,,,,,,
,,,,40~44,,,,,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,99.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,140.65,,,,,,,,,,,,,,,3,421.94,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,2,,232.56,,,,,,1,116.28,,,,,1,116.28,,,,,,,,,,,,,,
,,,,65~69,,,1,123.30,,,,,1,123.30,1,,,,123.30,1,123.30,2,,246.61,,,,,,,,1,123.30,1,123.30,1,123.30,,,,,2,246.61,,,,,,,,
,,,,70~74,,,,,,,1,133.16,,,2,,,,266.31,3,399.47,1,,133.16,,,1,,133.16,,,1,133.16,1,133.16,7,932.09,1,133.16,,,2,266.31,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,435.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,420.17,,,,,,,,,,,,1,420.17,,,,,,,,,,,,,,
,,,,85+,,,,,1,641.03,,,,,,,,,,,,,,,,,1,,641.03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,66.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,63.69,1,,,,63.69,,,1,,63.69,,,,,,,,,,,,,,,,1,63.69,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,71.94,,,,,,,,,,,,,,,,,1,71.94,,,,,1,71.94,,,,,,,,
,,,,50~54,1,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.58,1,91.58,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,123.30,1,123.30,2,246.61,1,123.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.30,,,,
,,,,65~69,,,,,,,2,236.41,1,118.20,2,,,,236.41,,,,,,1,118.20,1,,118.20,,,,,,,1,118.20,,,,,1,118.20,,,1,118.20,,,,
,,,,70~74,,,,,,,1,136.24,,,5,,,,681.20,1,136.24,,,,,,,,,1,136.24,,,,,2,272.48,1,136.24,,,,,,,1,136.24,,,,
,,,,75~79,,,,,,,1,191.94,1,191.94,1,,,,191.94,,,,,,1,191.94,,,,,,,,,,,,,,,,,,1,191.94,,,,,,
,,,,80~84,,,,,,,,,2,869.57,1,,,,434.78,,,,,,,,,,,,,,,,,1,434.78,,,,,,,,,2,869.57,,,,
,,,,85+,,,,,,,,,,,1,,,,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胸腺、心臟與中隔,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.57,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,127.06,,,,,1,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.53,,,,,,,,,,,,
,,,,45~49,1,70.18,,,,,1,70.18,,,1,,,,70.18,,,,,,,,,,,,,,,,,1,70.18,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,137.55,,,,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,
,,,,60~64,,,,,,,,,1,123.00,1,,,,123.00,,,,,,,,,,,,,,,,,,,,,1,123.00,,,,,,,,,,
,,,,65~69,,,,,1,117.79,3,353.36,,,2,,,,235.57,1,117.79,,,,1,117.79,1,,117.79,,,1,117.79,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,276.24,2,276.24,4,,,,552.49,,,1,,138.12,,,,,,1,138.12,1,138.12,,,1,138.12,,,,,2,276.24,,,,,,,,
,,,,75~79,,,,,,,,,1,176.06,1,,,,176.06,,,,,,,,,,,,,2,352.11,,,,,,,,,,,2,352.11,,,,,,
,,,,80~84,,,,,,,1,398.41,,,,,,,,1,398.41,1,,398.41,,,,,,,,,,1,398.41,,,,,,,,,1,398.41,,,,,,
,,,,85+,,,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,584.80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.92,1,70.92,1,70.92,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,128.12,,,,,,,,,,,,
,,,,45~49,1,69.93,1,69.93,,,,,,,1,,,,69.93,,,1,,69.93,,,1,,69.93,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.87,,,,,,,,,1,,,,79.87,1,79.87,1,,79.87,,,1,,79.87,1,79.87,1,79.87,,,1,79.87,,,,,,,,,,,,,,
,,,,55~59,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,124.07,,,,,,,,,,,,,,1,124.07,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,118.48,,,,,,,,,1,,,,118.48,1,118.48,3,,355.45,,,2,,236.97,,,2,236.97,,,2,236.97,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,136.80,,,2,,,,273.60,,,2,,273.60,,,3,,410.40,,,1,136.80,1,136.80,,,,,4,547.20,,,,,,,,,,
,,,,75~79,,,,,1,166.11,,,1,166.11,1,,,,166.11,3,498.34,3,,498.34,,,1,,166.11,,,,,1,166.11,1,166.11,,,1,166.11,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,359.71,3,,1079.14,,,,,,,,1,359.71,,,,,,,1,359.71,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.78,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,131.75,,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,68.68,1,,,,68.68,,,,,,1,68.68,,,,,,,,1,68.68,,,,,,,,,,,,,,,,
,,,,50~54,1,75.41,,,,,,,1,75.41,1,,,,75.41,,,,,,,,,,,,,,,,,1,75.41,1,75.41,,,,,,,,,,,,
,,,,55~59,1,114.81,,,1,114.81,,,1,114.81,,,,,,,,,,,,,,,,,,,,,,1,114.81,,,,,1,114.81,,,1,114.81,,,,
,,,,60~64,,,,,,,,,,,1,,,,130.04,,,1,,130.04,,,,,,,,,,,,,,,,,,,,,,1,130.04,,,,
,,,,65~69,,,,,,,,,1,118.48,,,,,,1,118.48,1,,118.48,,,,,,,,1,118.48,,,,,,,,,1,118.48,,,1,118.48,,,,
,,,,70~74,,,1,134.77,1,134.77,,,1,134.77,1,,,,134.77,1,134.77,,,,1,134.77,1,,134.77,2,269.54,,,,,1,134.77,,,1,134.77,,,1,134.77,3,404.31,,,,
,,,,75~79,,,,,,,,,1,163.40,1,,,,163.40,1,163.40,1,,163.40,1,163.40,,,,,,,,1,163.40,2,326.80,,,,,2,326.80,,,1,163.40,,,,
,,,,80~84,,,,,,,1,312.50,2,625.00,2,,,,625.00,1,312.50,,,,,,,,,,,,,,,1,312.50,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1117.32,,,,,,1,558.66,,,,,,,,,,,,,,,1,558.66,,,,,1,558.66,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,1,,70.52,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,
,,,,45~49,1,67.57,,,,,,,1,67.57,,,,,,,,,,,,,,,,,,,,2,135.14,,,,,,,,,,,,,,,,
,,,,50~54,2,145.88,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,1,72.94,1,72.94,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,202.63,1,,101.32,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,137.93,,,,,,,,,,,,,,,1,137.93,,,,1,137.93,,,,,,,,,,,1,137.93,,,,,,,,
,,,,65~69,,,,,,,3,344.83,5,574.71,1,,,,114.94,1,114.94,,,,,,,,,,,1,114.94,,,,,,,,,2,229.89,,,,,,,,
,,,,70~74,,,,,,,1,135.69,,,,,,,,2,271.37,1,,135.69,,,,,,,,,,1,135.69,,,1,135.69,,,2,271.37,,,,,,,,
,,,,75~79,,,,,,,1,156.25,1,156.25,1,,,,156.25,2,312.50,,,,,,1,,156.25,,,,,,,,,,,,,2,312.50,,,,,,,,
,,,,80~84,,,,,,,,,1,299.40,,,,,,2,598.80,1,,299.40,,,,,,,,,,3,898.20,,,,,,,,,,,,,,,,
,,,,85+,,,1,546.45,,,,,3,1639.34,1,,,,546.45,,,2,,1092.90,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,70.82,,,,,,,,,,,,,,,,,1,70.82,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.84,,,,,,,,,,
,,,,50~54,1,73.80,,,,,,,1,73.80,1,,,,73.80,,,1,,73.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,92.94,,,2,,185.87,,,,,,1,92.94,,,1,92.94,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,136.24,,,,,,,,,,,,,1,136.24,,,,,,,1,136.24,,,,,,,,
,,,,65~69,,,,,,,,,1,120.19,2,,,,240.38,,,2,,240.38,,,,,,,,,,,,,,,,1,120.19,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,387.60,,,3,,387.60,,,,,,,,1,129.20,2,258.40,,,1,129.20,,,,,1,129.20,2,258.40,,,,
,,,,75~79,1,162.07,1,162.07,,,1,162.07,,,2,,,,324.15,,,1,,162.07,,,,,,,,,,,,,,1,162.07,,,,,,,3,486.22,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,502.51,,,,,,,,,,,,,,,,,1,502.51,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.89,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.31
,,,,30~34,,,,,,,,,,,,,,,,,,1,,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.70,,,,,,,,,,,,,,,,,,,,,1,,77.70,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.10,,,,,,,,,,,,,,,,,,,1,64.10,,,,,,,,,,,,,,,,,,,,1,64.10,,,,
,,,,50~54,,,,,1,70.67,,,,,,,,,,,,1,,70.67,1,70.67,,,,1,70.67,1,70.67,,,,,3,212.01,,,,,,,,,,,,
,,,,55~59,1,84.39,,,,,1,84.39,1,84.39,1,,,,84.39,1,84.39,,,,1,84.39,,,,,,,,,,,,1,84.39,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,136.61,,,1,,136.61,1,136.61,,,,,,,,,,,,,,,,,,,,,,1,136.61,1,136.61
,,,,65~69,,,,,,,1,120.92,,,6,,,,725.51,,,1,,120.92,1,120.92,,,,1,120.92,1,120.92,,,,,,,1,120.92,,,,,,,,,3,362.76
,,,,70~74,1,130.55,1,130.55,,,,,,,3,,,,391.64,,,2,,261.10,1,130.55,1,,130.55,1,130.55,,,,,1,130.55,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,165.84,,,,,,,,1,,165.84,,,1,165.84,1,165.84,,,2,331.67,1,165.84,,,1,165.84,,,,,1,165.84
,,,,80~84,,,,,,,,,1,243.31,1,,,,243.31,,,,,,,,,,,,,1,243.31,,,,,1,243.31,,,2,486.62,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,961.54,,,,1,480.77,,,,,,,,,,,1,480.77,1,480.77,,,,,2,961.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.97,,,,,,,,,,,,
,,,,25~29,,,,,1,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.37,,,,,,,,
,,,,40~44,3,222.72,,,,,1,74.24,,,,,,,,,,,,,,,,,,1,74.24,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,2,129.20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,161.94,,,,,,,,,,,,,,1,80.97,,,,1,80.97,1,,80.97,,,,,3,242.91,,,,,,,1,80.97,,,,,,,,
,,,,60~64,1,127.23,,,,,1,127.23,,,,,,,,1,127.23,1,,127.23,1,127.23,,,,,,,,,,,,,,,,,,2,254.45,,,,,,
,,,,65~69,,,,,,,2,248.45,,,,,,,,3,372.67,,,,,,,,,,,2,248.45,4,496.89,1,124.22,,,,,3,372.67,3,372.67,,,,,,
,,,,70~74,,,,,,,,,1,130.55,2,,,,261.10,3,391.64,2,,261.10,,,,,,,,1,130.55,,,,,,,,,,,2,261.10,,,,,,
,,,,75~79,1,165.02,2,330.03,,,,,,,1,,,,165.02,2,330.03,1,,165.02,,,1,,165.02,,,,,2,330.03,,,,,1,165.02,,,1,165.02,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,225.73,3,677.20,,,,,,,,,,,,,2,451.47,,,,,,,,,1,225.73,,,,,,
,,,,85+,,,,,1,456.62,1,456.62,,,1,,,,456.62,,,,,,,,,,,,,,,2,913.24,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,81.57,1,81.57,,,,,,,,,,,,1,81.57,,,,,,,,,,,,,,,1,81.57,,,,,,,,,,,,,,
,,,,40~44,,,1,76.92,,,,,,,,,,,,,,,,,,,,,,1,76.92,,,,,1,76.92,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,66.80,,,,,,,,1,,66.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,136.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.03,,,,,,,,,,,,,,
,,,,55~59,2,153.26,,,,,1,76.63,,,,,,,,1,76.63,3,,229.89,,,,,,,,,,1,76.63,,,,,,,,,2,153.26,,,,,,
,,,,60~64,1,114.55,,,,,,,1,114.55,,,,,,,,,,,1,114.55,,,,,,,,,,1,114.55,,,,,,,1,114.55,,,,,,
