,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,56.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,39.17,,,,,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,40.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.97,,,,,,,,,,,,,,,,
,,,,40~44,2,90.01,,,,,,,,,2,,,,90.01,,,,,,1,,45.00,,,,,,,,,,,,,1,45.00,,,2,90.01,,,,,,,,,,,,,,,,
,,,,45~49,1,57.05,,,,,,,,,,,,,,,,,,,,,,1,57.05,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,189.04,,,,,1,94.52,,,2,,,,189.04,,,,,,,,,1,94.52,,,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,78.74,,,,,,,6,,,,472.44,,,,,,,,,1,78.74,1,78.74,,,,,,,,,2,157.48,,,2,157.48,,,,,,,,,,,,,,,,
,,,,60~64,1,86.51,,,,,,,,,5,,,,432.53,,,,,,2,,173.01,3,259.52,,,1,86.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,96.71,,,,,,1,,96.71,7,676.98,2,193.42,,,,,1,96.71,,,1,96.71,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,118.48,,,,,4,,,,473.93,,,,,,1,,118.48,5,592.42,1,118.48,,,1,118.48,,,1,118.48,,,2,236.97,,,,,,,,,,,,,,,,,,
,,,,75~79,1,210.97,,,,,,,,,3,,,,632.91,,,,,,,,,1,210.97,2,421.94,1,210.97,1,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,427.35,,,,,,,,,,,,,,,,2,854.70,1,427.35,,,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.53,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.21,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,41.88,,,1,41.88,,,,,,,,,,,,,,,,,,,,1,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,46.15,,,,,,1,,46.15,1,46.15,,,,,2,92.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,2,109.29,,,,,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,1,90.66,,,,,1,90.66,,,,,,,1,90.66,,,,,,,,,,,,,,,,,,
,,,,55~59,1,81.70,,,,,1,81.70,,,3,,,,245.10,,,,2,163.40,3,,245.10,1,81.70,,,,,,,,,,,,,,,1,81.70,,,,,,,,,,,,,,,,
,,,,60~64,1,89.13,,,,,1,89.13,,,2,,,,178.25,,,,1,89.13,3,,267.38,,,1,89.13,1,89.13,,,,,,,,,,,,,2,178.25,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,102.15,,,,,,3,,306.44,,,1,102.15,,,1,102.15,,,,,2,204.29,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,116.69,,,,,,,1,,,,116.69,,,,1,116.69,5,,583.43,1,116.69,,,2,233.37,5,583.43,,,,,1,116.69,1,116.69,,,1,116.69,,,,,,,,,,,,,,
,,,,75~79,1,200.40,,,,,,,,,,,,,,,,,1,200.40,,,,3,601.20,,,1,200.40,2,400.80,,,,,1,200.40,,,,,3,601.20,,,,,,,,,,,,,,
,,,,80~84,,,,,1,432.90,,,,,,,,,,1,,432.90,,,2,,865.80,1,432.90,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.15,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,42.92,,,,,,,,,,,,,,,,,,,,,,,1,42.92,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,43.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.48,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,42.96,,,,,,,,,,,,,,,,,,1,42.96,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.56,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,,,,,,,,,,,1,45.56,,,,,,,,,1,45.56,,,,,,,,
,,,,45~49,3,156.17,,,,,,,,,1,,,,52.06,1,,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,87.95,,,,1,87.95,,,,1,87.95,,,,,,,1,87.95,,,,,1,87.95,,,,,1,87.95,,,1,87.95,,,,,,,,
,,,,55~59,1,81.77,1,81.77,,,,,,,5,,,,408.83,,,,,,1,,81.77,1,81.77,2,163.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,181.00,1,,90.50,1,90.50,,,,1,90.50,1,90.50,,,,,,,,,,,2,181.00,,,,,,,,,,,,,,,,,,
,,,,65~69,1,97.85,,,,,,,,,2,,,,195.69,,,,5,489.24,,,,4,391.39,1,97.85,,,1,97.85,,,,,1,97.85,1,97.85,1,97.85,1,97.85,,,1,97.85,1,97.85,1,97.85,1,97.85,,,,
,,,,70~74,,,,,2,217.39,,,1,108.70,3,,,,326.09,,,,3,326.09,,,,2,217.39,,,1,108.70,,,,,,,3,326.09,3,326.09,2,217.39,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,158.23,1,,158.23,2,316.46,,,,1,158.23,,,,,,,,,,,,,2,316.46,,,,,,,,,1,158.23,,,2,316.46,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,366.30,1,366.30,,,,,,1,366.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,45.25,,,,,,,,,,,,,,1,,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,45.07,,,,,,,,,,,,,,,,,,1,45.07,,,,,,,,,,,,,,,1,45.07,,,,,,,,,,,,,,,,
,,,,40~44,1,45.91,,,,,,,,,,,,,,1,,45.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,51.55,,,1,51.55,,,,,,,,,,2,,103.09,,,,,,1,51.55,,,,,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,81.30,,,,,,,,,,,,,,,,,,,,,,1,81.30,,,,,,,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,166.11,,,,,,,4,332.23,,,,,,1,,83.06,,,,,,1,83.06,,,1,83.06,,,,,,,,,,,,,,,,,1,83.06,,,,,,,,,,
,,,,60~64,,,,,1,89.29,,,1,89.29,,,,,,1,,89.29,1,89.29,,,,2,178.57,1,89.29,,,,,,,,,,,,,,,1,89.29,,,,,,,,,,,,,,
,,,,65~69,,,1,100.81,,,,,1,100.81,,,,,,,,,3,302.42,,,,,,1,100.81,,,,,,,,,2,201.61,1,100.81,,,,,1,100.81,1,100.81,,,,,,,,,,
,,,,70~74,,,,,,,,,5,554.94,,,,,,,,,1,110.99,,,,,,,,,,,,,,1,110.99,,,,,,,,,,,2,221.98,,,,,,,,,,
,,,,75~79,,,,,,,1,153.85,3,461.54,1,,,,153.85,,,,3,461.54,,,,,,,,,,,,,,,,1,153.85,,,,,,,1,153.85,,,,,,,,,,,,
,,,,80~84,,,1,325.73,,,,,,,,,,,,,,,2,651.47,1,,325.73,1,325.73,,,,,,,1,325.73,,,2,651.47,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,1,666.67,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.80,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,51.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.00,,,,,,,,
,,,,35~39,1,46.53,,,,,,,,,,,,,,,,,,,,,,,,1,46.53,,,,,,,,,,,,,,,1,46.53,,,,,,,,,,,,,,
,,,,40~44,1,46.84,,,,,,,,,,,,,,,,,,,,,,1,46.84,,,,,1,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.56,,,,,1,50.56,,,,,,,,1,,50.56,3,151.67,,,,,,,,,,,,,,1,50.56,,,,,1,50.56,,,2,101.11,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,70.97,,,,,,,,2,141.94,1,70.97,,,,,,,,,1,70.97,,,,,,,,,,,1,70.97,,,,
,,,,55~59,1,95.60,,,,,,,,,,,,,,,,,6,573.61,,,,,,,,2,191.20,,,2,191.20,,,1,95.60,,,,,,,,,,,,,,,1,95.60,,,,
,,,,60~64,,,,,,,,,,,1,,,,88.50,,,,4,353.98,1,,88.50,,,1,88.50,3,265.49,,,,,,,,,,,1,88.50,,,,,,,,,,,,,,,1,88.50
,,,,65~69,2,203.46,,,,,1,101.73,,,2,,,,203.46,,,,1,101.73,,,,1,101.73,,,1,101.73,1,101.73,1,101.73,2,203.46,1,101.73,,,3,305.19,,,1,101.73,,,,,1,101.73,,,,,1,101.73
,,,,70~74,1,112.36,,,1,112.36,,,1,112.36,1,,,,112.36,,,,2,224.72,,,,,,5,561.80,4,449.44,,,3,337.08,,,,,,,3,337.08,,,2,224.72,1,112.36,,,,,,,,,,
,,,,75~79,,,1,151.06,1,151.06,1,151.06,,,,,,,,,,,1,151.06,,,,,,,,1,151.06,,,2,302.11,,,1,151.06,,,3,453.17,,,,,,,,,,,,,,,2,302.11
,,,,80~84,,,,,,,,,,,,,,,,,,,2,613.50,,,,,,,,,,,,,,,,,,,,2,613.50,,,,,,,,,,,,,1,306.75,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,1,606.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,83.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,60.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.60,,,1,46.60,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,46.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,47.33,,,,,,,,,,,,,,,,,1,47.33,,,,,,,,,,,,,,
,,,,35~39,2,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,95.56,,,,,,,,,,,,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,49.85,,,,,,,1,49.85,,,,,,2,,99.70,,,,,,,,,,,,,,,,1,49.85,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,124.92,,,,,,,3,187.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,100.91,,,,,1,100.91,,,,,,,,,2,201.82,,,,,,,,,,,,1,100.91,1,100.91,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,90.66,1,90.66,1,90.66,1,,,,90.66,1,,90.66,,,,,,1,90.66,,,1,90.66,,,1,90.66,2,181.32,1,90.66,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,98.91,,,,,,,3,296.74,,,,,,,,,1,98.91,1,,98.91,3,296.74,2,197.82,,,,,1,98.91,2,197.82,1,98.91,,,,,,,1,98.91,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,336.32,,,,,,1,,112.11,3,336.32,1,,112.11,1,112.11,,,,,,,1,112.11,2,224.22,2,224.22,,,,,,,3,336.32,,,,,,,,,,,,
,,,,75~79,1,144.93,,,,,1,144.93,4,579.71,,,,,,2,,289.86,2,289.86,,,,2,289.86,,,,,,,,,2,289.86,,,,,1,144.93,,,3,434.78,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,284.09,,,,,,1,,284.09,2,568.18,,,,,,,,,,1,284.09,,,2,568.18,2,568.18,,,,,,,1,284.09,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,564.97,,,,1,564.97,,,,,,,,,,,,,,,2,1129.94,,,2,1129.94,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,48.31,,,,,,,,,,,,,,,,,1,48.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.76,,,,,,,,,,,,,,,,,,,,,,1,50.76,,,,,,,,,,,,,,,,,,,,,1,50.76,,,,,,,,,,
,,,,35~39,,,,,1,48.45,,,,,1,,,,48.45,,,,,,1,,48.45,1,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,189.84,,,,,,,,,1,,,,47.46,,,,,,,,,,,,,,,,,,,,,,,1,47.46,,,,,,,2,94.92,,,,,,,,,,
,,,,45~49,2,100.15,,,,,1,50.08,,,1,,,,50.08,,,,,,2,,100.15,,,,,1,50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,59.56,,,,,,,,,1,59.56,,,,,,,,,,1,59.56,,,,,,,,,,,,,1,59.56,3,178.68,,,,,,,,,,
,,,,55~59,1,98.91,,,1,98.91,,,,,2,,,,197.82,,,,2,197.82,,,,1,98.91,2,197.82,,,,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,
,,,,60~64,1,90.91,3,272.73,1,90.91,1,90.91,,,7,,,,636.36,1,,90.91,,,,,,,,1,90.91,,,,,,,,,,,,,1,90.91,,,,,,,1,90.91,,,,,,,,
,,,,65~69,1,100.81,,,,,,,,,3,,,,302.42,1,,100.81,1,100.81,,,,3,302.42,1,100.81,,,,,,,,,1,100.81,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,456.62,4,,456.62,2,228.31,,,,3,342.47,2,228.31,2,228.31,,,,,1,114.16,1,114.16,2,228.31,,,1,114.16,1,114.16,1,114.16,1,114.16,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,143.27,5,716.33,,,,4,573.07,,,1,143.27,1,143.27,,,,,,,1,143.27,,,,,,,,,5,716.33,,,,,,,,
,,,,80~84,,,,,,,2,527.70,,,2,,,,527.70,,,,,,,,,1,263.85,,,,,,,,,,,,,1,263.85,,,1,263.85,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
