,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,胰,,結直腸癌,,睪丸,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,1,76.45,,,,,1,76.45,,,,,,,,,,,,,,,,,,,1,76.45,1,76.45,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,183.99,,,,,,,,,5,,,,459.98,,,,,,,,,,,,,,,,,,1,92.00,1,92.00,,,,,,,,,,,,
,,,,50~54,2,192.12,,,,,,,,,2,,,,192.12,,,1,,96.06,,,,,,,,,2,192.12,1,96.06,,,,,,,,,,,,,,,,
,,,,55~59,,,1,142.05,,,,,,,,,,,,,,,,,1,,142.05,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,263.16,,,,,,,,,2,,,,263.16,,,1,,131.58,2,,263.16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,163.13,2,,,,326.26,,,1,,163.13,,,,1,,163.13,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,219.30,,,,,,,,,6,,,,1315.79,,,,,,3,,657.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,342.47,,,,,,1,,342.47,1,,342.47,1,342.47,,,,,1,342.47,,,,,,,,,,,,,,
,,,,80~84,,,,,1,781.25,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,1,103.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.83,,,1,81.83,,,,,,,,,,,,
,,,,35~39,3,221.24,,,,,,,,,1,,,,73.75,,,,,,,,,1,,73.75,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,163.13,,,,,,,,,2,,,,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.69,,,,,,,,,,,,,,,1,89.69,,,,
,,,,50~54,3,278.04,,,,,1,92.68,,,,,,,,1,92.68,2,,185.36,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,
,,,,55~59,,,,,,,1,141.04,,,2,,,,282.09,,,,,,,,,,,,1,141.04,,,1,141.04,1,141.04,,,,,,,,,,,,,,
,,,,60~64,2,266.31,,,,,,,,,6,,,,798.93,,,2,,266.31,1,,133.16,1,,133.16,,,,,,,,,,,,,,,,,,,,,1,133.16
,,,,65~69,,,1,154.80,,,,,,,2,,,,309.60,,,,,,1,,154.80,,,,,,,,,,,,,,1,154.80,,,,,,,,,1,154.80
,,,,70~74,,,,,1,223.21,,,1,223.21,5,,,,1116.07,,,,,,4,,892.86,,,,,,1,223.21,1,223.21,,,,,,,1,223.21,,,,,1,223.21,,
,,,,75~79,1,305.81,1,305.81,,,,,,,,,,,,,,,,,,,,,,,1,305.81,,,,,,,2,611.62,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,775.19,2,,1550.39,,,,1,775.19,,,,,,,1,775.19,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,84.46,,,,,,,,,,,,,,,,,,,,,,1,,84.46,,,,,1,84.46,,,,,,,,,,,,,,,,
,,,,35~39,1,74.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,,,,,
,,,,40~44,1,81.37,,,1,81.37,,,1,81.37,,,,,,,,1,,81.37,,,,1,,81.37,,,,,,,,,1,81.37,,,,,,,,,,,,
,,,,45~49,5,449.24,,,,,,,1,89.85,,,,,,1,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.42,,,,,1,90.42,1,90.42,,,,,,1,90.42,3,,271.25,,,,,,,1,90.42,,,,,1,90.42,,,,,,,,,,,,,,
,,,,55~59,1,137.74,,,,,,,,,,,,,,3,413.22,,,,,,,,,,,,2,275.48,,,,,,,1,137.74,,,,,,,,,,
,,,,60~64,1,132.45,,,,,,,2,264.90,,,,,,2,264.90,,,,,,,,,,,,,,,,,,,,,,1,132.45,,,,,,,,
,,,,65~69,,,1,155.04,,,,,3,465.12,,,,,,1,155.04,,,,,,,1,,155.04,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,426.44,1,213.22,,,,,2,426.44,1,,,,213.22,2,426.44,,,,,,,,,,2,426.44,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,288.18,,,1,288.18,2,576.37,1,,,,288.18,,,,,,,,,1,,288.18,1,288.18,2,576.37,,,,,,,,,1,288.18,,,,,,,,
,,,,80~84,,,,,,,1,751.88,2,1503.76,1,,,,751.88,3,2255.64,,,,1,,751.88,,,,,,1,751.88,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1428.57,,,,,,,1,,1428.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,73.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.69,,,,,,,,,,,,
,,,,30~34,1,84.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.03,,,,,,,,,1,,,,82.03,,,,,,,,,,,,,,,,,,1,82.03,,,1,82.03,,,,,,,,,,
,,,,45~49,2,177.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.89,,,,,1,88.89,,,,,,,,
,,,,50~54,,,,,,,,,3,263.16,,,,,,,,,,,,,,,,,1,87.72,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,248.76,,,,,,,,1,,124.38,,,,,,,1,124.38,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,443.13,,,1,147.71,,,2,295.42,,,,,,,,,,,,,,,,,1,147.71,1,147.71,,,1,147.71,,,,,,,,,,,,,,
,,,,65~69,3,439.24,,,,,,,1,146.41,,,,,,1,146.41,3,,439.24,,,,1,,146.41,,,,,1,146.41,2,292.83,,,,,,,1,146.41,,,,,,
,,,,70~74,1,204.08,,,,,1,204.08,2,408.16,,,,,,,,2,,408.16,,,,,,,,,1,204.08,,,2,408.16,,,,,,,2,408.16,,,,,,
,,,,75~79,,,1,297.62,,,1,297.62,1,297.62,,,,,,,,1,,297.62,1,,297.62,,,,,,,,,,1,297.62,,,,,,,2,595.24,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,628.93,,,,,,,,,,,,,,,,2,1257.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,喉,,,結直腸癌,,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,85.76,,,,,,,,,,,,1,85.76,,,,,,,,,,,,,,,,,,
,,,,35~39,2,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,321.54,,,,,1,80.39,,,,,,,,,,,,,,,,,,,1,80.39,,,1,80.39,,,,,,,,,,,,,,,,
,,,,45~49,1,84.60,,,,,,,1,84.60,,,,,,,,1,,84.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,93.55,2,187.09,,,,,,,,,,,,,,2,,187.09,,,,,,,,,,,,,1,93.55,,,,,,,,,,,,,,
,,,,55~59,2,218.82,,,,,1,109.41,1,109.41,2,,,,218.82,,,,,,1,,109.41,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,153.37,,,,,5,766.87,,,,,,,,1,153.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,147.06,1,147.06,,,3,441.18,,,2,,,,294.12,1,147.06,1,,147.06,,,,1,,147.06,,,1,147.06,,,1,147.06,,,,,,,,,,,,,,
,,,,70~74,,,,,2,391.39,4,782.78,2,391.39,1,,,,195.69,,,1,,195.69,,,,,,,,,,,,,1,195.69,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,289.02,,,2,,,,578.03,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,531.91,1,,531.91,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,1428.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,3,261.78,,,1,87.26,,,,,,,,,,,,,,,,,,1,,87.26,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,328.68,,,,,1,82.17,2,164.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,167.36,,,,,,,2,167.36,,,,,,,,,,,,,,,,,,,,,,,,,1,83.68,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,287.36,1,,,,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.46,,,,,,,3,307.38,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,464.40,,,,,,,1,154.80,,,,,,,,,,,1,,154.80,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,146.84,1,146.84,,,,,1,146.84,,,,,,1,146.84,3,,440.53,,,,,,,,,2,293.69,1,146.84,,,,,1,146.84,,,,,,,,,,
,,,,70~74,1,186.22,,,,,,,1,186.22,,,,,,,,4,,744.88,,,,,,,1,186.22,,,,,1,186.22,,,,,,,,,,,,,,
,,,,75~79,1,285.71,,,,,1,285.71,2,571.43,,,,,,1,285.71,,,,,,,,,,,,1,285.71,,,,,,,2,571.43,,,,,,,,,,
,,,,80~84,1,510.20,,,,,1,510.20,2,1020.41,,,,,,,,2,,1020.41,1,,510.20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,1,,,,81.77,,,,,,,,,,,,,,,,1,81.77,,,,,,,,,,,,,,,,
,,,,35~39,1,91.74,,,,,,,2,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,79.87,,,,,,,,,,,,,,,,,,,,,,1,,79.87,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,85.11,,,,,,,,,,,,,,,,,,,1,85.11,,,,,,,1,85.11,,,,,,,,,,
,,,,50~54,3,280.90,1,93.63,,,,,1,93.63,,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,292.97,1,97.66,,,,,2,195.31,,,,,,2,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,153.61,,,,,,,2,307.22,,,,,,3,460.83,,,,,,,,,,,,,,,,1,153.61,,,1,153.61,,,1,153.61,,,,,,
,,,,65~69,3,444.44,,,1,148.15,1,148.15,2,296.30,,,,,,,,,,,,,,1,,148.15,,,,,,,,,,,,,,,1,148.15,,,,,,
,,,,70~74,,,,,,,1,178.25,3,534.76,,,,,,3,534.76,1,,178.25,,,,1,,178.25,,,,,,,,,,,,,1,178.25,,,2,356.51,,,,
,,,,75~79,1,294.99,,,,,,,,,2,,,,589.97,,,,,,2,,589.97,,,,,,,,,,,,,,1,294.99,,,,,,,,,,
,,,,80~84,,,,,,,1,429.18,,,,,,,,,,,,,,,,,,,1,429.18,,,,,,,1,429.18,1,429.18,,,,,1,429.18,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,1,1204.82,,,,,,,,,1,1204.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,1,79.37,,,,,,,1,79.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,190.66,,,,,2,190.66,,,,,,,,,,,,,1,,95.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,160.38,,,,,1,80.19,2,160.38,1,,,,80.19,,,,,,,,,,,,1,80.19,,,,,,,,,1,80.19,1,80.19,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,84.53,,,,,,,,,1,84.53,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,189.04,1,,,,94.52,,,,,,,,,,,,,,,,,,,,,,1,94.52,,,,,,,,,,
,,,,55~59,1,95.69,,,,,3,287.08,1,95.69,2,,,,191.39,,,,,,,,,,,,2,191.39,,,,,,,1,95.69,,,,,,,,,,,,
,,,,60~64,2,295.86,1,147.93,,,1,147.93,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,,1,147.93,,,1,147.93,,,,,,,,
,,,,65~69,3,448.43,,,1,149.48,1,149.48,,,1,,,,149.48,,,1,,149.48,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,356.51,,,,,2,356.51,,,4,,,,713.01,1,178.25,,,,,,,,,,1,178.25,,,,,1,178.25,,,,,,,,,,,,,,
,,,,75~79,2,569.80,,,1,284.90,,,,,1,,,,284.90,,,,,,,,,,,,,,1,284.90,1,284.90,,,1,284.90,,,,,,,,,,,,
,,,,80~84,1,395.26,,,,,,,,,1,,,,395.26,,,2,,790.51,,,,,,,1,395.26,,,,,,,,,,,,,1,395.26,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.05,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.79,,,,,,,,,,,,,,,,,,
,,,,40~44,2,165.70,,,,,,,5,414.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,84.96,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,92.85,,,,,2,,,,185.70,1,92.85,,,,,,,,,,,,,,2,185.70,,,,,,,,,,,,,,,,
,,,,55~59,2,187.27,,,,,,,2,187.27,,,,,,1,93.63,,,,,,,,,,,,,,1,93.63,,,,,1,93.63,,,,,,,,,,
,,,,60~64,,,,,,,,,2,268.10,2,,,,268.10,4,536.19,2,,268.10,2,,268.10,1,,134.05,,,,,2,268.10,,,,,,,2,268.10,,,,,,,,
,,,,65~69,3,500.00,,,,,,,1,166.67,3,,,,500.00,2,333.33,,,,,,,,,,,,,,,,,,1,166.67,,,,,,,,,,,,
,,,,70~74,1,172.12,,,2,344.23,1,172.12,2,344.23,1,,,,172.12,,,,,,,,,,,,,,,,,,1,172.12,,,3,516.35,2,344.23,,,,,,,,
,,,,75~79,,,,,,,1,269.54,,,1,,,,269.54,1,269.54,,,,,,,,,,,,,,1,269.54,,,,,,,1,269.54,,,,,,,,
,,,,80~84,2,851.06,,,,,2,851.06,1,425.53,,,,,,,,,,,,,,1,,425.53,2,851.06,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,其它淋巴瘤,,直腸與肛門,,胃,,消化器官其他分界不明部位,,結直腸癌,,,,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
