,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,胰,,,胸腺、心臟與中隔,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,1,,,,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.99,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,95.88,,,,,,,,,,,,,,,,,,1,,95.88,,,,,,,,,,1,95.88,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,213.45,,,,,,2,,213.45,,,,,,,,,,,,,,,,,,,,,,1,106.72,,,,,,,,,,
,,,,50~54,,,,,,,,,4,557.10,,,,,,1,,139.28,1,,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,215.98,,,,,,,1,215.98,,,,,,,,,1,,215.98,,,,,,,,,,,1,215.98,,,1,215.98,,,,,1,215.98,,,,,,,,
,,,,60~64,,,,,,,1,174.22,3,522.65,,,,,,1,,174.22,,,,,,,,,,,,,,,,1,174.22,,,1,174.22,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,3,,561.80,,,,,,,1,187.27,,,,,2,374.53,,,,,,,,,,,1,187.27,,,,
,,,,70~74,,,,,1,206.61,1,206.61,,,,,,,,,,,2,,413.22,,,,1,,206.61,,,,,,,2,413.22,,,,,,,,,,,1,206.61,,,,
,,,,75~79,,,,,,,,,3,993.38,,,,,,,,,1,,331.13,,,,,,,,,,,,,1,331.13,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1058.20,1,529.10,,,,,,2,,1058.20,2,,1058.20,1,,529.10,,,,,,,,,,,,,,2,1058.20,,,,,1,529.10,3,1587.30,,,,
,,,,85+,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,719.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,1,149.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,96.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.62,,,,,,,,,,
,,,,35~39,1,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.66,,,,,,,,,,,,,1,90.66,,,,,,,,
,,,,40~44,3,280.64,,,,,,,,,1,,,,93.55,,,,2,,187.09,1,,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,207.25,1,103.63,,,,,1,103.63,3,,,,310.88,,,,,,,,,,,,,,,1,103.63,,,,,,,,,,,,,2,207.25,,,,,,
,,,,50~54,1,130.89,,,1,130.89,,,,,1,,,,130.89,,,,1,,130.89,,,,,,,,,,,,,,,1,130.89,,,,,,,,,,,,,,
,,,,55~59,,,,,1,213.22,,,,,1,,,,213.22,,,,,,,1,,213.22,,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,7,,,,1263.54,,,,,,,2,,361.01,2,,361.01,,,,,1,180.51,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,181.16,,,,,1,,,,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,421.05,,,,,,,,,,,,,,,,,,,1,210.53,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,314.47,1,314.47,,,2,,,,628.93,,,,,,,2,,628.93,,,,1,314.47,,,,,,,,,1,314.47,,,,,,,,,,,,
,,,,80~84,,,,,1,520.83,3,1562.50,,,1,,,,520.83,1,,520.83,1,,520.83,1,,520.83,,,,1,520.83,,,,,,,,,,,,,,,,,1,520.83,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,97.09,,,1,,,,97.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,101.94,,,,,,,,,,,,,,,,,1,,101.94,,,,,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,
,,,,50~54,3,381.68,1,127.23,,,,,,,,,,,,,,,,,,,,,,,,1,127.23,,,1,127.23,,,,,,,,,,,,,,,,,,
,,,,55~59,1,194.17,,,,,,,1,194.17,3,,,,582.52,,,,,,,,,,,,,,,1,194.17,,,,,,,1,194.17,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,374.53,1,,187.27,,,,,,,,,,1,187.27,1,187.27,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,183.49,,,3,,,,550.46,,,,1,,183.49,,,,1,,183.49,,,,,,,1,183.49,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,213.68,,,,,,,,,,1,,213.68,,,,,,,,,1,213.68,1,213.68,,,,,,,,,,,,
,,,,75~79,,,,,,,3,849.86,,,2,,,,566.57,1,,283.29,3,,849.86,2,,566.57,,,,,,,,,,1,283.29,,,3,849.86,,,,,,,,,,,,
,,,,80~84,,,,,,,1,500.00,,,2,,,,1000.00,2,,1000.00,,,,,,,1,,500.00,,,2,1000.00,1,500.00,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,719.42,,,,,1,,,,719.42,,,,2,,1438.85,,,,1,,719.42,,,,,,,,,,,3,2158.27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,1,,,,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,
,,,,40~44,2,181.00,1,90.50,,,,,2,181.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.50,,,,,1,90.50,,,,
,,,,45~49,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,119.76,,,,,,,3,359.28,,,,,,,,,,,,,,,,,,1,119.76,,,,,,,,,,,,,1,119.76,1,119.76,,,,,,
,,,,55~59,,,,,,,,,2,355.24,,,,,,,,,1,,177.62,,,,1,,177.62,,,,,,,,,,,,,,,1,177.62,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,199.60,1,,199.60,,,,,,,,,1,199.60,,,2,399.20,,,,,,,1,199.60,,,,,,,,
,,,,65~69,,,,,,,,,4,761.90,,,,,,,,,4,,761.90,1,,190.48,,,,,,,,,,,,,,,,,,,,,,,,1,190.48,1,190.48
,,,,70~74,,,,,,,2,417.54,2,417.54,,,,,,,,,2,,417.54,,,,,,,,,,,1,208.77,2,417.54,,,,,,,2,417.54,,,,,1,208.77,,
,,,,75~79,,,,,2,533.33,,,5,1333.33,,,,,,,,,2,,533.33,,,,,,,,,,,,,1,266.67,1,266.67,,,,,,,,,,,1,266.67,,
,,,,80~84,,,,,1,478.47,,,,,,,,,,,,,1,,478.47,1,,478.47,,,,,,1,478.47,,,,,,,1,478.47,,,1,478.47,1,478.47,,,,,1,478.47
,,,,85+,,,,,,,,,1,775.19,,,,,,,,,1,,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,結直腸癌,,腎,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.72,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,92.17,,,,,,,,,1,,,,92.17,,,,,,,1,,92.17,1,,92.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,191.39,,,,,,,,,,1,,95.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,116.14,,,,,1,,,,116.14,,,,,,,,,,,,,,,,,1,116.14,,,,,,,,,,,1,116.14,,,,,,
,,,,55~59,1,157.73,1,157.73,,,,,,,3,,,,473.19,,,,,,,,,,3,,473.19,,,,,,,1,157.73,,,,,,,1,157.73,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,426.44,,,,,,,,,,,,,,,1,213.22,,,,,2,426.44,,,,,,,,,,,,,,
,,,,65~69,1,190.48,,,,,,,,,3,,,,571.43,,,,1,,190.48,,,,1,,190.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,210.08,,,4,,,,840.34,,,,,,,,,,1,,210.08,,,,,,,,,2,420.17,,,,,,,1,210.08,,,,,,
,,,,75~79,,,,,1,257.07,,,,,2,,,,514.14,,,,,,,2,,514.14,3,,771.21,,,,,,,,,,,1,257.07,,,,,1,257.07,,,,,,
,,,,80~84,,,,,,,,,,,4,,,,2040.82,1,,510.20,,,,,,,3,,1530.61,,,,,,,,,,,,,1,510.20,1,510.20,,,,,,,,
,,,,85+,,,,,,,,,1,694.44,1,,,,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,107.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,94.88,1,,,,94.88,,,,1,,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,97.28,,,,,,2,,194.55,,,,,,,2,,194.55,,,,,,,,,,,,,1,97.28,,,,,,,,,,
,,,,50~54,3,323.97,,,,,1,107.99,1,107.99,,,,,,1,,107.99,1,,107.99,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,146.20,,,,,,,1,146.20,,,,,,,,,2,,292.40,,,,1,,146.20,,,,,,,1,146.20,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,
,,,,65~69,1,190.11,,,,,,,3,570.34,,,,,,,,,4,,760.46,1,,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,213.68,,,,,,,,,,,,,,,2,,427.35,1,213.68,,,1,213.68,,,,,,,,,,,1,213.68,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,515.46,,,,1,,257.73,,,1,257.73,1,257.73,,,,,,,,,1,257.73,2,515.46,,,,,,
,,,,80~84,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,1,476.19,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,653.59,,,,1,,653.59,,,,,,,,,1,653.59,1,653.59,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.36,,,,,,,,
,,,,40~44,1,94.07,,,,,4,376.29,,,,,,,,,,,,,,1,,94.07,,,,,,,,,,,,,,,,1,94.07,,,,,,,,,,
,,,,45~49,2,195.69,,,,,,,1,97.85,,,,,,,,,,,,1,,97.85,,,,,,,,,,1,97.85,,,1,97.85,,,,,,,,,,,,
,,,,50~54,1,104.17,,,,,4,416.67,,,1,,,,104.17,,,,,,,,,,,,,,,1,104.17,,,,,,,2,208.33,,,,,,,,,,,,
,,,,55~59,1,135.32,1,135.32,,,4,541.27,,,1,,,,135.32,,,,,,,,,,,,,,,,,1,135.32,,,,,,,1,135.32,,,,,,,,,,
,,,,60~64,,,,,,,2,443.46,,,1,,,,221.73,,,,,,,1,,221.73,,,,1,221.73,,,,,,,1,221.73,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,766.28,1,191.57,3,,,,574.71,,,,,,,,,,,,,,,,,2,383.14,,,,,,,,,1,191.57,,,,,,,,
,,,,70~74,,,,,,,3,632.91,,,1,,,,210.97,,,,,,,,,,,,,,,,,1,210.97,,,,,,,1,210.97,,,,,,,,,,
,,,,75~79,,,,,2,510.20,1,255.10,1,255.10,2,,,,510.20,,,,1,,255.10,,,,,,,,,,,1,255.10,,,1,255.10,,,,,,,,,,,,,,
,,,,80~84,1,452.49,,,,,1,452.49,,,1,,,,452.49,,,,1,,452.49,,,,,,,,,,,,,,,1,452.49,,,,,,,,,,,,,,
,,,,85+,,,,,2,1234.57,,,,,1,,,,617.28,,,,,,,,,,1,,617.28,,,,,,,,,1,617.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,食道,,,胰,,,喉,,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,1,101.52,,,,,,,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,94.79,,,1,94.79,1,94.79,,,2,,,,189.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,203.87,1,101.94,,,,,,2,,203.87,1,,101.94,,,,,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,129.03,,,1,,,,129.03,,,,1,,129.03,,,,,,,,,,,,,,,1,129.03,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,198.41,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,207.04,,,,,2,414.08,1,,,,207.04,,,,,,,1,,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,213.22,1,213.22,1,213.22,2,426.44,,,,,,,,,,,,,,,,,,,,1,213.22,,,,,,,,,1,213.22,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,773.20,,,,,,,,,,,,,,,,,,,,,,,1,257.73,,,,,,,,,,,,
,,,,80~84,,,,,,,2,803.21,,,,,,,,,,,,,,,,,,,,,,1,401.61,1,401.61,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,602.41,,,1,,,,602.41,,,,,,,,,,1,,602.41,1,602.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,107.07,1,,,,107.07,,,,,,,,,,,,,,,1,107.07,,,,,1,107.07,,,,,,,,,,,,,,
,,,,45~49,3,281.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.62,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,364.52,,,,2,,243.01,,,,1,,121.51,,,,,1,121.51,1,121.51,,,1,121.51,,,,,,,,,,,,
,,,,60~64,,,,,1,186.57,,,,,2,,,,373.13,,,,1,,186.57,,,,,,,1,186.57,,,,,,,,,,,1,186.57,,,,,,,,,,
,,,,65~69,,,,,,,1,218.34,,,,,,,,1,,218.34,1,,218.34,,,,1,,218.34,,,,,,,,,,,2,436.68,3,655.02,,,,,,,,,,
,,,,70~74,,,,,,,1,220.26,,,1,,,,220.26,1,,220.26,1,,220.26,,,,,,,,,,,1,220.26,1,220.26,,,,,,,,,,,,,,,,
,,,,75~79,1,251.89,1,251.89,,,,,,,2,,,,503.78,,,,1,,251.89,1,,251.89,,,,,,,,1,251.89,,,,,1,251.89,,,,,,,,,,,,
,,,,80~84,1,374.53,,,,,,,,,,,,,,,,,2,,749.06,1,,374.53,,,,,,,,,,,,1,374.53,,,1,374.53,,,,,,,,,,
,,,,85+,,,,,1,628.93,3,1886.79,,,,,,,,,,,2,,1257.86,,,,,,,,,,,1,628.93,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
