,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,161.55,,,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,1,68.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,,,,,,,,,,1,39.14,,,,,,,1,164.20,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,111.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.72,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,91.66,1,,,,91.66,2,40.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.70,,,2,57.41,,,,,,,,,,,1,41.41,1,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.76,1,25.38,,,,,,,,,,,,,,,,,2,29.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,37.50,,,,,1,78.13,,,,,,,,1,27.31,,,,,,,,,,,,,2,39.71,,,,,,,,,,,,,1,55.49,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,79.05,,,,,,,2,50.58,2,,,,37.22,,,,,4,51.39,,,,,,,,,1,63.57,,,,,,,,,,,,,1,72.57,1,43.08,,,,,,,2,65.42,,,4,57.58,1,29.86,,,,,,,,,,,,,,,,
,,,,40~44,8,102.41,1,70.47,1,54.64,,,1,46.99,2,,,,40.02,2,109.29,,,3,57.26,,,,,,,,,2,42.54,,,2,32.52,5,46.53,1,60.20,1,27.95,1,27.95,,,,,1,54.64,,,,,,,,,4,50.12,2,36.98,,,,,,,,,,,,,,,,
,,,,45~49,16,110.96,,,,,,,1,84.60,,,,,,,,1,38.74,11,85.24,,,,,,,3,62.89,4,97.68,2,34.06,1,44.01,5,54.69,1,38.74,,,,,2,39.98,1,71.33,2,36.58,,,,,,,,,2,55.56,,,1,71.33,1,38.74,,,,,,,,,,,,
,,,,50~54,6,63.00,1,31.21,1,97.37,,,2,62.34,2,,,,50.10,4,89.05,,,16,111.54,,,,,,,3,107.84,8,108.04,1,60.72,6,52.15,5,81.74,,,,,1,78.99,5,94.46,1,48.24,,,,,,,3,45.11,4,63.45,4,60.31,,,,,2,53.76,,,,,,,,,,,,
,,,,55~59,11,117.90,1,66.45,,,,,1,59.59,,,,,,2,69.16,,,23,207.51,,,1,46.58,2,47.29,10,170.47,16,145.35,3,52.71,8,93.19,8,82.32,4,60.51,1,77.52,1,59.59,6,76.54,1,36.71,1,77.52,1,59.59,1,36.71,,,1,66.45,5,124.56,,,1,134.23,3,58.29,,,,,,,,,,,,
,,,,60~64,6,145.24,,,2,70.35,,,,,4,,,,111.17,3,111.32,,,17,257.54,,,,,,,5,114.18,10,172.35,4,159.74,1,112.99,1,60.61,2,103.63,,,2,103.63,5,122.91,3,140.25,4,140.70,1,112.99,,,1,95.69,2,121.21,,,,,,,3,100.37,,,,,,,,,,,,
,,,,65~69,7,222.50,,,1,131.75,,,,,5,,,,103.09,5,143.80,,,19,335.51,,,,,,,2,95.19,24,326.71,2,117.65,3,80.06,1,98.23,3,90.85,,,4,119.40,12,220.99,,,,,1,63.90,,,,,8,245.02,,,,,3,156.58,14,248.98,,,,,,,,,,,,
,,,,70~74,3,140.78,1,112.99,2,177.62,,,,,5,,,,152.02,3,100.27,,,11,220.18,,,,,1,112.99,6,148.55,28,431.23,,,17,261.82,5,154.18,1,156.99,2,101.57,,,9,272.40,,,1,117.23,,,,,1,112.99,5,144.55,1,117.23,,,3,108.38,16,266.18,,,,,,,,,,,,
,,,,75~79,3,148.44,,,2,178.57,,,1,196.08,1,,,,219.78,2,178.57,,,11,253.46,,,,,,,7,311.53,35,697.07,2,155.28,13,324.51,5,167.28,2,162.21,1,196.08,,,15,511.25,1,128.53,1,177.94,2,111.23,,,,,6,253.59,,,,,1,98.04,18,394.22,,,,,,,,,,,,
,,,,80~84,,,,,1,230.41,1,202.02,1,275.48,4,,,,345.13,2,255.43,,,8,304.65,,,,,1,202.02,1,364.96,19,663.41,,,7,525.92,2,168.78,1,202.02,,,,,11,457.95,1,119.62,1,202.02,1,309.60,,,,,3,349.65,1,202.02,,,,,21,636.75,,,,,,,,,,,,
,,,,85+,,,,,1,201.61,,,,,,,,,,2,439.56,,,6,626.96,,,,,,,1,201.61,19,1142.51,,,8,616.81,,,1,444.44,1,201.61,,,6,756.62,,,,,,,,,,,1,476.19,,,,,,,5,498.50,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,36.36,,,1,134.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,77.64,1,,,,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,1,36.75,,,,,,,,,,,,
,,,,30~34,1,54.41,,,,,,,,,2,,,,90.99,,,,,2,39.98,,,,,,,1,73.80,,,,,,,,,,,,,,,1,96.06,,,,,1,58.07,,,1,54.41,,,,,,,1,27.09,2,39.63,,,,,,,,,,,,
,,,,35~39,7,122.04,,,,,,,,,1,,,,66.18,,,,,2,69.49,1,50.35,,,1,66.18,,,1,43.74,,,,,1,63.33,,,,,,,,,,,,,2,42.03,,,,,,,,,1,82.64,1,50.35,2,57.21,,,,,,,,,,,,
,,,,40~44,11,107.94,,,,,,,,,2,,,,39.29,1,28.07,,,7,87.30,,,,,,,3,54.11,1,65.49,,,1,59.74,5,49.53,,,1,39.11,,,,,,,,,1,59.74,,,,,,,,,,,,,4,42.25,,,,,,,,,,,,
,,,,45~49,10,74.49,,,,,1,28.41,1,71.07,,,,,,1,28.41,,,12,93.22,,,1,86.21,3,40.12,7,58.96,1,71.07,1,59.03,5,42.69,9,92.34,1,65.15,,,,,,,,,1,71.07,2,32.95,1,71.07,1,44.05,,,,,2,39.56,4,51.52,6,53.87,1,86.21,2,48.96,1,28.41,,,,,,
,,,,50~54,17,125.50,1,41.79,2,44.59,,,,,2,,,,45.54,,,,,13,122.91,,,,,9,75.55,8,82.33,,,,,5,57.62,3,53.30,2,53.69,,,,,,,,,,,7,78.86,1,74.85,,,1,41.79,,,,,2,72.99,5,107.09,,,,,1,30.79,,,,,,
,,,,55~59,12,110.46,,,1,34.67,,,1,104.93,1,,,,44.17,4,91.41,,,16,154.96,,,,,7,87.55,14,110.79,4,63.95,,,6,85.62,6,61.16,3,63.71,,,,,,,1,44.17,1,55.74,21,195.09,1,55.74,4,57.62,1,72.62,,,,,2,46.94,6,106.55,,,,,3,68.56,,,,,,
,,,,60~64,7,133.36,,,1,53.62,,,1,74.79,,,,,,4,107.56,,,19,253.23,,,,,4,120.66,14,189.14,1,53.62,,,5,182.55,4,83.02,,,,,,,,,,,3,135.01,11,192.21,,,1,161.81,2,66.07,,,,,4,132.14,3,98.52,,,,,3,85.79,,,,,,
,,,,65~69,5,120.16,1,103.84,,,,,1,103.84,5,,,,145.39,3,87.41,,,15,239.39,1,89.93,,,9,187.66,25,395.57,1,70.42,,,5,104.25,5,145.39,3,91.38,,,,,,,1,103.84,2,130.29,12,241.74,1,70.42,,,1,70.42,,,,,3,149.11,2,140.85,,,4,128.53,7,174.91,,,,,,
,,,,70~74,6,124.51,,,,,,,,,4,,,,117.41,3,124.43,,,15,325.17,1,145.14,,,8,151.09,26,421.87,3,107.80,1,111.73,12,194.71,4,124.88,2,98.23,,,1,111.73,,,1,111.73,,,7,127.09,,,2,129.70,2,114.42,,,,,3,197.89,1,145.14,1,145.14,3,147.35,12,226.63,,,,,,
,,,,75~79,2,166.25,,,1,101.11,,,,,5,,,,185.87,8,285.31,,,10,284.41,,,,,9,259.22,50,1008.88,4,441.01,2,113.38,18,430.52,4,294.55,2,146.95,1,129.03,,,1,221.73,,,3,249.38,12,387.10,,,2,149.70,3,207.90,,,,,6,204.78,,,1,101.11,3,249.38,20,436.30,,,,,,
,,,,80~84,,,1,245.70,,,1,320.51,,,7,,,,386.74,2,278.16,,,11,386.24,,,1,117.37,2,255.43,26,734.46,2,145.99,,,11,462.77,1,117.37,4,233.24,,,,,,,1,117.37,,,8,306.63,,,,,2,152.91,,,1,193.05,6,381.92,,,,,4,229.10,16,547.01,,,,,,
,,,,85+,,,,,4,371.06,,,,,2,,,,302.11,4,636.94,,,8,570.21,,,1,806.45,7,639.27,15,825.54,,,1,330.03,8,570.21,2,258.06,3,440.53,,,,,,,,,1,549.45,8,665.56,1,699.30,,,,,,,,,3,415.51,,,,,1,699.30,9,669.14,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,54.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,271.00,,,4,61.69,,,,,,,,,,,,,,,,,,,,,,2,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,146.84,,,14,202.28,,,1,,,,50.00,1,114.55,,,,,,,,,,,,,,,1,50.00,,,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,121.95,,,11,167.15,,,,,,,,,,,,,,,,,,,,2,149.70,3,91.07,3,224.55,,,,,,,1,58.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,128.21,,,11,199.60,,,,,,,,,,,,1,107.87,,,1,94.25,,,,,3,248.76,,,1,94.25,,,1,94.25,1,66.84,1,66.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,150.15,4,153.43,,,5,188.32,1,81.83,,,,,,,,,,,,,,1,113.51,1,181.16,2,193.05,2,300.30,,,,,,,,,,,,,2,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,151.29,,,2,219.06,,,,,,,,,,,,,,,,,,,,1,193.80,4,202.74,,,,,,,,,2,555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,130.21,4,187.27,,,,,,,,,,,,,,,,,,,,2,165.43,2,781.25,,,1,261.78,1,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,182.15,,,1,286.53,,,,,,,,,,,,,,1,242.72,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,31.06,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.66,,,,,,,1,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,36.46,3,123.56,,,,,,,3,,,,46.22,,,1,65.66,,,,,,,,,,,,,,,1,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,41.89,,,,,,,,,,,,,,3,163.58,,,,,,,1,41.89,,,,,,,,,,,1,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,74.49,,,,,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,371.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,222.15,,,,,,,,,,,,2,167.22,,,,,,,3,139.60,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,136.18,6,145.56,,,,,,,,,,,,,,1,75.08,,,2,115.87,1,75.08,2,111.92,,,1,57.94,1,57.94,,,,,1,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,79.81,5,192.01,,,,,1,114.42,,,,,,,,,,,,3,195.44,1,102.99,4,159.62,,,,,,,,,1,164.20,2,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,78.25,7,151.84,,,,,,,,,,,,1,78.25,1,113.64,1,78.25,3,263.62,,,1,78.25,,,,,3,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,233.10,4,190.75,,,,,,,,,,,,,,,,1,191.94,,,2,378.79,2,254.13,,,,,,,,,,,2,268.82,2,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,175.75,1,126.42,,,,,,,,,,,,1,175.75,,,1,265.25,1,175.75,3,190.36,,,,,2,204.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,466.56,,,,,,,,,,,,,,1,250.63,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.77,1,60.83,,,,,1,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,,,,1,60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,36.26,,,,,,,,,,,1,61.27,,,,,,,,,,,,,,,,,,,1,87.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,104.60,,,1,74.52,,,,,,,,1,49.09,1,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,108.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.97,1,84.32,,,,,1,101.01,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,165.32,8,139.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.54,,,3,107.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.52,15,217.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,111.05,,,,,,,,,,,,,,,1,79.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,100.40,4,107.67,,,,,,,,,,,,1,65.79,,,,,,,2,79.49,2,131.58,1,65.79,,,1,149.03,,,,,,,,,,,,,,,2,298.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,11,273.50,,,1,75.41,,,,,,,,,,1,193.80,,,,,,,,,2,150.83,1,75.41,1,246.31,,,,,,,,,1,137.55,1,112.23,,,3,139.08,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,167.79,5,294.12,,,,,,,1,,,,230.95,1,204.50,,,,,,,,,2,356.51,4,198.22,,,1,308.64,,,,,,,,,,,1,97.94,,,,,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,6,473.93,,,1,172.12,,,,,,,,,,1,290.70,1,172.12,,,,,2,344.23,,,,,1,127.55,,,,,,,,,,,,,,,1,127.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,232.02,2,252.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,403.23,,,,,,,,,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,244.50,1,244.50,,,,,,,,,,,,,,,,,,,,1,406.50,1,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
