,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,325.73,,,,,,,,,,,,,,,,1,276.24,1,240.96,1,416.67,,,,,1,325.73,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,347.22,1,180.18,,,1,180.18,,,3,,,,240.77,1,180.18,,,1,392.16,1,180.18,,,1,248.14,,,,,,,1,180.18,,,,,1,180.18,1,180.18,1,248.14,1,392.16,,,,,,,,,,,,,,
,,,,65~69,,,1,343.64,,,,,2,284.50,3,,,,266.90,,,,,1,343.64,2,317.46,2,344.23,3,343.64,1,213.22,,,,,,,1,344.83,1,343.64,,,,,1,502.51,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,522.65,,,,,1,505.05,3,492.61,,,3,460.12,1,326.80,1,564.97,,,,,2,533.33,,,,,2,539.08,,,2,1104.97,,,,,,,,,,,,,,
,,,,75~79,1,520.83,1,847.46,,,,,2,921.66,,,,,,,,,,1,1639.34,1,2500.00,,,1,740.74,,,1,709.22,,,,,,,,,,,1,769.23,,,1,1010.10,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1639.34,,,,,,,,1,1754.39,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2222.22,,,,,,,,,,,,,,,,,,,,1,2222.22,,,,,,,,,,,,,,,1,1470.59,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,93.37,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,440.53,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,495.05,1,215.05,,,,,,,,,,,,,,,,1,233.64,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,238.66,,,,,2,269.91,,,2,,,,331.67,2,441.50,1,238.66,,,1,300.30,1,460.83,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,373.13,,,,,1,305.81,,,3,,,,302.11,1,171.23,1,171.23,1,606.06,1,305.81,1,411.52,,,,,,,,,,,2,267.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,295.57,,,,,,,,2,294.55,2,461.89,,,,,,,,,2,265.25,,,,,1,244.50,2,228.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,411.52,,,1,296.74,3,389.11,,,1,,,,342.47,,,,,,,1,190.11,,,1,330.03,1,296.74,1,296.74,,,1,296.74,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,523.56,,,,,2,645.16,,,1,,,,598.80,4,701.75,,,1,598.80,,,,,,,1,740.74,,,,,3,683.37,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,666.67,3,763.36,,,2,732.60,1,666.67,1,666.67,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1265.82,1,800.00,,,,,,1,800.00,,,2,1492.54,,,,,,,2,1379.31,,,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,209.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,172.12,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,
,,,,20~24,1,136.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.13,,,1,134.23,1,91.91,,,1,134.23,,,,,1,207.47,,,,,,,,,,,,
,,,,35~39,1,184.16,,,,,,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,234.74,,,,,,,,1,234.74,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,246.91,1,467.29,,,,,,,1,,,,483.09,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,2,220.51,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,338.98,,,,,,,,,,,,,,,1,389.11,,,,,1,389.11,,,,,1,389.11,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,301.20,,,,,,,,,,2,208.99,,,,,1,240.96,1,244.50,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,294.12,1,256.41,,,,,,3,424.33,,,2,372.44,,,2,401.61,,,,,,,,,,,,,,,1,364.96,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,775.19,,,1,293.26,,,,,,1,326.80,,,5,409.50,1,349.65,1,265.96,1,395.26,,,,,1,190.84,1,190.84,2,531.91,,,1,265.96,,,1,293.26,1,293.26,,,2,277.39,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,492.61,1,301.20,1,429.18,1,436.68,2,424.63,1,301.20,1,492.61,,,,,,,,,1,1369.86,,,,,,,1,429.18,,,,,3,367.65,,,,,,,,,,
,,,,75~79,,,1,478.47,,,,,,,2,,,,682.59,1,833.33,1,787.40,1,478.47,,,,,,,1,478.47,,,,,,,2,829.88,,,,,,,,,,,,,3,1435.41,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1327.43,,,1,813.01,,,1,1515.15,,,,,,,,,,,1,1388.89,,,,,,,1,813.01,,,,,1,1515.15,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,113.77,,,,,,,,,,,,,,,,,1,147.06,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,309.60,,,,,,,1,175.13,,,,,,,1,99.80,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,198.02,,,,,1,317.46,1,176.06,,,,,,,,,,,,,,,2,150.94,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,604.23,1,302.11,,,,,,,,,,,,1,420.17,,,1,302.11,,,,,,,1,378.79,,,,,1,257.73,1,257.73,,,,,,,,,,,,,,,,,,
,,,,55~59,2,404.04,,,,,,,,,,,,,,,,4,289.86,2,301.20,2,352.73,,,,,,,,,,,1,425.53,,,1,289.86,,,1,425.53,,,1,247.52,,,,,,,,,,,,,,
,,,,60~64,2,234.19,,,1,263.85,,,,,1,,,,254.45,,,3,326.80,2,277.01,1,373.13,,,1,303.95,1,181.49,1,181.49,,,1,649.35,2,267.74,,,1,649.35,,,,,2,255.43,,,,,,,,,,,,,,
,,,,65~69,,,1,265.25,,,,,,,1,,,,425.53,1,347.22,2,303.03,1,265.25,7,443.60,1,316.46,2,317.46,,,,,,,2,244.20,,,,,2,288.60,,,,,3,350.06,,,,,,,,,,,,,,
,,,,70~74,,,,,2,480.77,,,,,,,,,,,,1,284.90,,,5,954.20,,,2,421.05,1,284.90,1,1315.79,,,2,569.80,,,2,579.71,1,531.91,,,,,1,495.05,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,746.27,,,2,542.01,2,680.27,3,813.01,2,664.45,4,1002.51,,,1,476.19,,,1,740.74,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1886.79,,,,,,,,,,,,1,1123.60,2,961.54,,,,,,,,,,,,,1,1428.57,,,,,1,1818.18,,,,,2,1242.24,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,2222.22,,,1,1250.00,1,2222.22,,,,,,,,,,,,,,,,,2,1904.76,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,102.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,118.06,,,,,,,3,210.23,,,,,,,,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,174.83,,,,,1,126.58,1,,,,297.62,,,,,,,1,126.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,344.83,,,1,149.48,,,,,,,,,,,,,,,,,,1,204.08,,,,,,,1,172.41,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,285.71,,,,,1,263.85,4,337.55,,,,,,1,352.11,,,,,,,,,,,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,263.85,,,,,,,2,386.10,,,,,,,,1,261.10,,,2,641.03,,,,,,,1,263.85,,,,,,,1,193.05,,,,,1,325.73,,,,,,,,,,,,,,,,
,,,,60~64,1,263.16,1,263.85,,,,,2,458.72,,,,,,,,2,338.98,,,,,1,353.36,1,297.62,,,1,263.16,2,595.24,,,1,297.62,,,,,,,1,434.78,,,,,,,,,,,,,,,,
,,,,65~69,1,197.24,,,,,2,638.98,4,406.92,1,,,,362.32,1,362.32,3,563.91,,,3,365.85,,,1,319.49,,,,,1,263.16,,,,,1,362.32,2,442.48,1,427.35,1,197.24,,,,,,,,,,,,,,,,
,,,,70~74,,,1,267.38,,,1,267.38,5,676.59,,,,,,3,401.07,3,699.30,,,1,657.89,,,,,1,632.91,,,5,532.48,,,,,,,,,,,2,645.16,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,755.67,,,,,,2,787.40,7,1102.36,1,448.43,1,448.43,,,,,,,,,4,1403.51,,,,,2,1324.50,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,877.19,,,,,1,877.19,,,,,,,,2,1739.13,,,2,1047.12,,,1,1351.35,,,,,1,1219.51,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,3030.30,,,,,,1,1063.83,,,,,1,2941.18,,,,,,,,,2,2409.64,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,354.61,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,170.36,,,,,,,,,,,,,,,,,,
,,,,30~34,2,496.28,,,,,,,,,,,,,,1,127.23,,,,,,,,,,,1,106.84,,,,,,,,,,,,,,,,,,,1,326.80,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,140.55,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,3,159.83,,,,,,
,,,,40~44,1,112.36,,,,,,,1,195.69,,,,,,2,257.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,170.65,,,,,,
,,,,45~49,1,246.31,1,161.29,,,,,,,1,,,,148.81,2,318.98,,,,,1,161.29,,,,,,,,,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,549.45,,,,,,,,,,,,,,1,241.55,,,,,1,261.10,,,,,,,2,675.68,,,,,,,,,,,,,,,,,,,1,261.10,1,241.55,,,1,375.94,,,,
,,,,55~59,1,340.14,,,,,,,,,,,,,,1,349.65,,,,,1,277.78,2,457.67,,,2,272.11,1,266.67,,,,,,,1,340.14,1,645.16,,,,,1,515.46,,,,,,,1,277.78,,,,,,
,,,,60~64,1,375.94,,,,,,,,,,,,,,2,339.56,1,169.78,,,1,169.78,4,267.92,,,1,263.85,,,1,342.47,,,,,,,,,1,429.18,,,2,515.46,,,,,1,294.99,2,206.61,,,1,617.28,,
,,,,65~69,1,263.85,,,,,1,287.36,,,,,,,,9,416.09,,,,,3,342.08,4,271.74,,,1,386.10,,,,,,,,,1,196.46,2,357.14,,,1,332.23,2,369.00,,,,,1,287.36,,,1,386.10,3,487.80,,
,,,,70~74,,,,,1,409.84,,,,,,,,,,5,553.71,,,1,409.84,3,506.76,4,448.93,,,,,,,1,497.51,,,1,409.84,,,4,557.88,,,,,,,,,,,,,,,,,2,341.88,,
,,,,75~79,1,877.19,,,,,,,,,,,,,,3,606.06,,,,,,,4,715.56,,,2,706.71,,,2,643.09,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1492.54,,,,,,1,800.00,,,,,,,2,1600.00,,,1,1030.93,,,,,,,,,,,1,2000.00,,,,,,,,,,,1,1219.51,,,,,1,1219.51,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1818.18,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1428.57,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,187.27,,,,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,160.26,,,1,,,,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,164.74,,,,,,,,,,,,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,170.94,,,,,,,,,,,,,,,,1,112.74,,,1,170.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,249.38,1,100.30,,,,,1,124.84,3,,,,157.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,,,1,147.93,,,,,,,,,,
,,,,40~44,,,,,,,,,,,4,,,,260.42,,,1,106.16,,,,,1,193.05,,,,,,,1,260.42,,,,,,,,,,,,,,,,,,,1,168.35,,,,,,,,
,,,,45~49,1,193.42,,,,,1,390.63,1,448.43,1,,,,149.03,,,,,1,390.63,,,,,,,,,,,,,,,,,,,1,142.65,,,1,142.65,,,,,1,142.65,,,,,,,,,,
,,,,50~54,,,,,1,210.53,,,,,3,,,,338.60,,,1,246.91,,,,,,,,,,,,,,,1,342.47,,,,,1,529.10,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,370.37,,,,,,,,,2,,,,298.06,1,273.97,1,370.37,1,446.43,,,2,366.30,,,,,,,,,,,,,,,1,369.00,,,,,1,326.80,,,1,369.00,,,,,1,326.80,,,,
,,,,60~64,,,,,,,,,1,308.64,6,,,,368.10,,,3,267.14,1,649.35,,,1,361.01,,,,,2,332.78,,,,,,,1,259.07,1,259.07,,,,,1,308.64,,,,,,,1,259.07,,,,,,
,,,,65~69,,,,,1,200.00,,,,,3,,,,491.00,,,2,381.68,2,645.16,1,675.68,1,531.91,1,200.00,,,,,,,,,,,1,200.00,,,,,,,,,3,515.46,,,,,,,2,595.24,,,,
,,,,70~74,2,934.58,,,1,225.73,,,3,400.00,3,,,,639.66,1,325.73,2,375.23,7,1157.02,,,1,617.28,3,724.64,,,2,483.09,,,,,1,325.73,,,2,304.41,,,,,,,3,558.66,,,,,,,3,351.70,,,,
,,,,75~79,,,,,1,406.50,,,1,625.00,3,,,,588.24,,,,,3,840.34,1,909.09,1,625.00,,,1,704.23,,,,,,,,,,,2,461.89,1,704.23,,,,,,,,,,,,,2,595.24,,,,
,,,,80~84,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1666.67,,,,,,,1,1041.67,1,1428.57,,,,,,,,,,,,,1,735.29,5,1157.41,,,,
,,,,85+,,,,,,,1,1785.71,1,1612.90,,,,,,,,2,1459.85,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
