,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,177.94,,,,,1,286.53,,,1,,,,286.53,2,573.07,3,533.81,,,,,,,,,,,1,177.94,,,,,1,177.94,,,,,,,,,,,,,,,,,,
,,,,75~79,1,282.49,,,,,,,,,1,,,,282.49,1,282.49,2,564.97,2,564.97,1,282.49,,,,,1,282.49,,,,,1,282.49,,,,,,,1,476.19,,,,,,,,,,,,
,,,,80~84,,,1,526.32,,,,,1,854.70,1,,,,854.70,1,526.32,2,651.47,,,1,526.32,,,,,,,,,,,,,,,,,2,651.47,1,526.32,,,,,,,,,,,,
,,,,85+,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,49.58,,,1,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,216.68,1,108.34,,,,,1,60.35,,,,,,,,,,,,,,,,,,,,2,120.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,95.65,,,,,,,2,143.99,1,,,,71.99,,,,,,,,,,,,,1,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,111.23,,,,,1,111.23,3,681.82,,,,,,,,1,111.23,,,,,,,,,,,,,1,227.27,,,,,1,227.27,,,,,,,,,,,,,,,,
,,,,55~59,1,88.81,,,,,,,1,88.81,,,,,,1,88.81,2,118.84,,,1,179.53,1,88.81,,,,,,,,,1,179.53,,,1,88.81,,,,,,,,,,,,,,,,
,,,,60~64,1,93.37,,,,,,,1,189.75,1,,,,189.75,,,3,187.73,2,186.74,,,,,,,1,189.75,,,,,,,,,,,1,93.37,,,,,,,,,,,,,,
,,,,65~69,,,1,208.33,,,,,1,208.33,,,,,,2,222.47,4,290.07,,,,,,,,,1,111.23,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,263.85,2,331.13,4,406.92,,,,,,,,5,508.65,,,1,165.56,,,,,2,331.13,,,,,,,1,165.56,,,1,263.85,,,,,,,,,,,,,,
,,,,75~79,1,462.96,,,,,2,543.48,,,,,,,,,,2,543.48,,,,,,,1,462.96,,,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,625.00,3,937.50,,,,,,,,,1,497.51,,,,,,,1,840.34,,,,,,,,,,,,,,,,,,
,,,,85+,1,1515.15,,,,,,,,,1,,,,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,52.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.97,,,,,,,,,,,,,,
,,,,35~39,1,50.56,,,,,,,,,,,,,,,,,,,,,,1,50.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.17,,,,,,,,,,,,,,
,,,,45~49,3,134.95,,,,,,,,,1,,,,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,107.76,,,,,,,,,1,107.76,1,107.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,194.17,,,,,,,,,2,,,,124.46,,,1,194.17,1,194.17,,,1,194.17,,,,,,,,,,,,,,,,,,,1,91.58,,,,,,,,,,
,,,,60~64,1,92.00,,,,,1,92.00,3,183.82,2,,,,183.99,,,,,1,92.00,,,,,,,1,92.00,,,,,,,,,,,1,183.49,,,,,1,92.00,,,,,,,,
,,,,65~69,1,208.33,1,208.33,,,,,,,,,,,,,,1,208.33,1,208.33,1,208.33,,,2,216.45,,,2,216.45,1,208.33,,,1,108.23,,,1,108.23,1,108.23,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,151.29,,,,,,,,1,151.29,2,302.57,,,1,151.29,,,,,1,151.29,,,1,255.10,,,,,,,,,,,2,189.93,,,,,,,,
,,,,75~79,,,,,1,442.48,1,277.78,,,,,,,,,,,,2,884.96,,,,,,,,,,,,,,,,,1,277.78,,,,,,,4,1111.11,,,,,,,,
,,,,80~84,,,,,,,,,2,961.54,1,,,,793.65,1,480.77,1,793.65,,,,,,,,,,,,,,,,,,,1,793.65,,,1,793.65,,,1,480.77,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,840.34,,,,,,,,,,,,,,,,,,,1,840.34,,,,,,,,,1,840.34,1,840.34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.18,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.58,,,,,1,97.56,,,,,,,,,,1,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,112.87,,,,,,,,,,,,,,,,,1,56.43,1,102.04,,,,,1,56.43,,,,,,,,,,,,
,,,,45~49,3,125.84,,,,,,,,,,,,,,,,1,124.38,,,,,,,,,1,63.29,,,,,,,,,1,63.29,,,,,,,,,,,,,,,,
,,,,50~54,1,100.81,,,,,,,1,201.21,,,,,,,,1,100.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,99.01,,,2,133.51,,,,,,,,,,1,204.92,,,1,99.01,,,,,1,99.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,367.31,,,,,4,367.31,,,1,,,,179.53,,,3,275.48,,,,,,,,,,,1,91.83,,,,,,,,,,,,,1,91.83,,,,,,,,,,
,,,,65~69,2,421.94,,,1,105.60,3,316.79,,,,,,,,1,105.60,4,281.49,,,,,,,,,,,2,140.75,1,105.60,,,,,1,105.60,,,,,,,,,,,,,,,,
,,,,70~74,,,1,144.93,,,1,144.93,,,,,,,,3,434.78,3,434.78,1,144.93,1,144.93,,,,,,,1,144.93,,,,,,,1,241.55,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,311.04,,,,,1,250.63,,,,,1,250.63,,,,,,,1,250.63,1,409.84,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,462.96,,,,,,,,,,2,593.47,2,593.47,,,,,,,,,,,,,,,,,1,462.96,,,,,3,890.21,,,,,,,,,,
,,,,85+,1,1298.70,,,,,,,,,,,,,,,,1,1298.70,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,1,99.30,,,,,,,,,,,,,,,,
,,,,40~44,2,70.40,,,,,,,,,,,,,,,,1,54.26,,,,,,,,,,,,,,,,,,,1,54.26,,,,,,,,,,,,,,,,
,,,,45~49,2,123.84,,,4,164.41,,,,,1,,,,61.92,,,,,,,1,61.92,,,,,,,,,,,,,,,1,61.92,,,,,,,,,,,,,,,,
,,,,50~54,4,233.24,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,1,174.22,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,219.62,,,3,219.62,,,,,,,,,,,,,,1,228.31,,,,,,,,,1,107.76,,,,,1,107.76,1,107.76,,,,,,,,,,,,,,,,
,,,,60~64,,,,,5,300.12,,,2,183.49,2,,,,183.49,2,120.05,2,183.49,1,173.61,,,,,,,1,173.61,4,240.10,,,,,1,173.61,1,91.74,,,,,,,,,,,,,,,,
,,,,65~69,1,213.22,3,315.13,6,422.24,,,,,,,,,,4,420.17,,,2,140.75,,,,,,,,,,,,,,,2,140.75,,,,,,,,,,,,,,,,,,
,,,,70~74,1,228.31,2,170.94,5,427.35,,,,,,,,,,2,456.62,1,228.31,,,,,,,,,,,,,,,,,2,273.22,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,236.97,,,,,,,,,,2,473.93,1,236.97,2,292.40,,,,,1,381.68,,,1,381.68,,,,,,,,,,,1,381.68,,,,,,,,,,,,
,,,,80~84,,,,,1,813.01,,,,,,,,,,2,558.66,,,,,,,1,813.01,,,,,3,837.99,,,,,,,,,1,425.53,1,425.53,,,,,,,,,,,,
,,,,85+,,,,,1,763.36,,,,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.56,,,,,,,,,,,1,53.56,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,55.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.00,,,,,,,,,,,,,,,,,,
,,,,30~34,2,108.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.26,,,,,,,,,,
,,,,35~39,1,53.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,106.10,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,235.06,,,1,51.20,,,,,,,,,,,,,,,,,,3,100.74,,,,,1,51.20,,,,,,,,,,,1,51.20,,,,,,,,,,,,
,,,,45~49,3,186.92,,,,,2,82.17,1,62.31,,,,,,,,1,62.31,,,1,120.63,1,120.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,104.55,,,,,,1,79.43,1,79.43,,,,,1,79.43,,,,,1,152.91,1,79.43,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,233.10,,,1,116.55,,,3,237.15,,,,,,2,233.10,1,116.55,,,,,,,,,,,1,116.55,1,245.70,1,116.55,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,180.83,,,,,,2,120.55,3,180.83,,,,,,,,,,,,,,,1,91.74,1,91.74,,,,,,,,,,,1,175.75,,,,,,
,,,,65~69,,,,,,,,,6,625.65,1,,,,104.28,2,139.57,3,209.35,2,208.55,1,104.28,1,104.28,,,,,,,,,3,209.35,,,,,,,,,,,1,210.97,,,,,,,,
,,,,70~74,1,132.10,1,132.10,,,,,2,166.81,,,,,,1,132.10,4,333.61,,,1,132.10,,,,,,,1,132.10,,,2,264.20,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,346.02,,,,,,,1,222.72,,,,,,,,3,406.50,,,3,406.50,,,1,346.02,,,,,,,2,445.43,,,1,346.02,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,409.84,1,409.84,,,,,1,757.58,,,,,,,1,409.84,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,704.23,,,,,,2,884.96,,,,,1,1190.48,,,,,,,,,,,1,1190.48,,,,,1,704.23,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,70.27,,,,,,,,,1,176.68,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,56.98,,,,,,,,1,56.98,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.60,,,,,1,53.22,2,72.60,,,,,,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,97.85,,,,,2,195.69,,,,,,,,,,,,1,51.41,,,,,,,1,51.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,78.83,,,,,1,60.94,,,,,,,,1,60.94,,,2,121.88,,,,,,,1,60.94,,,,,,,,,,,2,121.88,,,,,,,,,,,,,,
,,,,50~54,4,194.55,1,73.48,,,5,243.19,,,1,,,,73.48,,,,,1,143.88,,,,,,,,,,,,,,,,,,,1,73.48,,,,,,,,,,,,,,
,,,,55~59,1,115.07,,,,,1,115.07,,,1,,,,115.07,,,,,1,115.07,,,,,,,,,,,,,,,,,,,1,236.97,,,,,,,,,,,,,,
,,,,60~64,3,189.16,,,,,2,126.10,1,94.16,3,,,,282.49,1,94.16,,,,,,,,,1,94.16,1,94.16,1,94.16,,,,,1,190.84,,,,,,,,,,,,,,,,,,
,,,,65~69,4,269.54,,,1,100.91,3,202.16,1,100.91,2,,,,201.82,,,,,,,,,,,,,2,405.68,,,,,,,,,,,,,2,201.82,,,,,,,,,,,,
,,,,70~74,2,166.81,,,,,2,469.48,3,250.21,7,,,,905.56,1,129.37,1,129.37,,,,,,,,,2,166.81,,,1,129.37,,,,,1,234.74,,,1,234.74,,,,,,,,,,,,
,,,,75~79,2,250.00,,,,,,,1,315.46,1,,,,207.04,,,1,207.04,,,2,250.00,,,,,,,,,,,,,,,2,250.00,,,2,414.08,,,,,,,,,,,,
,,,,80~84,,,1,396.83,1,396.83,2,506.33,,,2,,,,793.65,,,2,506.33,,,,,,,,,2,506.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,645.16,,,1,645.16,,,,,1,645.16,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.99,,,,,,,,,,,,,,,,,,,,,,,,1,100.40,,,,,1,52.33,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,307.81,1,59.17,,,,,,,1,,,,59.17,,,,,2,220.02,,,,,1,59.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,275.48,,,1,70.13,,,,,5,,,,229.57,,,2,91.83,2,91.83,1,132.98,1,70.13,3,137.74,,,,,,,,,1,70.13,,,1,70.13,,,,,,,,,,,,,,
,,,,55~59,3,220.75,,,,,,,,,1,,,,110.01,,,,,2,147.17,,,,,,,,,,,1,110.01,,,1,110.01,1,110.01,,,,,,,,,,,,,,,,
,,,,60~64,1,202.84,,,,,,,,,2,,,,192.68,1,96.34,,,2,130.63,1,96.34,1,96.34,2,130.63,,,1,96.34,,,,,,,,,,,,,3,195.95,,,,,,,,,,
,,,,65~69,1,196.08,,,,,1,100.60,,,3,,,,301.81,,,4,265.96,8,531.91,,,2,201.21,,,,,,,,,,,,,,,,,,,1,196.08,,,,,,,,,,
,,,,70~74,2,464.04,1,123.76,,,,,,,7,,,,564.97,,,1,123.76,5,403.55,,,1,232.02,,,1,232.02,,,,,1,123.76,,,,,,,1,123.76,2,161.42,,,,,,,,,,
,,,,75~79,2,606.06,,,,,,,1,191.20,2,,,,382.41,,,2,382.41,2,382.41,,,2,382.41,,,1,191.20,,,2,234.47,,,,,,,,,1,303.03,,,,,,,,,,,,
,,,,80~84,1,628.93,,,,,,,1,404.86,1,,,,404.86,,,1,628.93,4,985.22,,,1,404.86,,,,,,,2,492.61,,,,,1,404.86,,,,,1,404.86,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1041.67,,,3,1176.47,,,,,1,628.93,,,,,,,2,1257.86,,,2,784.31,1,1041.67,,,,,1,628.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,,,
