,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.39,,,,,,,,,,,,,,
,,,,25~29,,,,,1,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,76.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.59,,,,,1,75.59,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.10,,,,,,,,,,,,,,1,82.10,,,,,,,1,,82.10,,,1,82.10,,,,,,,1,82.10,,,,,,,,,,,,
,,,,50~54,3,300.60,1,100.20,,,,,,,,,,,,4,400.80,,,,1,,100.20,,,,,,1,100.20,1,100.20,,,,,,,1,100.20,1,100.20,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,294.99,,,,,,,1,,147.49,,,,,1,147.49,,,,,,,,,2,294.99,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,147.28,,,,,,,,,1,,147.28,,,1,147.28,,,,,,,,,,,1,147.28,,,,,,,,
,,,,65~69,1,176.06,1,176.06,,,,,,,,,,,,1,176.06,,,,,,,2,,352.11,,,,,1,176.06,1,176.06,,,,,1,176.06,1,176.06,,,1,176.06,1,176.06,5,880.28
,,,,70~74,,,,,1,209.64,,,,,,,,,,2,419.29,,,,,,,2,,419.29,,,,,,,,,,,,,,,,,,,,,1,209.64,1,209.64
,,,,75~79,,,,,,,,,1,362.32,,,,,,,,,,,2,,724.64,2,,724.64,1,362.32,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,740.74,,,1,740.74,,,,,1,,,,740.74,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,1,740.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,74.74,,,,,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,,,,,
,,,,35~39,1,77.70,,,,,1,77.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,225.06,,,,,,,,,,,,,,,,,,,,,,1,,75.02,,,,,,,,,,,1,75.02,,,,,,,,,,,,
,,,,45~49,,,1,81.17,,,,,,,1,,,,81.17,1,81.17,1,,81.17,,,,,,,,,,,,,,,,,,,1,81.17,,,,,,,,,,
,,,,50~54,4,374.18,,,,,,,,,,,,,,,,,,,,,,,,,1,93.55,,,,,,,,,1,93.55,,,,,,,,,,,,
,,,,55~59,5,739.64,,,,,,,,,1,,,,147.93,,,,,,,,,,,,,,,,1,147.93,1,147.93,,,1,147.93,,,,,,,,,,,,
,,,,60~64,3,437.32,,,,,,,,,,,,,,,,,,,1,,145.77,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,
,,,,65~69,1,168.35,,,1,168.35,,,,,3,,,,505.05,2,336.70,1,,168.35,,,,,,,,,,,,,1,168.35,,,,,,,,,,,,,,,,
,,,,70~74,1,206.19,,,,,,,,,1,,,,206.19,,,3,,618.56,,,,1,,206.19,,,,,,,1,206.19,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,353.36,,,,,,1,353.36,2,,706.71,,,,,,,,,,,,,1,353.36,,,,,,,1,353.36,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,787.40,,,1,,787.40,,,,,,,,,1,787.40,,,1,787.40,,,,,,,2,1574.80,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1470.59,,,,,,,,,1,,1470.59,,,,,,,,,,,,,,,1,1470.59,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,63.21,,,,2,,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,76.98,,,,,,,,,,,,,,,,,,,,,1,76.98,,,,,,,,,,,,,,,,,,
,,,,35~39,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,294.99,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,
,,,,45~49,3,242.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.84,,,1,80.84,,,,,,,,,,,,,,
,,,,50~54,1,90.17,,,,,,,,,3,,,,270.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,140.85,,,1,140.85,,,,,1,,,,140.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,149.70,2,299.40,,,,,,,,,,,,,,,,,,,,,,,,,1,149.70,2,299.40,,,1,149.70,,,,,,,,,,,,,,
,,,,65~69,1,166.94,,,2,333.89,,,,,2,,,,333.89,,,,,,1,,166.94,1,,166.94,,,,,,,1,166.94,,,,,,,,,,,,,,,,
,,,,70~74,2,395.26,,,1,197.63,,,,,,,,,,,,,,,1,,197.63,1,,197.63,,,,,,,,,,,,,2,395.26,,,,,,,,,,
,,,,75~79,,,,,,,1,325.73,,,2,,,,651.47,,,1,,325.73,,,,,,,,,,,1,325.73,,,,,1,325.73,1,325.73,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,2222.22,1,740.74,,,,2,,1481.48,,,,1,740.74,,,,,,,1,740.74,,,1,740.74,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.43,,,,,,,,,,,,
,,,,30~34,,,,,,,1,77.76,,,1,,,,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,158.23,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,
,,,,45~49,4,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,430.29,,,,,,,,,,,,,,,,2,,172.12,1,,86.06,,,,1,86.06,,,,,,,,,,,,,1,86.06,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,381.68,1,,127.23,,,,1,,127.23,1,127.23,1,127.23,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,156.49,,,,1,,156.49,,,,,,,,,,1,156.49,,,1,156.49,,,1,156.49,,,,,,,,
,,,,65~69,,,1,170.65,,,,,,,,,,,,1,170.65,1,,170.65,,,,,,,,,,,,,,,,,,,1,170.65,,,,,,,,,,
,,,,70~74,1,193.80,,,,,,,,,,,,,,,,1,,193.80,2,,387.60,,,,,,,,,,1,193.80,,,,,,,1,193.80,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,319.49,3,,958.47,1,,319.49,,,,,,,,,,2,638.98,1,319.49,1,319.49,,,1,319.49,,,,,,,,
,,,,80~84,,,,,,,,,1,632.91,,,,,,1,632.91,,,,1,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1351.35,,,,,,,,,,,1,,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,74.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,76.86,,,,,,,3,230.59,,,,,,,,,,,,,,2,,153.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,77.58,,,2,155.16,,,,,,1,77.58,,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,174.06,,,1,87.03,,,1,87.03,,,,,,1,87.03,,,,1,,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,111.98,,,,,,,1,111.98,,,,,,,,2,,223.96,1,,111.98,,,,2,223.96,,,,,,,,,1,111.98,,,,,,,,,,,,
,,,,60~64,1,163.67,,,,,,,1,163.67,,,,,,,,,,,,,,1,,163.67,,,,,,,,,1,163.67,,,,,,,,,,,,,,
,,,,65~69,2,316.96,,,1,158.48,,,,,1,,,,158.48,1,158.48,1,,158.48,,,,,,,1,158.48,1,158.48,1,158.48,,,1,158.48,,,,,1,158.48,,,,,,,,
,,,,70~74,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,,,
,,,,75~79,1,294.99,1,294.99,,,,,1,294.99,,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,1,294.99,2,589.97,,,,,,,,
,,,,80~84,1,564.97,,,,,1,564.97,3,1694.92,1,,,,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1351.35,,,,1,,1351.35,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,80.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,313.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.49,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,229.89,1,76.63,,,,,1,76.63,2,,,,153.26,,,,,,,,,,,,,,,,1,76.63,,,,,,,,,,,,,,,,,,
,,,,50~54,2,171.38,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,1,85.69,,,,,1,85.69,,,,,,,,,,,,,,
,,,,55~59,6,634.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.71,,,,,,,1,105.71,,,,,,,,,,,,
,,,,60~64,1,159.49,1,159.49,,,,,,,2,,,,318.98,,,,,,,,,2,,318.98,1,159.49,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,161.55,,,,,1,161.55,2,323.10,3,,,,484.65,1,161.55,,,,,,,,,,1,161.55,2,323.10,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,207.90,,,1,207.90,,,1,207.90,,,,,,,,1,,207.90,2,,415.80,2,,415.80,,,,,,,,,1,207.90,,,,,,,,,,,,,,
,,,,75~79,1,270.27,,,,,2,540.54,,,1,,,,270.27,,,,,,,,,4,,1081.08,1,270.27,1,270.27,,,1,270.27,,,,,2,540.54,,,,,,,,,,
,,,,80~84,,,,,,,,,1,549.45,,,,,,,,,,,1,,549.45,1,,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,71.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,78.86,,,1,78.86,,,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.87,,,,,,,,,,,,,,,,
,,,,45~49,2,155.76,,,1,77.88,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,169.92,,,1,84.96,,,1,84.96,1,,,,84.96,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,97.75,1,97.75,,,2,195.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,634.92,,,1,158.73,,,1,158.73,1,,,,158.73,3,476.19,,,,,,,1,,158.73,,,,,,,,,,,1,158.73,,,,,,,,,,,,
,,,,65~69,,,,,3,472.44,2,314.96,1,157.48,,,,,,,,,,,1,,157.48,,,,1,157.48,,,,,,,,,2,314.96,,,,,,,,,,,,
,,,,70~74,,,1,196.46,3,589.39,,,4,785.85,1,,,,196.46,,,1,,196.46,,,,3,,589.39,,,1,196.46,1,196.46,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,4,1066.67,1,,,,266.67,,,,,,1,,266.67,1,,266.67,,,,,,,,,,,1,266.67,,,,,,,,,,,,
,,,,80~84,,,,,,,1,520.83,1,520.83,,,,,,,,,,,,,,,,,,,,,1,520.83,,,1,520.83,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,158.10,,,,,,,,,1,,,,79.05,,,,,,,,,1,,79.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.50,,,,,,,,,,,,,,
,,,,45~49,1,76.51,,,,,,,,,1,,,,76.51,,,,,,,,,,,,,,,,,,,,,,1,76.51,,,,,,,,,,,,
,,,,50~54,1,84.25,,,,,1,84.25,,,,,,,,,,,,,,,,1,,84.25,,,,,,,,,,,1,84.25,,,,,,,,,,,,
,,,,55~59,3,280.64,,,,,1,93.55,,,2,,,,187.09,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,299.85,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,163.93,,,,,,,2,,,,327.87,4,655.74,,,,,,,,,,1,163.93,1,163.93,,,,,1,163.93,,,1,163.93,1,163.93,,,,,,,,
,,,,70~74,,,,,,,,,1,190.48,,,,,,2,380.95,1,,190.48,,,,1,,190.48,1,190.48,2,380.95,,,,,,,,,,,1,190.48,,,,,,,,
,,,,75~79,,,,,1,248.76,,,1,248.76,1,,,,248.76,3,746.27,,,,1,,248.76,,,,,,,,,,,,,,,,,,1,248.76,,,,,,,,
,,,,80~84,,,,,,,,,1,502.51,,,,,,2,1005.03,,,,1,,502.51,,,,,,1,502.51,1,502.51,1,502.51,,,,,,,1,502.51,,,,,,,,
,,,,85+,,,,,1,1086.96,,,,,1,,,,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,2,2173.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,眼及淚腺,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,80.71,,,,,,,,,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,161.94,,,,,,,,,,,,
,,,,45~49,1,77.22,,,,,1,77.22,,,,,,,,,,1,,77.22,1,,77.22,1,,77.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,168.92,,,1,84.46,2,168.92,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,
,,,,55~59,1,91.16,,,,,,,1,91.16,2,,,,182.32,2,182.32,,,,,,,2,,182.32,1,91.16,1,91.16,,,,,,,,,,,1,91.16,,,,,,,,
,,,,60~64,3,401.07,1,133.69,,,,,,,,,,,,4,534.76,,,,,,,,,,,,,,2,267.38,,,,,1,133.69,1,133.69,,,,,,,,,,
,,,,65~69,1,174.22,,,,,4,696.86,,,1,,,,174.22,1,174.22,,,,,,,1,,174.22,,,,,,,,,1,174.22,,,,,,,,,,,,,,
,,,,70~74,1,194.17,,,,,4,776.70,,,2,,,,388.35,2,388.35,,,,,,,,,,,,,,1,194.17,,,,,,,,,1,194.17,,,,,,,,
,,,,75~79,1,239.81,1,239.81,,,1,239.81,,,,,,,,1,239.81,,,,,,,,,,,,,,2,479.62,,,,,,,,,2,479.62,,,,,,,,
,,,,80~84,,,,,,,1,467.29,,,1,,,,467.29,3,1401.87,,,,,,,,,,1,467.29,,,,,,,,,,,,,1,467.29,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,1,862.07,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,235.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
