,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,568.18,,,,,1,568.18,1,568.18,,,,,,,,,,1,,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1219.51,,,,,,,,1,1219.51,,,,,,1,,1219.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,73.10,,,,,,,,,,,,,,,,,,,1,73.10,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,155.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,91.16,1,91.16,,,,,,,1,,,,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,221.24,1,110.62,,,,,,,2,,,,221.24,1,110.62,,,,,,,,,,,,,,,,,,,,,1,110.62,,,,,,,,,,
,,,,55~59,,,,,,,1,144.09,,,2,,,,288.18,2,288.18,,,,,,,,,,,,,,,,,1,144.09,,,,,,,,,,,,,,
,,,,60~64,1,116.55,,,,,,,,,3,,,,349.65,,,2,233.10,,,,,,,1,116.55,,,,,,,,,,,,,1,116.55,1,116.55,,,,,,
,,,,65~69,2,263.85,,,,,1,131.93,,,7,,,,923.48,,,1,131.93,1,,131.93,,,,,,1,131.93,1,131.93,1,131.93,,,1,131.93,,,1,131.93,1,131.93,,,,,,
,,,,70~74,,,1,163.13,1,163.13,1,163.13,,,2,,,,326.26,,,1,163.13,,,,1,,163.13,,,,,,,,,2,326.26,,,,,,,,,,,,,,
,,,,75~79,1,283.29,1,283.29,,,,,,,3,,,,849.86,,,1,283.29,,,,2,,566.57,,,,,,,,,,,,,,,,,2,566.57,,,,,,
,,,,80~84,,,,,,,2,1036.27,,,1,,,,518.13,,,1,518.13,,,,1,,518.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1149.43,,,,,,,,,,,,,,,1,,1149.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.39,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,61.43,,,,,,,,1,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,144.61,,,,,,,1,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,179.21,,,,,3,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.88,,,,,2,205.76,,,1,,,,102.88,1,102.88,,,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,148.59,,,,,3,445.77,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.59,1,148.59,,,,,,,,,,,,
,,,,60~64,1,121.51,,,,,3,364.52,,,,,,,,,,1,121.51,1,,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,130.04,,,,,1,130.04,,,1,,,,130.04,1,130.04,,,,,,,,,,,,,2,260.08,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,158.98,,,3,476.95,1,158.98,1,,,,158.98,,,1,158.98,,,,,,,,,1,158.98,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,259.74,,,,,1,259.74,,,,,,,,1,259.74,,,,,,1,,259.74,,,,,,,1,259.74,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1869.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,127.55,1,63.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.49,,,,,,,,,1,,,,69.49,,,,,,,,,,,,,,,,,,,,,1,69.49,,,,,,,,,,,,
,,,,45~49,3,261.10,,,,,,,,,2,,,,174.06,,,1,87.03,,,,,,,,,,,,,,,,,,,,,1,87.03,,,,,,,,
,,,,50~54,4,401.20,,,,,,,,,4,,,,401.20,,,,,1,,100.30,1,,100.30,,,,,,,,,1,100.30,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,611.62,,,,,1,,152.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,125.94,,,,,,,,,3,,,,377.83,,,1,125.94,,,,,,,1,125.94,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,126.90,,,4,,,,507.61,1,126.90,1,126.90,1,,126.90,1,,126.90,1,126.90,1,126.90,1,126.90,,,,,1,126.90,,,,,4,507.61,,,,,,
,,,,70~74,1,155.28,1,155.28,,,,,1,155.28,4,,,,621.12,2,310.56,1,155.28,,,,,,,,,,,,,,,,,,,,,,,1,155.28,,,,,,
,,,,75~79,1,243.31,,,,,,,,,3,,,,729.93,1,243.31,1,243.31,1,,243.31,2,,486.62,,,,,,,,,,,1,243.31,1,243.31,,,,,,,,,,
,,,,80~84,,,,,1,502.51,1,502.51,,,,,,,,1,502.51,2,1005.03,,,,,,,,,,,,,,,,,,,,,,,3,1507.54,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,925.93,1,925.93,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,1,136.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.33,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,65.92,,,,,,,,,3,,,,197.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,275.67,,,,,,,,,2,,,,137.84,,,,,,,,,,,,,1,68.92,,,,,,,1,68.92,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,100.50,,,,,,,,,5,,,,502.51,,,,,1,,100.50,1,,100.50,1,100.50,,,1,100.50,,,,,,,,,,,,,,,,,,
,,,,55~59,3,417.25,,,,,,,1,139.08,3,,,,417.25,,,1,139.08,2,,278.16,,,,,,,,,,,,,,,,1,139.08,1,139.08,,,,,1,139.08,,
,,,,60~64,2,269.18,,,,,,,,,4,,,,538.36,,,,,1,,134.59,,,,1,134.59,1,134.59,,,1,134.59,,,,,,,,,,,,,,,,
,,,,65~69,2,249.69,1,124.84,1,124.84,,,,,4,,,,499.38,,,1,124.84,2,,249.69,,,,,,,,,,,,1,124.84,3,374.53,,,,,,,1,124.84,,,,
,,,,70~74,4,637.96,,,,,,,1,159.49,3,,,,478.47,,,1,159.49,2,,318.98,,,,2,318.98,2,318.98,1,159.49,,,,,2,318.98,,,,,,,,,,,,
,,,,75~79,1,225.23,1,225.23,,,,,,,1,,,,225.23,,,1,225.23,1,,225.23,,,,1,225.23,,,1,225.23,2,450.45,,,2,450.45,,,,,1,225.23,,,,,2,450.45
,,,,80~84,,,,,,,,,,,2,,,,952.38,1,476.19,1,476.19,1,,476.19,,,,,,,,1,476.19,,,,,1,476.19,,,,,,,,,,,1,476.19
,,,,85+,,,,,,,,,2,1769.91,1,,,,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1769.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,199.60,,,,,,,2,133.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,135.04,,,,,,,,2,135.04,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,161.42,,,,,,,2,161.42,,,,,,,,,,1,,80.71,,,,1,80.71,,,,,,,,,,,1,80.71,,,,,,,,,,
,,,,50~54,4,385.73,,,,,1,96.43,3,289.30,,,,,,,,1,96.43,,,,,,,,,1,96.43,,,,,,,,,1,96.43,,,,,,,,,,
,,,,55~59,5,652.74,,,,,,,1,130.55,,,,,,,,,,,,,,,,,,,,1,130.55,,,,,,,,,,,,,,,,,,
,,,,60~64,2,308.17,,,,,,,1,154.08,,,,,,,,1,154.08,,,,,,,,,1,154.08,,,,,1,154.08,,,,,,,,,,,,,,
,,,,65~69,1,122.70,,,1,122.70,,,5,613.50,1,,,,122.70,,,,,,,,,,,,,,,,,,,1,122.70,,,2,245.40,1,122.70,,,,,,,,
,,,,70~74,1,151.75,,,,,1,151.75,3,455.24,,,,,,1,151.75,5,758.73,,,,,,,,,,,,,,,,,,,3,455.24,,,1,151.75,,,,,,
,,,,75~79,,,,,1,216.92,,,2,433.84,,,,,,,,3,650.76,1,,216.92,,,,3,650.76,,,,,2,433.84,1,216.92,1,216.92,,,,,,,,,,,,
,,,,80~84,,,1,485.44,,,,,2,970.87,,,,,,,,,,,,,1,,485.44,1,485.44,,,,,,,,,,,1,485.44,,,,,,,,,,
,,,,85+,,,1,800.00,,,,,1,800.00,,,,,,,,1,800.00,,,,,,,,,,,,,1,800.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,
,,,,35~39,3,212.92,,,2,141.94,1,70.97,,,,,,,,,,,,,,,,,,1,70.97,,,,,1,70.97,,,,,,,,,,,,,,,,
,,,,40~44,2,130.80,,,1,65.40,,,1,65.40,,,,,,,,,,,,,,,,,,,,,,1,65.40,1,65.40,,,,,,,,,,,,,,
,,,,45~49,2,162.73,,,,,,,,,,,,,,,,,,,,,1,,81.37,1,81.37,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,191.94,,,3,287.91,,,,,,,,,,,,1,95.97,,,,,,,2,191.94,1,95.97,,,1,95.97,,,,,,,,,,,,,,,,
,,,,55~59,4,475.62,,,4,475.62,,,2,237.81,,,,,,1,118.91,1,118.91,,,,,,,2,237.81,1,118.91,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,153.85,,,3,461.54,1,153.85,1,153.85,,,,,,,,,,,,,,,,2,307.69,,,,,,,,,1,153.85,,,,,,,,,,,,
,,,,65~69,3,383.63,,,4,511.51,2,255.75,3,383.63,1,,,,127.88,,,,,,,,,,,1,127.88,,,,,,,,,1,127.88,,,,,,,,,,,,
,,,,70~74,,,,,4,617.28,1,154.32,4,617.28,,,,,,1,154.32,1,154.32,,,,,,,,,,,,,1,154.32,,,3,462.96,,,,,,,,,,,,
,,,,75~79,1,209.21,,,4,836.82,1,209.21,3,627.62,,,,,,,,,,1,,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,436.68,3,1310.04,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,72.36,,,,,,,,,1,,,,72.36,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.20,,,1,67.20,,,1,67.20,1,,,,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,153.49,,,,,,,,,2,,,,153.49,,,,,,,,,,,1,76.75,,,,,1,76.75,,,,,,,,,,,,,,,,
,,,,50~54,1,95.24,,,,,,,,,3,,,,285.71,,,,,,,,1,,95.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,449.44,,,,,,,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,
,,,,60~64,1,161.03,,,,,,,,,3,,,,483.09,1,161.03,2,322.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,132.80,,,,,,,2,,,,265.60,,,,,,,,,,,2,265.60,1,132.80,1,132.80,,,1,132.80,,,,,,,,,,,,,,
,,,,70~74,1,152.91,,,,,,,,,5,,,,764.53,,,2,305.81,,,,,,,,,,,1,152.91,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,210.08,,,3,,,,630.25,,,2,420.17,1,,210.08,,,,1,210.08,,,,,1,210.08,3,630.25,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,377.36,,,,,,,,,,,,,,,,,1,377.36,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,787.40,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,,,1,74.85,,,1,74.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.52,,,,,1,67.52,,,,,,,,,,,,2,,135.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,72.41,,,,,,,,,1,,,,72.41,1,72.41,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.99,,,,,3,272.98,,,2,,,,181.98,1,90.99,,,1,,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,320.86,,,,,3,320.86,,,,,,,,1,106.95,,,1,,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,657.89,,,,,4,657.89,,,,,,,,2,328.95,,,,,,1,,164.47,,,,,1,164.47,1,164.47,,,,,,,,,,,,,,,,
,,,,65~69,1,137.93,,,,,5,689.66,,,,,,,,2,275.86,1,137.93,1,,137.93,,,,,,,,,,1,137.93,,,,,,,,,,,,,,,,
,,,,70~74,2,304.88,,,,,5,762.20,,,2,,,,304.88,,,,,,,,1,,152.44,,,,,,,1,152.44,,,,,,,,,,,,,,,,
,,,,75~79,1,203.25,,,,,6,1219.51,,,,,,,,2,406.50,,,,,,1,,203.25,1,203.25,,,,,1,203.25,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,727.27,,,,,,,,1,363.64,,,,,,,,,,,1,363.64,1,363.64,,,,,,,,,,,,,,,,,,
,,,,85+,2,1388.89,,,1,694.44,,,1,694.44,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,食道,,胰,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,,162.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,78.13,,,,,,,2,156.25,1,,,,78.13,,,,,1,,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.76,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,1,69.88,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,355.62,,,,,,,,,,,,,,,,1,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,167.64,,,,,,,1,83.82,,,,,,1,83.82,1,83.82,,,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,214.13,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.07,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,302.11,,,,,1,151.06,2,302.11,,,,,,1,151.06,1,151.06,,,,,,,,,1,151.06,,,,,1,151.06,,,,,,,,,,,,,,
,,,,65~69,4,597.91,1,149.48,,,1,149.48,2,298.95,1,,,,149.48,,,,,1,,149.48,,,,,,1,149.48,1,149.48,,,,,,,,,,,,,,,,,,
,,,,70~74,1,147.28,,,,,,,3,441.83,2,,,,294.55,3,441.83,,,1,,147.28,,,,,,2,294.55,,,,,,,4,589.10,,,,,,,,,,,,
,,,,75~79,2,402.41,,,1,201.21,1,201.21,2,402.41,,,,,,2,402.41,,,,,,,,,,,,,,,,,,,4,804.83,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,342.47,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,2,684.93,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,653.59,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,,,
