,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,44.19,3,55.98,,,,,,,,,,2,161.42,,,,,,,1,38.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.98,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,133.10,2,209.21,,,,,1,,,,71.23,,,,,,,2,115.94,,,,,,,1,86.96,,,,,,,,,1,99.21,,,,,,,,,,,,,,,,,2,115.94,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,158.48,6,110.93,4,93.22,1,54.61,,,,,,,,,,,,,,,,1,79.24,2,103.09,,,,,1,79.24,2,90.29,,,,,,,,,,,,,,,,,,,,,1,109.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,70.18,3,135.81,9,168.00,,,1,61.24,1,,,,91.83,,,,,,,1,94.97,1,70.18,,,1,61.24,,,1,109.05,1,159.49,,,,,,,,,1,107.07,,,,,4,89.21,,,,,2,82.64,1,127.55,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,109.26,10,168.27,,,,,,,,,,,,,,1,78.31,,,1,79.62,,,,,1,78.31,,,1,79.62,,,,,2,156.62,,,,,,,,,3,85.64,,,,,,,3,94.01,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,152.79,4,178.33,,,,,,,,,,,,2,280.90,,,,,1,79.87,,,,,,,,,2,86.73,,,,,3,275.99,1,79.87,,,,,,,1,98.72,,,,,,,1,79.87,1,167.50,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,198.41,5,133.69,,,1,243.31,,,,,,2,415.80,1,117.92,,,,,,,,,,,1,252.53,1,99.90,,,1,99.90,1,117.92,1,197.24,1,125.31,,,,,,,4,199.80,1,117.92,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,323.62,10,376.36,,,,,,,,,,,,,,,,,,,,1,186.57,1,186.57,1,163.40,2,462.96,3,175.75,,,1,231.48,2,628.93,,,,,,,,,1,128.21,,,2,462.96,,,1,128.21,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,326.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,230.15,,,,,3,363.20,1,398.41,,,,,,,3,370.83,,,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,2,364.30,,,1,473.93,,,3,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1960.78,,,,,1,1960.78,,,,,,,,,,,,,,,,,2,3921.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.05,,,,,,,,,1,34.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,40.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,3,38.62,,,,,1,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,43.74,1,31.92,,,1,31.92,,,,,,1,37.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,57.57,,,,,,,,,,,,,,,,,,,,1,41.86,,,,,,,,,,,1,40.44,,,,,,,,,,,1,35.20,,,,,1,51.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,3,71.93,,,,,1,,,,70.13,1,70.13,,,,,,,,,,,,,,,,,,,,,1,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,137.93,6,78.84,,,,,,,,,,1,90.83,,,,,,,1,90.83,,,,,1,67.16,,,,,,,3,117.42,,,,,,,,,,,,,,,,,,,1,84.82,2,77.22,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,164.81,5,118.88,1,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.27,,,,,1,68.87,,,,,1,74.68,,,,,1,148.59,,,1,105.26,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,164.47,1,101.94,9,202.75,,,,,,,,,,1,101.94,,,,,,,2,84.82,,,,,1,164.47,1,121.65,1,101.94,,,3,98.43,,,,,,,,,,,,,,,,,,,2,91.16,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,78.37,5,143.31,,,,,,,,,,,,,,1,78.37,,,1,78.37,,,,,,,1,206.19,,,1,151.98,1,78.37,,,,,,,,,,,,,,,,,1,92.42,,,1,78.37,3,127.23,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,158.48,,,,,,,,,,1,155.52,,,,,,,1,193.42,,,,,2,217.63,,,,,,,1,98.72,2,335.57,,,,,,,1,193.42,2,197.63,,,1,123.00,,,1,123.00,2,197.43,1,117.37,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,351.70,,,1,186.22,1,,,,186.22,,,1,227.79,,,,,1,227.79,1,186.22,,,,,2,136.80,,,,,2,180.51,,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,6,280.50,,,,,,,,,,1,392.16,,,,,,,2,257.73,,,1,265.96,,,1,266.67,,,,,1,184.84,,,1,219.30,,,,,,,2,203.46,1,392.16,,,,,1,266.67,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,3,425.53,,,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,4,29.22,,,,,,,1,35.37,,,1,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,34.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,38.99,,,,,,,,,,,,1,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.95,2,54.35,,,4,42.19,,,,,,,,,,1,46.08,,,,,1,33.30,,,,,,,,,,,,,2,43.57,,,,,,,,,,,1,39.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,110.01,1,52.08,1,92.94,4,96.50,,,,,,,,1,62.58,,,,,,,,,1,110.01,,,,,,,,,,,4,128.37,,,,,,,,,,,3,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,95.15,,,4,67.93,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,2,76.78,,,,,,,,,,,,,,,1,62.93,2,146.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,8,146.36,,,11,152.33,1,96.06,1,,,,74.40,,,,,,,,,2,73.37,1,58.14,,,,,,,,,,,1,96.06,,,,,,,1,134.05,,,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,198.81,,,10,153.12,1,134.77,,,,,,3,113.77,2,122.70,,,,,,,2,105.60,,,,,1,134.77,2,76.78,1,112.61,1,75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,106.38,,,11,251.37,,,,,,,,,,1,89.05,,,,,,,1,89.05,,,,,,,,,4,220.14,1,87.80,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,229.36,,,5,207.64,,,1,,,,92.59,,,,,1,92.59,,,1,187.27,2,156.25,,,,,,,3,116.50,4,147.82,2,119.55,,,,,1,187.27,2,185.19,,,2,101.42,1,92.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,10,512.03,,,,,,,,,,2,155.52,,,,,,,1,298.51,,,,,,,1,235.85,3,198.15,,,,,,,,,1,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,176.37,2,297.18,,,3,194.68,,,,,,,,,,1,176.37,1,179.21,,,,,,,1,179.21,,,1,176.37,4,261.27,1,240.38,2,195.12,1,262.47,1,262.47,,,,,,,,,1,262.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,383.14,,,,,,,,,,,,1,315.46,,,,,1,409.84,,,,,,,2,421.05,1,409.84,1,286.53,,,,,,,3,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1265.82,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.31,1,25.86,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,27.17,1,36.95,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,39.57,3,61.88,,,,,,,,,,,,,,,,,,,1,25.99,,,,,,,1,58.79,1,39.57,,,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,43.54,,,,,,,,,,,,,,,,,,,,1,36.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,43.10,,,,,,,,,,1,55.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,36.95,2,42.83,2,48.98,,,,,1,,,,36.95,,,1,36.13,,,1,62.42,1,36.95,,,,,1,48.90,,,,,1,48.90,,,3,64.16,,,,,,,,,,,,,,,,,,,,,1,32.53,1,48.90,,,,,,,,,,,,,,,,
,,,,35~39,1,78.43,2,61.96,3,60.63,,,,,,,,,,3,65.27,1,78.43,,,,,1,83.26,,,1,67.07,,,,,,,,,,,,,,,,,,,,,,,,,1,98.72,,,,,2,134.14,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,88.89,7,107.31,,,,,,,,,,,,,,,,,,,,,,1,75.24,,,1,66.14,2,150.49,,,,,2,69.35,,,,,,,,,,,,,1,58.58,,,1,66.14,,,3,98.81,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,75.24,9,147.28,,,,,,,,,,,,,,3,151.90,,,,,1,86.21,2,94.16,,,1,86.21,1,86.21,,,,,2,115.61,,,1,66.31,,,,,,,,,1,73.31,,,,,,,1,89.37,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.39,3,132.45,7,116.05,2,131.23,,,,,,,,2,69.40,,,,,,,,,1,105.15,,,,,2,93.37,4,111.30,,,,,1,111.86,,,,,,,,,,,,,1,111.86,,,,,,,1,64.39,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,121.40,6,125.79,,,,,,,,,,,,1,169.20,,,,,1,86.51,,,1,82.58,,,2,141.54,1,178.89,,,,,,,,,,,,,,,,,,,1,75.13,1,169.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,136.15,9,292.49,,,,,,,,,,,,,,,,,,1,181.49,2,184.84,,,,,,,3,204.50,,,,,2,127.23,1,181.49,,,,,,,,,,,3,164.74,,,,,,,2,170.07,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,168.21,4,218.10,,,1,149.48,,,,,,2,285.71,,,1,289.86,,,,,2,180.67,,,,,1,289.86,2,254.78,,,,,3,197.37,,,1,121.95,,,,,,,,,2,285.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,184.16,4,332.50,,,,,,,,,,,,1,165.29,,,,,,,2,483.09,,,,,1,280.11,4,351.80,,,,,2,207.90,,,,,,,,,1,165.29,,,1,393.70,,,,,,,1,165.29,,,1,165.29,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,286.53,1,408.16,,,,,,,,,,,,,,,,,,,,1,408.16,3,365.41,,,,,,,3,320.51,1,292.40,2,389.11,,,,,,,,,2,381.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,800.00,,,,,,,,,,,,1,1204.82,,,,,1,961.54,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5714.29,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,2,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52.67,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,27.08,1,41.96,,,,,1,24.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.86,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,93.75,,,,,1,38.31,,,,,,,,,1,36.01,,,,,,,,,,,,,,,,,,,3,54.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,38.45,4,58.86,,,,,,,,,,2,69.44,,,,,3,43.12,1,34.72,,,1,34.72,,,,,1,47.71,1,40.36,,,,,,,,,1,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,63.72,2,46.14,1,67.43,,,1,,,,55.49,2,60.48,1,73.26,,,1,43.84,1,67.43,,,,,,,1,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,104.97,3,90.39,3,85.84,,,,,,,,,,,,,,,,,,,,,,,,2,74.82,1,59.24,,,1,84.39,,,,,,,,,,,,,2,92.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,100.81,11,128.67,1,72.05,1,107.07,1,,,,64.60,,,,,1,72.05,1,128.37,,,,,,,,,1,93.46,1,128.37,,,1,64.60,,,,,,,,,,,,,1,98.23,1,56.82,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,115.34,4,95.53,1,100.00,,,,,,,,,,,,,,,,,,,,,,1,63.33,1,156.99,1,63.33,2,200.00,2,130.80,,,,,1,112.23,,,,,,,1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,84.82,9,158.09,,,,,,,,,,2,110.74,,,,,1,85.03,1,75.87,,,,,,,,,3,103.99,,,1,159.49,,,,,,,,,1,159.49,1,75.87,1,136.80,,,2,104.88,,,1,136.80,2,92.08,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,128.26,7,146.87,,,,,,,,,,,,,,1,87.26,2,174.52,,,,,,,1,87.26,2,96.57,2,204.29,1,87.26,5,195.92,,,1,148.59,2,340.14,,,1,148.59,,,2,132.19,,,,,,,1,103.95,,,1,87.26,,,,,,,,,,,,,,,,
,,,,65~69,,,,,9,318.81,1,189.04,,,1,,,,136.61,1,218.34,,,,,,,2,246.61,,,,,,,,,5,236.63,,,2,156.25,1,189.04,,,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,183.15,1,264.55,,,,,,,,,,,,1,321.54,,,1,196.08,2,529.10,,,,,,,2,243.61,,,2,166.67,1,381.68,,,2,225.23,,,,,,,1,152.91,,,,,,,1,183.15,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,307.69,,,,,,,,,,,,3,328.23,,,2,437.64,,,,,,,,,2,307.69,,,2,325.73,,,,,,,,,1,531.91,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,526.32,1,526.32,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,4,1413.43,,,2,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,
