,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,1,24.28,,,1,24.28,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.92,,,,,,,,,,,,,,1,24.92,,,,,,,,,,,,,,,,,3,74.76,1,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,26.62,3,79.85,,,1,26.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,78.65,,,,,1,39.32,,,,,1,39.32,,,,,,,,,,,,,1,39.32,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,249.75,,,,,,,,,1,,,,49.95,1,49.95,,,1,49.95,2,99.90,,,,,1,49.95,,,,,2,99.90,,,,,1,49.95,1,49.95,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,97.23,1,48.61,,,,,,,,,,,,2,97.23,,,,,1,48.61,,,1,48.61,,,,,,,1,48.61,,,,,1,48.61,,,1,48.61,,,,,,,,,,,,,,,,,,
,,,,60~64,1,53.50,,,,,,,,,,,,,,3,160.51,,,1,53.50,1,53.50,,,,,2,107.01,1,53.50,1,53.50,1,53.50,,,,,,,,,1,53.50,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,69.06,,,,,1,,,,69.06,1,69.06,,,,,4,276.24,,,1,69.06,,,,,,,,,,,,,,,,,,,1,69.06,,,,,,,,,,,,,,,,
,,,,70~74,3,343.64,,,,,,,1,114.55,,,,,,2,229.10,,,,,2,229.10,,,2,229.10,,,,,,,1,114.55,,,,,1,114.55,,,,,1,114.55,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,212.77,,,,,,,,,,1,212.77,,,1,212.77,,,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,350.88,1,350.88,1,350.88,1,350.88,1,350.88,1,350.88,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.72,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,24.43,1,24.43,,,,,,,,,,,,,,,,,,,,,,1,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,26.55,,,,,1,26.55,1,26.55,1,,,,26.55,,,,,1,26.55,1,26.55,,,,,,,,,,,,,1,26.55,,,,,,,1,26.55,,,,,,,,,,,,,,,,,,
,,,,45~49,1,34.76,,,,,1,34.76,,,3,,,,104.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.76,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,51.79,,,,,,,,,2,,,,103.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,145.84,,,1,48.61,,,,,,,1,48.61,,,,,,,,,1,48.61,,,,,1,48.61,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,53.25,3,,,,159.74,,,,,4,212.99,,,,,1,53.25,,,,,,,,,1,53.25,,,,,,,1,53.25,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,196.46,1,65.49,1,65.49,5,327.44,1,65.49,,,1,65.49,,,,,,,,,2,130.98,1,65.49,1,65.49,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,105.49,1,,,,105.49,,,2,210.97,6,632.91,,,1,105.49,,,,,,,,,,,,,,,,,,,,,1,105.49,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,392.16,,,,,1,196.08,,,,,,,,,1,196.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,327.87,1,327.87,,,1,327.87,,,1,,,,327.87,,,1,327.87,1,327.87,,,,,,,,,,,1,327.87,1,327.87,2,655.74,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,775.19,1,775.19,,,,,,,,,1,775.19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.13,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,23.84,,,,,,,,1,23.84,,,,,,,,,,,,,,,,,1,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,24.00,,,,,1,24.00,,,,,,,,,,,,,1,24.00,1,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.18,,,,,,,,,,,1,26.18,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,161.13,,,,,,,,,2,,,,64.45,,,,,,,1,32.23,,,,,,,,,,,,,1,32.23,2,64.45,2,64.45,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,256.81,,,1,51.36,,,,,1,,,,51.36,,,,,1,51.36,,,,,,,1,51.36,,,1,51.36,,,1,51.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,95.79,,,,,,,,,,,,,,,,,,2,95.79,,,1,47.89,,,,,1,47.89,1,47.89,,,,,,,2,95.79,1,47.89,1,47.89,,,,,,,,,,,,,,,,,,
,,,,60~64,1,52.27,,,,,,,,,4,,,,209.10,,,,,2,104.55,,,,,,,,,,,2,104.55,,,1,52.27,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,64.02,,,2,128.04,,,,,1,,,,64.02,,,1,64.02,2,128.04,,,4,256.08,,,,,,,1,64.02,,,1,64.02,,,,,,,,,3,192.06,,,,,,,,,,,,,,,,
,,,,70~74,,,1,99.60,,,,,,,4,,,,398.41,1,99.60,1,99.60,10,996.02,,,3,298.80,2,199.20,,,,,2,199.20,1,99.60,,,,,,,,,,,1,99.60,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,185.53,,,,,2,371.06,,,,,,,,,,,2,371.06,1,185.53,,,1,185.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,348.43,,,2,696.86,,,,,,,,,1,348.43,,,,,,,,,,,,,,,2,696.86,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,1,689.66,,,,,,,1,689.66,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,27.36,,,,,,,,,,,,,,,,,1,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,25.83,,,,,,,,,,,,,,,,,,1,25.83,,,,,,,,,1,25.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,24.53,,,,,1,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,23.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,78.68,,,,,,,4,104.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.23,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,59.52,1,29.76,,,,,2,59.52,,,,,,,,,,,,,,,,,,,,1,29.76,,,,,,,,,1,29.76,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,146.63,,,,,1,48.88,3,146.63,,,,,,,,1,48.88,,,,,1,48.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,49.14,,,,,1,49.14,7,343.98,1,,,,49.14,,,,,,,,,1,49.14,1,49.14,,,,,1,49.14,,,1,49.14,,,2,98.28,1,49.14,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,154.08,,,,,1,51.36,2,102.72,,,,,,1,51.36,2,102.72,4,205.44,,,1,51.36,,,1,51.36,,,2,102.72,,,,,2,102.72,1,51.36,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,61.92,,,,,,,7,433.44,,,,,,1,61.92,3,185.76,3,185.76,,,2,123.84,,,,,1,61.92,3,185.76,,,,,,,,,,,1,61.92,,,,,,,,,,,,,,,,,,
,,,,70~74,1,96.62,,,,,1,96.62,5,483.09,,,,,,,,,,5,483.09,1,96.62,,,1,96.62,1,96.62,,,1,96.62,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,171.82,,,,,,,,2,343.64,1,171.82,,,1,171.82,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,689.66,3,1034.48,,,,,,,,1,344.83,1,344.83,,,,,,,,,,,1,344.83,,,,,,,,,,,1,344.83,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.34,,,,,,,1,26.34,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.65,,,,,,,,,,
,,,,25~29,,,,,,,,,1,26.48,,,,,,,,,,,,,,,,1,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,49.78,,,,,,,1,24.89,,,,,,,,1,24.89,,,,,1,24.89,1,24.89,,,,,,,,,,,,,1,24.89,,,,,,,2,49.78,,,,,,,,,,,,,,
,,,,35~39,1,23.35,,,,,,,1,23.35,,,,,,,,1,23.35,,,,,1,23.35,,,,,,,,,,,1,23.35,,,,,,,1,23.35,,,,,,,1,23.35,,,,,,,,,,
,,,,40~44,,,,,,,,,1,25.71,,,,,,,,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,1,25.71,,,,,,,2,51.43,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,2,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57.01,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,90.54,,,1,45.27,,,,,1,45.27,,,,,,,,,,,1,45.27,,,,,2,90.54,,,1,45.27,,,,,,,,,,,,
,,,,55~59,3,148.22,1,49.41,,,,,,,,,,,,,,3,148.22,,,1,49.41,2,98.81,,,,,,,1,49.41,,,,,1,49.41,,,,,,,1,49.41,,,,,1,49.41,1,49.41,,,,,,,,
,,,,60~64,3,153.37,,,,,,,,,,,,,,1,51.12,5,255.62,1,51.12,4,204.50,3,153.37,,,1,51.12,1,51.12,1,51.12,,,,,,,,,,,,,,,,,1,51.12,,,2,102.25,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,9,545.12,,,1,60.57,4,242.28,,,,,,,,,,,,,,,,,,,,,,,1,60.57,,,,,,,,,,,,,,
,,,,70~74,1,87.64,,,,,,,1,87.64,1,,,,87.64,,,5,438.21,,,,,2,175.28,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,166.39,,,1,166.39,,,,,,,,5,831.95,1,166.39,2,332.78,3,499.17,,,3,499.17,,,2,332.78,,,,,,,1,166.39,,,,,1,166.39,,,,,,,1,166.39,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,347.22,1,347.22,1,347.22,,,,,,,,,,,,,,,,,,,,,1,347.22,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.89,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,21.64,,,,,,,,,,,1,21.64,,,,,,,,,,,,,,,,,1,21.64,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,27.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.53,1,25.27,,,,,,,,,,,,,,,,
,,,,35~39,2,47.38,,,,,,,1,23.69,2,,,,47.38,,,2,47.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.69,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,50.65,,,1,25.32,,,,,,,,,,,1,25.32,,,,,,,,,,,1,25.32,,,,,,,1,25.32,,,,,,,,,,,,
,,,,45~49,2,54.61,1,27.31,,,,,,,,,,,,1,27.31,1,27.31,,,,,,,1,27.31,1,27.31,,,,,,,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,121.07,,,,,,,,,1,,,,40.36,,,3,121.07,,,,,,,,,1,40.36,,,,,1,40.36,1,40.36,,,,,1,40.36,,,1,40.36,2,80.71,,,,,,,,,,,,,,
,,,,55~59,3,156.99,,,,,,,,,,,,,,1,52.33,,,,,,,,,2,104.66,2,104.66,,,,,,,,,,,,,1,52.33,1,52.33,,,,,,,1,52.33,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,51.76,6,310.56,,,,,,,3,155.28,5,258.80,,,,,1,51.76,,,,,,,1,51.76,,,1,51.76,1,51.76,1,51.76,3,155.28,,,,,,,,,,
,,,,65~69,3,175.44,,,2,116.96,,,,,,,,,,1,58.48,4,233.92,,,,,,,3,175.44,1,58.48,,,,,1,58.48,,,,,1,58.48,1,58.48,,,,,,,,,1,58.48,,,,,,,,,,
,,,,70~74,1,82.44,,,1,82.44,,,,,1,,,,82.44,1,82.44,2,164.88,,,1,82.44,1,82.44,,,9,741.96,1,82.44,,,1,82.44,,,1,82.44,1,82.44,1,82.44,,,1,82.44,,,,,,,,,,,,,,,,
,,,,75~79,,,1,149.93,,,,,,,1,,,,149.93,,,3,449.78,,,,,,,2,299.85,5,749.63,1,149.93,,,,,,,,,,,1,149.93,,,,,,,,,2,299.85,,,,,,,,,,
,,,,80~84,,,1,332.23,,,,,,,,,,,,,,,,,,,,,,,,2,664.45,,,,,1,332.23,,,,,,,1,332.23,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,1,568.18,1,568.18,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.83,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.40,,,,,,,,,,1,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.12,,,,,,,,,,,,,,,,,,
,,,,35~39,1,23.91,1,23.91,1,23.91,,,,,,,,,,2,47.82,,,,,,,,,,,,,1,23.91,,,,,,,,,,,,,,,,,,,,,,,1,23.91,,,,,,,,
,,,,40~44,2,49.66,,,,,,,,,1,,,,24.83,3,74.50,,,,,,,1,24.83,,,,,,,,,,,1,24.83,,,,,1,24.83,,,,,,,,,,,,,,,,,,,,
