,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,196.85,,,,,,,,,,,,,,,,,1,,98.43,,,,,,,1,98.43,,,,,,,,,,,,,1,98.43,1,98.43,,,,,,,,,,
,,,,60~64,2,275.10,,,,,,,,,1,,,,137.55,,,,2,,275.10,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,5,,,,984.25,1,,196.85,2,,393.70,,,,,,,,,,,,,,,,,,,1,196.85,,,1,196.85,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,199.20,1,,199.20,3,,597.61,,,,1,,199.20,,,2,398.41,,,1,199.20,3,597.61,,,,,,,2,398.41,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,357.14,1,,357.14,,,,,,,,,,,,,,2,714.29,,,,,,,,,,,1,357.14,,,,,,,,,,
,,,,80~84,,,,,,,,,1,900.90,,,,,,,,,1,,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,1,41.55,1,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.55,2,83.09,,,,,,,,,,,,,,
,,,,40~44,4,176.91,,,1,44.23,,,4,176.91,,,,,,,,,1,,44.23,,,,,,,,,,,,,,,,,,,1,44.23,,,,,,,,,,,,,,
,,,,45~49,1,47.69,,,,,,,2,95.37,,,,,,,,,,,,,,,1,,47.69,,,1,47.69,,,1,47.69,1,47.69,,,2,95.37,,,,,,,,,,,,,,
,,,,50~54,2,113.38,,,,,,,2,113.38,,,,,,1,,56.69,,,,,,,2,,113.38,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,
,,,,55~59,5,503.02,,,,,1,100.60,3,301.81,,,,,,1,,100.60,,,,1,,100.60,,,,,,,,,,,,1,100.60,,,,,1,100.60,,,,,,,,,,,,
,,,,60~64,,,,,,,2,240.96,2,240.96,,,,,,2,,240.96,1,,120.48,2,,240.96,,,,,,,,,,,,,,1,120.48,,,1,120.48,,,,,,,,,,,,
,,,,65~69,,,1,200.00,,,1,200.00,,,,,,,,2,,400.00,,,,1,,200.00,,,,1,200.00,,,1,200.00,,,,,,,,,1,200.00,,,,,,,,,,,,
,,,,70~74,,,,,,,1,199.20,1,199.20,1,,,,199.20,1,,199.20,,,,,,,,,,,,,,1,199.20,1,199.20,,,1,199.20,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,338.98,1,,,,338.98,1,,338.98,,,,1,,338.98,,,,,,,,,,,,,,,,,,3,1016.95,,,,,,,,,,,,
,,,,80~84,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.67,,,,,,,,,3,,,,125.00,,,,,,,,,,1,,41.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,84.39,,,,,,,,,5,,,,210.97,,,,,,,2,,84.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,93.50,,,,,,,,,3,,,,140.25,1,,46.75,,,,1,,46.75,2,,93.50,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,
,,,,50~54,5,263.71,,,,,,,,,2,,,,105.49,,,,1,,52.74,,,,,,,,,,,,,,,,,,,1,52.74,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,279.07,1,,93.02,,,,1,,93.02,1,,93.02,,,,,,,1,93.02,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,114.81,3,,344.43,,,,1,,114.81,,,,,,1,114.81,1,114.81,1,114.81,,,,,2,229.62,1,114.81,1,114.81,1,114.81,,,,,,,,
,,,,65~69,1,185.19,2,370.37,,,,,,,2,,,,370.37,,,,1,,185.19,1,,185.19,,,,,,,,,,,,,,1,185.19,,,,,,,1,185.19,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,214.59,2,,429.18,,,,1,,214.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,309.60,1,309.60,1,,,,309.60,1,,309.60,,,,1,,309.60,1,,309.60,,,,,,,1,309.60,1,309.60,,,1,309.60,,,,,1,309.60,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,704.23,,,,1,,704.23,1,,704.23,,,,,,,,1,704.23,,,,,,,,,,,,,1,704.23,,,,,,,,
,,,,85+,,,,,,,,,1,2272.73,,,,,,,,,1,,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胸膜,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,54.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,30.04,,,,,,,1,30.04,,,,,,,,,1,,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,80.87,,,,,,,1,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,41.77,,,,,,,,,,,,,1,,41.77,,,,1,,41.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,180.26,,,,,1,45.07,3,135.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,98.23,,,,,,,2,98.23,,,,,,1,,49.12,,,,,,,1,,49.12,,,,,,,1,49.12,1,49.12,,,,,,,,,,,,,,,,,,
,,,,55~59,2,168.49,,,,,,,4,336.98,,,,,,,,,,,,,,,,,,1,84.25,,,1,84.25,1,84.25,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,102.25,1,102.25,,,,,4,409.00,,,,,,1,,102.25,,,,1,,102.25,2,,204.50,,,,,2,204.50,1,102.25,2,204.50,,,2,204.50,,,,,,,,,,,,,,
,,,,65~69,1,176.99,,,,,,,1,176.99,,,,,,1,,176.99,,,,,,,,,,,,1,176.99,2,353.98,,,,,,,1,176.99,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,229.36,1,,,,229.36,2,,458.72,,,,,,,1,,229.36,,,,,,,,,,,,,1,229.36,,,,,,,,,,,,,,
,,,,75~79,1,288.18,1,288.18,,,,,1,288.18,,,,,,1,,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,694.44,,,,,,1,,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,1,2173.91,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,52.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.47,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,28.44,,,,,,,,,,,,1,,28.44,,,,,,,,,,,,,,2,56.88,,,,,,,,,,,,,,,,
,,,,30~34,1,30.56,,,,,,,,,,,,,,2,,61.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,76.89,,,,,1,38.45,,,1,,,,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.45,,,,,,,,
,,,,40~44,2,80.68,,,,,,,,,,,,,,2,,80.68,,,,,,,,,,,,,,,,2,80.68,,,,,,,,,1,40.34,1,40.34,,,,,,,,
,,,,45~49,3,130.43,1,43.48,,,,,,,,,,,,6,,260.87,,,,2,,86.96,,,,,,,,,,,,,,1,43.48,,,,,,,4,173.91,,,,,,,,
,,,,50~54,3,136.49,,,,,,,,,,,,,,3,,136.49,,,,4,,181.98,,,,,,,,,,,,,,,,1,45.50,1,45.50,,,1,45.50,,,,,,,,
,,,,55~59,4,295.64,,,,,,,,,,,,,,1,,73.91,,,,2,,147.82,,,,,,,,2,147.82,,,,,,,,,,,1,73.91,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,,290.42,,,,1,,96.81,2,,193.61,,,,,,,1,96.81,,,,,,,,,1,96.81,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,163.67,,,,,,,1,,163.67,1,163.67,,,1,163.67,1,163.67,,,,,,,,,,,,,1,163.67,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,236.97,,,,,,,2,,473.93,,,,,1,236.97,,,,,3,710.90,,,,,,,,,,,,,,,,
,,,,75~79,1,265.96,,,1,265.96,,,,,,,,,,,,,1,,265.96,,,,1,,265.96,,,,,,,,,,,1,265.96,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,680.27,,,,,,,,,,4,,2721.09,,,,,,,,,1,680.27,,,,,,,1,680.27,,,,,,,,,,
,,,,85+,1,1960.78,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,食道,,消化器官其他分界不明部位,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.67,,,1,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,70.27,,,,,,,,,,,,,,,,,2,,70.27,,,,,,,,,,,,,1,35.14,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,77.64,,,2,77.64,,,2,77.64,,,,,,,,,,,,,,,,,,,,,,1,38.82,,,,,1,38.82,,,,,,,,,,,,,,,,
,,,,45~49,3,124.43,,,1,41.48,1,41.48,2,82.95,,,,,,,,,,,,1,,41.48,1,,41.48,,,1,41.48,,,,,,,1,41.48,1,41.48,,,,,,,,,,,,,,
,,,,50~54,3,130.49,,,,,,,6,260.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,126.10,1,63.05,,,,,3,189.16,,,,,,,,,1,,63.05,2,,126.10,,,,1,63.05,1,63.05,,,,,,,,,1,63.05,1,63.05,,,,,,,,,,,,
,,,,60~64,,,,,1,96.06,,,1,96.06,1,,,,96.06,,,,1,,96.06,2,,192.12,,,,1,96.06,,,,,,,1,96.06,1,96.06,,,,,,,,,,,,,,,,
,,,,65~69,1,150.15,,,,,1,150.15,2,300.30,,,,,,1,,150.15,,,,,,,,,,,,2,300.30,,,,,1,150.15,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,688.07,,,,,,,,,,,,,,,,,,,,,,,,,,1,229.36,,,2,458.72,,,,,,,,,,,,,,
,,,,75~79,,,1,247.52,,,,,,,,,,,,,,,2,,495.05,2,,495.05,,,,2,495.05,,,,,1,247.52,,,,,,,1,247.52,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,1,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,52.65,,,,,1,26.32,,,,,,1,,26.32,,,,,,,,,,,,,,1,26.32,1,26.32,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.28,1,26.28,,,,,1,26.28,,,,,,,,,1,,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.28,,,,
,,,,35~39,,,,,,,1,32.84,1,32.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,146.52,,,,,,,2,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.63,1,36.63,,,,,,,,,,,,
,,,,45~49,1,40.19,,,1,40.19,,,1,40.19,,,,,,,,,1,,40.19,,,,,,,1,40.19,,,,,,,,,1,40.19,1,40.19,,,,,,,,,,,,,,
,,,,50~54,4,172.49,,,,,1,43.12,6,258.73,1,,,,43.12,,,,,,,1,,43.12,,,,,,,,,,,,1,43.12,,,1,43.12,,,,,,,,,1,43.12,1,43.12,,
,,,,55~59,,,,,,,,,5,262.61,,,,,,,,,1,,52.52,1,,52.52,,,,,,,,,,,,,,1,52.52,1,52.52,,,1,52.52,,,2,105.04,,,,,1,52.52
,,,,60~64,4,391.39,,,,,1,97.85,,,,,,,,,,,2,,195.69,1,,97.85,,,,2,195.69,,,,,,,1,97.85,,,1,97.85,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,129.53,,,,,,,,,1,,129.53,1,,129.53,,,,,,,,,,,,,,,,,,,,,,,,2,259.07,1,129.53,,,,
,,,,70~74,,,,,,,1,229.89,2,459.77,,,,,,,,,2,,459.77,1,,229.89,1,,229.89,1,229.89,2,459.77,,,,,,,1,229.89,,,,,1,229.89,,,,,,,,,1,229.89
,,,,75~79,1,251.89,,,,,1,251.89,,,,,,,,,,,2,,503.78,2,,503.78,,,,,,,,,,,,,,,,,,1,251.89,,,1,251.89,1,251.89,,,1,251.89,,
,,,,80~84,1,497.51,,,,,,,2,995.02,,,,,,,,,,,,3,,1492.54,1,,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,497.51
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.68,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.14,,,,,,,1,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.14,,,,,,,,,,
,,,,35~39,1,31.12,,,,,,,2,62.25,,,,,,,,,,,,,,,1,,31.12,,,,,,,,,,,,,,,,,,,,,1,31.12,,,,,,
,,,,40~44,3,108.30,,,,,,,2,72.20,,,,,,,,,,,,,,,,,,1,36.10,,,,,,,,,1,36.10,,,,,,,,,,,,,,,,
,,,,45~49,2,76.10,,,1,38.05,,,1,38.05,,,,,,1,,38.05,,,,,,,,,,1,38.05,,,,,,,1,38.05,,,,,,,1,38.05,,,,,,,,,,
,,,,50~54,3,126.58,,,,,,,3,126.58,1,,,,42.19,2,,84.39,,,,,,,,,,2,84.39,1,42.19,,,,,,,,,1,42.19,,,,,1,42.19,1,42.19,,,,,,
,,,,55~59,4,190.84,,,,,2,95.42,1,47.71,,,,,,1,,47.71,1,,47.71,,,,,,,,,1,47.71,,,1,47.71,3,143.13,,,,,1,47.71,,,,,,,1,47.71,2,95.42,,
,,,,60~64,2,181.49,,,,,,,3,272.23,,,,,,1,,90.74,1,,90.74,,,,,,,1,90.74,,,,,,,1,90.74,,,,,,,,,1,90.74,,,,,,,,
,,,,65~69,1,123.76,1,123.76,1,123.76,,,2,247.52,,,,,,2,,247.52,2,,247.52,1,,123.76,,,,,,,,1,123.76,1,123.76,1,123.76,,,,,,,,,,,,,,,1,123.76,,
,,,,70~74,,,,,,,1,212.31,1,212.31,,,,,,,,,,,,1,,212.31,,,,,,,,,,,,1,212.31,,,,,,,,,1,212.31,,,,,1,212.31,,
,,,,75~79,,,,,,,,,1,259.07,,,,,,,,,1,,259.07,,,,,,,1,259.07,,,,,,,3,777.20,,,,,,,,,1,259.07,,,,,1,259.07,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,436.68,,,,1,,436.68,,,,,,,,,1,436.68,,,,,,,,,,,,,,,1,436.68,,
,,,,85+,,,,,,,1,1190.48,,,,,,,,,,,1,,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,109.05,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,38.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
