,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,117.23,,,3,,,,351.70,,,,,,,1,,117.23,2,,234.47,2,234.47,,,,,1,117.23,,,,,,,1,117.23,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,672.65,,,,,,,,,,,,,1,224.22,,,1,224.22,,,,,,,,,2,448.43,,,,,,,,,,,,,,
,,,,80~84,,,,,1,546.45,,,,,,,,,,,,,1,,546.45,,,,,,,2,1092.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,食道,,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,59.14,,,,,,,,,1,,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,46.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,45.00,,,,,2,90.01,,,,,,,,1,,45.00,,,,,,,,,,,,1,45.00,,,,,,,,,,,1,45.00,,,,,,,,,,,,,,
,,,,40~44,2,104.00,,,,,1,52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,125.16,,,,,2,125.16,,,1,,,,62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,182.98,1,91.49,,,1,91.49,,,,,,,,,,,,,,1,,91.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,422.39,,,,,,,,,2,,,,211.19,1,,105.60,,,,,,,,,,,,,,,,,,1,105.60,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,1,,117.10,,,,,,,1,117.10,,,1,117.10,,,,,1,117.10,,,,,,,,,,,,
,,,,65~69,,,,,1,111.11,,,,,,,,,,3,,333.33,,,,1,,111.11,,,,,,3,333.33,,,,,1,111.11,1,111.11,,,1,111.11,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,114.94,,,1,,,,114.94,5,,574.71,,,,2,,229.89,,,,,,1,114.94,,,,,,,,,1,114.94,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,200.80,,,,,,,,1,,200.80,,,,,,,,,,1,200.80,,,,,,,,,,,2,401.61,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,534.76,,,,,,,,,,2,,1069.52,,,,,,,,,,,,,,1,534.76,,,,,,,,,,,1,534.76,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,60.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,89.25,,,,,1,44.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,203.15,,,,,,,,,1,,,,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.79,,,1,50.79,,,,,,,,
,,,,45~49,2,124.07,,,1,62.03,,,,,,,,,,,,,,,,,,,1,,62.03,,,1,62.03,1,62.03,,,,,,,,,,,,,,,2,124.07,,,,,,,,
,,,,50~54,2,163.67,,,,,,,,,3,,,,245.50,,,,,,,,,,,,,,,1,81.83,,,,,,,1,81.83,,,,,,,,,,,,,,,,,,
,,,,55~59,3,339.37,,,,,,,1,113.12,2,,,,226.24,,,,,,,,,,,,,,,1,113.12,,,,,,,,,,,1,113.12,,,,,1,113.12,,,1,113.12,,,,
,,,,60~64,,,1,111.23,,,,,,,2,,,,222.47,,,,1,,111.23,1,,111.23,,,,1,111.23,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,246.00,1,,,,123.00,,,,,,,,,,1,,123.00,,,,,,,,,,,2,246.00,1,123.00,1,123.00,,,1,123.00,,,,,1,123.00,,,,
,,,,70~74,1,112.99,,,,,,,1,112.99,2,,,,225.99,,,,,,,1,,112.99,2,,225.99,,,,,,,,,1,112.99,2,225.99,,,,,,,2,225.99,,,1,112.99,2,225.99,,,,
,,,,75~79,1,183.15,,,,,,,,,1,,,,183.15,,,,,,,,,,1,,183.15,1,183.15,,,,,,,,,2,366.30,,,,,,,,,,,,,1,183.15,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,495.05,1,,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,1,48.92,1,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,47.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,44.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,50.18,,,,,,,,,,,,,,,,,1,,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,224.05,,,,,,,,,1,,,,74.68,,,,,,,2,,149.37,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,316.79,,,,,,,,,1,,,,105.60,1,,105.60,,,,,,,1,,105.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,124.69,,,5,623.44,,,,,,,,2,,249.38,1,,124.69,1,,124.69,,,,,,1,124.69,,,,,1,124.69,1,124.69,2,249.38,,,,,2,249.38,,,,,,,,,,
,,,,70~74,1,115.61,,,,,3,346.82,,,1,,,,115.61,3,,346.82,,,,1,,115.61,,,,1,115.61,,,,,,,,,,,,,1,115.61,,,,,,,,,,,,,,
,,,,75~79,1,173.31,,,,,,,,,1,,,,173.31,3,,519.93,2,,346.62,,,,,,,,,,,,,1,173.31,,,,,,,,,1,173.31,1,173.31,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,440.53,1,,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,1,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.14,,,,,,,,,2,,,,118.27,,,,1,,59.14,1,,59.14,1,,59.14,,,1,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,143.68,,,1,71.84,,,,,1,,,,71.84,1,,71.84,,,,,,,1,,71.84,,,,,,,,,1,71.84,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,234.74,,,1,117.37,,,1,117.37,,,,,,,,,,,,,,,2,,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,106.61,,,,,,,,,2,,,,213.22,,,,,,,1,,106.61,,,,,,,,,,,,,,,,1,106.61,,,,,,,,,,,,,,,,
,,,,65~69,,,2,250.63,,,,,,,1,,,,125.31,,,,1,,125.31,1,,125.31,,,,,,,,,,1,125.31,,,5,626.57,1,125.31,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,245.40,1,,,,122.70,1,,122.70,1,,122.70,1,,122.70,1,,122.70,2,245.40,,,1,122.70,,,,,2,245.40,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,168.35,,,,,,,1,,,,168.35,,,,3,,505.05,2,,336.70,1,,168.35,,,,,,,,,,,,,,,1,168.35,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,393.70,,,,,,,,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,1,1333.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,1,50.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,,47.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,242.01,,,,,,,,,2,,,,96.81,,,,1,,48.40,,,,,,,,,,,,,,,1,48.40,,,,,,,3,145.21,,,,,,,,,,,,
,,,,45~49,1,57.08,,,,,,,,,4,,,,228.31,,,,,,,,,,,,,,,1,57.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.31,1,68.31,2,136.61,,,,,,,,,,,,,2,,136.61,,,,,,,,,,,,,,,,,,,,,,,1,68.31,,,,,,,,,,,,
,,,,55~59,1,105.71,,,,,,,,,1,,,,105.71,1,,105.71,1,,105.71,1,,105.71,,,,,,1,105.71,,,1,105.71,1,105.71,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,110.74,,,,,,,,,2,,,,221.48,,,,3,,332.23,1,,110.74,1,,110.74,,,,,1,110.74,,,1,110.74,1,110.74,1,110.74,1,110.74,,,,,2,221.48,,,,,,,,
,,,,65~69,,,,,,,,,2,254.45,1,,,,127.23,1,,127.23,1,,127.23,,,,1,,127.23,1,127.23,,,,,,,2,254.45,,,,,1,127.23,,,,,1,127.23,,,,,,,,
,,,,70~74,,,,,,,1,129.53,,,3,,,,388.60,2,,259.07,2,,259.07,,,,1,,129.53,,,,,,,1,129.53,1,129.53,,,,,2,259.07,,,1,129.53,4,518.13,,,,,,,,
,,,,75~79,,,,,,,1,158.73,,,,,,,,1,,158.73,2,,317.46,,,,2,,317.46,1,158.73,,,,,,,3,476.19,,,,,1,158.73,,,,,5,793.65,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,4,1423.49,,,,,,,,
,,,,85+,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.91,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,48.03,,,,,,,,,,,,,,,,,,,,,,,1,48.03,,,,,,
,,,,30~34,1,51.73,,,1,51.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.73,,,,,,
,,,,35~39,4,193.52,,,,,,,,,2,,,,96.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,143.06,,,,,,,1,47.69,1,,,,47.69,1,,47.69,1,,47.69,,,,1,,47.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.04,,,,,,,,,1,,,,55.04,,,,,,,,,,,,,,,1,55.04,,,,,,,,,,,,,1,55.04,,,,,,,,,,,,
,,,,50~54,5,328.73,,,,,,,,,4,,,,262.98,,,,,,,1,,65.75,,,,,,3,197.24,,,,,,,2,131.49,,,,,,,,,,,2,131.49,,,,,,
,,,,55~59,2,199.60,,,,,,,1,99.80,3,,,,299.40,,,,,,,,,,,,,,,,,,,,,,,1,99.80,,,1,99.80,,,,,,,,,,,,,,
,,,,60~64,1,113.64,,,,,,,,,2,,,,227.27,,,,1,,113.64,,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,3,,388.60,,,,,,,1,129.53,,,,,,,,,,,,,,,1,129.53,,,,,,,1,129.53,,,,
,,,,70~74,1,136.80,,,,,1,136.80,,,2,,,,273.60,,,,2,,273.60,4,,547.20,,,,,,,,,,,,,,,,2,273.60,,,1,136.80,,,1,136.80,,,,,,,,
,,,,75~79,,,,,,,1,148.59,,,1,,,,148.59,,,,1,,148.59,2,,297.18,1,,148.59,,,,,1,148.59,1,148.59,,,,,,,,,,,,,,,,,1,148.59,,,,
,,,,80~84,,,1,314.47,,,,,1,314.47,,,,,,,,,1,,314.47,5,,1572.33,,,,,,,,,,,,1,314.47,,,,,,,,,,,,,,,3,943.40,,,,
,,,,85+,,,,,,,,,,,1,,,,900.90,,,,,,,1,,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.15,,,1,51.15,,,,,,,,,,,,,,
,,,,35~39,2,101.11,,,,,,,,,,,,,,1,,50.56,,,,,,,,,,,,,,,,,,,,,,,,1,50.56,1,50.56,,,,,,,,,,,,
,,,,40~44,4,188.41,,,,,,,,,,,,,,1,,47.10,,,,,,,3,,141.31,2,94.21,,,1,47.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,211.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,132.36,,,,,,,,,,,,,,1,,66.18,,,,,,,1,,66.18,,,,,1,66.18,,,,,,,,,,,,,,,1,66.18,,,,,,,,
,,,,55~59,2,177.15,1,88.57,,,,,1,88.57,,,,,,1,,88.57,,,,2,,177.15,1,,88.57,,,,,,,,,1,88.57,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,120.92,,,,,,,,,,,,,,,,,,,,2,,241.84,2,,241.84,,,,,,,1,120.92,,,,,,,,,,,1,120.92,,,1,120.92,,,,,,
,,,,65~69,4,487.80,,,,,,,2,243.90,,,,,,1,,121.95,,,,1,,121.95,3,,365.85,1,121.95,,,1,121.95,,,,,,,,,,,,,,,1,121.95,3,365.85,,,,,,
,,,,70~74,,,,,1,146.20,1,146.20,1,146.20,,,,,,2,,292.40,,,,1,,146.20,,,,,,,,,,1,146.20,,,,,1,146.20,1,146.20,,,1,146.20,,,,,,,,,,
,,,,75~79,1,146.41,,,,,,,2,292.83,1,,,,146.41,1,,146.41,,,,,,,4,,585.65,,,1,146.41,1,146.41,,,,,,,,,2,292.83,,,1,146.41,,,3,439.24,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,284.90,,,,1,,284.90,1,,284.90,,,,,,,,,,,,,1,284.90,,,,,,,,,1,284.90,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,729.93,,,,,,,2,,1459.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,1,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,51.84,1,,51.84,,,,1,,51.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.99,,,1,46.99,,,,,2,,,,93.98,,,,1,,46.99,,,,,,,2,93.98,,,,,1,46.99,,,,,,,1,46.99,,,,,,,,,,,,,,
,,,,45~49,4,210.30,,,,,,,,,1,,,,52.58,,,,2,,105.15,,,,1,,52.58,1,52.58,1,52.58,,,,,,,,,,,1,52.58,,,,,,,,,,,,,,
