,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,46.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,38.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,42.46,,,1,42.46,1,42.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,127.39,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.88,,,,,,,2,113.77,,,,,,,,,,2,113.77,,,1,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.31,,,,,,,,,,,,,,1,103.31,1,103.31,2,206.61,,,,,,,,,1,103.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,2,193.99,2,193.99,1,96.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,118.91,,,,,,,1,118.91,,,,,,,,,,2,237.81,,,,,,,1,118.91,,,,,1,118.91,2,237.81,,,,,,,,,,,,,,,,,,
,,,,65~69,1,122.10,,,,,,,2,244.20,,,,,,,,,,2,244.20,1,122.10,1,122.10,1,122.10,,,,,,,,,,,1,122.10,,,,,,,,,,,,,,,,
,,,,70~74,1,147.71,1,147.71,,,,,4,590.84,,,,,,,,1,147.71,3,443.13,1,147.71,,,,,,,,,1,147.71,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,550.96,,,,,2,550.96,,,,,,,,1,275.48,3,826.45,2,550.96,,,,,1,275.48,,,,,,,,,1,275.48,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,574.71,,,,,,,,,,2,1149.43,1,574.71,,,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,37.66,1,37.66,,,1,37.66,,,1,37.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,41.03,,,,,,,,,,1,41.03,,,1,41.03,,,,,,,,,,,,,1,41.03,,,2,82.07,,,,,,,,,,,,,,
,,,,45~49,1,54.23,,,,,,,,,,,,,,,,1,54.23,,,,,,,1,54.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,97.75,,,,,,,,,,1,97.75,,,,,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,93.46,,,,,,,,2,186.92,,,1,93.46,,,,,,,1,93.46,,,1,93.46,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,120.92,,,,,,,,,,,,,,,,4,483.68,,,,,,,1,120.92,,,1,120.92,,,,,,,,,,,1,120.92,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,3,375.47,,,,,,,,,,,,,,,,,,,,,2,250.31,,,,,,,,,,,,
,,,,70~74,,,1,147.71,,,,,,,,,,,,,,4,590.84,,,3,443.13,1,147.71,1,147.71,1,147.71,,,,,2,295.42,,,1,147.71,,,1,147.71,,,,,,,,,,,,
,,,,75~79,,,,,3,795.76,,,,,1,,,,265.25,,,,,,,3,795.76,,,1,265.25,,,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,584.80,,,,,1,584.80,,,,,,,,,,,1,584.80,1,584.80,,,,,,,1,584.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,40.32,,,,,1,40.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,40.47,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,100.05,,,,,,,,,,,,,,,,1,50.03,,,,,,,,,1,50.03,,,,,1,50.03,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,89.53,,,1,89.53,,,,,,1,89.53,1,89.53,,,,,,,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,5,466.85,1,,,,93.37,,,,,,,,,1,93.37,1,93.37,,,1,93.37,,,2,186.74,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,117.92,,,,,,,,3,353.77,,,1,117.92,,,,,,,,,2,235.85,,,1,117.92,,,,,,,,,,,,,,,,,,
,,,,65~69,1,128.53,,,1,128.53,,,2,257.07,,,,,,,,2,257.07,1,128.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,431.03,,,,,,,,4,574.71,,,2,287.36,2,287.36,,,2,287.36,,,3,431.03,1,143.68,3,431.03,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,469.48,1,234.74,1,,,,234.74,1,234.74,2,469.48,1,234.74,4,938.97,1,234.74,1,234.74,1,234.74,,,,,,,1,234.74,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,571.43,3,1714.29,,,2,1142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1136.36,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,1,39.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.61,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,40.47,,,,,,,,,,,,,,,,,,,1,40.47,,,,,1,40.47,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,38.79,,,,,,,,,,,,,,,,,1,38.79,,,,,,,,,,,,,,
,,,,40~44,1,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.81,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,46.93,,,,,,,,,2,,,,93.85,,,,,,,,,1,46.93,,,,,,,,,,,,,1,46.93,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,75.30,,,,,,,,,1,75.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,307.69,,,,,,,,,,,,,,,1,102.56,,,,,1,102.56,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,110.01,,,2,,,,220.02,,,,,3,330.03,,,1,110.01,,,,,,,1,110.01,,,,,1,110.01,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,7,,,,923.48,1,131.93,1,131.93,2,263.85,2,263.85,,,,,1,131.93,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,
,,,,70~74,,,1,144.72,1,144.72,,,1,144.72,3,,,,434.15,,,,,3,434.15,,,,,1,144.72,,,2,289.44,2,289.44,,,,,1,144.72,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,210.08,,,1,210.08,2,420.17,1,210.08,,,,,,,1,210.08,,,,,,,,,1,210.08,1,210.08,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,546.45,1,546.45,,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1020.41,1,1020.41,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,56.31,,,,,1,56.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.37,,,,,,,,,,,,,,
,,,,40~44,1,39.17,,,1,39.17,1,39.17,,,,,,,,,,,,1,39.17,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.62,,,,,1,45.62,,,,,,,,,,,,1,45.62,,,,,,,,,,,1,45.62,,,,,,,3,136.86,,,,,,,,,,,,,,
,,,,50~54,1,64.64,,,,,6,387.85,,,,,,,,,,1,64.64,1,64.64,1,64.64,,,,,,,,,,,,,,,1,64.64,,,,,,,,,,,,,,,,
,,,,55~59,,,1,109.89,,,,,1,109.89,,,,,,,,1,109.89,,,,,,,,,,,1,109.89,,,,,,,1,109.89,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,108.34,4,433.37,,,,,,,,1,108.34,,,1,108.34,2,216.68,,,1,108.34,,,1,108.34,,,1,108.34,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,134.95,,,,,7,944.67,,,,,,,,,,4,539.81,,,,,1,134.95,,,1,134.95,1,134.95,,,,,1,134.95,,,,,2,269.91,,,,,,,,,,,,
,,,,70~74,,,,,1,147.93,5,739.64,,,,,,,,2,295.86,5,739.64,2,295.86,,,1,147.93,,,,,2,295.86,,,,,1,147.93,3,443.79,,,1,147.93,,,,,,,,,,,,
,,,,75~79,,,,,1,207.90,1,207.90,,,,,,,,1,207.90,1,207.90,1,207.90,1,207.90,,,,,,,1,207.90,,,,,,,,,,,1,207.90,,,,,,,,,,,,
,,,,80~84,,,,,,,2,938.97,,,,,,,,,,,,2,938.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1709.40,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,40.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,39.06,,,,,,,,,,,,1,39.06,,,,,,,,,,,1,39.06,,,,,,,,,,,,,1,39.06,,,1,39.06,,,,,,,,
,,,,45~49,1,44.21,,,1,44.21,,,,,,,,,,2,88.42,,,,,,,,,,,,,,,1,44.21,,,,,,,,,,,1,44.21,2,88.42,,,,,,,,
,,,,50~54,3,175.64,,,,,,,,,,,,,,3,175.64,,,,,,,1,58.55,,,,,,,,,,,,,1,58.55,,,,,,,,,,,,,,,,
,,,,55~59,1,107.18,,,,,,,,,,,,,,1,107.18,,,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,108.11,,,,,1,108.11,1,108.11,2,,,,216.22,5,540.54,,,,,,,3,324.32,,,1,108.11,1,108.11,,,,,1,108.11,2,216.22,1,108.11,,,,,,,,,,,,,,
,,,,65~69,1,133.51,,,,,1,133.51,,,,,,,,1,133.51,,,,,,,3,400.53,1,133.51,1,133.51,1,133.51,,,1,133.51,,,2,267.02,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,152.91,,,,,,,,3,458.72,,,,,1,152.91,3,458.72,,,1,152.91,,,1,152.91,,,1,152.91,2,305.81,,,,,1,152.91,,,1,152.91,,,,,,
,,,,75~79,1,199.60,,,,,,,,,,,,,,1,199.60,,,1,199.60,,,3,598.80,,,3,598.80,1,199.60,,,,,,,2,399.20,,,,,,,1,199.60,1,199.60,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,3,1239.67,,,,,,,,,,,,,2,826.45,,,,,1,413.22,,,3,1239.67,,,,,,
,,,,85+,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,1,800.00,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,1,46.82,,,,,,,,,,,,,,,,1,46.82,,,,,,,1,46.82,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,41.60,2,83.19,,,1,,,,41.60,,,,,1,41.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,3,116.60,,,,,,,,1,38.87,,,,,1,38.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,85.47,,,,,,,,,,,,,,,,,,,,,,,,1,42.74,,,1,42.74,,,,,,,,,,,,,,,,,,
,,,,50~54,1,55.40,,,,,3,166.20,,,,,,,,2,110.80,1,55.40,,,,,1,55.40,,,,,,,,,,,,,,,1,55.40,,,,,,,,,,,,,,
,,,,55~59,1,102.25,,,,,2,204.50,,,,,,,,,,,,1,102.25,,,,,,,,,1,102.25,2,204.50,,,1,102.25,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,102.46,,,2,204.92,,,,,,,,,,,,3,307.38,,,,,,,,,1,102.46,,,,,,,,,,,1,102.46,1,102.46,,,,,,,,,,
,,,,65~69,2,274.73,,,,,4,549.45,,,,,,,,1,137.36,,,2,274.73,,,,,,,,,,,3,412.09,,,,,2,274.73,,,1,137.36,,,,,,,,,,,,
,,,,70~74,,,,,,,5,765.70,,,1,,,,153.14,2,306.28,,,1,153.14,,,,,,,,,1,153.14,1,153.14,,,,,1,153.14,,,,,,,,,,,,,,,,
,,,,75~79,,,2,386.85,2,386.85,2,386.85,,,1,,,,193.42,1,193.42,,,1,193.42,,,,,,,1,193.42,,,1,193.42,,,1,193.42,,,1,193.42,1,193.42,1,193.42,,,,,,,,,,
,,,,80~84,,,,,1,381.68,,,,,,,,,,3,1145.04,,,2,763.36,,,,,,,,,,,,,,,,,,,,,,,1,381.68,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,781.25,1,781.25,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,1,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.31,,,,,,,,,,,,,,,,,,
,,,,40~44,2,78.16,,,,,,,,,1,,,,39.08,,,,,,,,,,,,,,,,,1,39.08,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,83.06,,,,,1,41.53,,,3,,,,124.58,,,,,,,,,,,,,,,,,1,41.53,,,,,2,83.06,1,41.53,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,51.71,1,51.71,2,,,,103.41,1,51.71,,,,,,,1,51.71,1,51.71,1,51.71,1,51.71,1,51.71,,,,,,,,,1,51.71,,,,,,,,,,,,
,,,,55~59,,,1,94.07,2,188.15,1,94.07,,,,,,,,,,2,188.15,2,188.15,,,1,94.07,,,,,1,94.07,1,94.07,1,94.07,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,102.46,2,,,,204.92,,,,,2,204.92,,,1,102.46,,,,,,,1,102.46,1,102.46,,,1,102.46,,,,,1,102.46,,,,,,,,,,
,,,,65~69,,,1,136.43,,,,,,,4,,,,545.70,,,,,2,272.85,,,,,,,1,136.43,,,4,545.70,,,,,,,,,,,2,272.85,,,,,,,,,,
,,,,70~74,1,153.61,,,,,,,1,153.61,3,,,,460.83,,,1,153.61,1,153.61,1,153.61,2,307.22,1,153.61,,,,,1,153.61,,,,,3,460.83,,,,,1,153.61,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,383.88,,,,,2,383.88,,,,,1,191.94,,,,,1,191.94,1,191.94,,,1,191.94,,,,,2,383.88,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,344.83,,,,,3,1034.48,,,,,,,,,,,1,344.83,,,,,,,,,,,2,689.66,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,3,2173.91,,,1,724.64,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
