,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,98.52,,,,,,1,98.52,,,,,,,,,,,,,,,,,,
,,,,35~39,1,96.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,203.87,,,,,,,,,4,,,,407.75,,,,,,,,,,,,2,203.87,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,130.38,,,,,,,,,2,,,,260.76,,,1,,130.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,273.97,,,,,,,,,4,,,,547.95,,,,,,,,,,,,,,1,136.99,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,733.94,,,1,,183.49,,,,,,,1,183.49,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,150.38,,,5,,,,751.88,1,150.38,,,,,,,,,,1,150.38,,,1,150.38,,,,,,,,,,,,,,,,
,,,,65~69,1,180.83,1,180.83,,,,,,,8,,,,1446.65,1,180.83,2,,361.66,,,,,,,,,2,361.66,,,,,,,,,,,,,,,,,,
,,,,70~74,1,221.24,,,,,,,,,3,,,,663.72,,,3,,663.72,,,,1,,221.24,,,,,,,1,221.24,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,346.02,,,3,,1038.06,,,,,,,,,1,346.02,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,826.45,,,,,1,826.45,4,,,,3305.79,,,1,,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,156.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.32,,,,,,,,,,,,
,,,,35~39,,,,,1,95.15,,,2,190.29,,,,,,1,95.15,,,,,,,,,,,,,,,,1,95.15,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,123.15,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,365.63,,,,,,,,,,,,,,,,1,,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.82
,,,,60~64,1,160.26,,,,,,,5,801.28,,,,,,,,2,,320.51,,,,3,,480.77,1,160.26,,,,,1,160.26,,,,,,,,,,,,,1,160.26
,,,,65~69,,,,,1,172.71,,,4,690.85,,,,,,,,1,,172.71,,,,,,,,,,,1,172.71,,,,,1,172.71,1,172.71,,,1,172.71,,,,
,,,,70~74,3,677.20,1,225.73,,,1,225.73,2,451.47,,,,,,,,2,,451.47,,,,,,,1,225.73,,,,,,,,,,,,,1,225.73,1,225.73,1,225.73,2,451.47
,,,,75~79,,,,,1,326.80,,,4,1307.19,,,,,,,,5,,1633.99,,,,1,,326.80,,,,,,,,,,,,,1,326.80,,,,,,,1,326.80
,,,,80~84,1,819.67,,,,,1,819.67,1,819.67,,,,,,1,819.67,,,,,,,1,,819.67,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2597.40,1,,,,1298.70,,,,,,1,,1298.70,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.53,,,,,,
,,,,45~49,2,242.13,,,,,,,3,363.20,,,,,,,,1,,121.07,1,,121.07,,,,1,121.07,,,,,,,,,,,,,1,121.07,,,,,,
,,,,50~54,2,260.42,,,,,,,2,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,172.41,,,,,,,1,172.41,,,,,,1,172.41,,,,,,,,,,,,1,172.41,,,,,,,,,,,,,,,,,,
,,,,60~64,2,344.23,1,172.12,,,,,6,1032.70,,,,,,,,3,,516.35,,,,,,,,,,,1,172.12,,,,,,,,,,,,,,,,
,,,,65~69,4,679.12,,,,,1,169.78,3,509.34,,,,,,,,1,,169.78,1,,169.78,,,,,,,,1,169.78,,,,,,,,,,,1,169.78,,,,
,,,,70~74,,,,,1,216.92,,,2,433.84,1,,,,216.92,2,433.84,3,,650.76,,,,1,,216.92,1,216.92,,,1,216.92,1,216.92,,,,,,,,,,,1,216.92,,
,,,,75~79,,,,,1,311.53,,,3,934.58,,,,,,2,623.05,3,,934.58,,,,1,,311.53,,,,,,,,,1,311.53,1,311.53,,,,,,,1,311.53,,
,,,,80~84,1,787.40,,,,,,,2,1574.80,,,,,,,,2,,1574.80,,,,1,,787.40,,,,,1,787.40,,,,,,,1,787.40,,,,,,,,
,,,,85+,,,,,,,,,2,2469.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,102.25,,,,,,,,,,,,,,,,,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,102.35,,,,,,,,,,,,,,1,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,337.08,,,,,,,3,337.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,142.86,,,4,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,301.66,,,,,,,3,452.49,,,,,,3,452.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,164.74,,,1,164.74,1,164.74,5,823.72,,,,,,1,164.74,,,,1,,164.74,,,,,,1,164.74,,,1,164.74,,,1,164.74,,,,,,,,,,
,,,,70~74,,,,,,,,,7,1569.51,,,,,,2,448.43,,,,,,,,,,,,1,224.22,1,224.22,1,224.22,1,224.22,1,224.22,,,,,,,,,,
,,,,75~79,1,290.70,,,,,,,2,581.40,,,,,,4,1162.79,1,,290.70,,,,1,,290.70,,,,,,,1,290.70,1,290.70,,,,,,,,,,,,
,,,,80~84,,,,,,,1,653.59,1,653.59,1,,,,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1333.33,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,101.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,102.35,,,,,1,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,105.93,,,,,1,105.93,,,,,,,,,,,,,1,,105.93,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,215.29,,,,,,,,,,,,,,1,107.64,,,,1,,107.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,431.65,,,,,1,143.88,,,1,,,,143.88,1,143.88,,,,1,,143.88,,,,1,143.88,,,,,1,143.88,,,,,,,,,,,,,,
,,,,55~59,1,141.24,1,141.24,,,2,282.49,,,,,,,,1,141.24,,,,,,,1,,141.24,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,191.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,167.22,,,,,5,836.12,1,167.22,,,,,,,,,,,1,,167.22,,,,,,1,167.22,1,167.22,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,4,852.88,,,2,,,,426.44,3,639.66,,,,,,,,,,1,213.22,,,,,,,2,426.44,,,,,,,,,,,,
,,,,75~79,,,,,,,1,298.51,,,,,,,,1,298.51,,,,,,,,,,1,298.51,,,,,,,1,298.51,,,,,,,,,,,,
,,,,80~84,,,,,1,602.41,,,,,,,,,,1,602.41,1,,602.41,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,胰,,,骨、關節及關節軟骨,,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,100.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,313.48,,,,,,,3,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.04,,,,,1,106.04,1,106.04,1,,,,106.04,,,,,,,,,,,,1,106.04,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,2,268.46,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,142.05,3,426.14,1,142.05,1,142.05,,,,,,,,,,,,,,1,,142.05,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,584.80,,,2,389.86,1,,,,194.93,,,,,,1,,194.93,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,332.78,,,2,332.78,1,166.39,4,665.56,,,,,,,,1,,166.39,,,,,,,,,,,2,332.78,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,645.16,1,215.05,3,645.16,,,,,,1,215.05,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,286.53,,,5,1432.66,,,1,286.53,,,,,,,,2,,573.07,,,,,,,1,286.53,,,1,286.53,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1204.82,,,1,1204.82,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,食道,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.48,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,378.31,,,,,,1,,126.10,,,,,,1,126.10,1,126.10,,,1,126.10,,,,,,,,,,,,
,,,,55~59,1,135.14,1,135.14,,,,,,,3,,,,405.41,,,,,,2,,270.27,,,,,,,,,,,,,,1,135.14,,,,,,,,,,
,,,,60~64,1,192.31,,,1,192.31,,,1,192.31,3,,,,576.92,,,1,,192.31,1,,192.31,1,,192.31,1,192.31,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,177.62,,,1,177.62,1,177.62,,,4,,,,710.48,1,177.62,,,,3,,532.86,1,,177.62,2,355.24,,,,,1,177.62,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,595.24,,,,,,1,,198.41,,,,,,,,,,,,,,,,1,198.41,,,,,,,,
,,,,75~79,1,294.12,,,,,,,,,2,,,,588.24,,,,,,4,,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,458.72,,,2,,,,917.43,,,,,,,,,,,,,,1,458.72,,,1,458.72,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1063.83,,,,,,1,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,喉,,,結直腸癌,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,320.86,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,370.37,,,,,2,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,133.51,3,400.53,2,267.02,,,,,,,,,,,1,,133.51,,,,,,,,,,2,267.02,,,,,,,,,,,,,,
,,,,60~64,1,181.16,,,,,1,181.16,,,1,,,,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,186.92,,,,,5,934.58,,,2,,,,373.83,2,373.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,197.24,1,197.24,,,3,,,,591.72,,,,,,,,,2,,394.48,,,,,1,197.24,,,,,,,,,,,,,,,,
,,,,75~79,1,283.29,,,,,1,283.29,1,283.29,1,,,,283.29,,,,,,,,,,,,,,1,283.29,,,,,3,849.86,,,,,,,,,,,,
,,,,80~84,,,1,438.60,2,877.19,2,877.19,,,2,,,,877.19,,,1,,438.60,,,,,,,,,2,877.19,,,,,2,877.19,,,,,,,,,,,,
,,,,85+,1,1075.27,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1075.27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮,,子宮頸,,直腸與肛門,,肺、支氣管及氣管,,骨、關節及關節軟骨,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,170.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,312.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,164.20,,,,,1,,,,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,皮膚,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,175.13,,,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,423.73,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,241.55,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,其它淋巴瘤,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,445.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,何杰金氏淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
